ID or #		Start	End	Type	Contig
gene-EfmE745_RS00280		62283	62912	complete	tig00000001_pilon_pilon:710680-711309
gene-EfmE745_RS00285		62940	63563	complete	tig00000001_pilon_pilon:711337-711960
gene-EfmE745_RS00290		63563	63853	complete	tig00000001_pilon_pilon:711960-712250
gene-EfmE745_RS00295		63892	64725	complete	tig00000001_pilon_pilon:712289-713122
gene-EfmE745_RS00300		64768	65046	complete	tig00000001_pilon_pilon:713165-713443
gene-EfmE745_RS00305		65069	65416	complete	tig00000001_pilon_pilon:713466-713813
gene-EfmE745_RS00310		65430	66086	complete	tig00000001_pilon_pilon:713827-714483
gene-EfmE745_RS00315		66089	66523	complete	tig00000001_pilon_pilon:714486-714920
gene-EfmE745_RS00320		66513	66701	complete	tig00000001_pilon_pilon:714910-715098
gene-EfmE745_RS00325		66726	66992	complete	tig00000001_pilon_pilon:715123-715389
gene-EfmE745_RS00330		67050	67418	complete	tig00000001_pilon_pilon:715447-715815
gene-EfmE745_RS00335		67455	67763	complete	tig00000001_pilon_pilon:715852-716160
gene-EfmE745_RS00340		67791	68330	complete	tig00000001_pilon_pilon:716188-716727
gene-EfmE745_RS00345		68349	68534	complete	tig00000001_pilon_pilon:716746-716931
gene-EfmE745_RS00350		68570	68968	complete	tig00000001_pilon_pilon:716967-717365
gene-EfmE745_RS00355		69000	69536	complete	tig00000001_pilon_pilon:717397-717933
gene-EfmE745_RS00360		69697	70053	complete	tig00000001_pilon_pilon:718094-718450
gene-EfmE745_RS00365		70074	70574	complete	tig00000001_pilon_pilon:718471-718971
gene-EfmE745_RS00370		70589	70768	complete	tig00000001_pilon_pilon:718986-719165
gene-EfmE745_RS00375		70812	71252	complete	tig00000001_pilon_pilon:719209-719649
gene-EfmE745_RS00380		71252	72547	complete	tig00000001_pilon_pilon:719649-720944
gene-EfmE745_RS00385		72609	73256	complete	tig00000001_pilon_pilon:721006-721653
gene-EfmE745_RS00390		73447	73665	complete	tig00000001_pilon_pilon:721844-722062
gene-EfmE745_RS00395		73698	73814	complete	tig00000001_pilon_pilon:722095-722211
gene-EfmE745_RS00400		73832	74197	complete	tig00000001_pilon_pilon:722229-722594
gene-EfmE745_RS00405		74225	74614	complete	tig00000001_pilon_pilon:722622-723011
gene-EfmE745_RS00410		74694	75632	complete	tig00000001_pilon_pilon:723091-724029
gene-EfmE745_RS00415		75660	76040	complete	tig00000001_pilon_pilon:724057-724437
gene-EfmE745_RS00420		76312	77151	complete	tig00000001_pilon_pilon:724709-725548
gene-EfmE745_RS00425		77127	77996	complete	tig00000001_pilon_pilon:725524-726393
gene-EfmE745_RS00430		77986	78783	complete	tig00000001_pilon_pilon:726383-727180
gene-EfmE745_RS00435		78986	79732	complete	tig00000001_pilon_pilon:727383-728129
gene-EfmE745_RS15685		80339	80533	complete	tig00000001_pilon_pilon:728736-728930
gene-EfmE745_RS00440		80691	81497	complete	tig00000001_pilon_pilon:729088-729894
gene-EfmE745_RS00445		81620	81988	complete	tig00000001_pilon_pilon:730017-730385
gene-EfmE745_RS00450		82085	83257	complete	tig00000001_pilon_pilon:730482-731654
gene-EfmE745_RS00455		83676	84854	complete	tig00000001_pilon_pilon:732073-733251
gene-EfmE745_RS00460		85086	85424	complete	tig00000001_pilon_pilon:733483-733821
gene-EfmE745_RS00465		85421	85969	complete	tig00000001_pilon_pilon:733818-734366
gene-EfmE745_RS00470		86078	86731	complete	tig00000001_pilon_pilon:734475-735128
gene-EfmE745_RS00475		86800	87708	complete	tig00000001_pilon_pilon:735197-736105
gene-EfmE745_RS00480		87831	90500	complete	tig00000001_pilon_pilon:736228-738897
gene-EfmE745_RS00485		90738	90926	complete	tig00000001_pilon_pilon:739135-739323
gene-EfmE745_RS00490		91196	91558	complete	tig00000001_pilon_pilon:739593-739955
gene-EfmE745_RS00495		91610	93292	complete	tig00000001_pilon_pilon:740007-741689
gene-EfmE745_RS00500		93409	95445	complete	tig00000001_pilon_pilon:741806-743842
gene-EfmE745_RS00505		95494	96495	complete	tig00000001_pilon_pilon:743891-744892
gene-EfmE745_RS00510		96617	96859	complete	tig00000001_pilon_pilon:745014-745256
gene-EfmE745_RS00515		97238	98425	complete	tig00000001_pilon_pilon:745635-746822
gene-EfmE745_RS00520		98747	99751	complete	tig00000001_pilon_pilon:747144-748148
gene-EfmE745_RS00525		99752	100696	complete	tig00000001_pilon_pilon:748149-749093
gene-EfmE745_RS00530		100696	101658	complete	tig00000001_pilon_pilon:749093-750055
gene-EfmE745_RS00535		101685	102599	complete	tig00000001_pilon_pilon:750082-750996
gene-EfmE745_RS00540		102625	104406	complete	tig00000001_pilon_pilon:751022-752803
gene-EfmE745_RS00545		104754	105440	complete	tig00000001_pilon_pilon:753151-753837
gene-EfmE745_RS00550		105460	109041	complete	tig00000001_pilon_pilon:753857-757438
gene-EfmE745_RS00555		109050	109859	complete	tig00000001_pilon_pilon:757447-758256
gene-EfmE745_RS00560		109871	110869	complete	tig00000001_pilon_pilon:758268-759266
gene-EfmE745_RS00565		111055	113322	complete	tig00000001_pilon_pilon:759452-761719
gene-EfmE745_RS00570		113410	113862	complete	tig00000001_pilon_pilon:761807-762259
gene-EfmE745_RS00575		114012	114962	complete	tig00000001_pilon_pilon:762409-763359
gene-EfmE745_RS00580		114955	115914	complete	tig00000001_pilon_pilon:763352-764311
gene-EfmE745_RS00585		115911	116666	complete	tig00000001_pilon_pilon:764308-765063
gene-EfmE745_RS00590		116689	117642	complete	tig00000001_pilon_pilon:765086-766039
gene-EfmE745_RS00600		118308	119261	complete	tig00000001_pilon_pilon:766705-767658
gene-EfmE745_RS00605		119349	119528	complete	tig00000001_pilon_pilon:767746-767925
gene-EfmE745_RS00610		119730	120902	complete	tig00000001_pilon_pilon:768127-769299
gene-EfmE745_RS00615		121216	121572	complete	tig00000001_pilon_pilon:769613-769969
gene-EfmE745_RS00620		121582	122481	complete	tig00000001_pilon_pilon:769979-770878
gene-EfmE745_RS00625		122711	123607	complete	tig00000001_pilon_pilon:771108-772004
gene-EfmE745_RS00630		124035	124763	complete	tig00000001_pilon_pilon:772432-773160
gene-EfmE745_RS00635		124908	126584	complete	tig00000001_pilon_pilon:773305-774981
gene-EfmE745_RS00640		126672	127631	complete	tig00000001_pilon_pilon:775069-776028
gene-EfmE745_RS00645		127699	128433	complete	tig00000001_pilon_pilon:776096-776830
gene-EfmE745_RS00650		128759	129169	complete	tig00000001_pilon_pilon:777156-777566
gene-EfmE745_RS00655		129162	129863	complete	tig00000001_pilon_pilon:777559-778260
gene-EfmE745_RS00660		129863	131446	complete	tig00000001_pilon_pilon:778260-779843
gene-EfmE745_RS00665		131465	131686	complete	tig00000001_pilon_pilon:779862-780083
gene-EfmE745_RS00670		131683	132444	complete	tig00000001_pilon_pilon:780080-780841
gene-EfmE745_RS00675		132824	133333	complete	tig00000001_pilon_pilon:781221-781730
gene-EfmE745_RS00680		133408	133947	complete	tig00000001_pilon_pilon:781805-782344
gene-EfmE745_RS00685		134087	134698	complete	tig00000001_pilon_pilon:782484-783095
gene-EfmE745_RS00690		134960	135811	complete	tig00000001_pilon_pilon:783357-784208
gene-EfmE745_RS00695		135839	136474	complete	tig00000001_pilon_pilon:784236-784871
gene-EfmE745_RS00700		136494	137267	complete	tig00000001_pilon_pilon:784891-785664
gene-EfmE745_RS00705		137675	138472	complete	tig00000001_pilon_pilon:786072-786869
gene-EfmE745_RS00710		138450	138863	complete	tig00000001_pilon_pilon:786847-787260
gene-EfmE745_RS00715		138847	141492	complete	tig00000001_pilon_pilon:787244-789889
gene-EfmE745_RS00720		141510	143618	complete	tig00000001_pilon_pilon:789907-792015
gene-EfmE745_RS00725		143640	144200	complete	tig00000001_pilon_pilon:792037-792597
gene-EfmE745_RS00730		144285	146273	complete	tig00000001_pilon_pilon:792682-794670
gene-EfmE745_RS00735		146496	147209	complete	tig00000001_pilon_pilon:794893-795606
gene-EfmE745_RS00740		147286	147732	complete	tig00000001_pilon_pilon:795683-796129
gene-EfmE745_RS00745		147902	148504	complete	tig00000001_pilon_pilon:796299-796901
gene-EfmE745_RS00750		148517	149518	complete	tig00000001_pilon_pilon:796914-797915
gene-EfmE745_RS00755		149547	150125	complete	tig00000001_pilon_pilon:797944-798522
gene-EfmE745_RS00760		150177	150659	complete	tig00000001_pilon_pilon:798574-799056
gene-EfmE745_RS00765		150776	151150	complete	tig00000001_pilon_pilon:799173-799547
gene-EfmE745_RS00770		151534	152487	complete	tig00000001_pilon_pilon:799931-800884
gene-EfmE745_RS00775		152830	154182	complete	tig00000001_pilon_pilon:801227-802579
gene-EfmE745_RS00780		154329	154919	complete	tig00000001_pilon_pilon:802726-803316
gene-EfmE745_RS00785		155047	156396	complete	tig00000001_pilon_pilon:803444-804793
gene-EfmE745_RS00790		156564	157304	complete	tig00000001_pilon_pilon:804961-805701
gene-EfmE745_RS00795		157317	158909	complete	tig00000001_pilon_pilon:805714-807306
id-NZ_CP014529.1:159047..159221		159047	159221	complete	tig00000001_pilon_pilon:807444-807618
gene-EfmE745_RS00800		159477	159773	complete	tig00000001_pilon_pilon:807874-808170
gene-EfmE745_RS00805		159949	160674	complete	tig00000001_pilon_pilon:808346-809071
gene-EfmE745_RS00810		160667	161509	complete	tig00000001_pilon_pilon:809064-809906
gene-EfmE745_RS00815		161512	162033	complete	tig00000001_pilon_pilon:809909-810430
gene-EfmE745_RS00820		162276	162839	complete	tig00000001_pilon_pilon:810673-811236
gene-EfmE745_RS00825		163090	163359	complete	tig00000001_pilon_pilon:811487-811756
gene-EfmE745_RS00830		163547	165673	complete	tig00000001_pilon_pilon:811944-814070
gene-EfmE745_RS00835		166183	166449	complete	tig00000001_pilon_pilon:814580-814846
gene-EfmE745_RS00840		166593	168584	complete	tig00000001_pilon_pilon:814990-816981
gene-EfmE745_RS00845		168938	170239	complete	tig00000001_pilon_pilon:817335-818636
gene-EfmE745_RS00850		170369	171739	complete	tig00000001_pilon_pilon:818766-820136
gene-EfmE745_RS00855		171921	172244	complete	tig00000001_pilon_pilon:820318-820641
gene-EfmE745_RS00860		172570	173178	complete	tig00000001_pilon_pilon:820967-821575
gene-EfmE745_RS00865		173508	174224	complete	tig00000001_pilon_pilon:821905-822621
gene-EfmE745_RS00870		174237	174932	complete	tig00000001_pilon_pilon:822634-823329
gene-EfmE745_RS00875		175016	175645	complete	tig00000001_pilon_pilon:823413-824042
gene-EfmE745_RS15735		176159	177498	complete	tig00000001_pilon_pilon:824556-825895
gene-EfmE745_RS00890		177567	178169	complete	tig00000001_pilon_pilon:825964-826566
gene-EfmE745_RS00895		178191	178679	complete	tig00000001_pilon_pilon:826588-827076
gene-EfmE745_RS00900		179003	180376	complete	tig00000001_pilon_pilon:827400-828773
gene-EfmE745_RS00905		180360	180827	complete	tig00000001_pilon_pilon:828757-829224
gene-EfmE745_RS00910		181076	182821	complete	tig00000001_pilon_pilon:829473-831218
gene-EfmE745_RS00915		183017	184093	complete	tig00000001_pilon_pilon:831414-832490
gene-EfmE745_RS00920		184246	185598	complete	tig00000001_pilon_pilon:832643-833995
gene-EfmE745_RS00925		185920	187431	complete	tig00000001_pilon_pilon:834317-835828
gene-EfmE745_RS00930		187561	187911	complete	tig00000001_pilon_pilon:835958-836308
gene-EfmE745_RS00935		187927	189048	complete	tig00000001_pilon_pilon:836324-837445
gene-EfmE745_RS00940		189059	189421	complete	tig00000001_pilon_pilon:837456-837818
gene-EfmE745_RS00945		189597	189866	complete	tig00000001_pilon_pilon:837994-838263
gene-EfmE745_RS00950		190056	191003	complete	tig00000001_pilon_pilon:838453-839400
gene-EfmE745_RS00955		191309	194014	complete	tig00000001_pilon_pilon:839706-842411
gene-EfmE745_RS00960		194610	196433	complete	tig00000001_pilon_pilon:843007-844830
gene-EfmE745_RS00965		196575	196715	complete	tig00000001_pilon_pilon:844972-845112
gene-EfmE745_RS00970		197235	197498	complete	tig00000001_pilon_pilon:845632-845895
gene-EfmE745_RS00975		197498	197764	complete	tig00000001_pilon_pilon:845895-846161
gene-EfmE745_RS00980		197965	198453	complete	tig00000001_pilon_pilon:846362-846850
gene-EfmE745_RS17295		198413	198535	complete	tig00000001_pilon_pilon:846810-846932
gene-EfmE745_RS00985		198995	199666	complete	tig00000001_pilon_pilon:847392-848063
gene-EfmE745_RS00990		199663	200580	complete	tig00000001_pilon_pilon:848060-848977
gene-EfmE745_RS00995		200577	201218	complete	tig00000001_pilon_pilon:848974-849615
gene-EfmE745_RS01000		201222	202397	complete	tig00000001_pilon_pilon:849619-850794
gene-EfmE745_RS01005		202590	203621	complete	tig00000001_pilon_pilon:850987-852018
gene-EfmE745_RS01010		204240	206879	complete	tig00000001_pilon_pilon:852637-855276
gene-EfmE745_RS01015		207047	207745	complete	tig00000001_pilon_pilon:855444-856142
gene-EfmE745_RS01020		207962	209107	complete	tig00000001_pilon_pilon:856359-857504
gene-EfmE745_RS01025		209204	209584	complete	tig00000001_pilon_pilon:857601-857981
gene-EfmE745_RS01030		209924	211243	complete	tig00000001_pilon_pilon:858321-859640
gene-EfmE745_RS01035		211572	214169	complete	tig00000001_pilon_pilon:859969-862566
gene-EfmE745_RS01040		214523	215476	complete	tig00000001_pilon_pilon:862920-863873
gene-EfmE745_RS01045		215741	217201	complete	tig00000001_pilon_pilon:864138-865598
gene-EfmE745_RS01050		217198	218454	complete	tig00000001_pilon_pilon:865595-866851
gene-EfmE745_RS01055		218468	219313	complete	tig00000001_pilon_pilon:866865-867710
gene-EfmE745_RS01060		219315	219626	complete	tig00000001_pilon_pilon:867712-868023
gene-EfmE745_RS01065		219708	220859	complete	tig00000001_pilon_pilon:868105-869256
gene-EfmE745_RS01070		220986	221744	complete	tig00000001_pilon_pilon:869383-870141
gene-EfmE745_RS01075		221844	222488	complete	tig00000001_pilon_pilon:870241-870885
gene-EfmE745_RS01080		222495	223502	complete	tig00000001_pilon_pilon:870892-871899
gene-EfmE745_RS01085		223518	224360	complete	tig00000001_pilon_pilon:871915-872757
gene-EfmE745_RS01090		224380	225182	complete	tig00000001_pilon_pilon:872777-873579
gene-EfmE745_RS01095		225431	226495	complete	tig00000001_pilon_pilon:873828-874892
gene-EfmE745_RS01100		226492	227577	complete	tig00000001_pilon_pilon:874889-875974
gene-EfmE745_RS01105		227590	228567	complete	tig00000001_pilon_pilon:875987-876964
gene-EfmE745_RS01110		228560	229504	complete	tig00000001_pilon_pilon:876957-877901
gene-EfmE745_RS01115		229820	230479	complete	tig00000001_pilon_pilon:878217-878876
gene-EfmE745_RS01120		230564	231469	complete	tig00000001_pilon_pilon:878961-879866
gene-EfmE745_RS01125		231471	232103	complete	tig00000001_pilon_pilon:879868-880500
id-NZ_CP014529.1:232254..232379		232254	232379	complete	tig00000001_pilon_pilon:880651-880776
gene-EfmE745_RS01130		232423	232947	complete	tig00000001_pilon_pilon:880820-881344
gene-EfmE745_RS01135		233019	233219	complete	tig00000001_pilon_pilon:881416-881616
gene-EfmE745_RS01140		233272	233631	complete	tig00000001_pilon_pilon:881669-882028
gene-EfmE745_RS01145		233883	235220	complete	tig00000001_pilon_pilon:882280-883617
gene-EfmE745_RS01150		235268	237397	complete	tig00000001_pilon_pilon:883665-885794
gene-EfmE745_RS01155		237372	238061	complete	tig00000001_pilon_pilon:885769-886458
gene-EfmE745_RS01160		238372	239058	complete	tig00000001_pilon_pilon:886769-887455
gene-EfmE745_RS16715		239194	239388	complete	tig00000001_pilon_pilon:887591-887785
cds-WP_002377012.1		239194	239388	complete	tig00000001_pilon_pilon:887591-887785
gene-EfmE745_RS01170		239438	239878	complete	tig00000001_pilon_pilon:887835-888275
gene-EfmE745_RS01175		239882	240727	complete	tig00000001_pilon_pilon:888279-889124
gene-EfmE745_RS01180		240876	242294	complete	tig00000001_pilon_pilon:889273-890691
gene-EfmE745_RS01185		242351	242668	complete	tig00000001_pilon_pilon:890748-891065
gene-EfmE745_RS01190		242651	243081	complete	tig00000001_pilon_pilon:891048-891478
gene-EfmE745_RS01195		243157	244113	complete	tig00000001_pilon_pilon:891554-892510
gene-EfmE745_RS01200		244285	244638	complete	tig00000001_pilon_pilon:892682-893035
gene-EfmE745_RS01205		244837	245916	complete	tig00000001_pilon_pilon:893234-894313
gene-EfmE745_RS01210		246208	246528	complete	tig00000001_pilon_pilon:894605-894925
gene-EfmE745_RS01215		246558	247025	complete	tig00000001_pilon_pilon:894955-895422
gene-EfmE745_RS01220		247335	247940	complete	tig00000001_pilon_pilon:895732-896337
gene-EfmE745_RS01225		247998	249281	complete	tig00000001_pilon_pilon:896395-897678
gene-EfmE745_RS01230		249734	250213	complete	tig00000001_pilon_pilon:898131-898610
gene-EfmE745_RS01235		250588	251750	complete	tig00000001_pilon_pilon:898985-900147
gene-EfmE745_RS01245		251961	253091	complete	tig00000001_pilon_pilon:900358-901488
gene-EfmE745_RS01250		253259	254167	complete	tig00000001_pilon_pilon:901656-902564
gene-EfmE745_RS01255		254254	255108	complete	tig00000001_pilon_pilon:902651-903505
gene-EfmE745_RS01260		255205	257454	complete	tig00000001_pilon_pilon:903602-905851
gene-EfmE745_RS01265		257457	258629	complete	tig00000001_pilon_pilon:905854-907026
gene-EfmE745_RS01270		258807	260126	complete	tig00000001_pilon_pilon:907204-908523
gene-EfmE745_RS01275		260531	261708	complete	tig00000001_pilon_pilon:908928-910105
gene-EfmE745_RS01280		261897	262205	complete	tig00000001_pilon_pilon:910294-910602
gene-EfmE745_RS01285		262232	262531	complete	tig00000001_pilon_pilon:910629-910928
gene-EfmE745_RS01290		262705	263256	complete	tig00000001_pilon_pilon:911102-911653
gene-EfmE745_RS01295		263563	264882	complete	tig00000001_pilon_pilon:911960-913279
gene-EfmE745_RS01300		265086	265379	complete	tig00000001_pilon_pilon:913483-913776
gene-EfmE745_RS01305		265372	265668	complete	tig00000001_pilon_pilon:913769-914065
gene-EfmE745_RS01310		265743	266633	complete	tig00000001_pilon_pilon:914140-915030
gene-EfmE745_RS01315		267253	268302	complete	tig00000001_pilon_pilon:915650-916699
gene-EfmE745_RS01320		268450	270096	complete	tig00000001_pilon_pilon:916847-918493
gene-EfmE745_RS01325		270275	270514	complete	tig00000001_pilon_pilon:918672-918911
gene-EfmE745_RS01330		270530	271903	complete	tig00000001_pilon_pilon:918927-920300
gene-EfmE745_RS01335		271907	273544	complete	tig00000001_pilon_pilon:920304-921941
gene-EfmE745_RS01340		273787	274875	complete	tig00000001_pilon_pilon:922184-923272
gene-EfmE745_RS01345		275124	276077	complete	tig00000001_pilon_pilon:923521-924474
gene-EfmE745_RS01350		276095	276424	complete	tig00000001_pilon_pilon:924492-924821
gene-EfmE745_RS01355		276603	276983	complete	tig00000001_pilon_pilon:925000-925380
gene-EfmE745_RS01360		277026	279683	complete	tig00000001_pilon_pilon:925423-928080
gene-EfmE745_RS01365		279755	280231	complete	tig00000001_pilon_pilon:928152-928628
gene-EfmE745_RS01370		280245	281033	complete	tig00000001_pilon_pilon:928642-929430
gene-EfmE745_RS01375		281035	281832	complete	tig00000001_pilon_pilon:929432-930229
gene-EfmE745_RS01380		281851	282246	complete	tig00000001_pilon_pilon:930248-930643
gene-EfmE745_RS01385		282248	283369	complete	tig00000001_pilon_pilon:930645-931766
gene-EfmE745_RS01390		283389	284258	complete	tig00000001_pilon_pilon:931786-932655
gene-EfmE745_RS16720		284577	284738	complete	tig00000001_pilon_pilon:932974-933135
cds-WP_010726126.1		284577	284738	complete	tig00000001_pilon_pilon:932974-933135
gene-EfmE745_RS01395		284821	285774	complete	tig00000001_pilon_pilon:933218-934171
gene-EfmE745_RS16725		285870	286910	complete	tig00000001_pilon_pilon:934267-935307
gene-EfmE745_RS01410		286916	287953	complete	tig00000001_pilon_pilon:935313-936350
gene-EfmE745_RS01415		288172	289392	complete	tig00000001_pilon_pilon:936569-937789
gene-EfmE745_RS01420		289539	290174	complete	tig00000001_pilon_pilon:937936-938571
gene-EfmE745_RS01425		290396	292030	complete	tig00000001_pilon_pilon:938793-940427
gene-EfmE745_RS01430		292027	292458	complete	tig00000001_pilon_pilon:940424-940855
gene-EfmE745_RS17300		292471	292719	complete	tig00000001_pilon_pilon:940868-941116
gene-EfmE745_RS01440		292643	293596	complete	tig00000001_pilon_pilon:941040-941993
gene-EfmE745_RS01445		293789	294241	complete	tig00000001_pilon_pilon:942186-942638
gene-EfmE745_RS01450		294278	294775	complete	tig00000001_pilon_pilon:942675-943172
gene-EfmE745_RS01455		294793	295503	complete	tig00000001_pilon_pilon:943190-943900
gene-EfmE745_RS01460		295649	296071	complete	tig00000001_pilon_pilon:944046-944468
gene-EfmE745_RS01465		296091	296315	complete	tig00000001_pilon_pilon:944488-944712
gene-EfmE745_RS01470		296456	298009	complete	tig00000001_pilon_pilon:944853-946406
gene-EfmE745_RS01475		298305	299618	complete	tig00000001_pilon_pilon:946702-948015
gene-EfmE745_RS01480		299945	301582	complete	tig00000001_pilon_pilon:948342-949979
gene-EfmE745_RS01485		301730	302164	complete	tig00000001_pilon_pilon:950127-950561
gene-EfmE745_RS01490		302265	303356	complete	tig00000001_pilon_pilon:950662-951753
gene-EfmE745_RS01495		303386	304063	complete	tig00000001_pilon_pilon:951783-952460
gene-EfmE745_RS01500		304406	305701	complete	tig00000001_pilon_pilon:952803-954098
gene-EfmE745_RS01505		305691	307151	complete	tig00000001_pilon_pilon:954088-955548
gene-EfmE745_RS01510		307287	308783	complete	tig00000001_pilon_pilon:955684-957180
gene-EfmE745_RS01515		308797	310620	complete	tig00000001_pilon_pilon:957194-959017
gene-EfmE745_RS01520		310621	311337	complete	tig00000001_pilon_pilon:959018-959734
gene-EfmE745_RS01525		311643	313571	complete	tig00000001_pilon_pilon:960040-961968
gene-EfmE745_RS01530		313697	314251	complete	tig00000001_pilon_pilon:962094-962648
gene-EfmE745_RS01535		314859	315173	complete	tig00000001_pilon_pilon:963256-963570
gene-EfmE745_RS01540		315187	315447	complete	tig00000001_pilon_pilon:963584-963844
gene-EfmE745_RS01545		315617	315931	complete	tig00000001_pilon_pilon:964014-964328
gene-EfmE745_RS01550		315933	317588	complete	tig00000001_pilon_pilon:964330-965985
gene-EfmE745_RS01555		317671	319805	complete	tig00000001_pilon_pilon:966068-968202
gene-EfmE745_RS01565		319980	320489	complete	tig00000001_pilon_pilon:968377-968886
gene-EfmE745_RS01570		320486	321790	complete	tig00000001_pilon_pilon:968883-970187
gene-EfmE745_RS01575		321898	322755	complete	tig00000001_pilon_pilon:970295-971152
gene-EfmE745_RS01580		322867	323187	complete	tig00000001_pilon_pilon:971264-971584
gene-EfmE745_RS01585		323340	323735	complete	tig00000001_pilon_pilon:971737-972132
gene-EfmE745_RS01590		323710	324720	complete	tig00000001_pilon_pilon:972107-973117
