ID or #		Start	End	Type	Contig
gene-EfmE745_RS00170		39083	40648	complete	tig00000001:687459-689024
gene-EfmE745_RS00175		40707	41630	complete	tig00000001:689083-690006
gene-EfmE745_RS00180		41826	42431	complete	tig00000001:690202-690807
gene-EfmE745_RS00185		42739	43755	complete	tig00000001:691115-692131
gene-EfmE745_RS00190		43896	45197	complete	tig00000001:692272-693573
gene-EfmE745_RS00195		45243	45905	complete	tig00000001:693619-694281
gene-EfmE745_RS00200		45926	46324	complete	tig00000001:694302-694700
gene-EfmE745_RS00205		46390	47472	complete	tig00000001:694766-695848
gene-EfmE745_RS00210		47684	49246	complete	tig00000001:696060-697622
gene-EfmE745_RS00215		49239	50372	complete	tig00000001:697615-698748
gene-EfmE745_RS00220		50372	51328	complete	tig00000001:698748-699704
gene-EfmE745_RS00225		51427	52593	complete	tig00000001:699803-700969
gene-EfmE745_RS00230		52617	53435	complete	tig00000001:700993-701811
gene-EfmE745_RS00235		53452	54159	complete	tig00000001:701828-702535
gene-EfmE745_RS00240		54457	55143	complete	tig00000001:702833-703519
gene-EfmE745_RS00245		55315	55896	complete	tig00000001:703691-704272
gene-EfmE745_RS00250		56029	56712	complete	tig00000001:704405-705088
gene-EfmE745_RS00255		57031	57444	complete	tig00000001:705407-705820
gene-EfmE745_RS00260		57528	57998	complete	tig00000001:705904-706374
gene-EfmE745_RS00265		58092	60179	complete	tig00000001:706468-708555
gene-EfmE745_RS00270		60351	61538	complete	tig00000001:708727-709914
gene-EfmE745_RS00275		61944	62252	complete	tig00000001:710320-710628
gene-EfmE745_RS00280		62283	62912	complete	tig00000001:710659-711288
gene-EfmE745_RS00285		62940	63563	complete	tig00000001:711316-711939
gene-EfmE745_RS00290		63563	63853	complete	tig00000001:711939-712229
gene-EfmE745_RS00295		63892	64725	complete	tig00000001:712268-713101
gene-EfmE745_RS00300		64768	65046	complete	tig00000001:713144-713422
gene-EfmE745_RS00305		65069	65416	complete	tig00000001:713445-713792
gene-EfmE745_RS00310		65430	66086	complete	tig00000001:713806-714462
gene-EfmE745_RS00315		66089	66523	complete	tig00000001:714465-714899
gene-EfmE745_RS00320		66513	66701	complete	tig00000001:714889-715077
gene-EfmE745_RS00325		66726	66992	complete	tig00000001:715102-715368
gene-EfmE745_RS00330		67050	67418	complete	tig00000001:715426-715794
gene-EfmE745_RS00335		67455	67763	complete	tig00000001:715831-716139
gene-EfmE745_RS00340		67791	68330	complete	tig00000001:716167-716706
gene-EfmE745_RS00345		68349	68534	complete	tig00000001:716725-716910
gene-EfmE745_RS00350		68570	68968	complete	tig00000001:716946-717344
gene-EfmE745_RS00355		69000	69536	complete	tig00000001:717376-717912
gene-EfmE745_RS00360		69697	70053	complete	tig00000001:718073-718429
gene-EfmE745_RS00365		70074	70574	complete	tig00000001:718450-718950
gene-EfmE745_RS00370		70589	70768	complete	tig00000001:718965-719144
gene-EfmE745_RS00375		70812	71252	complete	tig00000001:719188-719628
gene-EfmE745_RS00380		71252	72547	complete	tig00000001:719628-720923
gene-EfmE745_RS00385		72609	73256	complete	tig00000001:720985-721632
gene-EfmE745_RS00390		73447	73665	complete	tig00000001:721823-722041
gene-EfmE745_RS00395		73698	73814	complete	tig00000001:722074-722190
gene-EfmE745_RS00400		73832	74197	complete	tig00000001:722208-722573
gene-EfmE745_RS00405		74225	74614	complete	tig00000001:722601-722990
gene-EfmE745_RS00410		74694	75632	complete	tig00000001:723070-724008
gene-EfmE745_RS00415		75660	76040	complete	tig00000001:724036-724416
gene-EfmE745_RS00420		76312	77151	complete	tig00000001:724688-725527
gene-EfmE745_RS00425		77127	77996	complete	tig00000001:725503-726372
gene-EfmE745_RS00430		77986	78783	complete	tig00000001:726362-727159
gene-EfmE745_RS00435		78986	79732	complete	tig00000001:727362-728108
gene-EfmE745_RS15685		80339	80533	complete	tig00000001:728715-728909
gene-EfmE745_RS00440		80691	81497	complete	tig00000001:729067-729873
gene-EfmE745_RS00445		81620	81988	complete	tig00000001:729996-730364
gene-EfmE745_RS00450		82085	83257	complete	tig00000001:730461-731633
gene-EfmE745_RS00455		83676	84854	complete	tig00000001:732052-733230
gene-EfmE745_RS00460		85086	85424	complete	tig00000001:733462-733800
gene-EfmE745_RS00465		85421	85969	complete	tig00000001:733797-734345
gene-EfmE745_RS00470		86078	86731	complete	tig00000001:734454-735107
gene-EfmE745_RS00475		86800	87708	complete	tig00000001:735176-736084
gene-EfmE745_RS00480		87831	90500	complete	tig00000001:736207-738876
gene-EfmE745_RS00485		90738	90926	complete	tig00000001:739114-739302
gene-EfmE745_RS00490		91196	91558	complete	tig00000001:739572-739934
gene-EfmE745_RS00495		91610	93292	complete	tig00000001:739986-741668
gene-EfmE745_RS00500		93409	95445	complete	tig00000001:741785-743821
gene-EfmE745_RS00505		95494	96495	complete	tig00000001:743870-744871
gene-EfmE745_RS00510		96617	96859	complete	tig00000001:744993-745235
gene-EfmE745_RS00515		97238	98425	complete	tig00000001:745614-746801
gene-EfmE745_RS00520		98747	99751	complete	tig00000001:747123-748127
gene-EfmE745_RS00525		99752	100696	complete	tig00000001:748128-749072
gene-EfmE745_RS00530		100696	101658	complete	tig00000001:749072-750034
gene-EfmE745_RS00535		101685	102599	complete	tig00000001:750061-750975
gene-EfmE745_RS00540		102625	104406	complete	tig00000001:751001-752782
gene-EfmE745_RS00545		104754	105440	complete	tig00000001:753130-753816
gene-EfmE745_RS00550		105460	109041	complete	tig00000001:753836-757417
gene-EfmE745_RS00555		109050	109859	complete	tig00000001:757426-758235
gene-EfmE745_RS00560		109871	110869	complete	tig00000001:758247-759245
gene-EfmE745_RS00565		111055	113322	complete	tig00000001:759431-761698
gene-EfmE745_RS00570		113410	113862	complete	tig00000001:761786-762238
gene-EfmE745_RS00575		114012	114962	complete	tig00000001:762388-763338
gene-EfmE745_RS00580		114955	115914	complete	tig00000001:763331-764290
gene-EfmE745_RS00585		115911	116666	complete	tig00000001:764287-765042
gene-EfmE745_RS00590		116689	117642	complete	tig00000001:765065-766018
gene-EfmE745_RS00600		118308	119261	complete	tig00000001:766684-767637
gene-EfmE745_RS00605		119349	119528	complete	tig00000001:767725-767904
gene-EfmE745_RS00610		119730	120902	complete	tig00000001:768106-769278
gene-EfmE745_RS00615		121216	121572	complete	tig00000001:769592-769948
gene-EfmE745_RS00620		121582	122481	complete	tig00000001:769958-770857
gene-EfmE745_RS00625		122711	123607	complete	tig00000001:771087-771983
gene-EfmE745_RS00630		124035	124763	complete	tig00000001:772411-773139
gene-EfmE745_RS00635		124908	126584	complete	tig00000001:773284-774960
gene-EfmE745_RS00640		126672	127631	complete	tig00000001:775048-776007
gene-EfmE745_RS00645		127699	128433	complete	tig00000001:776075-776809
gene-EfmE745_RS00650		128759	129169	complete	tig00000001:777135-777545
gene-EfmE745_RS00655		129162	129863	complete	tig00000001:777538-778239
gene-EfmE745_RS00660		129863	131446	complete	tig00000001:778239-779822
gene-EfmE745_RS00665		131465	131686	complete	tig00000001:779841-780062
gene-EfmE745_RS00670		131683	132444	complete	tig00000001:780059-780820
gene-EfmE745_RS00675		132824	133333	complete	tig00000001:781200-781709
gene-EfmE745_RS00680		133408	133947	complete	tig00000001:781784-782323
gene-EfmE745_RS00685		134087	134698	complete	tig00000001:782463-783074
gene-EfmE745_RS00690		134960	135811	complete	tig00000001:783336-784187
gene-EfmE745_RS00695		135839	136474	complete	tig00000001:784215-784850
gene-EfmE745_RS00700		136494	137267	complete	tig00000001:784870-785643
gene-EfmE745_RS00705		137675	138472	complete	tig00000001:786051-786848
gene-EfmE745_RS00710		138450	138863	complete	tig00000001:786826-787239
gene-EfmE745_RS00715		138847	141492	complete	tig00000001:787223-789868
gene-EfmE745_RS00720		141510	143618	complete	tig00000001:789886-791994
gene-EfmE745_RS00725		143640	144200	complete	tig00000001:792016-792576
gene-EfmE745_RS00730		144285	146273	complete	tig00000001:792661-794649
gene-EfmE745_RS00735		146496	147209	complete	tig00000001:794872-795585
gene-EfmE745_RS00740		147286	147732	complete	tig00000001:795662-796108
gene-EfmE745_RS00745		147902	148504	complete	tig00000001:796278-796880
gene-EfmE745_RS00750		148517	149518	complete	tig00000001:796893-797894
gene-EfmE745_RS00755		149547	150125	complete	tig00000001:797923-798501
gene-EfmE745_RS00760		150177	150659	complete	tig00000001:798553-799035
gene-EfmE745_RS00765		150776	151150	complete	tig00000001:799152-799526
gene-EfmE745_RS00770		151534	152487	complete	tig00000001:799910-800863
gene-EfmE745_RS00775		152830	154182	complete	tig00000001:801206-802558
gene-EfmE745_RS00780		154329	154919	complete	tig00000001:802705-803295
gene-EfmE745_RS00785		155047	156396	complete	tig00000001:803423-804772
gene-EfmE745_RS00790		156564	157304	complete	tig00000001:804940-805680
gene-EfmE745_RS00795		157317	158909	complete	tig00000001:805693-807285
id-NZ_CP014529.1:159047..159221		159047	159221	complete	tig00000001:807423-807597
gene-EfmE745_RS00800		159477	159773	complete	tig00000001:807853-808149
gene-EfmE745_RS00805		159949	160674	complete	tig00000001:808325-809050
gene-EfmE745_RS00810		160667	161509	complete	tig00000001:809043-809885
gene-EfmE745_RS00815		161512	162033	complete	tig00000001:809888-810409
gene-EfmE745_RS00820		162276	162839	complete	tig00000001:810652-811215
gene-EfmE745_RS00825		163090	163359	complete	tig00000001:811466-811735
gene-EfmE745_RS00830		163547	165673	complete	tig00000001:811923-814049
gene-EfmE745_RS00835		166183	166449	complete	tig00000001:814559-814825
gene-EfmE745_RS00840		166593	168584	complete	tig00000001:814969-816960
gene-EfmE745_RS00845		168938	170239	complete	tig00000001:817314-818615
gene-EfmE745_RS00850		170369	171739	complete	tig00000001:818745-820115
gene-EfmE745_RS00855		171921	172244	complete	tig00000001:820297-820620
gene-EfmE745_RS00860		172570	173178	complete	tig00000001:820946-821554
gene-EfmE745_RS00865		173508	174224	complete	tig00000001:821884-822600
gene-EfmE745_RS00870		174237	174932	complete	tig00000001:822613-823308
gene-EfmE745_RS00875		175016	175645	complete	tig00000001:823392-824021
gene-EfmE745_RS15735		176159	177498	complete	tig00000001:824535-825874
gene-EfmE745_RS00890		177567	178169	complete	tig00000001:825943-826545
gene-EfmE745_RS00895		178191	178679	complete	tig00000001:826567-827055
gene-EfmE745_RS00900		179003	180376	complete	tig00000001:827379-828752
gene-EfmE745_RS00905		180360	180827	complete	tig00000001:828736-829203
gene-EfmE745_RS00910		181076	182821	complete	tig00000001:829452-831197
gene-EfmE745_RS00915		183017	184093	complete	tig00000001:831393-832469
gene-EfmE745_RS00920		184246	185598	complete	tig00000001:832622-833974
gene-EfmE745_RS00925		185920	187431	complete	tig00000001:834296-835807
gene-EfmE745_RS00930		187561	187911	complete	tig00000001:835937-836287
gene-EfmE745_RS00935		187927	189048	complete	tig00000001:836303-837424
gene-EfmE745_RS00940		189059	189421	complete	tig00000001:837435-837797
gene-EfmE745_RS00945		189597	189866	complete	tig00000001:837973-838242
gene-EfmE745_RS00950		190056	191003	complete	tig00000001:838432-839379
gene-EfmE745_RS00955		191309	194014	complete	tig00000001:839685-842390
gene-EfmE745_RS00960		194610	196433	complete	tig00000001:842986-844809
gene-EfmE745_RS00965		196575	196715	complete	tig00000001:844951-845091
gene-EfmE745_RS00970		197235	197498	complete	tig00000001:845611-845874
gene-EfmE745_RS00975		197498	197764	complete	tig00000001:845874-846140
gene-EfmE745_RS00980		197965	198453	complete	tig00000001:846341-846829
gene-EfmE745_RS17295		198413	198535	complete	tig00000001:846789-846911
gene-EfmE745_RS00985		198995	199666	complete	tig00000001:847371-848042
gene-EfmE745_RS00990		199663	200580	complete	tig00000001:848039-848956
gene-EfmE745_RS00995		200577	201218	complete	tig00000001:848953-849594
gene-EfmE745_RS01000		201222	202397	complete	tig00000001:849598-850773
gene-EfmE745_RS01005		202590	203621	complete	tig00000001:850966-851997
gene-EfmE745_RS01010		204240	206879	complete	tig00000001:852616-855255
gene-EfmE745_RS01015		207047	207745	complete	tig00000001:855423-856121
gene-EfmE745_RS01020		207962	209107	complete	tig00000001:856338-857483
gene-EfmE745_RS01025		209204	209584	complete	tig00000001:857580-857960
gene-EfmE745_RS01030		209924	211243	complete	tig00000001:858300-859619
gene-EfmE745_RS01035		211572	214169	complete	tig00000001:859948-862545
gene-EfmE745_RS01040		214523	215476	complete	tig00000001:862899-863852
gene-EfmE745_RS01045		215741	217201	complete	tig00000001:864117-865577
gene-EfmE745_RS01050		217198	218454	complete	tig00000001:865574-866830
gene-EfmE745_RS01055		218468	219313	complete	tig00000001:866844-867689
gene-EfmE745_RS01060		219315	219626	complete	tig00000001:867691-868002
gene-EfmE745_RS01065		219708	220859	complete	tig00000001:868084-869235
gene-EfmE745_RS01070		220986	221744	complete	tig00000001:869362-870120
gene-EfmE745_RS01075		221844	222488	complete	tig00000001:870220-870864
gene-EfmE745_RS01080		222495	223502	complete	tig00000001:870871-871878
gene-EfmE745_RS01085		223518	224360	complete	tig00000001:871894-872736
gene-EfmE745_RS01090		224380	225182	complete	tig00000001:872756-873558
gene-EfmE745_RS01095		225431	226495	complete	tig00000001:873807-874871
gene-EfmE745_RS01100		226492	227577	complete	tig00000001:874868-875953
gene-EfmE745_RS01105		227590	228567	complete	tig00000001:875966-876943
gene-EfmE745_RS01110		228560	229504	complete	tig00000001:876936-877880
gene-EfmE745_RS01115		229820	230479	complete	tig00000001:878196-878855
gene-EfmE745_RS01120		230564	231469	complete	tig00000001:878940-879845
gene-EfmE745_RS01125		231471	232103	complete	tig00000001:879847-880479
id-NZ_CP014529.1:232254..232379		232254	232379	complete	tig00000001:880630-880755
gene-EfmE745_RS01130		232423	232947	complete	tig00000001:880799-881323
gene-EfmE745_RS01135		233019	233219	complete	tig00000001:881395-881595
gene-EfmE745_RS01140		233272	233631	complete	tig00000001:881648-882007
gene-EfmE745_RS01145		233883	235220	complete	tig00000001:882259-883596
gene-EfmE745_RS01150		235268	237397	complete	tig00000001:883644-885773
gene-EfmE745_RS01155		237372	238061	complete	tig00000001:885748-886437
gene-EfmE745_RS01160		238372	239058	complete	tig00000001:886748-887434
gene-EfmE745_RS16715		239194	239388	complete	tig00000001:887570-887764
cds-WP_002377012.1		239194	239388	complete	tig00000001:887570-887764
gene-EfmE745_RS01170		239438	239878	complete	tig00000001:887814-888254
gene-EfmE745_RS01175		239882	240727	complete	tig00000001:888258-889103
gene-EfmE745_RS01180		240876	242294	complete	tig00000001:889252-890670
gene-EfmE745_RS01185		242351	242668	complete	tig00000001:890727-891044
gene-EfmE745_RS01190		242651	243081	complete	tig00000001:891027-891457
gene-EfmE745_RS01195		243157	244113	complete	tig00000001:891533-892489
gene-EfmE745_RS01200		244285	244638	complete	tig00000001:892661-893014
gene-EfmE745_RS01205		244837	245916	complete	tig00000001:893213-894292
gene-EfmE745_RS01210		246208	246528	complete	tig00000001:894584-894904
gene-EfmE745_RS01215		246558	247025	complete	tig00000001:894934-895401
gene-EfmE745_RS01220		247335	247940	complete	tig00000001:895711-896316
gene-EfmE745_RS01225		247998	249281	complete	tig00000001:896374-897657
gene-EfmE745_RS01230		249734	250213	complete	tig00000001:898110-898589
gene-EfmE745_RS01235		250588	251750	complete	tig00000001:898964-900126
gene-EfmE745_RS01245		251961	253091	complete	tig00000001:900337-901467
gene-EfmE745_RS01250		253259	254167	complete	tig00000001:901635-902543
gene-EfmE745_RS01255		254254	255108	complete	tig00000001:902630-903484
gene-EfmE745_RS01260		255205	257454	complete	tig00000001:903581-905830
gene-EfmE745_RS01265		257457	258629	complete	tig00000001:905833-907005
gene-EfmE745_RS01270		258807	260126	complete	tig00000001:907183-908502
gene-EfmE745_RS01275		260531	261708	complete	tig00000001:908907-910084
gene-EfmE745_RS01280		261897	262205	complete	tig00000001:910273-910581
gene-EfmE745_RS01285		262232	262531	complete	tig00000001:910608-910907
gene-EfmE745_RS01290		262705	263256	complete	tig00000001:911081-911632
gene-EfmE745_RS01295		263563	264882	complete	tig00000001:911939-913258
gene-EfmE745_RS01300		265086	265379	complete	tig00000001:913462-913755
gene-EfmE745_RS01305		265372	265668	complete	tig00000001:913748-914044
gene-EfmE745_RS01310		265743	266633	complete	tig00000001:914119-915009
gene-EfmE745_RS01315		267253	268302	complete	tig00000001:915629-916678
gene-EfmE745_RS01320		268450	270096	complete	tig00000001:916826-918472
gene-EfmE745_RS01325		270275	270514	complete	tig00000001:918651-918890
gene-EfmE745_RS01330		270530	271903	complete	tig00000001:918906-920279
gene-EfmE745_RS01335		271907	273544	complete	tig00000001:920283-921920
gene-EfmE745_RS01340		273787	274875	complete	tig00000001:922163-923251
gene-EfmE745_RS01345		275124	276077	complete	tig00000001:923500-924453
gene-EfmE745_RS01350		276095	276424	complete	tig00000001:924471-924800
gene-EfmE745_RS01355		276603	276983	complete	tig00000001:924979-925359
gene-EfmE745_RS01360		277026	279683	complete	tig00000001:925402-928059
gene-EfmE745_RS01365		279755	280231	complete	tig00000001:928131-928607
gene-EfmE745_RS01370		280245	281033	complete	tig00000001:928621-929409
gene-EfmE745_RS01375		281035	281832	complete	tig00000001:929411-930208
gene-EfmE745_RS01380		281851	282246	complete	tig00000001:930227-930622
gene-EfmE745_RS01385		282248	283369	complete	tig00000001:930624-931745
gene-EfmE745_RS01390		283389	284258	complete	tig00000001:931765-932634
gene-EfmE745_RS16720		284577	284738	complete	tig00000001:932953-933114
cds-WP_010726126.1		284577	284738	complete	tig00000001:932953-933114
gene-EfmE745_RS01395		284821	285774	complete	tig00000001:933197-934150
gene-EfmE745_RS16725		285870	286910	complete	tig00000001:934246-935286
gene-EfmE745_RS01410		286916	287953	complete	tig00000001:935292-936329
gene-EfmE745_RS01415		288172	289392	complete	tig00000001:936548-937768
gene-EfmE745_RS01420		289539	290174	complete	tig00000001:937915-938550
gene-EfmE745_RS01425		290396	292030	complete	tig00000001:938772-940406
gene-EfmE745_RS01430		292027	292458	complete	tig00000001:940403-940834
gene-EfmE745_RS17300		292471	292719	complete	tig00000001:940847-941095
gene-EfmE745_RS01440		292643	293596	complete	tig00000001:941019-941972
gene-EfmE745_RS01445		293789	294241	complete	tig00000001:942165-942617
gene-EfmE745_RS01450		294278	294775	complete	tig00000001:942654-943151
gene-EfmE745_RS01455		294793	295503	complete	tig00000001:943169-943879
gene-EfmE745_RS01460		295649	296071	complete	tig00000001:944025-944447
gene-EfmE745_RS01465		296091	296315	complete	tig00000001:944467-944691
gene-EfmE745_RS01470		296456	298009	complete	tig00000001:944832-946385
gene-EfmE745_RS01475		298305	299618	complete	tig00000001:946681-947994
gene-EfmE745_RS01480		299945	301582	complete	tig00000001:948321-949958
gene-EfmE745_RS01485		301730	302164	complete	tig00000001:950106-950540
gene-EfmE745_RS01490		302265	303356	complete	tig00000001:950641-951732
gene-EfmE745_RS01495		303386	304063	complete	tig00000001:951762-952439
gene-EfmE745_RS01500		304406	305701	complete	tig00000001:952782-954077
gene-EfmE745_RS01505		305691	307151	complete	tig00000001:954067-955527
gene-EfmE745_RS01510		307287	308783	complete	tig00000001:955663-957159
gene-EfmE745_RS01515		308797	310620	complete	tig00000001:957173-958996
gene-EfmE745_RS01520		310621	311337	complete	tig00000001:958997-959713
gene-EfmE745_RS01525		311643	313571	complete	tig00000001:960019-961947
gene-EfmE745_RS01530		313697	314251	complete	tig00000001:962073-962627
gene-EfmE745_RS01535		314859	315173	complete	tig00000001:963235-963549
gene-EfmE745_RS01540		315187	315447	complete	tig00000001:963563-963823
gene-EfmE745_RS01545		315617	315931	complete	tig00000001:963993-964307
gene-EfmE745_RS01550		315933	317588	complete	tig00000001:964309-965964
gene-EfmE745_RS01555		317671	319805	complete	tig00000001:966047-968181
gene-EfmE745_RS01565		319980	320489	complete	tig00000001:968356-968865
gene-EfmE745_RS01570		320486	321790	complete	tig00000001:968862-970166
gene-EfmE745_RS01575		321898	322755	complete	tig00000001:970274-971131
gene-EfmE745_RS01580		322867	323187	complete	tig00000001:971243-971563
gene-EfmE745_RS01585		323340	323735	complete	tig00000001:971716-972111
gene-EfmE745_RS01590		323710	324720	complete	tig00000001:972086-973096
gene-EfmE745_RS01595		324748	325353	complete	tig00000001:973124-973729
gene-EfmE745_RS01600		325500	326165	complete	tig00000001:973876-974541
gene-EfmE745_RS01605		326448	327107	complete	tig00000001:974824-975483
gene-EfmE745_RS01610		327184	328794	complete	tig00000001:975560-977170
gene-EfmE745_RS01615		328807	329532	complete	tig00000001:977183-977908
gene-EfmE745_RS01620		329630	330583	complete	tig00000001:978006-978959
gene-EfmE745_RS01625		330594	330755	complete	tig00000001:978970-979131
gene-EfmE745_RS01630		331009	331608	complete	tig00000001:979385-979984
gene-EfmE745_RS01635		331677	332978	complete	tig00000001:980053-981354
id-NZ_CP014529.1:333241..333446		333241	333446	complete	tig00000001:981617-981822
gene-EfmE745_RS01640		333558	334814	complete	tig00000001:981934-983190
gene-EfmE745_RS01645		335104	336981	complete	tig00000001:983480-985357
gene-EfmE745_RS01650		337248	338645	complete	tig00000001:985624-987021
gene-EfmE745_RS01655		338754	340122	complete	tig00000001:987130-988498
gene-EfmE745_RS01660		340403	341422	complete	tig00000001:988779-989798
gene-EfmE745_RS01665		341444	342451	complete	tig00000001:989820-990827
gene-EfmE745_RS01670		342444	343109	complete	tig00000001:990820-991485
gene-EfmE745_RS01675		343102	345396	complete	tig00000001:991478-993772
gene-EfmE745_RS01680		345656	347821	complete	tig00000001:994032-996197
gene-EfmE745_RS01685		348125	348958	complete	tig00000001:996501-997334
gene-EfmE745_RS01690		349061	350761	complete	tig00000001:997437-999137
gene-EfmE745_RS01695		351599	352918	complete	tig00000001:999975-1001294
gene-EfmE745_RS01700		353074	354111	complete	tig00000001:1001450-1002487
gene-EfmE745_RS01705		354127	354570	complete	tig00000001:1002503-1002946
gene-EfmE745_RS01710		355178	355708	complete	tig00000001:1003554-1004084
gene-EfmE745_RS01715		355813	356364	complete	tig00000001:1004189-1004740
gene-EfmE745_RS01720		356517	356990	complete	tig00000001:1004893-1005366
gene-EfmE745_RS01725		357128	358600	complete	tig00000001:1005504-1006976
gene-EfmE745_RS01730		358597	359262	complete	tig00000001:1006973-1007638
gene-EfmE745_RS01735		359659	359943	complete	tig00000001:1008035-1008319
gene-EfmE745_RS01740		360224	360643	complete	tig00000001:1008600-1009019
gene-EfmE745_RS01745		360645	361229	complete	tig00000001:1009021-1009605
gene-EfmE745_RS01750		361276	362751	complete	tig00000001:1009652-1011127
gene-EfmE745_RS01755		362932	363243	complete	tig00000001:1011308-1011619
gene-EfmE745_RS01760		363358	365694	complete	tig00000001:1011734-1014070
gene-EfmE745_RS01765		365836	366504	complete	tig00000001:1014212-1014880
gene-EfmE745_RS01770		366507	367550	complete	tig00000001:1014883-1015926
gene-EfmE745_RS01775		367787	368668	complete	tig00000001:1016163-1017044
gene-EfmE745_RS01780		368827	369555	complete	tig00000001:1017203-1017931
gene-EfmE745_RS01785		369711	370028	complete	tig00000001:1018087-1018404
gene-EfmE745_RS01790		370021	370629	complete	tig00000001:1018397-1019005
gene-EfmE745_RS01795		370684	371475	complete	tig00000001:1019060-1019851
gene-EfmE745_RS01800		371613	372101	complete	tig00000001:1019989-1020477
gene-EfmE745_RS01805		372152	373024	complete	tig00000001:1020528-1021400
gene-EfmE745_RS01810		373200	373562	complete	tig00000001:1021576-1021938
gene-EfmE745_RS01815		373571	374323	complete	tig00000001:1021947-1022699
gene-EfmE745_RS01820		374337	376139	complete	tig00000001:1022713-1024515
gene-EfmE745_RS01825		376416	377456	complete	tig00000001:1024792-1025832
gene-EfmE745_RS01830		377508	379652	complete	tig00000001:1025884-1028028
gene-EfmE745_RS01835		380009	381382	complete	tig00000001:1028385-1029758
gene-EfmE745_RS01840		381382	381777	complete	tig00000001:1029758-1030153
gene-EfmE745_RS01845		381805	382722	complete	tig00000001:1030181-1031098
gene-EfmE745_RS01850		382830	383843	complete	tig00000001:1031206-1032219
gene-EfmE745_RS01855		383924	384523	complete	tig00000001:1032300-1032899
gene-EfmE745_RS01860		384709	385410	complete	tig00000001:1033085-1033786
gene-EfmE745_RS01865		385420	388131	complete	tig00000001:1033796-1036507
gene-EfmE745_RS01870		388582	390210	complete	tig00000001:1036958-1038586
gene-EfmE745_RS01875		390270	391544	complete	tig00000001:1038646-1039920
gene-EfmE745_RS01880		391703	393232	complete	tig00000001:1040079-1041608
gene-EfmE745_RS01885		393301	394029	complete	tig00000001:1041677-1042405
gene-EfmE745_RS01890		394042	395322	complete	tig00000001:1042418-1043698
gene-EfmE745_RS01895		395463	396065	complete	tig00000001:1043839-1044441
gene-EfmE745_RS01900		396310	396516	complete	tig00000001:1044686-1044892
gene-EfmE745_RS01905		396828	397547	complete	tig00000001:1045204-1045923
gene-EfmE745_RS01910		397628	398311	complete	tig00000001:1046004-1046687
gene-EfmE745_RS01915		398529	400715	complete	tig00000001:1046905-1049091
gene-EfmE745_RS01920		401061	401471	complete	tig00000001:1049437-1049847
gene-EfmE745_RS01925		401485	401841	complete	tig00000001:1049861-1050217
gene-EfmE745_RS01930		402514	404073	complete	tig00000001:1050890-1052449
rna-EfmE745_RS01930		402514	404073	complete	tig00000001:1050890-1052449
exon-EfmE745_RS01930-1		402514	404073	complete	tig00000001:1050890-1052449
gene-EfmE745_RS01935		404418	407332	complete	tig00000001:1052794-1055708
