ID or #		Start	End	Type	Contig
gene-EfmE745_RS00045		9802	10038	complete	NODE_4_length_101830_cov_39.048283:29594-29830
gene-EfmE745_RS00050		10181	12154	complete	NODE_4_length_101830_cov_39.048283:29973-31946
gene-EfmE745_RS00055		12160	12612	complete	NODE_4_length_101830_cov_39.048283:31952-32404
gene-EfmE745_RS00060		12886	14253	complete	NODE_4_length_101830_cov_39.048283:32678-34045
gene-EfmE745_RS00065		15033	16325	complete	NODE_4_length_101830_cov_39.048283:34825-36117
gene-EfmE745_RS00070		17112	17975	complete	NODE_4_length_101830_cov_39.048283:36904-37767
gene-EfmE745_RS00075		18104	19726	complete	NODE_4_length_101830_cov_39.048283:37896-39518
gene-EfmE745_RS00080		19975	20496	complete	NODE_4_length_101830_cov_39.048283:39767-40288
gene-EfmE745_RS00085		20682	22412	complete	NODE_4_length_101830_cov_39.048283:40474-42204
gene-EfmE745_RS00090		22577	23395	complete	NODE_4_length_101830_cov_39.048283:42369-43187
gene-EfmE745_RS00095		23498	23695	complete	NODE_4_length_101830_cov_39.048283:43290-43487
gene-EfmE745_RS00100		23864	24442	complete	NODE_4_length_101830_cov_39.048283:43656-44234
gene-EfmE745_RS16835		24537	24674	complete	NODE_4_length_101830_cov_39.048283:44329-44466
cds-WP_002294338.1		24537	24674	complete	NODE_4_length_101830_cov_39.048283:44329-44466
gene-EfmE745_RS00110		25487	25990	complete	NODE_4_length_101830_cov_39.048283:45279-45782
gene-EfmE745_RS00115		26349	27374	complete	NODE_4_length_101830_cov_39.048283:46141-47166
gene-EfmE745_RS00120		27697	28575	complete	NODE_4_length_101830_cov_39.048283:47489-48367
gene-EfmE745_RS16710		29051	29167	complete	NODE_4_length_101830_cov_39.048283:48843-48959
gene-EfmE745_RS00125		30095	30433	complete	NODE_4_length_101830_cov_39.048283:49887-50225
gene-EfmE745_RS00130		30527	30757	complete	NODE_4_length_101830_cov_39.048283:50319-50549
gene-EfmE745_RS00135		31157	31528	complete	NODE_4_length_101830_cov_39.048283:50949-51320
gene-EfmE745_RS00140		31802	32494	complete	NODE_4_length_101830_cov_39.048283:51594-52286
gene-EfmE745_RS00145		32497	33282	complete	NODE_4_length_101830_cov_39.048283:52289-53074
gene-EfmE745_RS00150		33519	34919	complete	NODE_4_length_101830_cov_39.048283:53311-54711
gene-EfmE745_RS00155		34944	35261	complete	NODE_4_length_101830_cov_39.048283:54736-55053
gene-EfmE745_RS00160		35274	36947	complete	NODE_4_length_101830_cov_39.048283:55066-56739
gene-EfmE745_RS00165		36961	38592	complete	NODE_4_length_101830_cov_39.048283:56753-58384
gene-EfmE745_RS00170		39083	40648	complete	NODE_4_length_101830_cov_39.048283:58875-60440
gene-EfmE745_RS00175		40707	41630	complete	NODE_4_length_101830_cov_39.048283:60499-61422
gene-EfmE745_RS00180		41826	42431	complete	NODE_4_length_101830_cov_39.048283:61618-62223
gene-EfmE745_RS00185		42739	43755	complete	NODE_4_length_101830_cov_39.048283:62531-63547
gene-EfmE745_RS00190		43896	45197	complete	NODE_4_length_101830_cov_39.048283:63688-64989
gene-EfmE745_RS00195		45243	45905	complete	NODE_4_length_101830_cov_39.048283:65035-65697
gene-EfmE745_RS00200		45926	46324	complete	NODE_4_length_101830_cov_39.048283:65718-66116
gene-EfmE745_RS00205		46390	47472	complete	NODE_4_length_101830_cov_39.048283:66182-67264
gene-EfmE745_RS00210		47684	49246	complete	NODE_4_length_101830_cov_39.048283:67476-69038
gene-EfmE745_RS00215		49239	50372	complete	NODE_4_length_101830_cov_39.048283:69031-70164
gene-EfmE745_RS00220		50372	51328	complete	NODE_4_length_101830_cov_39.048283:70164-71120
gene-EfmE745_RS00225		51427	52593	complete	NODE_4_length_101830_cov_39.048283:71219-72385
gene-EfmE745_RS00230		52617	53435	complete	NODE_4_length_101830_cov_39.048283:72409-73227
gene-EfmE745_RS00235		53452	54159	complete	NODE_4_length_101830_cov_39.048283:73244-73951
gene-EfmE745_RS00240		54457	55143	complete	NODE_4_length_101830_cov_39.048283:74249-74935
gene-EfmE745_RS00245		55315	55896	complete	NODE_4_length_101830_cov_39.048283:75107-75688
gene-EfmE745_RS00250		56029	56712	complete	NODE_4_length_101830_cov_39.048283:75821-76504
gene-EfmE745_RS00255		57031	57444	complete	NODE_4_length_101830_cov_39.048283:76823-77236
gene-EfmE745_RS00260		57528	57998	complete	NODE_4_length_101830_cov_39.048283:77320-77790
gene-EfmE745_RS00265		58092	60179	complete	NODE_4_length_101830_cov_39.048283:77884-79971
gene-EfmE745_RS00270		60351	61538	complete	NODE_4_length_101830_cov_39.048283:80143-81330
gene-EfmE745_RS00275		61944	62252	complete	NODE_4_length_101830_cov_39.048283:81736-82044
gene-EfmE745_RS00280		62283	62912	complete	NODE_4_length_101830_cov_39.048283:82075-82704
gene-EfmE745_RS00285		62940	63563	complete	NODE_4_length_101830_cov_39.048283:82732-83355
gene-EfmE745_RS00290		63563	63853	complete	NODE_4_length_101830_cov_39.048283:83355-83645
gene-EfmE745_RS00295		63892	64725	complete	NODE_4_length_101830_cov_39.048283:83684-84517
gene-EfmE745_RS00300		64768	65046	complete	NODE_4_length_101830_cov_39.048283:84560-84838
gene-EfmE745_RS00305		65069	65416	complete	NODE_4_length_101830_cov_39.048283:84861-85208
gene-EfmE745_RS00310		65430	66086	complete	NODE_4_length_101830_cov_39.048283:85222-85878
gene-EfmE745_RS00315		66089	66523	complete	NODE_4_length_101830_cov_39.048283:85881-86315
gene-EfmE745_RS00320		66513	66701	complete	NODE_4_length_101830_cov_39.048283:86305-86493
gene-EfmE745_RS00325		66726	66992	complete	NODE_4_length_101830_cov_39.048283:86518-86784
gene-EfmE745_RS00330		67050	67418	complete	NODE_4_length_101830_cov_39.048283:86842-87210
gene-EfmE745_RS00335		67455	67763	complete	NODE_4_length_101830_cov_39.048283:87247-87555
gene-EfmE745_RS00340		67791	68330	complete	NODE_4_length_101830_cov_39.048283:87583-88122
gene-EfmE745_RS00345		68349	68534	complete	NODE_4_length_101830_cov_39.048283:88141-88326
gene-EfmE745_RS00350		68570	68968	complete	NODE_4_length_101830_cov_39.048283:88362-88760
gene-EfmE745_RS00355		69000	69536	complete	NODE_4_length_101830_cov_39.048283:88792-89328
gene-EfmE745_RS00360		69697	70053	complete	NODE_4_length_101830_cov_39.048283:89489-89845
gene-EfmE745_RS00365		70074	70574	complete	NODE_4_length_101830_cov_39.048283:89866-90366
gene-EfmE745_RS00370		70589	70768	complete	NODE_4_length_101830_cov_39.048283:90381-90560
gene-EfmE745_RS00375		70812	71252	complete	NODE_4_length_101830_cov_39.048283:90604-91044
gene-EfmE745_RS00380		71252	72547	complete	NODE_4_length_101830_cov_39.048283:91044-92339
gene-EfmE745_RS00385		72609	73256	complete	NODE_4_length_101830_cov_39.048283:92401-93048
gene-EfmE745_RS00390		73447	73665	complete	NODE_4_length_101830_cov_39.048283:93239-93457
gene-EfmE745_RS00395		73698	73814	complete	NODE_4_length_101830_cov_39.048283:93490-93606
gene-EfmE745_RS00400		73832	74197	complete	NODE_4_length_101830_cov_39.048283:93624-93989
gene-EfmE745_RS00405		74225	74614	complete	NODE_4_length_101830_cov_39.048283:94017-94406
gene-EfmE745_RS00410		74694	75632	complete	NODE_4_length_101830_cov_39.048283:94486-95424
gene-EfmE745_RS00415		75660	76040	complete	NODE_4_length_101830_cov_39.048283:95452-95832
gene-EfmE745_RS00420		76312	77151	complete	NODE_4_length_101830_cov_39.048283:96104-96943
gene-EfmE745_RS00425		77127	77996	complete	NODE_4_length_101830_cov_39.048283:96919-97788
gene-EfmE745_RS00430		77986	78783	complete	NODE_4_length_101830_cov_39.048283:97778-98575
gene-EfmE745_RS00435		78986	79732	complete	NODE_4_length_101830_cov_39.048283:98778-99524
gene-EfmE745_RS15685		80339	80533	complete	NODE_4_length_101830_cov_39.048283:100131-100325
gene-EfmE745_RS00440		80691	81497	complete	NODE_4_length_101830_cov_39.048283:100483-101289
gene-EfmE745_RS00445		81620	81988	complete	NODE_4_length_101830_cov_39.048283:101412-101780
gene-EfmE745_RS00460		85086	85424	complete	NODE_128_length_1890_cov_31.050136:234-572
gene-EfmE745_RS00465		85421	85969	complete	NODE_128_length_1890_cov_31.050136:569-1117
gene-EfmE745_RS00470		86078	86731	complete	NODE_128_length_1890_cov_31.050136:1226-1879
gene-EfmE745_RS00480		87831	90500	complete	NODE_67_length_9545_cov_35.344784:210-2879
gene-EfmE745_RS00485		90738	90926	complete	NODE_67_length_9545_cov_35.344784:3117-3305
gene-EfmE745_RS00490		91196	91558	complete	NODE_67_length_9545_cov_35.344784:3575-3937
gene-EfmE745_RS00495		91610	93292	complete	NODE_67_length_9545_cov_35.344784:3989-5671
gene-EfmE745_RS00500		93409	95445	complete	NODE_67_length_9545_cov_35.344784:5788-7824
gene-EfmE745_RS00505		95494	96495	complete	NODE_67_length_9545_cov_35.344784:7873-8874
gene-EfmE745_RS00510		96617	96859	complete	NODE_67_length_9545_cov_35.344784:8996-9238
gene-EfmE745_RS00515		97238	98425	complete	NODE_137_length_1627_cov_88.714377:1502-315
gene-EfmE745_RS00520		98747	99751	complete	NODE_44_length_19664_cov_36.992299:19602-18598
gene-EfmE745_RS00525		99752	100696	complete	NODE_44_length_19664_cov_36.992299:18597-17653
gene-EfmE745_RS00530		100696	101658	complete	NODE_44_length_19664_cov_36.992299:17653-16691
gene-EfmE745_RS00535		101685	102599	complete	NODE_44_length_19664_cov_36.992299:16664-15750
gene-EfmE745_RS00540		102625	104406	complete	NODE_44_length_19664_cov_36.992299:15724-13943
gene-EfmE745_RS00545		104754	105440	complete	NODE_44_length_19664_cov_36.992299:13595-12909
gene-EfmE745_RS00550		105460	109041	complete	NODE_44_length_19664_cov_36.992299:12889-9308
gene-EfmE745_RS00555		109050	109859	complete	NODE_44_length_19664_cov_36.992299:9299-8490
gene-EfmE745_RS00560		109871	110869	complete	NODE_44_length_19664_cov_36.992299:8478-7480
gene-EfmE745_RS00565		111055	113322	complete	NODE_44_length_19664_cov_36.992299:7294-5027
gene-EfmE745_RS00570		113410	113862	complete	NODE_44_length_19664_cov_36.992299:4939-4487
gene-EfmE745_RS00575		114012	114962	complete	NODE_44_length_19664_cov_36.992299:4337-3387
gene-EfmE745_RS00580		114955	115914	complete	NODE_44_length_19664_cov_36.992299:3394-2435
gene-EfmE745_RS00585		115911	116666	complete	NODE_44_length_19664_cov_36.992299:2438-1683
gene-EfmE745_RS00590		116689	117642	complete	NODE_44_length_19664_cov_36.992299:1660-707
gene-EfmE745_RS00615		121216	121572	complete	NODE_129_length_1846_cov_34.289782:317-673
gene-EfmE745_RS00620		121582	122481	complete	NODE_129_length_1846_cov_34.289782:683-1582
gene-EfmE745_RS00630		124035	124763	complete	NODE_110_length_2963_cov_35.254127:370-1098
gene-EfmE745_RS00635		124908	126584	complete	NODE_110_length_2963_cov_35.254127:1243-2919
gene-EfmE745_RS00645		127699	128433	complete	NODE_36_length_23986_cov_34.471021:23874-23140
gene-EfmE745_RS00650		128759	129169	complete	NODE_36_length_23986_cov_34.471021:22814-22404
gene-EfmE745_RS00655		129162	129863	complete	NODE_36_length_23986_cov_34.471021:22411-21710
gene-EfmE745_RS00660		129863	131446	complete	NODE_36_length_23986_cov_34.471021:21710-20127
gene-EfmE745_RS00665		131465	131686	complete	NODE_36_length_23986_cov_34.471021:20108-19887
gene-EfmE745_RS00670		131683	132444	complete	NODE_36_length_23986_cov_34.471021:19890-19129
gene-EfmE745_RS00675		132824	133333	complete	NODE_36_length_23986_cov_34.471021:18749-18240
gene-EfmE745_RS00680		133408	133947	complete	NODE_36_length_23986_cov_34.471021:18165-17626
gene-EfmE745_RS00685		134087	134698	complete	NODE_36_length_23986_cov_34.471021:17486-16875
gene-EfmE745_RS00690		134960	135811	complete	NODE_36_length_23986_cov_34.471021:16613-15762
gene-EfmE745_RS00695		135839	136474	complete	NODE_36_length_23986_cov_34.471021:15734-15099
gene-EfmE745_RS00700		136494	137267	complete	NODE_36_length_23986_cov_34.471021:15079-14306
gene-EfmE745_RS00705		137675	138472	complete	NODE_36_length_23986_cov_34.471021:13898-13101
gene-EfmE745_RS00710		138450	138863	complete	NODE_36_length_23986_cov_34.471021:13123-12710
gene-EfmE745_RS00715		138847	141492	complete	NODE_36_length_23986_cov_34.471021:12726-10081
gene-EfmE745_RS00720		141510	143618	complete	NODE_36_length_23986_cov_34.471021:10063-7955
gene-EfmE745_RS00725		143640	144200	complete	NODE_36_length_23986_cov_34.471021:7933-7373
gene-EfmE745_RS00730		144285	146273	complete	NODE_36_length_23986_cov_34.471021:7288-5300
gene-EfmE745_RS00735		146496	147209	complete	NODE_36_length_23986_cov_34.471021:5077-4364
gene-EfmE745_RS00740		147286	147732	complete	NODE_36_length_23986_cov_34.471021:4287-3841
gene-EfmE745_RS00745		147902	148504	complete	NODE_36_length_23986_cov_34.471021:3671-3069
gene-EfmE745_RS00750		148517	149518	complete	NODE_36_length_23986_cov_34.471021:3056-2055
gene-EfmE745_RS00755		149547	150125	complete	NODE_36_length_23986_cov_34.471021:2026-1448
gene-EfmE745_RS00760		150177	150659	complete	NODE_36_length_23986_cov_34.471021:1396-914
gene-EfmE745_RS00765		150776	151150	complete	NODE_36_length_23986_cov_34.471021:797-423
gene-EfmE745_RS00775		152830	154182	complete	NODE_38_length_23628_cov_35.195393:300-1652
gene-EfmE745_RS00780		154329	154919	complete	NODE_38_length_23628_cov_35.195393:1799-2389
gene-EfmE745_RS00785		155047	156396	complete	NODE_38_length_23628_cov_35.195393:2517-3866
gene-EfmE745_RS00790		156564	157304	complete	NODE_38_length_23628_cov_35.195393:4034-4774
gene-EfmE745_RS00795		157317	158909	complete	NODE_38_length_23628_cov_35.195393:4787-6379
id-NZ_CP014529.1:159047..159221		159047	159221	complete	NODE_38_length_23628_cov_35.195393:6517-6691
gene-EfmE745_RS00800		159477	159773	complete	NODE_38_length_23628_cov_35.195393:6947-7243
gene-EfmE745_RS00805		159949	160674	complete	NODE_38_length_23628_cov_35.195393:7419-8144
gene-EfmE745_RS00810		160667	161509	complete	NODE_38_length_23628_cov_35.195393:8137-8979
gene-EfmE745_RS00815		161512	162033	complete	NODE_38_length_23628_cov_35.195393:8982-9503
gene-EfmE745_RS00820		162276	162839	complete	NODE_38_length_23628_cov_35.195393:9746-10309
gene-EfmE745_RS00825		163090	163359	complete	NODE_38_length_23628_cov_35.195393:10560-10829
gene-EfmE745_RS00830		163547	165673	complete	NODE_38_length_23628_cov_35.195393:11017-13143
gene-EfmE745_RS00835		166183	166449	complete	NODE_38_length_23628_cov_35.195393:13653-13919
gene-EfmE745_RS00840		166593	168584	complete	NODE_38_length_23628_cov_35.195393:14063-16054
gene-EfmE745_RS00845		168938	170239	complete	NODE_38_length_23628_cov_35.195393:16408-17709
gene-EfmE745_RS00850		170369	171739	complete	NODE_38_length_23628_cov_35.195393:17839-19209
gene-EfmE745_RS00855		171921	172244	complete	NODE_38_length_23628_cov_35.195393:19391-19714
gene-EfmE745_RS00860		172570	173178	complete	NODE_38_length_23628_cov_35.195393:20040-20648
gene-EfmE745_RS00865		173508	174224	complete	NODE_38_length_23628_cov_35.195393:20978-21694
gene-EfmE745_RS00870		174237	174932	complete	NODE_38_length_23628_cov_35.195393:21707-22402
gene-EfmE745_RS00875		175016	175645	complete	NODE_38_length_23628_cov_35.195393:22486-23115
gene-EfmE745_RS15735		176159	177498	partial	NODE_26_length_34327_cov_44.144053:1-944
gene-EfmE745_RS00890		177567	178169	complete	NODE_26_length_34327_cov_44.144053:1013-1615
gene-EfmE745_RS00895		178191	178679	complete	NODE_26_length_34327_cov_44.144053:1637-2125
gene-EfmE745_RS00900		179003	180376	complete	NODE_26_length_34327_cov_44.144053:2449-3822
gene-EfmE745_RS00905		180360	180827	complete	NODE_26_length_34327_cov_44.144053:3806-4273
gene-EfmE745_RS00910		181076	182821	complete	NODE_26_length_34327_cov_44.144053:4522-6267
gene-EfmE745_RS00915		183017	184093	complete	NODE_26_length_34327_cov_44.144053:6463-7539
gene-EfmE745_RS00920		184246	185598	complete	NODE_26_length_34327_cov_44.144053:7692-9044
gene-EfmE745_RS00925		185920	187431	complete	NODE_26_length_34327_cov_44.144053:9366-10877
gene-EfmE745_RS00930		187561	187911	complete	NODE_26_length_34327_cov_44.144053:11007-11357
gene-EfmE745_RS00935		187927	189048	complete	NODE_26_length_34327_cov_44.144053:11373-12494
gene-EfmE745_RS00940		189059	189421	complete	NODE_26_length_34327_cov_44.144053:12505-12867
gene-EfmE745_RS00945		189597	189866	complete	NODE_26_length_34327_cov_44.144053:13043-13312
gene-EfmE745_RS00950		190056	191003	complete	NODE_26_length_34327_cov_44.144053:13502-14449
gene-EfmE745_RS00955		191309	194014	complete	NODE_26_length_34327_cov_44.144053:14755-17460
gene-EfmE745_RS00960		194610	196433	complete	NODE_26_length_34327_cov_44.144053:18056-19879
gene-EfmE745_RS00965		196575	196715	complete	NODE_26_length_34327_cov_44.144053:20021-20161
gene-EfmE745_RS00970		197235	197498	complete	NODE_26_length_34327_cov_44.144053:20681-20944
gene-EfmE745_RS00975		197498	197764	complete	NODE_26_length_34327_cov_44.144053:20944-21210
gene-EfmE745_RS00980		197965	198453	complete	NODE_26_length_34327_cov_44.144053:21411-21899
gene-EfmE745_RS17295		198413	198535	complete	NODE_26_length_34327_cov_44.144053:21859-21981
gene-EfmE745_RS00985		198995	199666	complete	NODE_26_length_34327_cov_44.144053:22441-23112
gene-EfmE745_RS00990		199663	200580	complete	NODE_26_length_34327_cov_44.144053:23109-24026
gene-EfmE745_RS00995		200577	201218	complete	NODE_26_length_34327_cov_44.144053:24023-24664
gene-EfmE745_RS01000		201222	202397	complete	NODE_26_length_34327_cov_44.144053:24668-25843
gene-EfmE745_RS01005		202590	203621	complete	NODE_26_length_34327_cov_44.144053:26036-27067
gene-EfmE745_RS01010		204240	206879	complete	NODE_26_length_34327_cov_44.144053:27686-30325
gene-EfmE745_RS01015		207047	207745	complete	NODE_26_length_34327_cov_44.144053:30493-31191
gene-EfmE745_RS01020		207962	209107	complete	NODE_26_length_34327_cov_44.144053:31408-32553
gene-EfmE745_RS01025		209204	209584	complete	NODE_26_length_34327_cov_44.144053:32650-33030
gene-EfmE745_RS01030		209924	211243	partial	NODE_26_length_34327_cov_44.144053:33370-34327
gene-EfmE745_RS01035		211572	214169	complete	NODE_109_length_3137_cov_37.311486:2909-312
gene-EfmE745_RS01045		215741	217201	complete	NODE_25_length_34995_cov_34.880767:34692-33232
gene-EfmE745_RS01050		217198	218454	complete	NODE_25_length_34995_cov_34.880767:33235-31979
gene-EfmE745_RS01055		218468	219313	complete	NODE_25_length_34995_cov_34.880767:31965-31120
gene-EfmE745_RS01060		219315	219626	complete	NODE_25_length_34995_cov_34.880767:31118-30807
gene-EfmE745_RS01065		219708	220859	complete	NODE_25_length_34995_cov_34.880767:30725-29574
gene-EfmE745_RS01070		220986	221744	complete	NODE_25_length_34995_cov_34.880767:29447-28689
gene-EfmE745_RS01075		221844	222488	complete	NODE_25_length_34995_cov_34.880767:28589-27945
gene-EfmE745_RS01080		222495	223502	complete	NODE_25_length_34995_cov_34.880767:27938-26931
gene-EfmE745_RS01085		223518	224360	complete	NODE_25_length_34995_cov_34.880767:26915-26073
gene-EfmE745_RS01090		224380	225182	complete	NODE_25_length_34995_cov_34.880767:26053-25251
gene-EfmE745_RS01095		225431	226495	complete	NODE_25_length_34995_cov_34.880767:25002-23938
gene-EfmE745_RS01100		226492	227577	complete	NODE_25_length_34995_cov_34.880767:23941-22856
gene-EfmE745_RS01105		227590	228567	complete	NODE_25_length_34995_cov_34.880767:22843-21866
gene-EfmE745_RS01110		228560	229504	complete	NODE_25_length_34995_cov_34.880767:21873-20929
gene-EfmE745_RS01115		229820	230479	complete	NODE_25_length_34995_cov_34.880767:20613-19954
gene-EfmE745_RS01120		230564	231469	complete	NODE_25_length_34995_cov_34.880767:19869-18964
gene-EfmE745_RS01125		231471	232103	complete	NODE_25_length_34995_cov_34.880767:18962-18330
id-NZ_CP014529.1:232254..232379		232254	232379	complete	NODE_25_length_34995_cov_34.880767:18179-18054
gene-EfmE745_RS01130		232423	232947	complete	NODE_25_length_34995_cov_34.880767:18010-17486
gene-EfmE745_RS01135		233019	233219	complete	NODE_25_length_34995_cov_34.880767:17414-17214
gene-EfmE745_RS01140		233272	233631	complete	NODE_25_length_34995_cov_34.880767:17161-16802
gene-EfmE745_RS01145		233883	235220	complete	NODE_25_length_34995_cov_34.880767:16550-15213
gene-EfmE745_RS01150		235268	237397	complete	NODE_25_length_34995_cov_34.880767:15165-13036
gene-EfmE745_RS01155		237372	238061	complete	NODE_25_length_34995_cov_34.880767:13061-12372
gene-EfmE745_RS01160		238372	239058	complete	NODE_25_length_34995_cov_34.880767:12061-11375
gene-EfmE745_RS16715		239194	239388	complete	NODE_25_length_34995_cov_34.880767:11239-11045
cds-WP_002377012.1		239194	239388	complete	NODE_25_length_34995_cov_34.880767:11239-11045
gene-EfmE745_RS01170		239438	239878	complete	NODE_25_length_34995_cov_34.880767:10995-10555
gene-EfmE745_RS01175		239882	240727	complete	NODE_25_length_34995_cov_34.880767:10551-9706
gene-EfmE745_RS01180		240876	242294	complete	NODE_25_length_34995_cov_34.880767:9557-8139
gene-EfmE745_RS01185		242351	242668	complete	NODE_25_length_34995_cov_34.880767:8082-7765
