ID or #		Start	End	Type	Contig
gene-EfmE745_RS00550		105460	109041	partial	tig00000030:-300-1
gene-EfmE745_RS00635		124908	126584	partial	tig00000040:5732-4740
gene-EfmE745_RS00640		126672	127631	complete	tig00000040:4652-3693
gene-EfmE745_RS00645		127699	128433	complete	tig00000040:3625-2891
gene-EfmE745_RS00650		128759	129169	complete	tig00000040:2565-2155
gene-EfmE745_RS00655		129162	129863	complete	tig00000040:2162-1461
gene-EfmE745_RS00660		129863	131446	complete	tig00000040:1461--122
gene-EfmE745_RS01035		211572	214169	partial	tig00000037:12888-14293
id-NZ_CP014529.1:333241..333446		333241	333446	complete	tig00000020:198-403
gene-EfmE745_RS01640		333558	334814	complete	tig00000020:515-1771
gene-EfmE745_RS01645		335104	336981	complete	tig00000020:2061-3938
gene-EfmE745_RS01650		337248	338645	complete	tig00000020:4205-5602
gene-EfmE745_RS01655		338754	340122	partial	tig00000020:5711-5643,tig00000037:1-294
gene-EfmE745_RS01660		340403	341422	complete	tig00000037:575-1594
gene-EfmE745_RS01665		341444	342451	complete	tig00000037:1616-2623
gene-EfmE745_RS01670		342444	343109	complete	tig00000037:2616-3281
gene-EfmE745_RS01675		343102	345396	complete	tig00000037:3274-5568
gene-EfmE745_RS01680		345656	347821	complete	tig00000037:5828-7993
gene-EfmE745_RS01685		348125	348958	complete	tig00000037:8297-9130
gene-EfmE745_RS01690		349061	350761	complete	tig00000037:9233-10933
gene-EfmE745_RS01695		351599	352918	complete	tig00000037:11771-13090
gene-EfmE745_RS01755		362932	363243	partial	tig00000017:7307-7060
gene-EfmE745_RS01760		363358	365694	complete	tig00000017:6945-4609
gene-EfmE745_RS01765		365836	366504	complete	tig00000017:4467-3799
gene-EfmE745_RS01770		366507	367550	complete	tig00000017:3796-2753
gene-EfmE745_RS01775		367787	368668	complete	tig00000017:2516-1635
gene-EfmE745_RS01780		368827	369555	complete	tig00000017:1476-748
gene-EfmE745_RS01785		369711	370028	complete	tig00000017:592-275
gene-EfmE745_RS01790		370021	370629	partial	tig00000017:282-7
gene-EfmE745_RS01945		407595	408065	complete	tig00000005:10499-10969
gene-EfmE745_RS01950		408224	408682	complete	tig00000005:11128-11586
gene-EfmE745_RS01955		408853	409998	complete	tig00000005:11757-12902
gene-EfmE745_RS01960		410011	410928	complete	tig00000005:12915-13832
gene-EfmE745_RS01965		411356	411919	complete	tig00000005:14260-14823
gene-EfmE745_RS16850		412020	412190	complete	tig00000005:14924-15094
gene-EfmE745_RS02495		522138	522503	partial	tig00000007:12922-12602
gene-EfmE745_RS02500		522540	522866	complete	tig00000007:12565-12239
gene-EfmE745_RS02505		523020	523745	complete	tig00000007:12085-11360
gene-EfmE745_RS02510		524255	525847	complete	tig00000007:10850-9258
gene-EfmE745_RS02515		525840	527084	complete	tig00000007:9265-8021
gene-EfmE745_RS02520		527098	530247	complete	tig00000007:8007-4858
gene-EfmE745_RS02525		530965	532410	complete	tig00000007:4140-2695
gene-EfmE745_RS02530		533741	534406	complete	tig00000007:1364-699
gene-EfmE745_RS02535		534532	536568	partial	tig00000007:573-3
gene-EfmE745_RS03685		759621	760178	complete	tig00000025:8365-7808
gene-EfmE745_RS03690		760175	760471	complete	tig00000025:7811-7515
gene-EfmE745_RS03695		760548	760961	complete	tig00000025:7438-7025
gene-EfmE745_RS16870		761270	761422	complete	tig00000025:6716-6564
gene-EfmE745_RS03700		761419	761694	complete	tig00000025:6567-6292
gene-EfmE745_RS15985		762190	762354	complete	tig00000025:5796-5632
cds-WP_002296601.1		762190	762354	complete	tig00000025:5796-5632
gene-EfmE745_RS15990		762550	762717	complete	tig00000025:5436-5269
gene-EfmE745_RS03705		762743	763087	complete	tig00000025:5243-4899
gene-EfmE745_RS03710		763092	763373	complete	tig00000025:4894-4613
gene-EfmE745_RS03715		763476	763790	complete	tig00000025:4510-4196
gene-EfmE745_RS03720		763768	765462	complete	tig00000025:4218-2524
gene-EfmE745_RS03725		765482	766660	complete	tig00000025:2504-1326
gene-EfmE745_RS03730		766623	767309	complete	tig00000025:1363-677
gene-EfmE745_RS03735		767309	768469	partial	tig00000025:677-1
gene-EfmE745_RS07065		1430461	1430826	partial	tig00000015:4-213
gene-EfmE745_RS07070		1430823	1432634	complete	tig00000015:210-2021
gene-EfmE745_RS07075		1432696	1432863	complete	tig00000015:2083-2250
gene-EfmE745_RS07080		1433111	1434100	complete	tig00000015:2498-3487
gene-EfmE745_RS07085		1434112	1435596	complete	tig00000015:3499-4983
gene-EfmE745_RS07090		1435620	1436600	complete	tig00000015:5007-5987
gene-EfmE745_RS07095		1436791	1437513	complete	tig00000015:6178-6900
gene-EfmE745_RS07100		1437497	1438039	complete	tig00000015:6884-7426
gene-EfmE745_RS07105		1438046	1438510	complete	tig00000015:7433-7897
gene-EfmE745_RS07110		1438507	1439523	complete	tig00000015:7894-8910
gene-EfmE745_RS07115		1440132	1440833	complete	tig00000015:9519-10220
gene-EfmE745_RS07120		1441294	1442523	complete	tig00000015:10681-11910
gene-EfmE745_RS07125		1442614	1443633	complete	tig00000015:12001-13020
gene-EfmE745_RS07235		1468746	1471107	partial	tig00000009:1-1684
gene-EfmE745_RS07240		1471475	1472398	complete	tig00000009:2052-2975
gene-EfmE745_RS07245		1472402	1473343	complete	tig00000009:2979-3920
gene-EfmE745_RS07250		1473695	1474480	complete	tig00000009:4272-5057
gene-EfmE745_RS07255		1474493	1475344	complete	tig00000009:5070-5921
gene-EfmE745_RS07260		1475468	1475920	complete	tig00000009:6045-6497
gene-EfmE745_RS07265		1476385	1476753	complete	tig00000009:6962-7330
gene-EfmE745_RS07270		1476903	1477385	complete	tig00000009:7480-7962
gene-EfmE745_RS07275		1477422	1478432	complete	tig00000009:7999-9009
gene-EfmE745_RS07280		1478547	1479260	complete	tig00000009:9124-9837
gene-EfmE745_RS07285		1479450	1480040	partial	tig00000009:10027-9745
gene-EfmE745_RS07310		1483918	1485747	partial	tig00000039:9965-9412
gene-EfmE745_RS07315		1485898	1487064	complete	tig00000039:9261-8095
gene-EfmE745_RS07320		1487146	1487775	complete	tig00000039:8013-7384
gene-EfmE745_RS16940		1487787	1487960	complete	tig00000039:7372-7199
gene-EfmE745_RS07325		1488005	1488742	complete	tig00000039:7154-6417
gene-EfmE745_RS07330		1488744	1490246	complete	tig00000039:6415-4913
gene-EfmE745_RS07335		1490505	1492499	complete	tig00000039:4654-2660
gene-EfmE745_RS07340		1492509	1495325	complete	tig00000039:2650--166
gene-EfmE745_RS07385		1502529	1503482	complete	tig00000004:9021-8068
gene-EfmE745_RS07390		1504055	1504306	complete	tig00000004:7495-7244
gene-EfmE745_RS07395		1504340	1504618	complete	tig00000004:7210-6932
gene-EfmE745_RS07400		1505215	1505472	complete	tig00000004:6335-6078
gene-EfmE745_RS07405		1505585	1506196	complete	tig00000004:5965-5354
gene-EfmE745_RS07410		1506375	1506932	complete	tig00000004:5175-4618
gene-EfmE745_RS07415		1507631	1508152	complete	tig00000004:3919-3398
gene-EfmE745_RS07420		1508351	1512043	partial	tig00000004:3199-1
gene-EfmE745_RS07505		1528393	1530324	partial	tig00000021:5023-4865
gene-EfmE745_RS07510		1530435	1531994	complete	tig00000021:4754-3195
gene-EfmE745_RS07515		1532149	1534383	complete	tig00000021:3040-806
gene-EfmE745_RS07520		1534400	1536436	partial	tig00000021:789-1
gene-EfmE745_RS07690		1570283	1571674	partial	tig00000024:3779-3633
gene-EfmE745_RS07695		1572285	1572653	complete	tig00000024:3022-2654
gene-EfmE745_RS07700		1572833	1573774	complete	tig00000024:2474-1533
gene-EfmE745_RS07705		1573843	1574574	complete	tig00000024:1464-733
gene-EfmE745_RS07710		1574718	1576898	partial	tig00000024:589-1,tig00000027:8839-8391
gene-EfmE745_RS07715		1576918	1577400	complete	tig00000027:8371-7889
gene-EfmE745_RS07720		1577416	1578177	complete	tig00000027:7873-7112
gene-EfmE745_RS07725		1578308	1579642	complete	tig00000027:6981-5647
gene-EfmE745_RS07730		1579949	1580434	complete	tig00000027:5340-4855
gene-EfmE745_RS07735		1580427	1581110	complete	tig00000027:4862-4179
gene-EfmE745_RS07740		1581236	1583881	complete	tig00000027:4053-1408
gene-EfmE745_RS07745		1583926	1584762	complete	tig00000027:1363-527
gene-EfmE745_RS07750		1584726	1585355	complete	tig00000027:563--66
gene-EfmE745_RS07755		1585407	1585739	partial	tig00000027:-118-24
gene-EfmE745_RS08695		1775042	1776118	partial	tig00000019:13638-13220
gene-EfmE745_RS08700		1776123	1777403	complete	tig00000019:13215-11935
gene-EfmE745_RS08705		1777422	1778348	complete	tig00000019:11916-10990
gene-EfmE745_RS08710		1778361	1779644	complete	tig00000019:10977-9694
gene-EfmE745_RS08715		1779658	1780197	complete	tig00000019:9680-9141
gene-EfmE745_RS08720		1780432	1781343	complete	tig00000019:8906-7995
gene-EfmE745_RS08725		1781340	1781804	complete	tig00000019:7998-7534
gene-EfmE745_RS08730		1781809	1782507	complete	tig00000019:7529-6831
gene-EfmE745_RS08735		1782494	1782880	complete	tig00000019:6844-6458
gene-EfmE745_RS08740		1783027	1784697	complete	tig00000019:6311-4641
gene-EfmE745_RS08745		1784880	1785113	complete	tig00000019:4458-4225
gene-EfmE745_RS08750		1785212	1785643	complete	tig00000019:4126-3695
gene-EfmE745_RS08755		1785722	1786135	complete	tig00000019:3616-3203
gene-EfmE745_RS08760		1786173	1787321	complete	tig00000019:3165-2017
gene-EfmE745_RS08765		1787443	1788039	complete	tig00000019:1895-1299
gene-EfmE745_RS08770		1788239	1790881	partial	tig00000019:1099-1
gene-EfmE745_RS09600		1961165	1962343	complete	tig00000023:1209-31
gene-EfmE745_RS11145		2267636	2270755	partial	tig00000033:1-1750
gene-EfmE745_RS11150		2270772	2271059	complete	tig00000033:1767-2054
gene-EfmE745_RS11155		2271113	2271481	complete	tig00000033:2108-2476
gene-EfmE745_RS11160		2271527	2272039	complete	tig00000033:2522-3034
gene-EfmE745_RS11165		2272050	2272442	complete	tig00000033:3045-3437
gene-EfmE745_RS11170		2272439	2272810	complete	tig00000033:3434-3805
gene-EfmE745_RS11175		2272807	2273133	complete	tig00000033:3802-4128
gene-EfmE745_RS11180		2273130	2273468	complete	tig00000033:4125-4463
gene-EfmE745_RS11185		2273508	2273714	complete	tig00000033:4503-4709
gene-EfmE745_RS11190		2273725	2274732	complete	tig00000033:4720-5727
gene-EfmE745_RS11195		2274757	2275110	partial	tig00000033:5752-5830
gene-EfmE745_RS11555		2329313	2330002	partial	tig00000001:23096-22719
gene-EfmE745_RS11560		2330108	2330476	complete	tig00000001:22613-22245
gene-EfmE745_RS11565		2330529	2331032	complete	tig00000001:22192-21689
id-NZ_CP014529.1:2331236..2331363		2331236	2331363	complete	tig00000001:21485-21358
gene-EfmE745_RS11570		2331442	2332131	complete	tig00000001:21279-20590
gene-EfmE745_RS11575		2332235	2332657	complete	tig00000001:20486-20064
gene-EfmE745_RS11580		2333000	2333668	complete	tig00000001:19721-19053
gene-EfmE745_RS11585		2333681	2334553	complete	tig00000001:19040-18168
gene-EfmE745_RS11590		2334644	2335744	complete	tig00000001:18077-16977
gene-EfmE745_RS11595		2335836	2336723	complete	tig00000001:16885-15998
gene-EfmE745_RS11600		2336800	2337345	complete	tig00000001:15921-15376
gene-EfmE745_RS11605		2337446	2337616	complete	tig00000001:15275-15105
gene-EfmE745_RS11610		2337640	2337792	complete	tig00000001:15081-14929
gene-EfmE745_RS11615		2337954	2338598	complete	tig00000001:14767-14123
gene-EfmE745_RS11620		2338654	2339157	complete	tig00000001:14067-13564
id-NZ_CP014529.1:2339170..2339216		2339170	2339216	complete	tig00000001:13551-13505
gene-EfmE745_RS11625		2339754	2340719	complete	tig00000001:12967-12002
gene-EfmE745_RS11630		2340818	2341990	complete	tig00000001:11903-10731
gene-EfmE745_RS11635		2341977	2343122	complete	tig00000001:10744-9599
gene-EfmE745_RS11640		2343136	2344068	complete	tig00000001:9585-8653
gene-EfmE745_RS11645		2344155	2345264	complete	tig00000001:8566-7457
gene-EfmE745_RS11650		2345261	2345890	complete	tig00000001:7460-6831
gene-EfmE745_RS11655		2346000	2346227	complete	tig00000001:6721-6494
gene-EfmE745_RS11660		2346330	2348918	complete	tig00000001:6391-3803
gene-EfmE745_RS11665		2348938	2349597	complete	tig00000001:3783-3124
gene-EfmE745_RS11670		2349646	2350149	complete	tig00000001:3075-2572
gene-EfmE745_RS11675		2350370	2351236	complete	tig00000001:2351-1485
gene-EfmE745_RS11680		2351345	2351986	complete	tig00000001:1376-735
gene-EfmE745_RS11685		2352048	2353409	complete	tig00000001:673--688
gene-EfmE745_RS11690		2353427	2354326	partial	tig00000001:-706-4
gene-EfmE745_RS11920		2404776	2405987	partial	tig00000006:1-626
gene-EfmE745_RS11925		2405980	2406717	complete	tig00000006:619-1356
gene-EfmE745_RS11930		2406855	2407289	complete	tig00000006:1494-1928
gene-EfmE745_RS11935		2407282	2407626	complete	tig00000006:1921-2265
gene-EfmE745_RS11940		2407806	2408816	complete	tig00000006:2445-3455
gene-EfmE745_RS11945		2408885	2409829	complete	tig00000006:3524-4468
gene-EfmE745_RS11950		2409813	2412533	complete	tig00000006:4452-7172
gene-EfmE745_RS11955		2412530	2413750	complete	tig00000006:7169-8389
gene-EfmE745_RS11960		2414031	2414876	complete	tig00000006:8670-9515
gene-EfmE745_RS11965		2415207	2415322	complete	tig00000006:9846-9961
rna-EfmE745_RS11965		2415207	2415322	complete	tig00000006:9846-9961
exon-EfmE745_RS11965-1		2415207	2415322	complete	tig00000006:9846-9961
gene-EfmE745_RS11970		2415417	2418331	complete	tig00000006:10056-12970
rna-EfmE745_RS11970		2415417	2418331	complete	tig00000006:10056-12970
exon-EfmE745_RS11970-1		2415417	2418331	complete	tig00000006:10056-12970
gene-EfmE745_RS11975		2418676	2420235	complete	tig00000006:13315-14874
rna-EfmE745_RS11975		2418676	2420235	complete	tig00000006:13315-14874
exon-EfmE745_RS11975-1		2418676	2420235	complete	tig00000006:13315-14874
gene-EfmE745_RS12060		2441247	2442641	partial	tig00000032:1-570
gene-EfmE745_RS12065		2442800	2443483	complete	tig00000032:729-1412
gene-EfmE745_RS12070		2443485	2444321	complete	tig00000032:1414-2250
gene-EfmE745_RS12075		2444332	2446086	complete	tig00000032:2261-4015
gene-EfmE745_RS12080		2446362	2446703	complete	tig00000032:4291-4632
gene-EfmE745_RS12085		2446771	2448942	partial	tig00000032:4700-4658
gene-EfmE745_RS12230		2485865	2487586	partial	tig00000034:8546-8293
gene-EfmE745_RS12235		2487601	2489385	complete	tig00000034:8278-6494
gene-EfmE745_RS12240		2489766	2491319	complete	tig00000034:6113-4560
gene-EfmE745_RS12245		2491667	2494081	complete	tig00000034:4212-1798
id-NZ_CP014529.1:2494232..2494438		2494232	2494438	complete	tig00000034:1647-1441
gene-EfmE745_RS12250		2494508	2496526	partial	tig00000034:1371-1
gene-EfmE745_RS12645		2561363	2562736	partial	tig00000003:1-366
gene-EfmE745_RS12650		2563239	2564057	complete	tig00000003:869-1687
gene-EfmE745_RS12655		2564224	2565048	complete	tig00000003:1854-2678
gene-EfmE745_RS12660		2565021	2565701	complete	tig00000003:2651-3331
gene-EfmE745_RS12665		2565724	2566662	complete	tig00000003:3354-4292
gene-EfmE745_RS12670		2566907	2567758	complete	tig00000003:4537-5388
gene-EfmE745_RS12675		2567912	2570485	complete	tig00000003:5542-8115
gene-EfmE745_RS12680		2570626	2571432	complete	tig00000003:8256-9062
gene-EfmE745_RS12685		2571511	2573067	partial	tig00000003:9141-9501
gene-EfmE745_RS13090		2657281	2663208	partial	tig00000016:14394-12764
gene-EfmE745_RS13095		2663826	2664260	complete	tig00000016:12146-11712
gene-EfmE745_RS13100		2664277	2665482	complete	tig00000016:11695-10490
gene-EfmE745_RS13105		2666176	2666562	complete	tig00000016:9796-9410
gene-EfmE745_RS13110		2666656	2666847	complete	tig00000016:9316-9125
gene-EfmE745_RS13115		2667361	2667693	complete	tig00000016:8611-8279
gene-EfmE745_RS17425		2667603	2667797	complete	tig00000016:8369-8175
gene-EfmE745_RS17360		2667836	2667982	complete	tig00000016:8136-7990
gene-EfmE745_RS13125		2668420	2669760	complete	tig00000016:7552-6212
gene-EfmE745_RS13130		2670001	2671617	complete	tig00000016:5971-4355
gene-EfmE745_RS13135		2671735	2671953	complete	tig00000016:4237-4019
gene-EfmE745_RS13140		2672148	2672609	complete	tig00000016:3824-3363
gene-EfmE745_RS13145		2672802	2673041	complete	tig00000016:3170-2931
gene-EfmE745_RS13150		2673065	2674588	complete	tig00000016:2907-1384
gene-EfmE745_RS16785		2674606	2674728	complete	tig00000016:1366-1244
gene-EfmE745_RS13155		2674758	2675741	complete	tig00000016:1214-231
gene-EfmE745_RS13160		2675765	2675914	complete	tig00000016:207-58
gene-EfmE745_RS13165		2675935	2676312	complete	tig00000016:37--340
gene-EfmE745_RS13170		2676344	2676523	complete	tig00000016:-372--193
gene-EfmE745_RS13365		2725112	2726098	partial	tig00000014:1-771
gene-EfmE745_RS13370		2726121	2726687	complete	tig00000014:794-1360
gene-EfmE745_RS13375		2726701	2727117	complete	tig00000014:1374-1790
gene-EfmE745_RS13380		2727574	2729508	complete	tig00000014:2247-4181
gene-EfmE745_RS13385		2729810	2730745	complete	tig00000014:4483-5418
gene-EfmE745_RS13390		2730835	2731938	complete	tig00000014:5508-6611
gene-EfmE745_RS13395		2731951	2732904	complete	tig00000014:6624-7577
gene-EfmE745_RS13470		2741660	2741775	complete	tig00000005:10446-10331
rna-EfmE745_RS13470		2741660	2741775	complete	tig00000005:10446-10331
exon-EfmE745_RS13470-1		2741660	2741775	complete	tig00000005:10446-10331
gene-EfmE745_RS13475		2741870	2744784	complete	tig00000005:10236-7322
rna-EfmE745_RS13475		2741870	2744784	complete	tig00000005:10236-7322
exon-EfmE745_RS13475-1		2741870	2744784	complete	tig00000005:10236-7322
gene-EfmE745_RS13480		2745129	2746689	complete	tig00000005:6977-5417
rna-EfmE745_RS13480		2745129	2746689	complete	tig00000005:6977-5417
exon-EfmE745_RS13480-1		2745129	2746689	complete	tig00000005:6977-5417
gene-EfmE745_RS13485		2747430	2748119	complete	tig00000005:4676-3987
gene-EfmE745_RS13490		2748106	2749314	complete	tig00000005:4000-2792
id-NZ_CP014529.1:2749353..2749558		2749353	2749558	complete	tig00000005:2753-2548
gene-EfmE745_RS13495		2749608	2750879	complete	tig00000005:2498-1227
gene-EfmE745_RS13500		2751428	2752912	partial	tig00000005:678-1
NZ_CP014530.1:1..223688		1	223688	partial	tig00000002:1-8479,tig00000008:11842-2727
gene-EfmE745_RS14105		106815	107726	partial	tig00000002:1-278
gene-EfmE745_RS14110		107738	108676	complete	tig00000002:290-1228
gene-EfmE745_RS14115		108905	110479	complete	tig00000002:1457-3031
gene-EfmE745_RS14120		110457	111185	complete	tig00000002:3009-3737
gene-EfmE745_RS14125		111568	112842	complete	tig00000002:4120-5394
gene-EfmE745_RS14130		113065	114096	complete	tig00000002:5617-6648
gene-EfmE745_RS14135		114103	114933	complete	tig00000002:6655-7485
gene-EfmE745_RS14140		114930	115745	complete	tig00000002:7482-8297
gene-EfmE745_RS14145		115742	116566	partial	tig00000002:8294-8479
gene-EfmE745_RS14645		213828	215891	partial	tig00000008:11842-10131
gene-EfmE745_RS14650		215891	217720	complete	tig00000008:10131-8302
gene-EfmE745_RS14655		218433	220331	complete	tig00000008:7589-5691
gene-EfmE745_RS14660		220448	221248	complete	tig00000008:5574-4774
gene-EfmE745_RS14665		221245	223611	complete	tig00000008:4777-2411
