ID or #		Start	End	Type	Contig
gene-EfmE745_RS00760		150177	150659	complete	contig_2:281974-282456
gene-EfmE745_RS00765		150776	151150	complete	contig_2:282573-282947
gene-EfmE745_RS00770		151534	152487	complete	contig_2:283331-284284
gene-EfmE745_RS00775		152830	154182	complete	contig_2:284627-285979
gene-EfmE745_RS00780		154329	154919	complete	contig_2:286126-286716
gene-EfmE745_RS00785		155047	156396	complete	contig_2:286844-288193
gene-EfmE745_RS00790		156564	157304	complete	contig_2:288361-289101
gene-EfmE745_RS00795		157317	158909	complete	contig_2:289114-290706
id-NZ_CP014529.1:159047..159221		159047	159221	complete	contig_2:290844-291018
gene-EfmE745_RS00800		159477	159773	complete	contig_2:291274-291570
gene-EfmE745_RS00805		159949	160674	complete	contig_2:291746-292471
gene-EfmE745_RS00810		160667	161509	complete	contig_2:292464-293306
gene-EfmE745_RS00815		161512	162033	complete	contig_2:293309-293830
gene-EfmE745_RS00820		162276	162839	complete	contig_2:294073-294636
gene-EfmE745_RS00825		163090	163359	complete	contig_2:294887-295156
gene-EfmE745_RS00830		163547	165673	complete	contig_2:295344-297470
gene-EfmE745_RS00835		166183	166449	complete	contig_2:297980-298246
gene-EfmE745_RS00840		166593	168584	complete	contig_2:298390-300381
gene-EfmE745_RS00845		168938	170239	complete	contig_2:300735-302036
gene-EfmE745_RS00850		170369	171739	complete	contig_2:302166-303536
gene-EfmE745_RS00855		171921	172244	complete	contig_2:303718-304041
gene-EfmE745_RS00860		172570	173178	complete	contig_2:304367-304975
gene-EfmE745_RS00865		173508	174224	complete	contig_2:305305-306021
gene-EfmE745_RS00870		174237	174932	complete	contig_2:306034-306729
gene-EfmE745_RS00875		175016	175645	complete	contig_2:306813-307442
gene-EfmE745_RS15735		176159	177498	complete	contig_2:307956-309295
gene-EfmE745_RS00890		177567	178169	complete	contig_2:309364-309966
gene-EfmE745_RS00895		178191	178679	complete	contig_2:309988-310476
gene-EfmE745_RS00900		179003	180376	complete	contig_2:310800-312173
gene-EfmE745_RS00905		180360	180827	complete	contig_2:312157-312624
gene-EfmE745_RS00910		181076	182821	complete	contig_2:312873-314618
gene-EfmE745_RS00915		183017	184093	complete	contig_2:314814-315890
gene-EfmE745_RS00920		184246	185598	complete	contig_2:316043-317395
gene-EfmE745_RS00925		185920	187431	complete	contig_2:317717-319228
gene-EfmE745_RS00930		187561	187911	complete	contig_2:319358-319708
gene-EfmE745_RS00935		187927	189048	complete	contig_2:319724-320845
gene-EfmE745_RS00940		189059	189421	complete	contig_2:320856-321218
gene-EfmE745_RS00945		189597	189866	complete	contig_2:321394-321663
gene-EfmE745_RS00950		190056	191003	complete	contig_2:321853-322800
gene-EfmE745_RS00955		191309	194014	complete	contig_2:323106-325811
gene-EfmE745_RS00960		194610	196433	complete	contig_2:326407-328230
gene-EfmE745_RS00965		196575	196715	complete	contig_2:328372-328512
gene-EfmE745_RS00970		197235	197498	complete	contig_2:329032-329295
gene-EfmE745_RS00975		197498	197764	complete	contig_2:329295-329561
gene-EfmE745_RS00980		197965	198453	complete	contig_2:329762-330250
gene-EfmE745_RS17295		198413	198535	complete	contig_2:330210-330332
gene-EfmE745_RS00985		198995	199666	complete	contig_2:330792-331463
gene-EfmE745_RS00990		199663	200580	complete	contig_2:331460-332377
gene-EfmE745_RS00995		200577	201218	complete	contig_2:332374-333015
gene-EfmE745_RS01000		201222	202397	complete	contig_2:333019-334194
gene-EfmE745_RS01005		202590	203621	complete	contig_2:334387-335418
gene-EfmE745_RS01010		204240	206879	complete	contig_2:336037-338676
gene-EfmE745_RS01015		207047	207745	complete	contig_2:338844-339542
gene-EfmE745_RS01020		207962	209107	complete	contig_2:339759-340904
gene-EfmE745_RS01025		209204	209584	complete	contig_2:341001-341381
gene-EfmE745_RS01030		209924	211243	complete	contig_2:341721-343040
gene-EfmE745_RS01035		211572	214169	complete	contig_2:343369-345966
gene-EfmE745_RS01040		214523	215476	complete	contig_2:346320-347273
gene-EfmE745_RS01045		215741	217201	complete	contig_2:347538-348998
gene-EfmE745_RS01050		217198	218454	complete	contig_2:348995-350251
gene-EfmE745_RS01055		218468	219313	complete	contig_2:350265-351110
gene-EfmE745_RS01060		219315	219626	complete	contig_2:351112-351423
gene-EfmE745_RS01065		219708	220859	complete	contig_2:351505-352656
gene-EfmE745_RS01070		220986	221744	complete	contig_2:352783-353541
gene-EfmE745_RS01075		221844	222488	complete	contig_2:353641-354285
gene-EfmE745_RS01080		222495	223502	complete	contig_2:354292-355299
gene-EfmE745_RS01085		223518	224360	complete	contig_2:355315-356157
gene-EfmE745_RS01090		224380	225182	complete	contig_2:356177-356979
gene-EfmE745_RS01095		225431	226495	complete	contig_2:357228-358292
gene-EfmE745_RS01100		226492	227577	complete	contig_2:358289-359374
gene-EfmE745_RS01105		227590	228567	complete	contig_2:359387-360364
gene-EfmE745_RS01110		228560	229504	complete	contig_2:360357-361301
gene-EfmE745_RS01115		229820	230479	complete	contig_2:361617-362276
gene-EfmE745_RS01120		230564	231469	complete	contig_2:362361-363266
gene-EfmE745_RS01125		231471	232103	complete	contig_2:363268-363900
id-NZ_CP014529.1:232254..232379		232254	232379	complete	contig_2:364051-364176
gene-EfmE745_RS01130		232423	232947	complete	contig_2:364220-364744
gene-EfmE745_RS01135		233019	233219	complete	contig_2:364816-365016
gene-EfmE745_RS01140		233272	233631	complete	contig_2:365069-365428
gene-EfmE745_RS01145		233883	235220	complete	contig_2:365680-367017
gene-EfmE745_RS01150		235268	237397	complete	contig_2:367065-369194
gene-EfmE745_RS01155		237372	238061	complete	contig_2:369169-369858
gene-EfmE745_RS01160		238372	239058	complete	contig_2:370169-370855
gene-EfmE745_RS16715		239194	239388	complete	contig_2:370991-371185
cds-WP_002377012.1		239194	239388	complete	contig_2:370991-371185
gene-EfmE745_RS01170		239438	239878	complete	contig_2:371235-371675
gene-EfmE745_RS01175		239882	240727	complete	contig_2:371679-372524
gene-EfmE745_RS01180		240876	242294	complete	contig_2:372673-374091
gene-EfmE745_RS01185		242351	242668	complete	contig_2:374148-374465
gene-EfmE745_RS01190		242651	243081	complete	contig_2:374448-374878
gene-EfmE745_RS01195		243157	244113	complete	contig_2:374954-375910
gene-EfmE745_RS01200		244285	244638	complete	contig_2:376082-376435
gene-EfmE745_RS01205		244837	245916	complete	contig_2:376634-377713
gene-EfmE745_RS01210		246208	246528	complete	contig_2:378005-378325
gene-EfmE745_RS01215		246558	247025	complete	contig_2:378355-378822
gene-EfmE745_RS01220		247335	247940	complete	contig_2:379132-379737
gene-EfmE745_RS01225		247998	249281	complete	contig_2:379795-381078
gene-EfmE745_RS01230		249734	250213	complete	contig_2:381531-382010
gene-EfmE745_RS01235		250588	251750	complete	contig_2:382385-383547
gene-EfmE745_RS01245		251961	253091	complete	contig_2:383758-384888
gene-EfmE745_RS01250		253259	254167	complete	contig_2:385056-385964
gene-EfmE745_RS01255		254254	255108	complete	contig_2:386051-386905
gene-EfmE745_RS01260		255205	257454	complete	contig_2:387002-389251
gene-EfmE745_RS01265		257457	258629	complete	contig_2:389254-390426
gene-EfmE745_RS01270		258807	260126	complete	contig_2:390604-391923
gene-EfmE745_RS01275		260531	261708	complete	contig_2:392328-393505
gene-EfmE745_RS01280		261897	262205	complete	contig_2:393694-394002
gene-EfmE745_RS01285		262232	262531	complete	contig_2:394029-394328
gene-EfmE745_RS01290		262705	263256	complete	contig_2:394502-395053
gene-EfmE745_RS01295		263563	264882	complete	contig_2:395360-396679
gene-EfmE745_RS01300		265086	265379	complete	contig_2:396883-397176
gene-EfmE745_RS01305		265372	265668	complete	contig_2:397169-397465
gene-EfmE745_RS01310		265743	266633	complete	contig_2:397540-398430
gene-EfmE745_RS01315		267253	268302	complete	contig_2:399050-400099
gene-EfmE745_RS01320		268450	270096	complete	contig_2:400247-401893
gene-EfmE745_RS01325		270275	270514	complete	contig_2:402072-402311
gene-EfmE745_RS01330		270530	271903	complete	contig_2:402327-403700
gene-EfmE745_RS01335		271907	273544	complete	contig_2:403704-405341
gene-EfmE745_RS01340		273787	274875	complete	contig_2:405584-406672
gene-EfmE745_RS01345		275124	276077	complete	contig_2:406921-407874
gene-EfmE745_RS01350		276095	276424	complete	contig_2:407892-408221
gene-EfmE745_RS01355		276603	276983	complete	contig_2:408400-408780
gene-EfmE745_RS01360		277026	279683	complete	contig_2:408823-411480
gene-EfmE745_RS01365		279755	280231	complete	contig_2:411552-412028
gene-EfmE745_RS01370		280245	281033	complete	contig_2:412042-412830
gene-EfmE745_RS01375		281035	281832	complete	contig_2:412832-413629
gene-EfmE745_RS01380		281851	282246	complete	contig_2:413648-414043
gene-EfmE745_RS01385		282248	283369	complete	contig_2:414045-415166
gene-EfmE745_RS01390		283389	284258	complete	contig_2:415186-416055
gene-EfmE745_RS16720		284577	284738	complete	contig_2:416374-416535
cds-WP_010726126.1		284577	284738	complete	contig_2:416374-416535
gene-EfmE745_RS01395		284821	285774	complete	contig_2:416618-417571
gene-EfmE745_RS16725		285870	286910	complete	contig_2:417667-418707
gene-EfmE745_RS01410		286916	287953	complete	contig_2:418713-419750
gene-EfmE745_RS01415		288172	289392	complete	contig_2:419969-421189
gene-EfmE745_RS01420		289539	290174	complete	contig_2:421336-421971
gene-EfmE745_RS01425		290396	292030	complete	contig_2:422193-423827
gene-EfmE745_RS01430		292027	292458	complete	contig_2:423824-424255
gene-EfmE745_RS17300		292471	292719	complete	contig_2:424268-424516
gene-EfmE745_RS01440		292643	293596	complete	contig_2:424440-425393
gene-EfmE745_RS01445		293789	294241	complete	contig_2:425586-426038
gene-EfmE745_RS01450		294278	294775	complete	contig_2:426075-426572
gene-EfmE745_RS01455		294793	295503	complete	contig_2:426590-427300
gene-EfmE745_RS01460		295649	296071	complete	contig_2:427446-427868
gene-EfmE745_RS01465		296091	296315	complete	contig_2:427888-428112
gene-EfmE745_RS01470		296456	298009	complete	contig_2:428253-429806
gene-EfmE745_RS01475		298305	299618	complete	contig_2:430102-431415
gene-EfmE745_RS01480		299945	301582	complete	contig_2:431742-433379
gene-EfmE745_RS01485		301730	302164	complete	contig_2:433527-433961
gene-EfmE745_RS01490		302265	303356	complete	contig_2:434062-435153
gene-EfmE745_RS01495		303386	304063	complete	contig_2:435183-435860
gene-EfmE745_RS01500		304406	305701	complete	contig_2:436203-437498
gene-EfmE745_RS01505		305691	307151	complete	contig_2:437488-438948
gene-EfmE745_RS01510		307287	308783	complete	contig_2:439084-440580
gene-EfmE745_RS01515		308797	310620	complete	contig_2:440594-442417
gene-EfmE745_RS01520		310621	311337	complete	contig_2:442418-443134
gene-EfmE745_RS01525		311643	313571	complete	contig_2:443440-445368
gene-EfmE745_RS01530		313697	314251	complete	contig_2:445494-446048
gene-EfmE745_RS01535		314859	315173	complete	contig_2:446656-446970
gene-EfmE745_RS01540		315187	315447	complete	contig_2:446984-447244
gene-EfmE745_RS01545		315617	315931	complete	contig_2:447414-447728
gene-EfmE745_RS01550		315933	317588	complete	contig_2:447730-449385
gene-EfmE745_RS01555		317671	319805	complete	contig_2:449468-451602
gene-EfmE745_RS01565		319980	320489	complete	contig_2:451777-452286
gene-EfmE745_RS01570		320486	321790	complete	contig_2:452283-453587
gene-EfmE745_RS01575		321898	322755	complete	contig_2:453695-454552
gene-EfmE745_RS01580		322867	323187	complete	contig_2:454664-454984
gene-EfmE745_RS01585		323340	323735	complete	contig_2:455137-455532
gene-EfmE745_RS01590		323710	324720	complete	contig_2:455507-456517
gene-EfmE745_RS01595		324748	325353	complete	contig_2:456545-457150
gene-EfmE745_RS01600		325500	326165	complete	contig_2:457297-457962
gene-EfmE745_RS01605		326448	327107	complete	contig_2:458245-458904
gene-EfmE745_RS01610		327184	328794	complete	contig_2:458981-460591
gene-EfmE745_RS01615		328807	329532	complete	contig_2:460604-461329
gene-EfmE745_RS01620		329630	330583	complete	contig_2:461427-462380
gene-EfmE745_RS01625		330594	330755	complete	contig_2:462391-462552
gene-EfmE745_RS01630		331009	331608	complete	contig_2:462806-463405
gene-EfmE745_RS01635		331677	332978	complete	contig_2:463474-464775
id-NZ_CP014529.1:333241..333446		333241	333446	complete	contig_2:465038-465243
gene-EfmE745_RS01640		333558	334814	complete	contig_2:465355-466611
gene-EfmE745_RS01645		335104	336981	complete	contig_2:466901-468778
gene-EfmE745_RS01650		337248	338645	complete	contig_2:469045-470442
gene-EfmE745_RS01655		338754	340122	complete	contig_2:470551-471919
gene-EfmE745_RS01660		340403	341422	complete	contig_2:472200-473219
gene-EfmE745_RS01665		341444	342451	complete	contig_2:473241-474248
gene-EfmE745_RS01670		342444	343109	complete	contig_2:474241-474906
gene-EfmE745_RS01675		343102	345396	complete	contig_2:474899-477193
gene-EfmE745_RS01680		345656	347821	complete	contig_2:477453-479618
gene-EfmE745_RS01685		348125	348958	complete	contig_2:479922-480755
gene-EfmE745_RS01690		349061	350761	complete	contig_2:480858-482558
gene-EfmE745_RS01695		351599	352918	complete	contig_2:483396-484715
gene-EfmE745_RS01700		353074	354111	complete	contig_2:484871-485908
gene-EfmE745_RS01705		354127	354570	complete	contig_2:485924-486367
gene-EfmE745_RS01710		355178	355708	complete	contig_2:486975-487505
gene-EfmE745_RS01715		355813	356364	complete	contig_2:487610-488161
gene-EfmE745_RS01720		356517	356990	complete	contig_2:488314-488787
gene-EfmE745_RS01725		357128	358600	complete	contig_2:488925-490397
gene-EfmE745_RS01730		358597	359262	complete	contig_2:490394-491059
gene-EfmE745_RS01735		359659	359943	complete	contig_2:491456-491740
gene-EfmE745_RS01740		360224	360643	complete	contig_2:492021-492440
gene-EfmE745_RS01745		360645	361229	complete	contig_2:492442-493026
gene-EfmE745_RS01750		361276	362751	complete	contig_2:493073-494548
gene-EfmE745_RS01755		362932	363243	complete	contig_2:494729-495040
gene-EfmE745_RS01760		363358	365694	complete	contig_2:495155-497491
gene-EfmE745_RS01765		365836	366504	complete	contig_2:497633-498301
gene-EfmE745_RS01770		366507	367550	complete	contig_2:498304-499347
gene-EfmE745_RS01775		367787	368668	complete	contig_2:499584-500465
gene-EfmE745_RS01780		368827	369555	complete	contig_2:500624-501352
gene-EfmE745_RS01785		369711	370028	complete	contig_2:501508-501825
gene-EfmE745_RS01790		370021	370629	complete	contig_2:501818-502426
gene-EfmE745_RS01795		370684	371475	complete	contig_2:502481-503272
gene-EfmE745_RS01800		371613	372101	complete	contig_2:503410-503898
gene-EfmE745_RS01805		372152	373024	complete	contig_2:503949-504821
gene-EfmE745_RS01810		373200	373562	complete	contig_2:504997-505359
gene-EfmE745_RS01815		373571	374323	complete	contig_2:505368-506120
gene-EfmE745_RS01820		374337	376139	complete	contig_2:506134-507936
gene-EfmE745_RS01825		376416	377456	complete	contig_2:508213-509253
gene-EfmE745_RS01830		377508	379652	complete	contig_2:509305-511449
gene-EfmE745_RS01835		380009	381382	complete	contig_2:511806-513179
gene-EfmE745_RS01840		381382	381777	complete	contig_2:513179-513574
gene-EfmE745_RS01845		381805	382722	complete	contig_2:513602-514519
gene-EfmE745_RS01850		382830	383843	complete	contig_2:514627-515640
gene-EfmE745_RS01855		383924	384523	complete	contig_2:515721-516320
gene-EfmE745_RS01860		384709	385410	complete	contig_2:516506-517207
gene-EfmE745_RS01865		385420	388131	complete	contig_2:517217-519928
gene-EfmE745_RS01870		388582	390210	complete	contig_2:520379-522007
gene-EfmE745_RS01875		390270	391544	complete	contig_2:522067-523341
gene-EfmE745_RS01880		391703	393232	complete	contig_2:523500-525029
gene-EfmE745_RS01885		393301	394029	complete	contig_2:525098-525826
gene-EfmE745_RS01890		394042	395322	complete	contig_2:525839-527119
gene-EfmE745_RS01895		395463	396065	complete	contig_2:527260-527862
gene-EfmE745_RS01900		396310	396516	complete	contig_2:528107-528313
gene-EfmE745_RS01905		396828	397547	complete	contig_2:528625-529344
gene-EfmE745_RS01910		397628	398311	complete	contig_2:529425-530108
gene-EfmE745_RS01915		398529	400715	complete	contig_2:530326-532512
gene-EfmE745_RS01920		401061	401471	complete	contig_2:532858-533268
gene-EfmE745_RS01925		401485	401841	complete	contig_2:533282-533638
gene-EfmE745_RS01930		402514	404073	complete	contig_2:534311-535870
rna-EfmE745_RS01930		402514	404073	complete	contig_2:534311-535870
exon-EfmE745_RS01930-1		402514	404073	complete	contig_2:534311-535870
gene-EfmE745_RS01935		404418	407332	complete	contig_2:536215-539129
rna-EfmE745_RS01935		404418	407332	complete	contig_2:536215-539129
exon-EfmE745_RS01935-1		404418	407332	complete	contig_2:536215-539129
gene-EfmE745_RS01940		407427	407542	complete	contig_2:539224-539339
rna-EfmE745_RS01940		407427	407542	complete	contig_2:539224-539339
exon-EfmE745_RS01940-1		407427	407542	complete	contig_2:539224-539339
gene-EfmE745_RS01945		407595	408065	complete	contig_2:539392-539862
gene-EfmE745_RS01950		408224	408682	complete	contig_2:540021-540479
gene-EfmE745_RS01955		408853	409998	complete	contig_2:540650-541795
gene-EfmE745_RS01960		410011	410928	complete	contig_2:541808-542725
gene-EfmE745_RS01965		411356	411919	complete	contig_2:543153-543716
gene-EfmE745_RS16850		412020	412190	complete	contig_2:543817-543987
gene-EfmE745_RS01970		412405	413664	complete	contig_2:544202-545461
gene-EfmE745_RS01975		413651	414451	complete	contig_2:545448-546248
gene-EfmE745_RS01980		414454	415335	complete	contig_2:546251-547132
