# BUSCO version is: 5.8.2 
# The lineage dataset is: bacteria_odb12 (Creation date: 2025-05-14, number of genomes: 3130, number of BUSCOs: 116)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
9804647at2	Complete	NODE_37_length_17573_cov_153.551824	1322	51	-	534.7	385
9804716at2	Complete	NODE_4_length_185058_cov_63.073482	131390	130092	-	566.6	367
9804753at2	Complete	NODE_43_length_10293_cov_51.372417	1910	2845	+	219.3	234
9804933at2	Complete	NODE_4_length_185058_cov_63.073482	166489	164711	-	720.5	579
9805007at2	Complete	NODE_17_length_62801_cov_60.881707	52029	52565	+	249.7	176
9805026at2	Complete	NODE_10_length_113754_cov_99.095655	89294	88608	-	277.7	217
9805455at2	Complete	NODE_1_length_304474_cov_63.252055	96333	98753	+	19.5	27
9805462at2	Complete	NODE_4_length_185058_cov_63.073482	118755	118291	-	212.7	146
9805609at2	Complete	NODE_10_length_113754_cov_99.095655	103122	103310	+	88.4	61
9805706at2	Complete	NODE_17_length_62801_cov_60.881707	57723	58661	+	363.9	268
9805969at2	Complete	NODE_17_length_62801_cov_60.881707	48098	48445	+	142.5	103
9806014at2	Complete	NODE_22_length_43876_cov_92.621673	5715	5191	-	249.5	168
9806135at2	Complete	NODE_17_length_62801_cov_60.881707	45312	45941	+	303.4	206
9806197at2	Complete	NODE_2_length_252901_cov_71.242866	49202	50218	+	354.9	284
9806379at2	Complete	NODE_17_length_62801_cov_60.881707	50079	50447	+	142.1	106
9806396at2	Complete	NODE_17_length_62801_cov_60.881707	48459	49115	+	275.7	187
9806415at2	Complete	NODE_17_length_62801_cov_60.881707	57254	57643	+	204.8	119
9806626at2	Complete	NODE_17_length_62801_cov_60.881707	50820	51359	+	290.1	176
9806637at2	Complete	NODE_11_length_94214_cov_54.858857	53448	54407	+	259.4	242
9806651at2	Complete	NODE_2_length_252901_cov_71.242866	101200	103194	+	941.2	591
9806661at2	Complete	NODE_1_length_304474_cov_63.252055	56586	57077	+	209.8	156
9806954at2	Complete	NODE_11_length_94214_cov_54.858857	49405	51087	+	607.9	539
9807019at2	Complete	NODE_33_length_26158_cov_60.272498	14408	13074	-	585.9	421
9807064at2	Complete	NODE_24_length_39856_cov_62.007358	11550	10582	-	118.4	206
9807233at2	Complete	NODE_2_length_252901_cov_71.242866	74172	75347	+	394.7	315
9807240at2	Complete	NODE_1_length_304474_cov_63.252055	24609	25883	+	552.7	415
9807416at2	Complete	NODE_7_length_127392_cov_103.596228	115610	114849	-	245.0	195
9807419at2	Complete	NODE_17_length_62801_cov_60.881707	50484	50792	+	73.9	68
9807458at2	Complete	NODE_2_length_252901_cov_71.242866	62669	63391	+	350.9	229
9807553at2	Complete	NODE_53_length_1695_cov_58.035499	1506	214	-	669.7	427
9807653at2	Complete	NODE_17_length_62801_cov_60.881707	40557	41027	+	233.8	145
9807878at2	Complete	NODE_7_length_127392_cov_103.596228	117745	117470	-	117.9	71
9808036at2	Complete	NODE_2_length_252901_cov_71.242866	60771	61553	+	311.1	200
9808150at2	Complete	NODE_18_length_59342_cov_60.374412	23092	23706	+	258.9	187
9808348at2	Complete	NODE_2_length_252901_cov_71.242866	61652	62533	+	191.1	167
9808773at2	Complete	NODE_33_length_26158_cov_60.272498	21527	22240	+	140.9	146
9808936at2	Complete	NODE_11_length_94214_cov_54.858857	59395	60483	+	409.1	350
9808966at2	Complete	NODE_22_length_43876_cov_92.621673	4866	4507	-	170.8	111
9809045at2	Complete	NODE_17_length_62801_cov_60.881707	53103	53603	+	251.2	159
9809052at2	Complete	NODE_2_length_252901_cov_71.242866	67252	68961	+	338.5	285
9809073at2	Complete	NODE_17_length_62801_cov_60.881707	58689	59069	+	140.9	105
9809075at2	Complete	NODE_3_length_193524_cov_75.578528	72557	72012	-	157.3	150
9809084at2	Complete	NODE_11_length_94214_cov_54.858857	9620	10492	+	279.6	235
9809248at2	Complete	NODE_17_length_62801_cov_60.881707	54281	55576	+	495.5	419
9809356at2	Complete	NODE_20_length_58283_cov_65.610712	54157	52844	-	435.7	384
9809796at2	Complete	NODE_11_length_94214_cov_54.858857	58008	59369	+	451.3	406
9810191at2	Complete	NODE_6_length_133129_cov_71.626923	78417	76408	-	764.4	620
9810293at2	Complete	NODE_17_length_62801_cov_60.881707	53841	54281	+	80.9	111
9810939at2	Complete	NODE_17_length_62801_cov_60.881707	52726	53082	+	183.4	117
9811714at2	Complete	NODE_17_length_62801_cov_60.881707	49755	50021	+	128.2	75
9811748at2	Complete	NODE_3_length_193524_cov_75.578528	65688	65320	-	88.2	92
9811804at2	Complete	NODE_2_length_252901_cov_71.242866	75983	78289	+	948.7	667
9812008at2	Complete	NODE_33_length_26158_cov_60.272498	4607	4371	-	97.3	48
9812272at2	Complete	NODE_20_length_58283_cov_65.610712	40992	39763	-	481.0	394
9812273at2	Duplicated	NODE_6_length_133129_cov_71.626923	54878	53859	-	316.6	286
9812273at2	Duplicated	NODE_4_length_185058_cov_63.073482	80176	79151	-	328.4	285
9812702at2	Complete	NODE_33_length_26158_cov_60.272498	5494	5195	-	75.1	84
9812769at2	Complete	NODE_4_length_185058_cov_63.073482	114265	113363	-	306.9	280
9812943at2	Complete	NODE_2_length_252901_cov_71.242866	195422	196051	+	155.9	166
9813334at2	Complete	NODE_11_length_94214_cov_54.858857	33633	33941	+	132.2	102
9813375at2	Complete	NODE_11_length_94214_cov_54.858857	63222	64463	+	399.9	292
9814755at2	Complete	NODE_6_length_133129_cov_71.626923	72359	71475	-	196.8	197
9815296at2	Complete	NODE_24_length_39856_cov_62.007358	18825	22478	+	1381.6	865
