# BUSCO version is: 5.8.2 
# The lineage dataset is: bacteria_odb12 (Creation date: 2025-05-14, number of genomes: 3130, number of BUSCOs: 116)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
9802408at2	Complete	NODE_4_length_193524_cov_77.069373	125656	126078	+	243.8	140
9802554at2	Fragmented	NODE_26_length_29482_cov_89.132840	3700	2963	-	122.3	202
9802589at2	Complete	NODE_16_length_62801_cov_61.371830	49118	49552	+	150.9	104
9802617at2	Complete	NODE_16_length_62801_cov_61.371830	51599	51997	+	138.8	115
9802672at2	Complete	NODE_7_length_162800_cov_68.413407	5751	6347	+	258.2	193
9803017at2	Complete	NODE_2_length_304403_cov_65.784473	56029	56589	+	176.2	169
9803201at2	Complete	NODE_16_length_62801_cov_61.371830	45969	46592	+	289.5	203
9803250at2	Complete	NODE_16_length_62801_cov_61.371830	56476	56694	+	129.1	68
9803420at2	Complete	NODE_9_length_122393_cov_64.141746	67974	68741	+	269.8	191
9803474at2	Complete	NODE_7_length_162800_cov_68.413407	34325	34618	+	110.4	62
9803541at2	Complete	NODE_1_length_385945_cov_86.278628	12680	13027	+	172.0	109
9803610at2	Complete	NODE_16_length_62801_cov_61.371830	56861	57226	+	155.0	102
9803667at2	Complete	NODE_1_length_385945_cov_86.278628	216143	217084	+	297.5	276
9803672at2	Complete	NODE_11_length_113754_cov_100.754285	59350	59961	+	221.0	179
9803740at2	Complete	NODE_4_length_193524_cov_77.069373	126182	126871	+	304.1	210
9803773at2	Complete	NODE_9_length_122393_cov_64.141746	23114	24955	+	359.0	397
9803884at2	Complete	NODE_2_length_304403_cov_65.784473	156010	158652	+	1175.3	857
9803954at2	Complete	NODE_22_length_39913_cov_63.265070	24728	21111	-	1362.8	861
9803965at2	Complete	NODE_24_length_31976_cov_58.492972	741	1133	+	141.5	112
9804006at2	Complete	NODE_1_length_385945_cov_86.278628	196440	196997	+	266.9	185
9804072at2	Complete	NODE_7_length_162800_cov_68.413407	64480	65157	+	177.4	192
9804243at2	Complete	NODE_23_length_33126_cov_91.045387	14368	13112	-	461.9	386
9804305at2	Complete	NODE_11_length_113754_cov_100.754285	30501	28375	-	1058.2	703
9804464at2	Complete	NODE_16_length_62801_cov_61.371830	44973	45281	+	177.4	100
9804478at2	Complete	NODE_11_length_113754_cov_100.754285	45531	44530	-	477.9	301
9804647at2	Complete	NODE_31_length_17573_cov_156.005131	1322	51	-	534.7	385
9804716at2	Complete	NODE_5_length_185063_cov_65.589034	53674	54972	+	566.6	367
9804753at2	Complete	NODE_35_length_10293_cov_51.945322	8384	7449	-	219.3	234
9804933at2	Complete	NODE_5_length_185063_cov_65.589034	18575	20353	+	720.5	579
9805007at2	Complete	NODE_16_length_62801_cov_61.371830	52029	52565	+	249.7	176
9805026at2	Complete	NODE_11_length_113754_cov_100.754285	89294	88608	-	277.7	217
9805455at2	Complete	NODE_2_length_304403_cov_65.784473	96333	98753	+	19.5	27
9805462at2	Complete	NODE_5_length_185063_cov_65.589034	66309	66773	+	212.7	146
9805609at2	Complete	NODE_11_length_113754_cov_100.754285	103122	103310	+	88.4	61
9805706at2	Complete	NODE_16_length_62801_cov_61.371830	57723	58661	+	363.9	268
9805969at2	Complete	NODE_16_length_62801_cov_61.371830	48098	48445	+	142.5	103
9806014at2	Complete	NODE_19_length_43876_cov_94.008302	5715	5191	-	249.5	168
9806135at2	Complete	NODE_16_length_62801_cov_61.371830	45312	45941	+	303.4	206
9806197at2	Complete	NODE_1_length_385945_cov_86.278628	182248	183264	+	354.9	284
9806379at2	Complete	NODE_16_length_62801_cov_61.371830	50079	50447	+	142.1	106
9806396at2	Complete	NODE_16_length_62801_cov_61.371830	48459	49115	+	275.7	187
9806415at2	Complete	NODE_16_length_62801_cov_61.371830	57254	57643	+	204.8	119
9806626at2	Complete	NODE_16_length_62801_cov_61.371830	50820	51359	+	290.1	176
9806637at2	Complete	NODE_7_length_162800_cov_68.413407	53448	54407	+	259.4	242
9806651at2	Complete	NODE_1_length_385945_cov_86.278628	234246	236240	+	941.2	591
9806661at2	Complete	NODE_2_length_304403_cov_65.784473	56586	57077	+	209.8	156
9806954at2	Complete	NODE_7_length_162800_cov_68.413407	49405	51087	+	607.9	539
9807019at2	Complete	NODE_29_length_26158_cov_60.714258	14408	13074	-	585.9	421
9807064at2	Complete	NODE_22_length_39913_cov_63.265070	28307	29275	+	118.4	206
9807233at2	Complete	NODE_1_length_385945_cov_86.278628	207218	208393	+	394.7	315
9807240at2	Complete	NODE_2_length_304403_cov_65.784473	24609	25883	+	552.7	415
9807416at2	Complete	NODE_1_length_385945_cov_86.278628	11783	12544	+	245.0	195
9807419at2	Complete	NODE_16_length_62801_cov_61.371830	50484	50792	+	73.9	68
9807458at2	Complete	NODE_1_length_385945_cov_86.278628	195715	196437	+	350.9	229
9807553at2	Complete	NODE_43_length_1695_cov_58.453069	1506	214	-	669.7	427
9807653at2	Complete	NODE_16_length_62801_cov_61.371830	40557	41027	+	233.8	145
9807878at2	Complete	NODE_1_length_385945_cov_86.278628	9648	9923	+	117.9	71
9808036at2	Complete	NODE_1_length_385945_cov_86.278628	193817	194599	+	311.1	200
9808150at2	Complete	NODE_10_length_119333_cov_96.609128	23092	23706	+	258.9	187
9808348at2	Complete	NODE_1_length_385945_cov_86.278628	194698	195579	+	191.1	167
9808773at2	Complete	NODE_29_length_26158_cov_60.714258	21527	22240	+	140.9	146
9808936at2	Complete	NODE_7_length_162800_cov_68.413407	59395	60483	+	409.1	350
9808966at2	Complete	NODE_19_length_43876_cov_94.008302	4866	4507	-	170.8	111
9809045at2	Complete	NODE_16_length_62801_cov_61.371830	53103	53603	+	251.2	159
9809052at2	Complete	NODE_1_length_385945_cov_86.278628	200298	202007	+	338.5	285
9809073at2	Complete	NODE_16_length_62801_cov_61.371830	58689	59069	+	140.9	105
9809075at2	Complete	NODE_4_length_193524_cov_77.069373	120968	121513	+	157.3	150
9809084at2	Complete	NODE_7_length_162800_cov_68.413407	9620	10492	+	279.6	235
9809248at2	Complete	NODE_16_length_62801_cov_61.371830	54281	55576	+	495.5	419
9809356at2	Complete	NODE_18_length_58283_cov_66.770060	54157	52844	-	435.7	384
9809796at2	Complete	NODE_7_length_162800_cov_68.413407	58008	59369	+	451.3	406
9810191at2	Complete	NODE_8_length_133129_cov_72.724935	78417	76408	-	764.4	620
9810293at2	Complete	NODE_16_length_62801_cov_61.371830	53841	54281	+	80.9	111
9810939at2	Complete	NODE_16_length_62801_cov_61.371830	52726	53082	+	183.4	117
9811714at2	Complete	NODE_16_length_62801_cov_61.371830	49755	50021	+	128.2	75
9811748at2	Complete	NODE_4_length_193524_cov_77.069373	127837	128205	+	88.2	92
9811804at2	Complete	NODE_1_length_385945_cov_86.278628	209029	211335	+	948.7	667
9812008at2	Complete	NODE_29_length_26158_cov_60.714258	4607	4371	-	97.3	48
9812272at2	Complete	NODE_18_length_58283_cov_66.770060	40992	39763	-	481.0	394
9812273at2	Duplicated	NODE_8_length_133129_cov_72.724935	54878	53859	-	316.6	286
9812273at2	Duplicated	NODE_5_length_185063_cov_65.589034	104888	105913	+	328.4	285
9812702at2	Complete	NODE_29_length_26158_cov_60.714258	5494	5195	-	75.1	84
9812769at2	Complete	NODE_5_length_185063_cov_65.589034	70799	71701	+	306.9	280
9812943at2	Complete	NODE_1_length_385945_cov_86.278628	328466	329095	+	155.9	166
9813334at2	Complete	NODE_7_length_162800_cov_68.413407	33633	33941	+	132.2	102
9813375at2	Complete	NODE_7_length_162800_cov_68.413407	63222	64463	+	399.9	292
9814755at2	Complete	NODE_8_length_133129_cov_72.724935	72359	71475	-	196.8	197
9815296at2	Complete	NODE_22_length_39913_cov_63.265070	21032	17379	-	1381.6	865
