#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_CP014529.1:1351618-1353066|+ -            483 23003                -            483  5.8e-236  781.5  18.8   1   1  2.9e-238  6.5e-236  781.4  18.8     1   481     1   481     1   482 1.00 NZ_CP014529.1_1314 # 1351618 # 1353066 # 1 # ID=1_1314;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.369
NZ_CP014529.1:1951982-1952767|+ -            262 23003                -            483     1e-10   38.7   1.2   1   2      0.28        63   -0.2   0.0   138   171     8    41     2    48 0.86 NZ_CP014529.1_1905 # 1951982 # 1952767 # 1 # ID=1_1905;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.372
NZ_CP014529.1:1951982-1952767|+ -            262 23003                -            483     1e-10   38.7   1.2   2   2   2.4e-12   5.3e-10   36.3   0.3   347   481   115   252   107   254 0.74 NZ_CP014529.1_1905 # 1951982 # 1952767 # 1 # ID=1_1905;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.372
NZ_CP014529.1:1916830-1918281|+ -            484 23003                -            483     5e-05   19.9  12.2   1   2   0.00043     0.095    9.1   7.4   109   248   109   257    31   268 0.49 NZ_CP014529.1_1872 # 1916830 # 1918281 # 1 # ID=1_1872;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373
NZ_CP014529.1:1916830-1918281|+ -            484 23003                -            483     5e-05   19.9  12.2   2   2     4e-05    0.0089   12.5   0.1   377   475   369   471   362   477 0.79 NZ_CP014529.1_1872 # 1916830 # 1918281 # 1 # ID=1_1872;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373
NZ_CP014529.1:1951119-1951991|+ -            291 23003                -            483   0.00069   16.2   1.3   1   1   4.1e-06   0.00091   15.8   1.3    15   197    24   200    10   257 0.68 NZ_CP014529.1_1904 # 1951119 # 1951991 # 1 # ID=1_1904;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/reference_e745_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/reference_e745_enterococcaceae_odb12/run_enterococcaceae_odb12/hmmer_output/23003at81852.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/reference_e745_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Wed Apr 29 12:23:43 2026
# [ok]
