# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3809at1350	Complete	tig00000001	187784	186468	-	582.1	423
3841at1350	Complete	tig00000001	836298	837419	+	659.4	371
3845at1350	Complete	tig00000001	1140796	1141917	+	845.3	373
3920at1350	Complete	tig00000001	1125094	1123898	-	798.2	390
4084at1350	Complete	tig00000001	2189250	2190623	+	832.4	449
4260at1350	Complete	tig00000001	2582346	2581222	-	732.2	371
4296at1350	Complete	tig00000001	79478	78300	-	686.1	383
4559at1350	Complete	tig00000001	1162009	1163244	+	847.8	410
4618at1350	Complete	tig00000001	1604983	1606125	+	762.8	380
4675at1350	Complete	tig00000001	1583448	1582450	-	615.9	326
4684at1350	Complete	tig00000001	651497	652621	+	706.2	370
4733at1350	Complete	tig00000001	2541173	2540049	-	507.7	372
4745at1350	Complete	tig00000001	893208	894287	+	766.7	358
4818at1350	Complete	tig00000001	796892	797893	+	698.1	329
4862at1350	Complete	tig00000001	723070	724008	+	706.8	312
5202at1350	Complete	tig00000001	380927	381883	+	697.7	316
5453at1350	Complete	tig00000001	476671	477918	+	765.7	413
5581at1350	Complete	tig00000001	27383	26187	-	799.1	397
5602at1350	Complete	tig00000001	2476750	2475809	-	595.5	310
5782at1350	Complete	tig00000001	2188084	2189139	+	682.4	341
5831at1350	Complete	tig00000001	2644362	2643457	-	569.3	297
6003at1350	Complete	tig00000001	2205631	2206467	+	382.1	266
6183at1350	Complete	tig00000001	30804	31613	+	479.6	268
6417at1350	Complete	tig00000001	1713480	1712671	-	484.9	269
6455at1350	Complete	tig00000001	1535279	1536163	+	595.4	292
6584at1350	Complete	tig00000001	2554527	2552884	-	1034.9	511
6632at1350	Complete	tig00000001	1686371	1685454	-	520.6	297
6660at1350	Complete	tig00000001	1763742	1764599	+	568.3	283
6712at1350	Complete	tig00000001	765065	766018	+	521.6	304
6804at1350	Complete	tig00000001	1785472	1786374	+	597.5	295
6992at1350	Complete	tig00000001	1159940	1160713	+	563.0	256
7212at1350	Complete	tig00000001	2101782	2102594	+	545.6	264
7426at1350	Complete	tig00000001	1533948	1534724	+	535.6	255
7474at1350	Complete	tig00000001	1624164	1625081	+	520.3	300
7610at1350	Complete	tig00000001	2641440	2640649	-	522.5	261
7677at1350	Complete	tig00000001	726362	727159	+	545.7	263
7733at1350	Complete	tig00000001	703519	702833	-	490.1	222
7785at1350	Complete	tig00000001	61095	60133	-	562.9	317
7842at1350	Complete	tig00000001	700993	701811	+	544.1	268
7856at1350	Complete	tig00000001	2491976	2491143	-	513.0	267
8193at1350	Complete	tig00000001	1274776	1275603	+	549.3	269
8271at1350	Complete	tig00000001	2578117	2577446	-	450.6	224
8314at1350	Complete	tig00000001	2592026	2591343	-	451.0	223
8319at1350	Missing
8577at1350	Complete	tig00000001	93335	92793	-	360.6	179
8748at1350	Complete	tig00000001	409925	408471	-	588.0	432
8931at1350	Complete	tig00000001	2673912	2673232	-	401.7	221
9044at1350	Complete	tig00000001	287097	286435	-	442.8	214
9080at1350	Complete	tig00000001	2649785	2649018	-	439.3	253
9100at1350	Complete	tig00000001	705088	704405	-	421.3	222
9192at1350	Complete	tig00000001	630796	631485	+	504.0	229
9243at1350	Complete	tig00000001	1384219	1383572	-	423.9	215
9623at1350	Complete	tig00000001	1760912	1761805	+	555.4	293
9626at1350	Complete	tig00000001	86330	85722	-	425.9	201
9768at1350	Complete	tig00000001	877875	876931	-	492.9	306
9919at1350	Complete	tig00000001	2458945	2458268	-	430.6	214
10042at1350	Complete	tig00000001	295909	293189	-	1019.5	835
10082at1350	Complete	tig00000001	2638922	2639560	+	388.9	206
10086at1350	Complete	tig00000001	1350957	1351760	+	532.3	267
10119at1350	Complete	tig00000001	1317707	1318351	+	418.6	214
10183at1350	Complete	tig00000001	2417695	2417066	-	421.6	207
10292at1350	Complete	tig00000001	1272055	1271066	-	497.8	320
10394at1350	Complete	tig00000001	1534726	1535286	+	335.5	183
10425at1350	Complete	tig00000001	2085828	2086370	+	281.8	181
10444at1350	Complete	tig00000001	716167	716706	+	399.0	179
10501at1350	Complete	tig00000001	2655235	2654339	-	472.9	289
10529at1350	Complete	tig00000001	427293	426655	-	359.7	212
10577at1350	Complete	tig00000001	2682479	2681868	-	338.1	195
10690at1350	Complete	tig00000001	1270335	1269784	-	335.3	179
11095at1350	Complete	tig00000001	2428517	2427978	-	341.5	177
11126at1350	Complete	tig00000001	2156482	2155961	-	269.4	170
11129at1350	Complete	tig00000001	233531	233028	-	350.9	167
11163at1350	Complete	tig00000001	2459650	2458952	-	358.4	233
11246at1350	Complete	tig00000001	2248576	2247905	-	334.7	209
11308at1350	Complete	tig00000001	718450	718950	+	353.6	165
11328at1350	Complete	tig00000001	1126108	1126671	+	338.2	185
12076at1350	Complete	tig00000001	2228276	2228761	+	316.3	148
12247at1350	Complete	tig00000001	694302	694700	+	265.8	129
12391at1350	Complete	tig00000001	705407	705820	+	310.0	137
12582at1350	Complete	tig00000001	2483880	2484641	+	425.1	242
12678at1350	Complete	tig00000001	1874212	1874652	+	243.6	144
12722at1350	Complete	tig00000001	2430124	2429660	-	257.8	152
12767at1350	Complete	tig00000001	2234892	2236265	+	609.6	460
13299at1350	Complete	tig00000001	267495	267049	-	264.1	147
13403at1350	Complete	tig00000001	246870	246472	-	289.2	132
13483at1350	Complete	tig00000001	1602338	1602898	+	271.9	165
13490at1350	Complete	tig00000001	739572	739934	+	246.0	120
13526at1350	Complete	tig00000001	1312276	1311479	-	424.8	259
13534at1350	Complete	tig00000001	1137754	1138098	+	221.4	113
13616at1350	Complete	tig00000001	894579	894899	+	203.1	103
13628at1350	Complete	tig00000001	2086377	2086841	+	197.4	151
13655at1350	Complete	tig00000001	1250988	1250473	-	315.8	162
13735at1350	Complete	tig00000001	2520557	2520213	-	213.0	113
13742at1350	Complete	tig00000001	2540068	2539622	-	209.8	141
13997at1350	Complete	tig00000001	282290	281796	-	138.3	130
14302at1350	Complete	tig00000001	722601	722990	+	285.9	129
14325at1350	Complete	tig00000001	2184870	2185175	+	200.0	101
14388at1350	Complete	tig00000001	434620	434129	-	299.9	163
14422at1350	Complete	tig00000001	2684100	2683531	-	309.7	187
14632at1350	Complete	tig00000001	2222170	2222901	+	430.4	238
14868at1350	Complete	tig00000001	290659	291003	+	171.9	112
14932at1350	Complete	tig00000001	1734535	1734813	+	170.0	90
15052at1350	Complete	tig00000001	715831	716139	+	197.2	103
15301at1350	Complete	tig00000001	721823	722041	+	176.7	72
15393at1350	Complete	tig00000001	2536830	2536213	-	195.6	145
15547at1350	Complete	tig00000001	744993	745235	+	162.2	79
15646at1350	Complete	tig00000001	1650755	1651060	+	202.5	100
15847at1350	Complete	tig00000001	739302	739114	-	153.6	62
16015at1350	Complete	tig00000001	1503274	1503032	-	142.9	78
16038at1350	Complete	tig00000001	39285	39106	-	134.2	58
16140at1350	Complete	tig00000001	78206	77673	-	399.5	177
16160at1350	Complete	tig00000001	2077042	2077254	+	146.7	67
16163at1350	Complete	tig00000001	716725	716910	+	159.0	61
16169at1350	Complete	tig00000001	1576055	1576390	+	178.4	111
16176at1350	Complete	tig00000001	2630936	2630175	-	509.5	250
16182at1350	Complete	tig00000001	2663818	2663363	-	310.0	150
16194at1350	Complete	tig00000001	2221160	2222101	+	626.9	310
16202at1350	Complete	tig00000001	722074	722190	+	104.4	38
16208at1350	Complete	tig00000001	1303584	1303847	+	203.0	87
16235at1350	Complete	tig00000001	1255958	1255425	-	360.8	177
16239at1350	Complete	tig00000001	2658577	2657630	-	492.2	268
16254at1350	Complete	tig00000001	779840	780061	+	150.0	73
16268at1350	Complete	tig00000001	856333	857478	+	843.6	380
16281at1350	Complete	tig00000001	1495888	1496484	+	417.0	192
16282at1350	Complete	tig00000001	440137	439919	-	158.5	71
16291at1350	Complete	tig00000001	713144	713422	+	208.8	92
16304at1350	Complete	tig00000001	1849873	1850376	+	338.7	163
16315at1350	Complete	tig00000001	221174	221022	-	123.8	50
16318at1350	Complete	tig00000001	1858383	1858583	+	158.6	66
16324at1350	Complete	tig00000001	1295453	1296793	+	997.9	444
16346at1350	Complete	tig00000001	575475	575032	-	326.7	147
16368at1350	Complete	tig00000001	1326178	1323989	-	1600.6	729
16375at1350	Complete	tig00000001	2594048	2593488	-	283.9	169
16403at1350	Complete	tig00000001	720985	721632	+	454.4	214
16463at1350	Complete	tig00000001	619935	618685	-	918.9	411
16466at1350	Complete	tig00000001	1650036	1650302	+	191.3	88
16470at1350	Complete	tig00000001	2605338	2604190	-	819.4	382
16490at1350	Complete	tig00000001	442073	442846	+	423.3	252
16513at1350	Complete	tig00000001	610483	610067	-	212.5	132
16520at1350	Complete	tig00000001	2451062	2449896	-	839.2	384
16535at1350	Complete	tig00000001	1163706	1165097	+	1043.6	463
16545at1350	Complete	tig00000001	185543	184734	-	553.3	266
16557at1350	Complete	tig00000001	1722496	1723497	+	751.1	330
16567at1350	Complete	tig00000001	1714866	1713499	-	949.0	453
16595at1350	Complete	tig00000001	1502264	1502893	+	463.5	209
16610at1350	Complete	tig00000001	1863344	1864642	+	980.1	432
16621at1350	Complete	tig00000001	2653088	2652861	-	126.6	72
16631at1350	Complete	tig00000001	1752650	1752937	+	191.9	92
16633at1350	Complete	tig00000001	1724901	1725656	+	547.2	251
16637at1350	Complete	tig00000001	713806	714462	+	489.2	218
16651at1350	Complete	tig00000001	256768	256145	-	408.3	207
16665at1350	Complete	tig00000001	377456	375042	-	1778.8	803
16677at1350	Complete	tig00000001	714465	714899	+	323.8	144
16693at1350	Complete	tig00000001	1760242	1760928	+	503.1	228
16696at1350	Complete	tig00000001	50721	50071	-	380.1	197
16720at1350	Complete	tig00000001	657291	657590	+	202.7	98
16729at1350	Complete	tig00000001	1690178	1690492	+	209.7	104
16732at1350	Complete	tig00000001	1334145	1335227	+	773.0	359
16738at1350	Complete	tig00000001	1766533	1767339	+	577.8	265
16743at1350	Complete	tig00000001	712268	713101	+	627.2	276
16754at1350	Complete	tig00000001	831388	832464	+	726.6	345
16764at1350	Complete	tig00000001	2495024	2494287	-	475.5	243
16765at1350	Complete	tig00000001	2137073	2136336	-	526.2	245
16778at1350	Complete	tig00000001	262882	261113	-	1241.0	588
16780at1350	Complete	tig00000001	717376	717912	+	379.4	178
16795at1350	Complete	tig00000001	1803099	1804025	+	638.3	306
16796at1350	Complete	tig00000001	705904	706374	+	350.7	156
16832at1350	Complete	tig00000001	786050	786847	+	556.7	264
16841at1350	Complete	tig00000001	1767355	1768113	+	546.1	251
16850at1350	Complete	tig00000001	1914245	1914520	+	201.1	90
16867at1350	Complete	tig00000001	2426668	2425742	-	659.8	307
16872at1350	Complete	tig00000001	52167	51058	-	785.7	369
16875at1350	Complete	tig00000001	2640567	2639692	-	521.0	289
16876at1350	Complete	tig00000001	127125	126259	-	614.8	287
16881at1350	Complete	tig00000001	1608964	1611609	+	1967.3	878
16886at1350	Complete	tig00000001	1499786	1501030	+	869.1	412
16889at1350	Complete	tig00000001	1321897	1323018	+	779.1	371
16891at1350	Complete	tig00000001	408471	407926	-	367.0	181
16907at1350	Complete	tig00000001	1817165	1818082	+	690.7	297
16921at1350	Complete	tig00000001	449073	448393	-	481.9	226
16922at1350	Complete	tig00000001	2472127	2471615	-	366.4	170
16923at1350	Complete	tig00000001	475638	475111	-	305.8	165
16933at1350	Complete	tig00000001	1257574	1256822	-	489.2	250
16944at1350	Complete	tig00000001	202027	204186	+	1583.8	719
16949at1350	Complete	tig00000001	1295033	1295425	+	242.4	122
16956at1350	Complete	tig00000001	1146907	1147284	+	210.9	119
16964at1350	Complete	tig00000001	850961	851992	+	748.4	343
16977at1350	Complete	tig00000001	668102	666480	-	1203.5	539
17002at1350	Complete	tig00000001	648377	649711	+	880.1	438
17004at1350	Complete	tig00000001	2098407	2099189	+	581.7	260
17008at1350	Complete	tig00000001	293205	292261	-	660.6	313
17020at1350	Complete	tig00000001	468593	468198	-	256.2	130
17022at1350	Complete	tig00000001	716946	717344	+	288.6	132
17026at1350	Complete	tig00000001	710659	711288	+	466.4	209
17035at1350	Complete	tig00000001	1119712	1120386	+	465.4	223
17046at1350	Complete	tig00000001	1385653	1386666	+	622.2	332
17054at1350	Complete	tig00000001	444641	443670	-	723.1	322
17055at1350	Complete	tig00000001	2656235	2655393	-	543.3	280
17059at1350	Complete	tig00000001	221336	221980	+	416.4	211
17061at1350	Complete	tig00000001	208406	207705	-	468.7	233
17064at1350	Complete	tig00000001	2485416	2486171	+	496.8	250
17069at1350	Complete	tig00000001	438220	437606	-	438.4	204
17070at1350	Complete	tig00000001	1913992	1913438	-	320.4	179
17071at1350	Complete	tig00000001	710320	710628	+	231.2	102
17085at1350	Complete	tig00000001	2113005	2113298	+	198.9	97
17089at1350	Complete	tig00000001	1345616	1345909	+	205.6	94
17093at1350	Complete	tig00000001	1917277	1917624	+	251.3	115
17097at1350	Complete	tig00000001	1725772	1727070	+	956.9	431
17121at1350	Complete	tig00000001	691115	692131	+	659.6	336
17157at1350	Complete	tig00000001	2555529	2554552	-	722.8	325
17167at1350	Complete	tig00000001	2686128	2685241	-	579.5	295
17171at1350	Complete	tig00000001	2544622	2541194	-	2457.5	1140
17173at1350	Complete	tig00000001	1755603	1756154	+	387.2	181
17189at1350	Complete	tig00000001	2146054	2146938	+	617.3	294
17205at1350	Complete	tig00000001	1738407	1738871	+	316.7	152
17213at1350	Complete	tig00000001	472317	470857	-	1059.2	485
17223at1350	Complete	tig00000001	466041	465796	-	176.9	80
17233at1350	Complete	tig00000001	2424438	2423362	-	778.1	357
17241at1350	Complete	tig00000001	575016	574624	-	289.2	130
17244at1350	Complete	tig00000001	447429	446611	-	580.7	272
17261at1350	Complete	tig00000001	727362	728108	+	516.9	248
17265at1350	Complete	tig00000001	1598514	1599251	+	440.6	241
17270at1350	Complete	tig00000001	1814072	1814533	+	302.7	152
17278at1350	Complete	tig00000001	1715843	1716280	+	244.1	144
17281at1350	Complete	tig00000001	2581209	2579914	-	956.6	431
17284at1350	Complete	tig00000001	741785	743821	+	1380.0	675
17300at1350	Complete	tig00000001	22227	21265	-	703.7	320
17307at1350	Complete	tig00000001	783073	782462	-	448.7	201
17314at1350	Complete	tig00000001	2525683	2526387	+	436.8	231
17342at1350	Complete	tig00000001	2575238	2573799	-	1016.6	479
17347at1350	Complete	tig00000001	392176	390983	-	841.6	394
17348at1350	Complete	tig00000001	46871	46152	-	500.2	239
17357at1350	Complete	tig00000001	1910367	1910705	+	209.7	112
17358at1350	Complete	tig00000001	2086838	2087854	+	694.8	336
17365at1350	Complete	tig00000001	2070882	2071031	+	125.8	49
17370at1350	Complete	tig00000001	2464306	2463860	-	286.4	144
17376at1350	Complete	tig00000001	2093446	2095137	+	1167.8	562
17380at1350	Complete	tig00000001	811214	810651	-	381.7	186
17381at1350	Complete	tig00000001	1751112	1751819	+	471.4	234
17382at1350	Complete	tig00000001	68342	66615	-	1260.4	575
17386at1350	Complete	tig00000001	624054	623587	-	284.3	151
17397at1350	Complete	tig00000001	1741327	1742883	+	1143.4	518
17409at1350	Complete	tig00000001	1740762	1741304	+	302.2	180
17415at1350	Complete	tig00000001	2186644	2188074	+	1070.9	476
17419at1350	Complete	tig00000001	470535	469999	-	352.0	176
17426at1350	Complete	tig00000001	1528579	1527758	-	557.9	271
17449at1350	Complete	tig00000001	475048	473678	-	995.2	456
17457at1350	Complete	tig00000001	290232	290666	+	275.6	140
17460at1350	Complete	tig00000001	2115952	2116299	+	224.4	115
17463at1350	Missing
17488at1350	Complete	tig00000001	1059720	1060283	+	401.7	186
17489at1350	Complete	tig00000001	2140840	2143656	+	2072.0	938
17500at1350	Complete	tig00000001	1383557	1382031	-	1024.7	501
17514at1350	Complete	tig00000001	596970	593317	-	2810.5	1215
17515at1350	Complete	tig00000001	2010627	2011973	+	972.1	447
17521at1350	Complete	tig00000001	1781510	1782511	+	719.0	333
17540at1350	Complete	tig00000001	54518	53649	-	588.8	285
17541at1350	Complete	tig00000001	665488	666351	+	500.9	287
17559at1350	Complete	tig00000001	431827	431087	-	432.1	244
17563at1350	Complete	tig00000001	784869	785642	+	453.6	258
17568at1350	Complete	tig00000001	1160726	1162012	+	821.1	419
17581at1350	Complete	tig00000001	811465	811734	+	194.5	89
17588at1350	Complete	tig00000001	1127691	1128236	+	336.8	180
17604at1350	Complete	tig00000001	403505	402009	-	1082.9	496
17635at1350	Complete	tig00000001	1524438	1525508	+	700.2	346
17665at1350	Complete	tig00000001	2250303	2249083	-	823.9	405
17670at1350	Complete	tig00000001	795661	796107	+	278.5	141
17682at1350	Complete	tig00000001	719188	719628	+	310.9	146
17689at1350	Complete	tig00000001	2643420	2642872	-	389.1	181
17699at1350	Complete	tig00000001	1692597	1693496	+	602.9	296
17704at1350	Complete	tig00000001	2106809	2111167	+	3105.9	1450
17725at1350	Complete	tig00000001	2418418	2417702	-	435.0	234
17727at1350	Complete	tig00000001	1299888	1300757	+	622.9	288
17737at1350	Complete	tig00000001	690006	689083	-	628.6	306
17744at1350	Complete	tig00000001	1570987	1571325	+	213.0	110
17745at1350	Complete	tig00000001	1364739	1365698	+	647.9	313
17750at1350	Complete	tig00000001	1252842	1253822	+	693.9	325
17760at1350	Complete	tig00000001	21191	19407	-	1199.1	585
17764at1350	Complete	tig00000001	1258680	1259615	+	582.1	298
17765at1350	Complete	tig00000001	287949	287167	-	500.3	258
17767at1350	Complete	tig00000001	715102	715368	+	189.0	87
17780at1350	Complete	tig00000001	63103	62873	-	164.4	75
17789at1350	Complete	tig00000001	92765	92472	-	163.9	96
17796at1350	Complete	tig00000001	649909	651039	+	762.3	375
17800at1350	Complete	tig00000001	246140	245487	-	325.9	212
17823at1350	Complete	tig00000001	1712051	1711680	-	257.4	122
17828at1350	Complete	tig00000001	181578	181294	-	182.3	94
17832at1350	Complete	tig00000001	2636138	2633688	-	1652.8	810
17842at1350	Complete	tig00000001	2489159	2488659	-	267.7	155
17845at1350	Complete	tig00000001	1745242	1745664	+	274.2	140
17848at1350	Complete	tig00000001	2539638	2539300	-	185.8	106
17851at1350	Complete	tig00000001	2494273	2493458	-	467.9	272
17863at1350	Complete	tig00000001	1807283	1806423	-	561.8	280
17866at1350	Complete	tig00000001	132649	133089	+	282.5	145
17871at1350	Complete	tig00000001	1914532	1914783	+	164.8	81
17878at1350	Complete	tig00000001	73996	72416	-	1166.5	524
17898at1350	Complete	tig00000001	718073	718429	+	252.6	118
17907at1350	Complete	tig00000001	2683525	2682809	-	469.4	238
17919at1350	Complete	tig00000001	2546116	2545814	-	164.6	99
17922at1350	Complete	tig00000001	2138836	2140830	+	1421.0	661
17923at1350	Complete	tig00000001	71469	71789	+	165.9	99
17926at1350	Complete	tig00000001	269719	267506	-	1586.9	734
17938at1350	Complete	tig00000001	1748085	1748381	+	175.6	87
17948at1350	Complete	tig00000001	1443132	1444604	+	1057.8	488
17952at1350	Complete	tig00000001	1916380	1917141	+	520.7	244
17971at1350	Complete	tig00000001	1804239	1805966	+	1177.2	574
17977at1350	Fragmented	tig00000001	2619805	2619113	-	439.6	224
17999at1350	Complete	tig00000001	636278	634794	-	1101.7	493
18001at1350	Complete	tig00000001	1622626	1622033	-	435.1	195
18005at1350	Complete	tig00000001	1364287	1364718	+	296.1	143
18015at1350	Complete	tig00000001	290094	289357	-	484.2	244
18021at1350	Complete	tig00000001	2585134	2584553	-	390.0	192
18031at1350	Complete	tig00000001	1252009	1252689	+	452.8	225
18032at1350	Complete	tig00000001	2232253	2233089	+	506.8	274
18034at1350	Missing
18047at1350	Complete	tig00000001	238507	237710	-	515.4	265
18059at1350	Complete	tig00000001	874866	873802	-	598.4	345
18070at1350	Missing
18071at1350	Complete	tig00000001	701828	702535	+	485.1	233
18078at1350	Complete	tig00000001	722208	722573	+	258.7	121
18103at1350	Complete	tig00000001	239189	238485	-	453.4	219
18111at1350	Complete	tig00000001	52691	52164	-	324.1	174
18114at1350	Complete	tig00000001	724036	724416	+	273.2	126
18120at1350	Complete	tig00000001	880794	881318	+	358.4	166
18141at1350	Complete	tig00000001	2578373	2578119	-	159.9	82
18147at1350	Complete	tig00000001	718965	719144	+	141.0	59
18152at1350	Complete	tig00000001	58820	58083	-	461.2	242
18154at1350	Complete	tig00000001	86885	86415	-	197.8	130
18156at1350	Complete	tig00000001	1510186	1510821	+	387.9	209
18168at1350	Complete	tig00000001	2677114	2677335	+	128.9	68
18169at1350	Complete	tig00000001	94229	93597	-	435.8	209
18171at1350	Complete	tig00000001	428856	427957	-	537.6	288
18183at1350	Complete	tig00000001	1197035	1197361	+	165.8	94
18186at1350	Complete	tig00000001	2559767	2558790	-	727.3	325
18194at1350	Complete	tig00000001	1336100	1336840	+	470.8	245
18196at1350	Complete	tig00000001	881390	881590	+	148.7	66
18212at1350	Complete	tig00000001	459249	458008	-	735.4	411
18214at1350	Complete	tig00000001	797922	798500	+	308.1	186
18217at1350	Complete	tig00000001	1388006	1390708	+	1626.3	883
18248at1350	Complete	tig00000001	417385	418359	+	696.1	324
18250at1350	Complete	tig00000001	234727	235368	+	403.7	210
18276at1350	Complete	tig00000001	417032	416472	-	356.8	186
18284at1350	Complete	tig00000001	96031	95300	-	406.8	241
18294at1350	Complete	tig00000001	198411	197767	-	376.6	208
18321at1350	Complete	tig00000001	416455	412934	-	2352.6	1167
18326at1350	Complete	tig00000001	1650299	1650730	+	293.0	142
18347at1350	Complete	tig00000001	18284	17715	-	292.0	179
18358at1350	Complete	tig00000001	451124	450279	-	541.8	280
18360at1350	Complete	tig00000001	1616905	1615226	-	1234.7	558
18372at1350	Complete	tig00000001	1814517	1814912	+	231.8	128
18377at1350	Complete	tig00000001	1126987	1127679	+	447.9	230
18384at1350	Complete	tig00000001	2146935	2147933	+	691.7	330
18395at1350	Complete	tig00000001	272940	274226	+	895.8	423
18401at1350	Complete	tig00000001	1806038	1806331	+	165.7	94
18408at1350	Complete	tig00000001	713445	713792	+	250.7	115
18416at1350	Complete	tig00000001	2429663	2428752	-	599.2	300
18426at1350	Complete	tig00000001	2250450	2252285	+	1363.3	611
18428at1350	Complete	tig00000001	753130	753816	+	464.1	227
18433at1350	Complete	tig00000001	2535501	2534962	-	318.1	154
18435at1350	Complete	tig00000001	2199429	2200451	+	682.0	339
18451at1350	Complete	tig00000001	889247	890665	+	926.3	469
18454at1350	Complete	tig00000001	134090	135322	+	833.7	409
18472at1350	Complete	tig00000001	1580374	1581138	+	491.7	252
18475at1350	Complete	tig00000001	1377412	1378194	+	509.7	260
18477at1350	Complete	tig00000001	1317047	1317643	+	437.8	198
18478at1350	Complete	tig00000001	898105	898584	+	308.6	158
18481at1350	Complete	tig00000001	244087	242279	-	1216.6	601
18483at1350	Complete	tig00000001	279554	278370	-	804.3	393
18493at1350	Complete	tig00000001	17308	15887	-	1043.7	471
18503at1350	Complete	tig00000001	1690674	1692452	+	1251.0	591
18507at1350	Complete	tig00000001	1582338	1581829	-	323.2	165
18513at1350	Complete	tig00000001	467341	466811	-	346.9	174
18523at1350	Complete	tig00000001	2100305	2101027	+	526.4	238
18525at1350	Complete	tig00000001	2076323	2077021	+	366.5	232
18543at1350	Complete	tig00000001	696060	697622	+	1065.2	518
18546at1350	Complete	tig00000001	1488481	1487783	-	455.5	224
18555at1350	Complete	tig00000001	1297986	1299596	+	1209.2	534
18575at1350	Complete	tig00000001	963812	963552	-	156.1	84
18576at1350	Complete	tig00000001	1596135	1597463	+	863.5	442
18580at1350	Complete	tig00000001	2172380	2172967	+	416.0	193
18585at1350	Complete	tig00000001	1056429	1055959	-	255.9	156
18586at1350	Complete	tig00000001	2099288	2100169	+	616.1	293
18593at1350	Complete	tig00000001	600666	597049	-	2760.3	1194
18609at1350	Complete	tig00000001	2180477	2182711	+	1512.0	746
18611at1350	Complete	tig00000001	256897	257631	+	464.0	244
18612at1350	Complete	tig00000001	1702906	1704687	+	1254.8	592
18632at1350	Complete	tig00000001	1476830	1477780	+	648.9	315
18656at1350	Complete	tig00000001	1359304	1360122	+	505.4	268
18664at1350	Complete	tig00000001	1489826	1488474	-	941.3	443
18671at1350	Complete	tig00000001	251679	248485	-	1838.5	1047
18697at1350	Complete	tig00000001	576461	575994	-	323.1	155
18717at1350	Complete	tig00000001	2225245	2225727	+	242.8	148
18722at1350	Complete	tig00000001	1701597	1702583	+	539.5	325
18725at1350	Complete	tig00000001	68608	68342	-	195.1	88
18730at1350	Complete	tig00000001	894929	895396	+	262.0	148
18740at1350	Complete	tig00000001	1910726	1912144	+	1029.8	472
18742at1350	Complete	tig00000001	848037	847366	-	439.5	218
18745at1350	Complete	tig00000001	1323674	1323072	-	404.3	198
18760at1350	Complete	tig00000001	1125880	1125218	-	314.7	177
18766at1350	Complete	tig00000001	60080	59856	-	148.4	74
18773at1350	Complete	tig00000001	274927	275406	+	305.6	156
18788at1350	Complete	tig00000001	2113295	2113606	+	172.7	99
18806at1350	Complete	tig00000001	49110	48370	-	448.6	241
18807at1350	Complete	tig00000001	1336851	1337855	+	684.4	334
