# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcaceae_odb12 (Creation date: 2025-05-14, number of genomes: 19, number of BUSCOs: 714)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3809at81852	Complete	NODE_4_length_193524_cov_77.069373	153910	155226	+	441.8	409
3920at81852	Complete	NODE_25_length_31036_cov_54.889785	6846	8042	+	727.0	384
4084at81852	Complete	NODE_1_length_385945_cov_86.278628	284663	286036	+	798.1	451
4559at81852	Complete	NODE_17_length_58686_cov_60.941844	9417	10652	+	812.0	410
4733at81852	Complete	NODE_2_length_304403_cov_65.784473	54037	55161	+	395.6	360
4745at81852	Complete	NODE_14_length_76137_cov_127.027265	6524	7603	+	703.4	357
4818at81852	Complete	NODE_11_length_113754_cov_100.754285	45531	44530	-	665.4	329
4862at81852	Complete	NODE_16_length_62801_cov_61.371830	57723	58661	+	669.8	312
5602at81852	Complete	NODE_2_length_304403_cov_65.784473	118461	119402	+	567.7	310
5782at81852	Complete	NODE_1_length_385945_cov_86.278628	283497	284552	+	641.7	340
6455at81852	Complete	NODE_8_length_133129_cov_72.724935	72359	71475	-	561.7	290
6584at81852	Complete	NODE_2_length_304403_cov_65.784473	40683	42326	+	967.3	524
6804at81852	Complete	NODE_5_length_185063_cov_65.589034	113373	114275	+	565.0	292
6992at81852	Complete	NODE_17_length_58686_cov_60.941844	7348	8121	+	538.7	256
7212at81852	Complete	NODE_1_length_385945_cov_86.278628	197192	198004	+	483.6	257
7426at81852	Complete	NODE_8_length_133129_cov_72.724935	73690	72914	-	497.9	255
7677at81852	Complete	NODE_16_length_62801_cov_61.371830	61015	61812	+	515.4	263
7733at81852	Complete	NODE_16_length_62801_cov_61.371830	38172	37486	-	467.8	228
7785at81852	Complete	NODE_6_length_183174_cov_88.861183	108107	107145	-	510.3	315
7807at81852	Complete	NODE_17_length_58686_cov_60.941844	6303	7151	+	445.3	278
7842at81852	Complete	NODE_16_length_62801_cov_61.371830	35646	36464	+	513.9	269
7856at81852	Complete	NODE_2_length_304403_cov_65.784473	103235	104068	+	449.0	264
8193at81852	Complete	NODE_26_length_29482_cov_89.132840	7407	8234	+	516.6	270
8319at81852	Complete	NODE_1_length_385945_cov_86.278628	94642	95358	+	484.0	238
8577at81852	Complete	NODE_6_length_183174_cov_88.861183	140471	139806	-	417.2	220
8817at81852	Complete	NODE_22_length_39913_cov_63.265070	2261	2947	+	197.5	220
8931at81852	Complete	NODE_9_length_122393_cov_64.141746	43847	44527	+	369.8	221
9080at81852	Complete	NODE_9_length_122393_cov_64.141746	67974	68741	+	419.8	252
9100at81852	Complete	NODE_16_length_62801_cov_61.371830	39741	39058	-	397.0	223
9243at81852	Complete	NODE_7_length_162800_cov_68.413407	72928	72281	-	361.6	213
9623at81852	Complete	NODE_5_length_185063_cov_65.589034	88814	89707	+	508.3	294
9626at81852	Complete	NODE_6_length_183174_cov_88.861183	133343	132735	-	406.0	202
9919at81852	Complete	NODE_2_length_304403_cov_65.784473	136266	136943	+	382.3	212
10082at81852	Complete	NODE_9_length_122393_cov_64.141746	78837	78199	-	366.0	209
10162at81852	Complete	NODE_10_length_119333_cov_96.609128	36434	38008	+	515.1	386
10394at81852	Complete	NODE_8_length_133129_cov_72.724935	72912	72352	-	310.0	181
10425at81852	Complete	NODE_1_length_385945_cov_86.278628	181238	181780	+	233.5	175
10444at81852	Complete	NODE_16_length_62801_cov_61.371830	50820	51359	+	390.2	179
11095at81852	Complete	NODE_2_length_304403_cov_65.784473	166694	167233	+	322.2	176
11126at81852	Complete	NODE_1_length_385945_cov_86.278628	251893	251372	-	243.3	170
11129at81852	Complete	NODE_4_length_193524_cov_77.069373	108164	108667	+	332.4	167
11163at81852	Complete	NODE_2_length_304403_cov_65.784473	135561	136259	+	284.0	224
11308at81852	Complete	NODE_16_length_62801_cov_61.371830	53103	53603	+	341.4	164
12247at81852	Complete	NODE_16_length_62801_cov_61.371830	28955	29353	+	243.4	128
12767at81852	Complete	NODE_1_length_385945_cov_86.278628	330305	331678	+	466.9	445
13299at81852	Complete	NODE_4_length_193524_cov_77.069373	74195	74641	+	246.7	147
13490at81852	Complete	NODE_11_length_113754_cov_100.754285	102852	102490	-	233.0	120
13534at81852	Complete	NODE_30_length_20136_cov_58.816694	5472	5816	+	192.7	113
13735at81852	Complete	NODE_2_length_304403_cov_65.784473	74653	74997	+	194.0	108
13742at81852	Complete	NODE_2_length_304403_cov_65.784473	55142	55588	+	190.7	139
14302at81852	Complete	NODE_16_length_62801_cov_61.371830	57254	57643	+	276.5	127
14325at81852	Complete	NODE_1_length_385945_cov_86.278628	280283	280588	+	172.2	100
15052at81852	Complete	NODE_16_length_62801_cov_61.371830	50484	50792	+	152.5	72
15301at81852	Complete	NODE_16_length_62801_cov_61.371830	56476	56694	+	171.5	72
15393at81852	Complete	NODE_2_length_304403_cov_65.784473	58380	58997	+	226.3	202
15547at81852	Complete	NODE_11_length_113754_cov_100.754285	97431	97189	-	139.3	78
15646at81852	Complete	NODE_18_length_58283_cov_66.770060	15318	15013	-	176.6	99
15803at81852	Complete	NODE_2_length_304403_cov_65.784473	79477	79665	+	84.2	59
15847at81852	Complete	NODE_11_length_113754_cov_100.754285	103122	103310	+	144.6	62
16163at81852	Complete	NODE_16_length_62801_cov_61.371830	51378	51563	+	152.9	61
16176at81852	Complete	NODE_9_length_122393_cov_64.141746	86823	87584	+	495.4	255
16182at81852	Complete	NODE_9_length_122393_cov_64.141746	53941	54396	+	288.2	149
16202at81852	Complete	NODE_16_length_62801_cov_61.371830	56727	56843	+	91.4	37
16208at81852	Complete	NODE_34_length_13809_cov_53.503775	7492	7229	-	197.8	86
16239at81852	Complete	NODE_9_length_122393_cov_64.141746	59182	60129	+	577.2	315
16281at81852	Complete	NODE_8_length_133129_cov_72.724935	111751	111155	-	400.5	189
16282at81852	Complete	NODE_10_length_119333_cov_96.609128	21175	21393	+	154.0	72
16291at81852	Complete	NODE_16_length_62801_cov_61.371830	47797	48075	+	202.8	92
16304at81852	Complete	NODE_5_length_185063_cov_65.589034	177777	178280	+	307.4	162
16315at81852	Complete	NODE_4_length_193524_cov_77.069373	120521	120673	+	106.9	49
16346at81852	Complete	NODE_24_length_31976_cov_58.492972	282	725	+	312.7	147
16368at81852	Complete	NODE_7_length_162800_cov_68.413407	14882	12693	-	1537.0	718
16375at81852	Complete	NODE_2_length_304403_cov_65.784473	1162	1722	+	240.1	171
16403at81852	Complete	NODE_16_length_62801_cov_61.371830	55638	56285	+	429.5	215
16463at81852	Complete	NODE_31_length_17573_cov_156.005131	14361	15611	+	880.7	411
16466at81852	Complete	NODE_18_length_58283_cov_66.770060	16037	15771	-	177.2	88
16470at81852	Complete	NODE_9_length_122393_cov_64.141746	112422	113570	+	758.4	381
16490at81852	Complete	NODE_10_length_119333_cov_96.609128	19239	18466	-	366.1	247
16520at81852	Complete	NODE_2_length_304403_cov_65.784473	144149	145315	+	786.1	385
16545at81852	Complete	NODE_4_length_193524_cov_77.069373	156151	156960	+	515.6	266
16567at81852	Complete	NODE_5_length_185063_cov_65.589034	42768	41401	-	875.6	449
16610at81852	Complete	NODE_33_length_14199_cov_51.636595	8293	6995	-	882.9	432
16621at81852	Complete	NODE_9_length_122393_cov_64.141746	64671	64898	+	121.6	72
16633at81852	Complete	NODE_5_length_185063_cov_65.589034	52803	53558	+	523.3	251
16637at81852	Complete	NODE_16_length_62801_cov_61.371830	48459	49115	+	474.7	217
16651at81852	Complete	NODE_4_length_193524_cov_77.069373	84922	85545	+	364.3	202
16665at81852	Complete	NODE_10_length_119333_cov_96.609128	83855	86269	+	1717.7	804
16677at81852	Complete	NODE_16_length_62801_cov_61.371830	49118	49552	+	308.9	140
16693at81852	Complete	NODE_5_length_185063_cov_65.589034	88144	88830	+	480.2	228
16696at81852	Complete	NODE_6_length_183174_cov_88.861183	97733	97083	-	357.3	200
16720at81852	Complete	NODE_29_length_26158_cov_60.714258	5494	5195	-	189.1	97
16743at81852	Complete	NODE_16_length_62801_cov_61.371830	46921	47754	+	601.1	275
16778at81852	Complete	NODE_4_length_193524_cov_77.069373	78808	80577	+	1167.9	587
16780at81852	Complete	NODE_16_length_62801_cov_61.371830	52029	52565	+	353.0	178
16796at81852	Complete	NODE_16_length_62801_cov_61.371830	40557	41027	+	342.6	156
16832at81852	Complete	NODE_11_length_113754_cov_100.754285	56373	55576	-	536.4	264
16850at81852	Complete	NODE_1_length_385945_cov_86.278628	9648	9923	+	191.0	90
16867at81852	Complete	NODE_2_length_304403_cov_65.784473	168543	169469	+	621.2	306
16872at81852	Complete	NODE_6_length_183174_cov_88.861183	99179	98070	-	740.7	369
16875at81852	Complete	NODE_9_length_122393_cov_64.141746	77192	78067	+	471.2	290
16886at81852	Complete	NODE_8_length_133129_cov_72.724935	107853	106609	-	830.0	410
16889at81852	Complete	NODE_7_length_162800_cov_68.413407	10601	11722	+	687.3	367
16921at81852	Complete	NODE_10_length_119333_cov_96.609128	12239	12919	+	457.0	226
16922at81852	Complete	NODE_2_length_304403_cov_65.784473	123084	123596	+	350.6	170
16923at81852	Complete	NODE_13_length_81038_cov_67.502957	13909	13382	-	295.1	163
16949at81852	Complete	NODE_26_length_29482_cov_89.132840	27664	28056	+	213.1	122
16977at81852	Complete	NODE_16_length_62801_cov_61.371830	2755	1133	-	1152.7	539
17004at81852	Complete	NODE_1_length_385945_cov_86.278628	193817	194599	+	556.7	255
17008at81852	Complete	NODE_4_length_193524_cov_77.069373	48484	49428	+	590.3	312
17020at81852	Complete	NODE_13_length_81038_cov_67.502957	6864	6469	-	241.8	130
17022at81852	Complete	NODE_16_length_62801_cov_61.371830	51599	51997	+	279.7	132
17035at81852	Complete	NODE_25_length_31036_cov_54.889785	12228	11554	-	338.2	222
17046at81852	Complete	NODE_7_length_162800_cov_68.413407	74362	75375	+	552.6	331
17055at81852	Complete	NODE_9_length_122393_cov_64.141746	61524	62366	+	484.5	278
17059at81852	Complete	NODE_4_length_193524_cov_77.069373	120359	119715	-	378.4	210
17061at81852	Complete	NODE_4_length_193524_cov_77.069373	133289	133990	+	432.3	233
17069at81852	Complete	NODE_10_length_119333_cov_96.609128	23092	23706	+	413.3	204
17071at81852	Complete	NODE_16_length_62801_cov_61.371830	44973	45281	+	224.0	102
17085at81852	Complete	NODE_1_length_385945_cov_86.278628	208415	208708	+	184.4	97
17089at81852	Complete	NODE_7_length_162800_cov_68.413407	34325	34618	+	197.2	94
17093at81852	Complete	NODE_1_length_385945_cov_86.278628	12680	13027	+	243.0	115
17097at81852	Complete	NODE_5_length_185063_cov_65.589034	53674	54972	+	909.3	429
17157at81852	Complete	NODE_2_length_304403_cov_65.784473	39681	40658	+	688.6	325
17167at81852	Complete	NODE_9_length_122393_cov_64.141746	31631	32518	+	544.4	295
17173at81852	Complete	NODE_5_length_185063_cov_65.589034	83505	84056	+	364.7	184
17191at81852	Complete	NODE_12_length_96937_cov_75.325559	67296	66595	-	440.7	233
17213at81852	Complete	NODE_13_length_81038_cov_67.502957	10588	9128	-	999.0	485
17223at81852	Complete	NODE_13_length_81038_cov_67.502957	4312	4067	-	155.2	79
17241at81852	Complete	NODE_24_length_31976_cov_58.492972	741	1133	+	276.2	130
17244at81852	Complete	NODE_10_length_119333_cov_96.609128	13883	14701	+	542.4	270
17261at81852	Complete	NODE_16_length_62801_cov_61.371830	62015	62761	+	449.3	245
17265at81852	Complete	NODE_8_length_133129_cov_72.724935	9124	8387	-	386.4	240
17270at81852	Complete	NODE_5_length_185063_cov_65.589034	141973	142434	+	273.5	151
17278at81852	Complete	NODE_5_length_185063_cov_65.589034	43745	44182	+	203.9	143
17300at81852	Complete	NODE_6_length_183174_cov_88.861183	69238	68276	-	673.5	320
17307at81852	Complete	NODE_11_length_113754_cov_100.754285	59350	59961	+	432.1	201
17347at81852	Complete	NODE_10_length_119333_cov_96.609128	69135	70328	+	803.6	393
17348at81852	Complete	NODE_6_length_183174_cov_88.861183	93883	93164	-	480.4	238
17357at81852	Complete	NODE_1_length_385945_cov_86.278628	5770	6108	+	194.3	112
17358at81852	Complete	NODE_1_length_385945_cov_86.278628	182248	183264	+	662.8	333
17365at81852	Complete	NODE_1_length_385945_cov_86.278628	166292	166441	+	121.7	49
17372at81852	Complete	NODE_9_length_122393_cov_64.141746	60149	60676	+	259.5	159
17376at81852	Complete	NODE_1_length_385945_cov_86.278628	188856	190547	+	1099.6	563
17380at81852	Complete	NODE_11_length_113754_cov_100.754285	31209	31772	+	353.1	187
17381at81852	Complete	NODE_5_length_185063_cov_65.589034	79014	79721	+	448.3	235
17382at81852	Complete	NODE_6_length_183174_cov_88.861183	115354	113627	-	1188.0	573
17386at81852	Complete	NODE_31_length_17573_cov_156.005131	10242	10709	+	233.2	149
17397at81852	Complete	NODE_5_length_185063_cov_65.589034	69229	70785	+	1072.6	506
17415at81852	Complete	NODE_1_length_385945_cov_86.278628	282057	283487	+	1020.2	475
17426at81852	Complete	NODE_8_length_133129_cov_72.724935	79060	79881	+	505.8	266
17449at81852	Complete	NODE_13_length_81038_cov_67.502957	13319	11949	-	927.7	456
17457at81852	Complete	NODE_4_length_193524_cov_77.069373	51458	51024	-	262.8	140
17489at81852	Complete	NODE_1_length_385945_cov_86.278628	236250	239066	+	1962.7	938
17500at81852	Complete	NODE_7_length_162800_cov_68.413407	72266	70740	-	948.3	499
17515at81852	Complete	NODE_1_length_385945_cov_86.278628	106036	107382	+	935.8	448
17521at81852	Complete	NODE_5_length_185063_cov_65.589034	109411	110412	+	663.9	331
17540at81852	Complete	NODE_6_length_183174_cov_88.861183	101530	100661	-	553.8	285
17576at81852	Complete	NODE_1_length_385945_cov_86.278628	163528	165423	+	944.4	599
17581at81852	Complete	NODE_11_length_113754_cov_100.754285	30958	30689	-	190.4	89
17604at81852	Complete	NODE_10_length_119333_cov_96.609128	57807	59303	+	1016.0	495
17682at81852	Complete	NODE_16_length_62801_cov_61.371830	53841	54281	+	297.5	146
17689at81852	Complete	NODE_9_length_122393_cov_64.141746	74339	74887	+	370.2	180
17699at81852	Complete	NODE_5_length_185063_cov_65.589034	20498	21397	+	578.5	298
17704at81852	Complete	NODE_1_length_385945_cov_86.278628	202219	206577	+	2817.0	1439
17725at81852	Complete	NODE_2_length_304403_cov_65.784473	176793	177509	+	395.7	231
17727at81852	Complete	NODE_34_length_13809_cov_53.503775	11188	10319	-	579.3	288
17737at81852	Complete	NODE_16_length_62801_cov_61.371830	24659	23736	-	572.9	306
17750at81852	Complete	NODE_27_length_28698_cov_57.404326	26470	27450	+	644.6	326
17765at81852	Complete	NODE_4_length_193524_cov_77.069373	53741	54523	+	447.3	258
17767at81852	Complete	NODE_16_length_62801_cov_61.371830	49755	50021	+	183.6	88
17789at81852	Complete	NODE_6_length_183174_cov_88.861183	139778	139485	-	150.0	96
17796at81852	Complete	NODE_29_length_26158_cov_60.714258	12876	11746	-	673.0	370
17798at81852	Complete	NODE_7_length_162800_cov_68.413407	35025	37859	+	1402.1	896
17823at81852	Complete	NODE_5_length_185063_cov_65.589034	39953	39582	-	247.5	122
17828at81852	Complete	NODE_4_length_193524_cov_77.069373	160117	160401	+	157.0	93
17832at81852	Complete	NODE_9_length_122393_cov_64.141746	81621	84071	+	1550.4	807
17842at81852	Complete	NODE_2_length_304403_cov_65.784473	106052	106552	+	231.3	160
17848at81852	Complete	NODE_2_length_304403_cov_65.784473	55572	55910	+	169.3	112
17871at81852	Complete	NODE_1_length_385945_cov_86.278628	9935	10186	+	149.4	82
17898at81852	Complete	NODE_16_length_62801_cov_61.371830	52726	53082	+	240.3	118
17926at81852	Complete	NODE_4_length_193524_cov_77.069373	71971	74184	+	1477.1	736
17938at81852	Complete	NODE_5_length_185063_cov_65.589034	75987	76283	+	167.3	88
17952at81852	Complete	NODE_1_length_385945_cov_86.278628	11783	12544	+	489.4	244
17963at81852	Complete	NODE_9_length_122393_cov_64.141746	84348	86579	+	1464.4	748
17971at81852	Complete	NODE_5_length_185063_cov_65.589034	132140	133867	+	1055.8	572
17999at81852	Complete	NODE_42_length_1698_cov_53.139940	177	1661	+	1062.2	493
18005at81852	Complete	NODE_7_length_162800_cov_68.413407	52996	53427	+	281.4	143
18015at81852	Complete	NODE_4_length_193524_cov_77.069373	51596	52333	+	459.3	243
18027at81852	Complete	NODE_6_length_183174_cov_88.861183	167090	166284	-	350.2	268
18031at81852	Complete	NODE_27_length_28698_cov_57.404326	25637	26317	+	426.6	224
18032at81852	Complete	NODE_1_length_385945_cov_86.278628	327666	328502	+	465.2	275
18047at81852	Complete	NODE_4_length_193524_cov_77.069373	103188	103985	+	465.6	263
18070at81852	Complete	NODE_1_length_385945_cov_86.278628	266460	267710	+	832.8	412
18071at81852	Complete	NODE_16_length_62801_cov_61.371830	36481	37188	+	458.9	233
18078at81852	Complete	NODE_16_length_62801_cov_61.371830	56861	57226	+	239.4	116
18103at81852	Complete	NODE_4_length_193524_cov_77.069373	102506	103210	+	410.9	212
18111at81852	Complete	NODE_6_length_183174_cov_88.861183	99703	99176	-	299.3	174
18114at81852	Complete	NODE_16_length_62801_cov_61.371830	58689	59069	+	259.5	126
18120at81852	Complete	NODE_19_length_43876_cov_94.008302	5715	5191	-	355.8	172
18147at81852	Complete	NODE_16_length_62801_cov_61.371830	53618	53797	+	135.6	59
18168at81852	Complete	NODE_9_length_122393_cov_64.141746	40645	40424	-	105.9	66
18169at81852	Complete	NODE_6_length_183174_cov_88.861183	141243	140611	-	411.5	208
18186at81852	Complete	NODE_2_length_304403_cov_65.784473	35443	36420	+	701.4	324
18196at81852	Complete	NODE_19_length_43876_cov_94.008302	5119	4919	-	140.7	66
18212at81852	Complete	NODE_10_length_119333_cov_96.609128	2063	3304	+	664.8	411
18248at81852	Complete	NODE_10_length_119333_cov_96.609128	43927	42953	-	658.4	317
18276at81852	Complete	NODE_10_length_119333_cov_96.609128	44280	44840	+	325.1	186
18284at81852	Complete	NODE_6_length_183174_cov_88.861183	143045	142314	-	373.9	243
18347at81852	Complete	NODE_6_length_183174_cov_88.861183	65295	64726	-	277.1	185
18360at81852	Complete	NODE_18_length_58283_cov_66.770060	49171	50850	+	1184.4	558
18372at81852	Complete	NODE_5_length_185063_cov_65.589034	142418	142813	+	202.1	130
18377at81852	Complete	NODE_25_length_31036_cov_54.889785	4953	4261	-	401.3	229
18384at81852	Complete	NODE_1_length_385945_cov_86.278628	242345	243343	+	640.7	326
18395at81852	Complete	NODE_4_length_193524_cov_77.069373	68750	67464	-	837.5	423
18408at81852	Complete	NODE_16_length_62801_cov_61.371830	48098	48445	+	238.1	114
18416at81852	Complete	NODE_2_length_304403_cov_65.784473	165548	166459	+	564.4	299
18426at81852	Complete	NODE_1_length_385945_cov_86.278628	345865	347700	+	1329.8	611
18454at81852	Complete	NODE_6_length_183174_cov_88.861183	181108	182340	+	789.2	409
18472at81852	Complete	NODE_8_length_133129_cov_72.724935	27264	26500	-	456.1	252
18475at81852	Complete	NODE_7_length_162800_cov_68.413407	66121	66903	+	442.1	255
18477at81852	Complete	NODE_7_length_162800_cov_68.413407	5751	6347	+	416.1	198
18478at81852	Complete	NODE_14_length_76137_cov_127.027265	11421	11900	+	274.4	146
18481at81852	Complete	NODE_4_length_193524_cov_77.069373	97607	99415	+	1157.5	601
18483at81852	Complete	NODE_4_length_193524_cov_77.069373	62136	63320	+	750.3	392
18503at81852	Complete	NODE_5_length_185063_cov_65.589034	18575	20353	+	1159.8	590
18523at81852	Complete	NODE_1_length_385945_cov_86.278628	195715	196437	+	505.4	238
18543at81852	Complete	NODE_16_length_62801_cov_61.371830	30713	32275	+	1013.3	513
18555at81852	Complete	NODE_34_length_13809_cov_53.503775	13090	11480	-	1128.0	534
18576at81852	Complete	NODE_8_length_133129_cov_72.724935	11503	10175	-	800.7	442
18580at81852	Complete	NODE_1_length_385945_cov_86.278628	267793	268380	+	396.6	193
18586at81852	Complete	NODE_1_length_385945_cov_86.278628	194698	195579	+	568.1	292
18609at81852	Complete	NODE_1_length_385945_cov_86.278628	275890	278124	+	1392.5	736
18611at81852	Complete	NODE_4_length_193524_cov_77.069373	84793	84059	-	431.2	244
18632at81852	Complete	NODE_8_length_133129_cov_72.724935	130810	129860	-	600.7	315
18664at81852	Complete	NODE_8_length_133129_cov_72.724935	117814	119166	+	891.8	447
18671at81852	Complete	NODE_4_length_193524_cov_77.069373	90012	93206	+	1620.2	1051
18697at81852	Complete	NODE_22_length_39913_cov_63.265070	523	56	-	284.1	153
18702at81852	Complete	NODE_5_length_185063_cov_65.589034	183422	182115	-	610.7	415
18717at81852	Complete	NODE_1_length_385945_cov_86.278628	320658	321140	+	217.0	144
18725at81852	Complete	NODE_6_length_183174_cov_88.861183	115620	115354	-	187.5	87
18740at81852	Complete	NODE_1_length_385945_cov_86.278628	6129	7547	+	970.8	471
18745at81852	Complete	NODE_7_length_162800_cov_68.413407	12378	11776	-	386.6	197
18788at81852	Complete	NODE_1_length_385945_cov_86.278628	208705	209016	+	154.0	98
18818at81852	Complete	NODE_4_length_193524_cov_77.069373	140052	139828	-	139.5	73
18838at81852	Complete	NODE_9_length_122393_cov_64.141746	69776	71854	+	1431.6	689
18846at81852	Complete	NODE_2_length_304403_cov_65.784473	156010	158652	+	1751.2	878
18857at81852	Complete	NODE_2_length_304403_cov_65.784473	45118	46947	+	1323.7	608
18911at81852	Complete	NODE_4_length_193524_cov_77.069373	70026	70973	+	557.9	313
18931at81852	Complete	NODE_2_length_304403_cov_65.784473	62552	63598	+	487.0	334
18949at81852	Complete	NODE_4_length_193524_cov_77.069373	126182	126871	+	470.7	228
18978at81852	Complete	NODE_4_length_193524_cov_77.069373	103987	104886	+	527.5	295
19002at81852	Complete	NODE_7_length_162800_cov_68.413407	9620	10492	+	475.2	283
19005at81852	Complete	NODE_2_length_304403_cov_65.784473	161169	160756	-	184.7	133
19021at81852	Complete	NODE_10_length_119333_cov_96.609128	49999	50268	+	158.0	88
19032at81852	Complete	NODE_1_length_385945_cov_86.278628	224508	225674	+	675.6	379
19036at81852	Duplicated	NODE_8_length_133129_cov_72.724935	54878	53859	-	651.6	336
19036at81852	Duplicated	NODE_5_length_185063_cov_65.589034	104888	105913	+	631.0	336
19045at81852	Complete	NODE_5_length_185063_cov_65.589034	176782	176507	-	146.5	90
19046at81852	Complete	NODE_1_length_385945_cov_86.278628	258050	259405	+	926.7	451
19071at81852	Complete	NODE_18_length_58283_cov_66.770060	48957	49169	+	135.1	70
19077at81852	Complete	NODE_16_length_62801_cov_61.371830	45969	46592	+	432.0	207
19082at81852	Complete	NODE_1_length_385945_cov_86.278628	340560	343169	+	1801.9	867
19097at81852	Complete	NODE_29_length_26158_cov_60.714258	10167	8221	-	1390.4	647
19106at81852	Complete	NODE_16_length_62801_cov_61.371830	46592	46882	+	186.5	94
19129at81852	Complete	NODE_1_length_385945_cov_86.278628	5177	4473	-	410.3	234
19137at81852	Complete	NODE_1_length_385945_cov_86.278628	313425	313811	+	183.6	125
19162at81852	Complete	NODE_4_length_193524_cov_77.069373	137460	136495	-	694.3	321
19176at81852	Complete	NODE_34_length_13809_cov_53.503775	10154	8883	-	813.6	419
19207at81852	Complete	NODE_5_length_185063_cov_65.589034	103061	103999	+	573.4	307
19225at81852	Complete	NODE_2_length_304403_cov_65.784473	95285	96328	+	718.9	347
19236at81852	Complete	NODE_29_length_26158_cov_60.714258	17980	19377	+	896.1	463
19239at81852	Complete	NODE_8_length_133129_cov_72.724935	68208	67672	-	242.1	167
19270at81852	Complete	NODE_11_length_113754_cov_100.754285	6489	6139	-	196.9	115
19295at81852	Complete	NODE_31_length_17573_cov_156.005131	1322	51	-	857.8	423
19296at81852	Complete	NODE_1_length_385945_cov_86.278628	176852	177841	+	653.7	329
19302at81852	Complete	NODE_26_length_29482_cov_89.132840	8231	9304	+	689.9	356
19321at81852	Complete	NODE_19_length_43876_cov_94.008302	10561	11646	+	612.6	358
19329at81852	Complete	NODE_5_length_185063_cov_65.589034	49320	50357	+	601.2	345
19385at81852	Complete	NODE_1_length_385945_cov_86.278628	243377	244312	+	626.9	309
19390at81852	Complete	NODE_26_length_29482_cov_89.132840	5503	6588	+	748.0	359
19415at81852	Complete	NODE_10_length_119333_cov_96.609128	15204	16577	+	855.2	455
19461at81852	Complete	NODE_2_length_304403_cov_65.784473	104071	105426	+	814.0	443
19503at81852	Complete	NODE_8_length_133129_cov_72.724935	111152	110079	-	761.6	357
19543at81852	Complete	NODE_11_length_113754_cov_100.754285	30501	28375	-	1444.5	708
19579at81852	Complete	NODE_6_length_183174_cov_88.861183	62705	62019	-	487.4	228
19581at81852	Complete	NODE_9_length_122393_cov_64.141746	46073	47383	+	913.3	436
19602at81852	Complete	NODE_1_length_385945_cov_86.278628	172664	173626	+	604.9	319
19604at81852	Complete	NODE_1_length_385945_cov_86.278628	278141	280177	+	1243.6	666
19638at81852	Complete	NODE_5_length_185063_cov_65.589034	96028	96705	+	405.7	222
19688at81852	Complete	NODE_23_length_33126_cov_91.045387	14368	13112	-	716.5	414
19691at81852	Complete	NODE_1_length_385945_cov_86.278628	216143	217084	+	534.1	311
19707at81852	Complete	NODE_4_length_193524_cov_77.069373	152078	153913	+	1099.6	604
19718at81852	Complete	NODE_5_length_185063_cov_65.589034	87056	88039	+	661.6	325
19722at81852	Complete	NODE_6_length_183174_cov_88.861183	102910	101531	-	914.5	453
19735at81852	Complete	NODE_4_length_193524_cov_77.069373	151369	152073	+	486.0	233
