# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcaceae_odb12 (Creation date: 2025-05-14, number of genomes: 19, number of BUSCOs: 714)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3920at81852	Complete	NODE_12_length_78125_cov_33.572102	53913	55109	+	727.0	384
4084at81852	Complete	NODE_8_length_86165_cov_28.227035	48767	47394	-	798.1	451
4559at81852	Complete	NODE_12_length_78125_cov_33.572102	16998	15763	-	812.0	410
4733at81852	Complete	NODE_5_length_100374_cov_29.640417	68314	69438	+	395.6	360
4745at81852	Complete	NODE_25_length_34995_cov_34.880767	5596	4517	-	703.4	357
4818at81852	Complete	NODE_36_length_23986_cov_34.471021	3056	2055	-	665.4	329
4862at81852	Complete	NODE_4_length_101830_cov_39.048283	94486	95424	+	669.8	312
5602at81852	Complete	NODE_58_length_13923_cov_28.107802	9159	8218	-	567.7	310
5782at81852	Complete	NODE_8_length_86165_cov_28.227035	49933	48878	-	641.7	340
6455at81852	Complete	NODE_1_length_114283_cov_31.103635	18582	17698	-	561.7	290
6584at81852	Complete	NODE_5_length_100374_cov_29.640417	54960	56603	+	967.3	524
6804at81852	Complete	NODE_62_length_11564_cov_29.703623	10498	11400	+	565.0	292
6992at81852	Complete	NODE_12_length_78125_cov_33.572102	19067	18294	-	538.7	256
7212at81852	Complete	NODE_10_length_83811_cov_29.795656	34693	35505	+	483.6	257
7426at81852	Complete	NODE_1_length_114283_cov_31.103635	19913	19137	-	497.9	255
7677at81852	Complete	NODE_4_length_101830_cov_39.048283	97778	98575	+	515.4	263
7733at81852	Complete	NODE_4_length_101830_cov_39.048283	74935	74249	-	467.8	228
7785at81852	Complete	NODE_20_length_45277_cov_34.462408	30201	31163	+	510.3	315
7807at81852	Complete	NODE_12_length_78125_cov_33.572102	20112	19264	-	445.3	278
7842at81852	Complete	NODE_4_length_101830_cov_39.048283	72409	73227	+	513.9	269
7856at81852	Complete	NODE_34_length_25980_cov_30.418284	16103	16936	+	449.0	264
8193at81852	Complete	NODE_33_length_26464_cov_31.883600	7429	8256	+	516.6	270
8319at81852	Complete	NODE_52_length_15383_cov_27.136547	13060	12344	-	484.0	238
8577at81852	Complete	NODE_79_length_7021_cov_30.596325	1077	412	-	417.2	220
8817at81852	Complete	NODE_17_length_53451_cov_37.688722	6570	7256	+	197.5	220
8931at81852	Complete	NODE_11_length_80003_cov_31.743608	16235	16915	+	369.8	221
9080at81852	Complete	NODE_11_length_80003_cov_31.743608	40362	41129	+	419.8	252
9100at81852	Complete	NODE_4_length_101830_cov_39.048283	76504	75821	-	397.0	223
9243at81852	Complete	NODE_2_length_109676_cov_33.984218	19879	20526	+	361.6	213
9623at81852	Complete	NODE_22_length_43520_cov_30.536294	30869	31762	+	508.3	294
9626at81852	Complete	NODE_20_length_45277_cov_34.462408	4965	5573	+	406.0	202
9919at81852	Complete	NODE_68_length_9374_cov_26.562721	1686	1009	-	382.3	212
10082at81852	Complete	NODE_11_length_80003_cov_31.743608	51225	50587	-	366.0	209
10162at81852	Complete	NODE_13_length_59599_cov_35.538241	36665	38239	+	515.1	386
10394at81852	Complete	NODE_1_length_114283_cov_31.103635	19135	18575	-	310.0	181
10425at81852	Complete	NODE_10_length_83811_cov_29.795656	18739	19281	+	233.5	175
10444at81852	Complete	NODE_4_length_101830_cov_39.048283	87583	88122	+	390.2	179
11095at81852	Complete	NODE_23_length_43480_cov_29.402948	16143	15604	-	322.2	176
11126at81852	Complete	NODE_8_length_86165_cov_28.227035	81537	82058	+	243.3	170
11129at81852	Complete	NODE_31_length_29314_cov_34.815612	7315	7818	+	332.4	167
11163at81852	Complete	NODE_68_length_9374_cov_26.562721	2391	1693	-	284.0	224
11308at81852	Complete	NODE_4_length_101830_cov_39.048283	89866	90366	+	341.4	164
12247at81852	Complete	NODE_4_length_101830_cov_39.048283	65718	66116	+	243.4	128
12767at81852	Complete	NODE_8_length_86165_cov_28.227035	3124	1751	-	466.9	445
13299at81852	Complete	NODE_14_length_56501_cov_33.217624	25358	24912	-	246.7	147
13490at81852	Complete	NODE_67_length_9545_cov_35.344784	3575	3937	+	233.0	120
13534at81852	Complete	NODE_12_length_78125_cov_33.572102	41253	40909	-	192.7	113
13735at81852	Complete	NODE_5_length_100374_cov_29.640417	88930	89274	+	194.0	108
13742at81852	Complete	NODE_5_length_100374_cov_29.640417	69419	69865	+	190.7	139
14302at81852	Complete	NODE_4_length_101830_cov_39.048283	94017	94406	+	276.5	127
14325at81852	Complete	NODE_8_length_86165_cov_28.227035	53147	52842	-	172.2	100
15052at81852	Complete	NODE_4_length_101830_cov_39.048283	87247	87555	+	152.5	72
15301at81852	Complete	NODE_4_length_101830_cov_39.048283	93239	93457	+	171.5	72
15393at81852	Complete	NODE_5_length_100374_cov_29.640417	72657	73274	+	226.3	202
15547at81852	Complete	NODE_67_length_9545_cov_35.344784	8996	9238	+	139.3	78
15646at81852	Complete	NODE_6_length_99885_cov_29.307212	23417	23722	+	176.6	99
15803at81852	Complete	NODE_5_length_100374_cov_29.640417	93739	93927	+	84.2	59
15847at81852	Complete	NODE_67_length_9545_cov_35.344784	3305	3117	-	144.6	62
16163at81852	Complete	NODE_4_length_101830_cov_39.048283	88141	88326	+	152.9	61
16176at81852	Complete	NODE_11_length_80003_cov_31.743608	59211	59972	+	495.4	255
16182at81852	Complete	NODE_11_length_80003_cov_31.743608	26329	26784	+	288.2	149
16202at81852	Complete	NODE_4_length_101830_cov_39.048283	93490	93606	+	91.4	37
16208at81852	Complete	NODE_2_length_109676_cov_33.984218	100520	100257	-	197.8	86
16239at81852	Complete	NODE_11_length_80003_cov_31.743608	31570	32517	+	577.2	315
16281at81852	Complete	NODE_1_length_114283_cov_31.103635	57962	57378	-	400.6	189
16282at81852	Complete	NODE_13_length_59599_cov_35.538241	21406	21624	+	154.0	72
16291at81852	Complete	NODE_4_length_101830_cov_39.048283	84560	84838	+	202.8	92
16304at81852	Complete	NODE_27_length_32680_cov_27.796444	10895	11398	+	307.4	162
16315at81852	Complete	NODE_31_length_29314_cov_34.815612	19672	19824	+	106.9	49
16346at81852	Complete	NODE_17_length_53451_cov_37.688722	3846	3403	-	312.7	147
16368at81852	Complete	NODE_2_length_109676_cov_33.984218	77925	80114	+	1537.0	718
16375at81852	Complete	NODE_5_length_100374_cov_29.640417	15439	15999	+	240.1	171
16403at81852	Complete	NODE_4_length_101830_cov_39.048283	92401	93048	+	429.5	215
16463at81852	Complete	NODE_17_length_53451_cov_37.688722	48306	47056	-	880.7	411
16466at81852	Complete	NODE_6_length_99885_cov_29.307212	22698	22964	+	177.2	88
16470at81852	Complete	NODE_5_length_100374_cov_29.640417	4149	5297	+	758.4	381
16490at81852	Complete	NODE_13_length_59599_cov_35.538241	19470	18697	-	366.1	247
16520at81852	Complete	NODE_23_length_43480_cov_29.402948	38688	37522	-	786.1	385
16545at81852	Complete	NODE_46_length_18735_cov_33.806049	11760	10951	-	515.6	266
16567at81852	Complete	NODE_6_length_99885_cov_29.307212	87532	86165	-	875.6	449
16610at81852	Complete	NODE_27_length_32680_cov_27.796444	24366	25664	+	882.9	432
16621at81852	Complete	NODE_11_length_80003_cov_31.743608	37059	37286	+	121.6	72
16633at81852	Complete	NODE_6_length_99885_cov_29.307212	97567	98322	+	523.3	251
16637at81852	Complete	NODE_4_length_101830_cov_39.048283	85222	85878	+	474.7	217
16651at81852	Complete	NODE_14_length_56501_cov_33.217624	14631	14008	-	364.3	202
16665at81852	Complete	NODE_9_length_85202_cov_37.123657	72702	70288	-	1717.7	804
16677at81852	Complete	NODE_4_length_101830_cov_39.048283	85881	86315	+	308.9	140
16693at81852	Complete	NODE_22_length_43520_cov_30.536294	30199	30885	+	480.2	228
16696at81852	Complete	NODE_20_length_45277_cov_34.462408	40575	41225	+	357.3	200
16720at81852	Complete	NODE_4_length_101830_cov_39.048283	28707	29006	+	189.1	97
16743at81852	Complete	NODE_4_length_101830_cov_39.048283	83684	84517	+	601.1	275
16778at81852	Complete	NODE_14_length_56501_cov_33.217624	20745	18976	-	1167.9	587
16780at81852	Complete	NODE_4_length_101830_cov_39.048283	88792	89328	+	353.0	178
16796at81852	Complete	NODE_4_length_101830_cov_39.048283	77320	77790	+	342.6	156
16832at81852	Complete	NODE_36_length_23986_cov_34.471021	13898	13101	-	536.4	264
16850at81852	Complete	NODE_41_length_20569_cov_30.148630	10134	9859	-	191.0	90
16867at81852	Complete	NODE_23_length_43480_cov_29.402948	14294	13368	-	621.2	306
16872at81852	Complete	NODE_20_length_45277_cov_34.462408	39129	40238	+	740.7	369
16875at81852	Complete	NODE_11_length_80003_cov_31.743608	49580	50455	+	471.2	290
16886at81852	Complete	NODE_1_length_114283_cov_31.103635	54076	52832	-	830.0	410
16889at81852	Complete	NODE_2_length_109676_cov_33.984218	82206	81085	-	687.3	367
16921at81852	Complete	NODE_13_length_59599_cov_35.538241	12470	13150	+	457.0	226
16922at81852	Complete	NODE_58_length_13923_cov_28.107802	4536	4024	-	350.6	170
16923at81852	Complete	NODE_16_length_53957_cov_35.398816	40026	40553	+	295.1	163
16949at81852	Complete	NODE_2_length_109676_cov_33.984218	109071	108679	-	213.1	122
16977at81852	Complete	NODE_4_length_101830_cov_39.048283	39518	37896	-	1152.7	539
17004at81852	Complete	NODE_10_length_83811_cov_29.795656	31318	32100	+	556.7	255
17008at81852	Complete	NODE_14_length_56501_cov_33.217624	51069	50125	-	590.3	312
17020at81852	Complete	NODE_16_length_53957_cov_35.398816	47071	47466	+	241.8	130
17022at81852	Complete	NODE_4_length_101830_cov_39.048283	88362	88760	+	279.7	132
17035at81852	Complete	NODE_12_length_78125_cov_33.572102	59295	58621	-	338.2	222
17046at81852	Complete	NODE_2_length_109676_cov_33.984218	18445	17432	-	552.6	331
17055at81852	Complete	NODE_11_length_80003_cov_31.743608	33912	34754	+	484.5	278
17059at81852	Complete	NODE_31_length_29314_cov_34.815612	19510	18866	-	378.4	210
17061at81852	Complete	NODE_47_length_17117_cov_34.327980	2191	2892	+	432.3	233
17069at81852	Complete	NODE_13_length_59599_cov_35.538241	23323	23937	+	413.3	204
17071at81852	Complete	NODE_4_length_101830_cov_39.048283	81736	82044	+	224.0	102
17085at81852	Complete	NODE_10_length_83811_cov_29.795656	45916	46209	+	184.4	97
17089at81852	Complete	NODE_2_length_109676_cov_33.984218	58482	58189	-	197.2	94
17093at81852	Complete	NODE_41_length_20569_cov_30.148630	7102	6755	-	243.0	115
17097at81852	Complete	NODE_6_length_99885_cov_29.307212	98438	99736	+	909.3	429
17157at81852	Complete	NODE_5_length_100374_cov_29.640417	53958	54935	+	688.6	325
17167at81852	Complete	NODE_11_length_80003_cov_31.743608	4019	4906	+	544.4	295
17173at81852	Complete	NODE_22_length_43520_cov_30.536294	25560	26111	+	364.7	184
17191at81852	Complete	NODE_19_length_49767_cov_34.796387	32152	32853	+	440.7	233
17213at81852	Complete	NODE_16_length_53957_cov_35.398816	43347	44807	+	999.0	485
17223at81852	Complete	NODE_16_length_53957_cov_35.398816	49623	49868	+	155.2	79
17241at81852	Complete	NODE_17_length_53451_cov_37.688722	3387	2995	-	276.2	130
17244at81852	Complete	NODE_13_length_59599_cov_35.538241	14114	14932	+	542.4	270
17261at81852	Complete	NODE_4_length_101830_cov_39.048283	98778	99524	+	449.3	245
17265at81852	Complete	NODE_28_length_32648_cov_29.742705	4775	5512	+	386.4	240
17270at81852	Complete	NODE_18_length_49813_cov_28.127015	23798	23337	-	273.5	151
17278at81852	Complete	NODE_6_length_99885_cov_29.307212	88509	88946	+	203.9	143
17300at81852	Complete	NODE_55_length_14649_cov_31.139852	9320	8358	-	673.5	320
17307at81852	Complete	NODE_36_length_23986_cov_34.471021	16875	17486	+	432.1	201
17347at81852	Complete	NODE_112_length_2886_cov_42.225009	1297	104	-	803.6	393
17348at81852	Complete	NODE_20_length_45277_cov_34.462408	44425	45144	+	480.4	238
17357at81852	Complete	NODE_41_length_20569_cov_30.148630	14012	13674	-	194.3	112
17358at81852	Complete	NODE_10_length_83811_cov_29.795656	19749	20765	+	662.8	333
17365at81852	Complete	NODE_10_length_83811_cov_29.795656	3793	3942	+	121.7	49
17372at81852	Complete	NODE_11_length_80003_cov_31.743608	32537	33064	+	259.5	159
17376at81852	Complete	NODE_10_length_83811_cov_29.795656	26357	28048	+	1099.6	563
17380at81852	Complete	NODE_38_length_23628_cov_35.195393	10309	9746	-	353.1	187
17381at81852	Complete	NODE_22_length_43520_cov_30.536294	21069	21776	+	448.3	235
17382at81852	Complete	NODE_20_length_45277_cov_34.462408	22954	24681	+	1188.0	573
17386at81852	Complete	NODE_17_length_53451_cov_37.688722	52425	51958	-	233.2	149
17397at81852	Complete	NODE_22_length_43520_cov_30.536294	11284	12840	+	1072.6	506
17415at81852	Complete	NODE_8_length_86165_cov_28.227035	51373	49943	-	1020.2	475
17426at81852	Complete	NODE_1_length_114283_cov_31.103635	25283	26104	+	505.8	266
17449at81852	Complete	NODE_16_length_53957_cov_35.398816	40616	41986	+	927.7	456
17457at81852	Complete	NODE_14_length_56501_cov_33.217624	48095	48529	+	262.8	140
17489at81852	Complete	NODE_10_length_83811_cov_29.795656	73751	76567	+	1962.7	938
17500at81852	Complete	NODE_2_length_109676_cov_33.984218	20541	22067	+	948.3	499
17515at81852	Complete	NODE_52_length_15383_cov_27.136547	1666	320	-	935.8	448
17521at81852	Complete	NODE_62_length_11564_cov_29.703623	6536	7537	+	663.9	331
17540at81852	Complete	NODE_20_length_45277_cov_34.462408	36778	37647	+	553.8	285
17576at81852	Complete	NODE_10_length_83811_cov_29.795656	1029	2924	+	944.4	599
17581at81852	Complete	NODE_38_length_23628_cov_35.195393	10560	10829	+	190.4	89
17604at81852	Complete	NODE_13_length_59599_cov_35.538241	58038	59534	+	1016.0	495
17682at81852	Complete	NODE_4_length_101830_cov_39.048283	90604	91044	+	297.5	146
17689at81852	Complete	NODE_11_length_80003_cov_31.743608	46727	47275	+	370.2	180
17699at81852	Complete	NODE_6_length_99885_cov_29.307212	65262	66161	+	578.5	298
17704at81852	Complete	NODE_10_length_83811_cov_29.795656	39720	44078	+	2817.0	1439
17725at81852	Complete	NODE_23_length_43480_cov_29.402948	6044	5328	-	395.7	231
17727at81852	Complete	NODE_2_length_109676_cov_33.984218	104216	103347	-	579.3	288
17737at81852	Complete	NODE_4_length_101830_cov_39.048283	61422	60499	-	572.9	306
17750at81852	Complete	NODE_7_length_86709_cov_33.100688	14309	13329	-	644.6	326
17765at81852	Complete	NODE_14_length_56501_cov_33.217624	45812	45030	-	447.3	258
17767at81852	Complete	NODE_4_length_101830_cov_39.048283	86518	86784	+	183.6	88
17789at81852	Complete	NODE_79_length_7021_cov_30.596325	384	91	-	150.0	96
17796at81852	Complete	NODE_4_length_101830_cov_39.048283	21325	22455	+	673.0	370
17798at81852	Complete	NODE_2_length_109676_cov_33.984218	57782	54948	-	1402.1	896
17823at81852	Complete	NODE_6_length_99885_cov_29.307212	84717	84346	-	247.5	122
17828at81852	Complete	NODE_46_length_18735_cov_33.806049	7794	7510	-	157.0	93
17832at81852	Complete	NODE_11_length_80003_cov_31.743608	54009	56459	+	1550.4	807
17842at81852	Complete	NODE_34_length_25980_cov_30.418284	18920	19420	+	231.3	160
17848at81852	Complete	NODE_5_length_100374_cov_29.640417	69849	70187	+	169.3	112
17871at81852	Complete	NODE_41_length_20569_cov_30.148630	9847	9596	-	149.4	82
17898at81852	Complete	NODE_4_length_101830_cov_39.048283	89489	89845	+	240.3	118
17926at81852	Complete	NODE_14_length_56501_cov_33.217624	27582	25369	-	1477.1	736
17938at81852	Complete	NODE_22_length_43520_cov_30.536294	18042	18338	+	167.3	88
17952at81852	Complete	NODE_41_length_20569_cov_30.148630	7999	7238	-	489.4	244
17963at81852	Complete	NODE_11_length_80003_cov_31.743608	56736	58967	+	1464.4	748
17971at81852	Complete	NODE_18_length_49813_cov_28.127015	33631	31904	-	1055.8	572
17999at81852	Complete	NODE_4_length_101830_cov_39.048283	7694	6210	-	1062.2	493
18005at81852	Complete	NODE_2_length_109676_cov_33.984218	39811	39380	-	281.4	143
18015at81852	Complete	NODE_14_length_56501_cov_33.217624	47957	47220	-	459.3	243
18027at81852	Complete	NODE_37_length_23788_cov_33.341002	17884	18690	+	350.2	268
18031at81852	Complete	NODE_7_length_86709_cov_33.100688	15142	14462	-	426.6	224
18032at81852	Complete	NODE_8_length_86165_cov_28.227035	5763	4927	-	465.2	275
18047at81852	Complete	NODE_31_length_29314_cov_34.815612	2339	3136	+	465.6	263
18070at81852	Complete	NODE_8_length_86165_cov_28.227035	66970	65720	-	832.8	412
18071at81852	Complete	NODE_4_length_101830_cov_39.048283	73244	73951	+	458.9	233
18078at81852	Complete	NODE_4_length_101830_cov_39.048283	93624	93989	+	239.4	116
18103at81852	Complete	NODE_31_length_29314_cov_34.815612	1657	2361	+	410.9	212
18111at81852	Complete	NODE_20_length_45277_cov_34.462408	38605	39132	+	299.3	174
18114at81852	Complete	NODE_4_length_101830_cov_39.048283	95452	95832	+	259.5	126
18120at81852	Complete	NODE_25_length_34995_cov_34.880767	18010	17486	-	355.8	172
18147at81852	Complete	NODE_4_length_101830_cov_39.048283	90381	90560	+	135.6	59
18168at81852	Complete	NODE_11_length_80003_cov_31.743608	13033	12812	-	105.9	66
18169at81852	Complete	NODE_79_length_7021_cov_30.596325	1849	1217	-	411.5	208
18186at81852	Complete	NODE_5_length_100374_cov_29.640417	49720	50697	+	701.4	324
18196at81852	Complete	NODE_25_length_34995_cov_34.880767	17414	17214	-	140.7	66
18212at81852	Complete	NODE_13_length_59599_cov_35.538241	2294	3535	+	664.8	411
18248at81852	Complete	NODE_13_length_59599_cov_35.538241	44158	43184	-	658.4	317
18276at81852	Complete	NODE_13_length_59599_cov_35.538241	44511	45071	+	325.1	186
18284at81852	Complete	NODE_79_length_7021_cov_30.596325	3651	2920	-	373.9	243
18347at81852	Complete	NODE_55_length_14649_cov_31.139852	5377	4808	-	277.1	185
18360at81852	Complete	NODE_28_length_32648_cov_29.742705	23167	21488	-	1184.4	558
18372at81852	Complete	NODE_18_length_49813_cov_28.127015	23353	22958	-	202.1	130
18377at81852	Complete	NODE_12_length_78125_cov_33.572102	52020	51328	-	401.3	229
18384at81852	Complete	NODE_10_length_83811_cov_29.795656	79846	80844	+	640.7	326
18395at81852	Complete	NODE_14_length_56501_cov_33.217624	30803	32089	+	837.5	423
18408at81852	Complete	NODE_4_length_101830_cov_39.048283	84861	85208	+	238.1	114
18416at81852	Complete	NODE_23_length_43480_cov_29.402948	17289	16378	-	564.4	299
18426at81852	Complete	NODE_57_length_14190_cov_27.549204	11121	12956	+	1329.8	611
18454at81852	Complete	NODE_37_length_23788_cov_33.341002	3866	2634	-	789.2	409
18472at81852	Complete	NODE_29_length_31200_cov_30.116648	24828	25592	+	456.1	252
18475at81852	Complete	NODE_2_length_109676_cov_33.984218	26686	25904	-	442.1	255
18477at81852	Complete	NODE_2_length_109676_cov_33.984218	87056	86460	-	416.1	198
18478at81852	Complete	NODE_25_length_34995_cov_34.880767	699	220	-	274.4	146
18481at81852	Complete	NODE_14_length_56501_cov_33.217624	1946	138	-	1157.5	601
18483at81852	Complete	NODE_14_length_56501_cov_33.217624	37417	36233	-	750.3	392
18503at81852	Complete	NODE_6_length_99885_cov_29.307212	63339	65117	+	1159.8	590
18523at81852	Complete	NODE_10_length_83811_cov_29.795656	33216	33938	+	505.4	238
18543at81852	Complete	NODE_4_length_101830_cov_39.048283	67476	69038	+	1013.3	513
18555at81852	Complete	NODE_2_length_109676_cov_33.984218	106118	104508	-	1128.0	534
18576at81852	Complete	NODE_28_length_32648_cov_29.742705	2396	3724	+	800.7	442
18580at81852	Complete	NODE_8_length_86165_cov_28.227035	65637	65050	-	396.6	193
18586at81852	Complete	NODE_10_length_83811_cov_29.795656	32199	33080	+	568.1	292
18609at81852	Complete	NODE_8_length_86165_cov_28.227035	57540	55306	-	1392.5	736
18611at81852	Complete	NODE_14_length_56501_cov_33.217624	14760	15494	+	431.2	244
18632at81852	Complete	NODE_1_length_114283_cov_31.103635	77033	76083	-	600.7	315
18664at81852	Complete	NODE_1_length_114283_cov_31.103635	64037	65389	+	891.8	447
18671at81852	Complete	NODE_14_length_56501_cov_33.217624	9541	6347	-	1620.2	1051
18697at81852	Complete	NODE_17_length_53451_cov_37.688722	4832	4365	-	284.1	153
18702at81852	Complete	NODE_27_length_32680_cov_27.796444	16540	15233	-	610.7	415
18717at81852	Complete	NODE_8_length_86165_cov_28.227035	12771	12289	-	217.0	144
18725at81852	Complete	NODE_20_length_45277_cov_34.462408	22688	22954	+	187.5	87
18740at81852	Complete	NODE_41_length_20569_cov_30.148630	13653	12235	-	970.8	471
18745at81852	Complete	NODE_2_length_109676_cov_33.984218	80429	81031	+	386.6	197
18788at81852	Complete	NODE_10_length_83811_cov_29.795656	46206	46517	+	154.0	98
18818at81852	Complete	NODE_47_length_17117_cov_34.327980	8953	8729	-	139.5	73
18838at81852	Complete	NODE_11_length_80003_cov_31.743608	42164	44242	+	1431.6	689
18846at81852	Complete	NODE_23_length_43480_cov_29.402948	26827	24185	-	1751.2	878
18857at81852	Complete	NODE_5_length_100374_cov_29.640417	59395	61224	+	1323.7	608
18911at81852	Complete	NODE_14_length_56501_cov_33.217624	29527	28580	-	557.9	313
18931at81852	Complete	NODE_5_length_100374_cov_29.640417	76829	77875	+	487.0	334
18949at81852	Complete	NODE_31_length_29314_cov_34.815612	25333	26022	+	470.7	228
18978at81852	Complete	NODE_31_length_29314_cov_34.815612	3138	4037	+	527.5	295
19002at81852	Complete	NODE_2_length_109676_cov_33.984218	83187	82315	-	475.2	283
19005at81852	Complete	NODE_23_length_43480_cov_29.402948	21668	22081	+	184.7	133
19021at81852	Complete	NODE_13_length_59599_cov_35.538241	50230	50499	+	158.0	88
19032at81852	Complete	NODE_10_length_83811_cov_29.795656	62009	63175	+	675.6	379
19036at81852	Duplicated	NODE_1_length_114283_cov_31.103635	1101	82	-	651.6	336
19036at81852	Duplicated	NODE_62_length_11564_cov_29.703623	2013	3038	+	631.0	336
19045at81852	Complete	NODE_27_length_32680_cov_27.796444	9900	9625	-	146.5	90
19046at81852	Complete	NODE_8_length_86165_cov_28.227035	75380	74025	-	926.7	451
19071at81852	Complete	NODE_28_length_32648_cov_29.742705	23381	23169	-	135.1	70
19077at81852	Complete	NODE_4_length_101830_cov_39.048283	82732	83355	+	432.0	207
19082at81852	Complete	NODE_57_length_14190_cov_27.549204	5816	8425	+	1801.9	867
19097at81852	Complete	NODE_4_length_101830_cov_39.048283	24034	25980	+	1390.4	647
19106at81852	Complete	NODE_4_length_101830_cov_39.048283	83355	83645	+	186.5	94
19129at81852	Complete	NODE_41_length_20569_cov_30.148630	14605	15309	+	410.3	234
19137at81852	Complete	NODE_8_length_86165_cov_28.227035	20005	19619	-	183.6	125
19162at81852	Complete	NODE_47_length_17117_cov_34.327980	6361	5396	-	694.3	321
19176at81852	Complete	NODE_2_length_109676_cov_33.984218	103182	101911	-	813.6	419
19207at81852	Complete	NODE_62_length_11564_cov_29.703623	186	1124	+	573.4	307
19225at81852	Complete	NODE_34_length_25980_cov_30.418284	8153	9196	+	718.9	347
19236at81852	Complete	NODE_4_length_101830_cov_39.048283	16221	14824	-	896.1	463
19239at81852	Complete	NODE_1_length_114283_cov_31.103635	14431	13895	-	242.1	167
19270at81852	Complete	NODE_26_length_34327_cov_44.144053	11007	11357	+	196.9	115
19295at81852	Complete	NODE_4_length_101830_cov_39.048283	4390	5661	+	857.8	423
19296at81852	Complete	NODE_10_length_83811_cov_29.795656	14353	15342	+	653.7	329
19302at81852	Complete	NODE_33_length_26464_cov_31.883600	8253	9326	+	689.9	356
19321at81852	Complete	NODE_25_length_34995_cov_34.880767	22856	23941	+	612.6	358
19329at81852	Complete	NODE_6_length_99885_cov_29.307212	94084	95121	+	601.2	345
19385at81852	Complete	NODE_10_length_83811_cov_29.795656	80878	81813	+	626.9	309
19390at81852	Complete	NODE_33_length_26464_cov_31.883600	5525	6610	+	748.0	359
19415at81852	Complete	NODE_13_length_59599_cov_35.538241	15435	16808	+	855.2	455
19461at81852	Complete	NODE_34_length_25980_cov_30.418284	16939	18294	+	814.0	443
19503at81852	Complete	NODE_1_length_114283_cov_31.103635	57375	56302	-	761.6	357
19543at81852	Complete	NODE_38_length_23628_cov_35.195393	11017	13143	+	1444.5	708
19579at81852	Complete	NODE_55_length_14649_cov_31.139852	2787	2101	-	487.4	228
19581at81852	Complete	NODE_11_length_80003_cov_31.743608	18461	19771	+	913.3	436
19602at81852	Complete	NODE_10_length_83811_cov_29.795656	10165	11127	+	604.9	319
19604at81852	Complete	NODE_8_length_86165_cov_28.227035	55289	53253	-	1243.6	666
19638at81852	Complete	NODE_22_length_43520_cov_30.536294	38083	38760	+	405.7	222
19688at81852	Complete	NODE_42_length_20562_cov_34.293461	3013	4269	+	716.5	414
19691at81852	Complete	NODE_10_length_83811_cov_29.795656	53644	54585	+	534.1	311
19707at81852	Complete	NODE_46_length_18735_cov_33.806049	15833	13998	-	1099.6	604
19718at81852	Complete	NODE_22_length_43520_cov_30.536294	29111	30094	+	661.6	325
19722at81852	Complete	NODE_20_length_45277_cov_34.462408	35398	36777	+	914.5	453
19735at81852	Complete	NODE_46_length_18735_cov_33.806049	16542	15838	-	486.0	233
