#                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_1_length_385945_cov_86.278628:95358-96806|+    -            483 23003                -            483  5.7e-236  781.5  18.8   1   1  3.1e-238  6.4e-236  781.4  18.8     1   481     1   481     1   482 1.00 NODE_1_length_385945_cov_86.278628_95 # 95358 # 96806 # 1 # ID=1_95;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.369
NODE_20_length_42062_cov_371.455566:37852-38994|+   -            381 23003                -            483     7e-32  108.5   3.5   1   2       1.3   2.7e+02   -2.3   0.1     8    31    15    38    11    74 0.66 NODE_20_length_42062_cov_371.455566_47 # 37852 # 38994 # 1 # ID=20_47;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
NODE_20_length_42062_cov_371.455566:37852-38994|+   -            381 23003                -            483     7e-32  108.5   3.5   2   2   3.4e-34     7e-32  108.5   3.5   217   477   114   371    60   377 0.83 NODE_20_length_42062_cov_371.455566_47 # 37852 # 38994 # 1 # ID=20_47;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
NODE_20_length_42062_cov_371.455566:5429-6571|+     -            381 23003                -            483     7e-32  108.5   3.5   1   2       1.3   2.7e+02   -2.3   0.1     8    31    15    38    11    74 0.66 NODE_20_length_42062_cov_371.455566_7 # 5429 # 6571 # 1 # ID=20_7;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
NODE_20_length_42062_cov_371.455566:5429-6571|+     -            381 23003                -            483     7e-32  108.5   3.5   2   2   3.4e-34     7e-32  108.5   3.5   217   477   114   371    60   377 0.83 NODE_20_length_42062_cov_371.455566_7 # 5429 # 6571 # 1 # ID=20_7;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
NODE_13_length_81038_cov_67.502957:43955-44851|-    -            299 23003                -            483     2e-24   83.9   4.0   1   1   1.1e-26   2.3e-24   83.7   4.0   183   458     8   280     1   294 0.87 NODE_13_length_81038_cov_67.502957_49 # 43955 # 44851 # -1 # ID=13_49;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.398
NODE_25_length_31036_cov_54.889785:10511-11536|-    -            342 23003                -            483   3.7e-18   63.2   0.9   1   1   2.3e-20   4.6e-18   62.9   0.9   235   477    98   334    76   340 0.86 NODE_25_length_31036_cov_54.889785_10 # 10511 # 11536 # -1 # ID=25_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.376
NODE_3_length_223274_cov_181.317177:221221-222540|- -            440 23003                -            483   1.7e-16   57.7  32.2   1   2    0.0063       1.3    5.4   5.3    10   144    14   145     4   148 0.64 NODE_3_length_223274_cov_181.317177_217 # 221221 # 222540 # -1 # ID=3_217;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.208
NODE_3_length_223274_cov_181.317177:221221-222540|- -            440 23003                -            483   1.7e-16   57.7  32.2   2   2   2.6e-17   5.3e-15   52.8  30.5    79   401    55   375    39   429 0.69 NODE_3_length_223274_cov_181.317177_217 # 221221 # 222540 # -1 # ID=3_217;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.208
NODE_9_length_122393_cov_64.141746:116674-117459|-  -            262 23003                -            483     1e-10   38.7   1.2   1   2       0.3        62   -0.2   0.0   138   171     8    41     2    48 0.86 NODE_9_length_122393_cov_64.141746_112 # 116674 # 117459 # -1 # ID=9_112;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.373
NODE_9_length_122393_cov_64.141746:116674-117459|-  -            262 23003                -            483     1e-10   38.7   1.2   2   2   2.6e-12   5.3e-10   36.3   0.3   347   481   115   252   107   254 0.74 NODE_9_length_122393_cov_64.141746_112 # 116674 # 117459 # -1 # ID=9_112;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.373
NODE_2_length_304403_cov_65.784473:28610-30061|-    -            484 23003                -            483     5e-05   19.9  12.2   1   2   0.00046     0.095    9.1   7.4   109   248   109   257    31   268 0.49 NODE_2_length_304403_cov_65.784473_28 # 28610 # 30061 # -1 # ID=2_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.374
NODE_2_length_304403_cov_65.784473:28610-30061|-    -            484 23003                -            483     5e-05   19.9  12.2   2   2   4.3e-05    0.0089   12.5   0.1   377   475   369   471   362   477 0.79 NODE_2_length_304403_cov_65.784473_28 # 28610 # 30061 # -1 # ID=2_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.374
NODE_9_length_122393_cov_64.141746:117450-118322|-  -            291 23003                -            483   0.00069   16.2   1.3   1   1   4.4e-06    0.0009   15.8   1.3    15   197    24   200    10   257 0.68 NODE_9_length_122393_cov_64.141746_113 # 117450 # 118322 # -1 # ID=9_113;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.364
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_auto_lineage/spades_scaffolds_auto/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_auto_lineage/spades_scaffolds_auto/run_enterococcaceae_odb12/hmmer_output/23003at81852.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_auto_lineage/spades_scaffolds_auto/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Wed Apr 22 11:41:52 2026
# [ok]
