ID or #		Start	End	Type	Contig
gene-EfmE745_RS00100		23864	24442	complete	NODE_15_length_62801_cov_61.371830:6893-7471
gene-EfmE745_RS16835		24537	24674	complete	NODE_15_length_62801_cov_61.371830:7566-7703
cds-WP_002294338.1		24537	24674	complete	NODE_15_length_62801_cov_61.371830:7566-7703
gene-EfmE745_RS00110		25487	25990	complete	NODE_15_length_62801_cov_61.371830:8516-9019
gene-EfmE745_RS00115		26349	27374	complete	NODE_15_length_62801_cov_61.371830:9378-10403
gene-EfmE745_RS00120		27697	28575	complete	NODE_15_length_62801_cov_61.371830:10726-11604
gene-EfmE745_RS16710		29051	29167	complete	NODE_15_length_62801_cov_61.371830:12080-12196
gene-EfmE745_RS00125		30095	30433	complete	NODE_15_length_62801_cov_61.371830:13124-13462
gene-EfmE745_RS00130		30527	30757	complete	NODE_15_length_62801_cov_61.371830:13556-13786
gene-EfmE745_RS00135		31157	31528	complete	NODE_15_length_62801_cov_61.371830:14186-14557
gene-EfmE745_RS00140		31802	32494	complete	NODE_15_length_62801_cov_61.371830:14831-15523
gene-EfmE745_RS00145		32497	33282	complete	NODE_15_length_62801_cov_61.371830:15526-16311
gene-EfmE745_RS00150		33519	34919	complete	NODE_15_length_62801_cov_61.371830:16548-17948
gene-EfmE745_RS00155		34944	35261	complete	NODE_15_length_62801_cov_61.371830:17973-18290
gene-EfmE745_RS00160		35274	36947	complete	NODE_15_length_62801_cov_61.371830:18303-19976
gene-EfmE745_RS00165		36961	38592	complete	NODE_15_length_62801_cov_61.371830:19990-21621
gene-EfmE745_RS00170		39083	40648	complete	NODE_15_length_62801_cov_61.371830:22112-23677
gene-EfmE745_RS00175		40707	41630	complete	NODE_15_length_62801_cov_61.371830:23736-24659
gene-EfmE745_RS00180		41826	42431	complete	NODE_15_length_62801_cov_61.371830:24855-25460
gene-EfmE745_RS00185		42739	43755	complete	NODE_15_length_62801_cov_61.371830:25768-26784
gene-EfmE745_RS00190		43896	45197	complete	NODE_15_length_62801_cov_61.371830:26925-28226
gene-EfmE745_RS00195		45243	45905	complete	NODE_15_length_62801_cov_61.371830:28272-28934
gene-EfmE745_RS00200		45926	46324	complete	NODE_15_length_62801_cov_61.371830:28955-29353
gene-EfmE745_RS00205		46390	47472	complete	NODE_15_length_62801_cov_61.371830:29419-30501
gene-EfmE745_RS00210		47684	49246	complete	NODE_15_length_62801_cov_61.371830:30713-32275
gene-EfmE745_RS00215		49239	50372	complete	NODE_15_length_62801_cov_61.371830:32268-33401
gene-EfmE745_RS00220		50372	51328	complete	NODE_15_length_62801_cov_61.371830:33401-34357
gene-EfmE745_RS00225		51427	52593	complete	NODE_15_length_62801_cov_61.371830:34456-35622
gene-EfmE745_RS00230		52617	53435	complete	NODE_15_length_62801_cov_61.371830:35646-36464
gene-EfmE745_RS00235		53452	54159	complete	NODE_15_length_62801_cov_61.371830:36481-37188
gene-EfmE745_RS00240		54457	55143	complete	NODE_15_length_62801_cov_61.371830:37486-38172
gene-EfmE745_RS00245		55315	55896	complete	NODE_15_length_62801_cov_61.371830:38344-38925
gene-EfmE745_RS00250		56029	56712	complete	NODE_15_length_62801_cov_61.371830:39058-39741
gene-EfmE745_RS00255		57031	57444	complete	NODE_15_length_62801_cov_61.371830:40060-40473
gene-EfmE745_RS00260		57528	57998	complete	NODE_15_length_62801_cov_61.371830:40557-41027
gene-EfmE745_RS00265		58092	60179	complete	NODE_15_length_62801_cov_61.371830:41121-43208
gene-EfmE745_RS00270		60351	61538	complete	NODE_15_length_62801_cov_61.371830:43380-44567
gene-EfmE745_RS00275		61944	62252	complete	NODE_15_length_62801_cov_61.371830:44973-45281
gene-EfmE745_RS00280		62283	62912	complete	NODE_15_length_62801_cov_61.371830:45312-45941
gene-EfmE745_RS00285		62940	63563	complete	NODE_15_length_62801_cov_61.371830:45969-46592
gene-EfmE745_RS00290		63563	63853	complete	NODE_15_length_62801_cov_61.371830:46592-46882
gene-EfmE745_RS00295		63892	64725	complete	NODE_15_length_62801_cov_61.371830:46921-47754
gene-EfmE745_RS00300		64768	65046	complete	NODE_15_length_62801_cov_61.371830:47797-48075
gene-EfmE745_RS00305		65069	65416	complete	NODE_15_length_62801_cov_61.371830:48098-48445
gene-EfmE745_RS00310		65430	66086	complete	NODE_15_length_62801_cov_61.371830:48459-49115
gene-EfmE745_RS00315		66089	66523	complete	NODE_15_length_62801_cov_61.371830:49118-49552
gene-EfmE745_RS00320		66513	66701	complete	NODE_15_length_62801_cov_61.371830:49542-49730
gene-EfmE745_RS00325		66726	66992	complete	NODE_15_length_62801_cov_61.371830:49755-50021
gene-EfmE745_RS00330		67050	67418	complete	NODE_15_length_62801_cov_61.371830:50079-50447
gene-EfmE745_RS00335		67455	67763	complete	NODE_15_length_62801_cov_61.371830:50484-50792
gene-EfmE745_RS00340		67791	68330	complete	NODE_15_length_62801_cov_61.371830:50820-51359
gene-EfmE745_RS00345		68349	68534	complete	NODE_15_length_62801_cov_61.371830:51378-51563
gene-EfmE745_RS00350		68570	68968	complete	NODE_15_length_62801_cov_61.371830:51599-51997
gene-EfmE745_RS00355		69000	69536	complete	NODE_15_length_62801_cov_61.371830:52029-52565
gene-EfmE745_RS00360		69697	70053	complete	NODE_15_length_62801_cov_61.371830:52726-53082
gene-EfmE745_RS00365		70074	70574	complete	NODE_15_length_62801_cov_61.371830:53103-53603
gene-EfmE745_RS00370		70589	70768	complete	NODE_15_length_62801_cov_61.371830:53618-53797
gene-EfmE745_RS00375		70812	71252	complete	NODE_15_length_62801_cov_61.371830:53841-54281
gene-EfmE745_RS00380		71252	72547	complete	NODE_15_length_62801_cov_61.371830:54281-55576
gene-EfmE745_RS00385		72609	73256	complete	NODE_15_length_62801_cov_61.371830:55638-56285
gene-EfmE745_RS00390		73447	73665	complete	NODE_15_length_62801_cov_61.371830:56476-56694
gene-EfmE745_RS00395		73698	73814	complete	NODE_15_length_62801_cov_61.371830:56727-56843
gene-EfmE745_RS00400		73832	74197	complete	NODE_15_length_62801_cov_61.371830:56861-57226
gene-EfmE745_RS00405		74225	74614	complete	NODE_15_length_62801_cov_61.371830:57254-57643
gene-EfmE745_RS00410		74694	75632	complete	NODE_15_length_62801_cov_61.371830:57723-58661
gene-EfmE745_RS00415		75660	76040	complete	NODE_15_length_62801_cov_61.371830:58689-59069
gene-EfmE745_RS00420		76312	77151	complete	NODE_15_length_62801_cov_61.371830:59341-60180
gene-EfmE745_RS00425		77127	77996	complete	NODE_15_length_62801_cov_61.371830:60156-61025
gene-EfmE745_RS00430		77986	78783	complete	NODE_15_length_62801_cov_61.371830:61015-61812
gene-EfmE745_RS00435		78986	79732	complete	NODE_15_length_62801_cov_61.371830:62015-62761
gene-EfmE745_RS15685		80339	80533	complete	NODE_11_length_113754_cov_100.754285:113709-113515
gene-EfmE745_RS00440		80691	81497	complete	NODE_11_length_113754_cov_100.754285:113357-112551
gene-EfmE745_RS00445		81620	81988	complete	NODE_11_length_113754_cov_100.754285:112428-112060
gene-EfmE745_RS00450		82085	83257	complete	NODE_11_length_113754_cov_100.754285:111963-110791
gene-EfmE745_RS00455		83676	84854	complete	NODE_11_length_113754_cov_100.754285:110372-109194
gene-EfmE745_RS00460		85086	85424	complete	NODE_11_length_113754_cov_100.754285:108962-108624
gene-EfmE745_RS00465		85421	85969	complete	NODE_11_length_113754_cov_100.754285:108627-108079
gene-EfmE745_RS00470		86078	86731	complete	NODE_11_length_113754_cov_100.754285:107970-107317
gene-EfmE745_RS00475		86800	87708	complete	NODE_11_length_113754_cov_100.754285:107248-106340
gene-EfmE745_RS00480		87831	90500	complete	NODE_11_length_113754_cov_100.754285:106217-103548
gene-EfmE745_RS00485		90738	90926	complete	NODE_11_length_113754_cov_100.754285:103310-103122
gene-EfmE745_RS00490		91196	91558	complete	NODE_11_length_113754_cov_100.754285:102852-102490
gene-EfmE745_RS00495		91610	93292	complete	NODE_11_length_113754_cov_100.754285:102438-100756
gene-EfmE745_RS00500		93409	95445	complete	NODE_11_length_113754_cov_100.754285:100639-98603
gene-EfmE745_RS00505		95494	96495	complete	NODE_11_length_113754_cov_100.754285:98554-97553
gene-EfmE745_RS00510		96617	96859	complete	NODE_11_length_113754_cov_100.754285:97431-97189
gene-EfmE745_RS00515		97238	98425	complete	NODE_11_length_113754_cov_100.754285:96810-95623
gene-EfmE745_RS00520		98747	99751	complete	NODE_11_length_113754_cov_100.754285:95301-94297
gene-EfmE745_RS00525		99752	100696	complete	NODE_11_length_113754_cov_100.754285:94296-93352
gene-EfmE745_RS00530		100696	101658	complete	NODE_11_length_113754_cov_100.754285:93352-92390
gene-EfmE745_RS00535		101685	102599	complete	NODE_11_length_113754_cov_100.754285:92363-91449
gene-EfmE745_RS00540		102625	104406	complete	NODE_11_length_113754_cov_100.754285:91423-89642
gene-EfmE745_RS00545		104754	105440	complete	NODE_11_length_113754_cov_100.754285:89294-88608
gene-EfmE745_RS00550		105460	109041	complete	NODE_11_length_113754_cov_100.754285:88588-85007
gene-EfmE745_RS00555		109050	109859	complete	NODE_11_length_113754_cov_100.754285:84998-84189
gene-EfmE745_RS00560		109871	110869	complete	NODE_11_length_113754_cov_100.754285:84177-83179
gene-EfmE745_RS00565		111055	113322	complete	NODE_11_length_113754_cov_100.754285:82993-80726
gene-EfmE745_RS00570		113410	113862	complete	NODE_11_length_113754_cov_100.754285:80638-80186
gene-EfmE745_RS00575		114012	114962	complete	NODE_11_length_113754_cov_100.754285:80036-79086
gene-EfmE745_RS00580		114955	115914	complete	NODE_11_length_113754_cov_100.754285:79093-78134
gene-EfmE745_RS00585		115911	116666	complete	NODE_11_length_113754_cov_100.754285:78137-77382
gene-EfmE745_RS00590		116689	117642	complete	NODE_11_length_113754_cov_100.754285:77359-76406
gene-EfmE745_RS00600		118308	119261	complete	NODE_11_length_113754_cov_100.754285:75740-74787
gene-EfmE745_RS00605		119349	119528	complete	NODE_11_length_113754_cov_100.754285:74699-74520
gene-EfmE745_RS00610		119730	120902	complete	NODE_11_length_113754_cov_100.754285:74318-73146
gene-EfmE745_RS00615		121216	121572	complete	NODE_11_length_113754_cov_100.754285:72832-72476
gene-EfmE745_RS00620		121582	122481	complete	NODE_11_length_113754_cov_100.754285:72466-71567
gene-EfmE745_RS00625		122711	123607	complete	NODE_11_length_113754_cov_100.754285:71337-70441
gene-EfmE745_RS00630		124035	124763	complete	NODE_11_length_113754_cov_100.754285:70013-69285
gene-EfmE745_RS00635		124908	126584	complete	NODE_11_length_113754_cov_100.754285:69140-67464
gene-EfmE745_RS00640		126672	127631	complete	NODE_11_length_113754_cov_100.754285:67376-66417
gene-EfmE745_RS00645		127699	128433	complete	NODE_11_length_113754_cov_100.754285:66349-65615
gene-EfmE745_RS00650		128759	129169	complete	NODE_11_length_113754_cov_100.754285:65289-64879
gene-EfmE745_RS00655		129162	129863	complete	NODE_11_length_113754_cov_100.754285:64886-64185
gene-EfmE745_RS00660		129863	131446	complete	NODE_11_length_113754_cov_100.754285:64185-62602
gene-EfmE745_RS00665		131465	131686	complete	NODE_11_length_113754_cov_100.754285:62583-62362
gene-EfmE745_RS00670		131683	132444	complete	NODE_11_length_113754_cov_100.754285:62365-61604
gene-EfmE745_RS00675		132824	133333	complete	NODE_11_length_113754_cov_100.754285:61224-60715
gene-EfmE745_RS00680		133408	133947	complete	NODE_11_length_113754_cov_100.754285:60640-60101
gene-EfmE745_RS00685		134087	134698	complete	NODE_11_length_113754_cov_100.754285:59961-59350
gene-EfmE745_RS00690		134960	135811	complete	NODE_11_length_113754_cov_100.754285:59088-58237
gene-EfmE745_RS00695		135839	136474	complete	NODE_11_length_113754_cov_100.754285:58209-57574
gene-EfmE745_RS00700		136494	137267	complete	NODE_11_length_113754_cov_100.754285:57554-56781
gene-EfmE745_RS00705		137675	138472	complete	NODE_11_length_113754_cov_100.754285:56373-55576
gene-EfmE745_RS00710		138450	138863	complete	NODE_11_length_113754_cov_100.754285:55598-55185
gene-EfmE745_RS00715		138847	141492	complete	NODE_11_length_113754_cov_100.754285:55201-52556
gene-EfmE745_RS00720		141510	143618	complete	NODE_11_length_113754_cov_100.754285:52538-50430
gene-EfmE745_RS00725		143640	144200	complete	NODE_11_length_113754_cov_100.754285:50408-49848
gene-EfmE745_RS00730		144285	146273	complete	NODE_11_length_113754_cov_100.754285:49763-47775
gene-EfmE745_RS00735		146496	147209	complete	NODE_11_length_113754_cov_100.754285:47552-46839
gene-EfmE745_RS00740		147286	147732	complete	NODE_11_length_113754_cov_100.754285:46762-46316
gene-EfmE745_RS00745		147902	148504	complete	NODE_11_length_113754_cov_100.754285:46146-45544
gene-EfmE745_RS00750		148517	149518	complete	NODE_11_length_113754_cov_100.754285:45531-44530
gene-EfmE745_RS00755		149547	150125	complete	NODE_11_length_113754_cov_100.754285:44501-43923
gene-EfmE745_RS00760		150177	150659	complete	NODE_11_length_113754_cov_100.754285:43871-43389
gene-EfmE745_RS00765		150776	151150	complete	NODE_11_length_113754_cov_100.754285:43272-42898
gene-EfmE745_RS00770		151534	152487	complete	NODE_11_length_113754_cov_100.754285:42514-41561
gene-EfmE745_RS00775		152830	154182	complete	NODE_11_length_113754_cov_100.754285:41218-39866
gene-EfmE745_RS00780		154329	154919	complete	NODE_11_length_113754_cov_100.754285:39719-39129
gene-EfmE745_RS00785		155047	156396	complete	NODE_11_length_113754_cov_100.754285:39001-37652
gene-EfmE745_RS00790		156564	157304	complete	NODE_11_length_113754_cov_100.754285:37484-36744
gene-EfmE745_RS00795		157317	158909	complete	NODE_11_length_113754_cov_100.754285:36731-35139
id-NZ_CP014529.1:159047..159221		159047	159221	complete	NODE_11_length_113754_cov_100.754285:35001-34827
gene-EfmE745_RS00800		159477	159773	complete	NODE_11_length_113754_cov_100.754285:34571-34275
gene-EfmE745_RS00805		159949	160674	complete	NODE_11_length_113754_cov_100.754285:34099-33374
gene-EfmE745_RS00810		160667	161509	complete	NODE_11_length_113754_cov_100.754285:33381-32539
gene-EfmE745_RS00815		161512	162033	complete	NODE_11_length_113754_cov_100.754285:32536-32015
gene-EfmE745_RS00820		162276	162839	complete	NODE_11_length_113754_cov_100.754285:31772-31209
gene-EfmE745_RS00825		163090	163359	complete	NODE_11_length_113754_cov_100.754285:30958-30689
gene-EfmE745_RS00830		163547	165673	complete	NODE_11_length_113754_cov_100.754285:30501-28375
gene-EfmE745_RS00835		166183	166449	complete	NODE_11_length_113754_cov_100.754285:27865-27599
gene-EfmE745_RS00840		166593	168584	complete	NODE_11_length_113754_cov_100.754285:27455-25464
gene-EfmE745_RS00845		168938	170239	complete	NODE_11_length_113754_cov_100.754285:25110-23809
gene-EfmE745_RS00850		170369	171739	complete	NODE_11_length_113754_cov_100.754285:23679-22309
gene-EfmE745_RS00855		171921	172244	complete	NODE_11_length_113754_cov_100.754285:22127-21804
gene-EfmE745_RS00860		172570	173178	complete	NODE_11_length_113754_cov_100.754285:21478-20870
gene-EfmE745_RS00865		173508	174224	complete	NODE_11_length_113754_cov_100.754285:20540-19824
gene-EfmE745_RS00870		174237	174932	complete	NODE_11_length_113754_cov_100.754285:19811-19116
gene-EfmE745_RS00875		175016	175645	complete	NODE_11_length_113754_cov_100.754285:19032-18403
gene-EfmE745_RS15735		176159	177498	complete	NODE_11_length_113754_cov_100.754285:17889-16550
gene-EfmE745_RS00890		177567	178169	complete	NODE_11_length_113754_cov_100.754285:16481-15879
gene-EfmE745_RS00895		178191	178679	complete	NODE_11_length_113754_cov_100.754285:15857-15369
gene-EfmE745_RS00900		179003	180376	complete	NODE_11_length_113754_cov_100.754285:15045-13672
gene-EfmE745_RS00905		180360	180827	complete	NODE_11_length_113754_cov_100.754285:13688-13221
gene-EfmE745_RS00910		181076	182821	complete	NODE_11_length_113754_cov_100.754285:12972-11227
gene-EfmE745_RS00915		183017	184093	complete	NODE_11_length_113754_cov_100.754285:11031-9955
gene-EfmE745_RS00920		184246	185598	complete	NODE_11_length_113754_cov_100.754285:9802-8450
gene-EfmE745_RS00925		185920	187431	complete	NODE_11_length_113754_cov_100.754285:8128-6617
gene-EfmE745_RS00930		187561	187911	complete	NODE_11_length_113754_cov_100.754285:6487-6137
gene-EfmE745_RS00935		187927	189048	complete	NODE_11_length_113754_cov_100.754285:6121-5000
gene-EfmE745_RS00940		189059	189421	complete	NODE_11_length_113754_cov_100.754285:4989-4627
gene-EfmE745_RS00945		189597	189866	complete	NODE_11_length_113754_cov_100.754285:4451-4182
gene-EfmE745_RS00950		190056	191003	complete	NODE_11_length_113754_cov_100.754285:3992-3045
gene-EfmE745_RS00955		191309	194014	complete	NODE_11_length_113754_cov_100.754285:2739-34
gene-EfmE745_RS00960		194610	196433	complete	NODE_18_length_43876_cov_94.008302:43528-41705
gene-EfmE745_RS00965		196575	196715	complete	NODE_18_length_43876_cov_94.008302:41563-41423
gene-EfmE745_RS00970		197235	197498	complete	NODE_18_length_43876_cov_94.008302:40903-40640
gene-EfmE745_RS00975		197498	197764	complete	NODE_18_length_43876_cov_94.008302:40640-40374
gene-EfmE745_RS00980		197965	198453	complete	NODE_18_length_43876_cov_94.008302:40173-39685
gene-EfmE745_RS17295		198413	198535	complete	NODE_18_length_43876_cov_94.008302:39725-39603
gene-EfmE745_RS00985		198995	199666	complete	NODE_18_length_43876_cov_94.008302:39143-38472
gene-EfmE745_RS00990		199663	200580	complete	NODE_18_length_43876_cov_94.008302:38475-37558
gene-EfmE745_RS00995		200577	201218	complete	NODE_18_length_43876_cov_94.008302:37561-36920
gene-EfmE745_RS01000		201222	202397	complete	NODE_18_length_43876_cov_94.008302:36916-35741
gene-EfmE745_RS01005		202590	203621	complete	NODE_18_length_43876_cov_94.008302:35548-34517
gene-EfmE745_RS01010		204240	206879	complete	NODE_18_length_43876_cov_94.008302:33898-31259
gene-EfmE745_RS01015		207047	207745	complete	NODE_18_length_43876_cov_94.008302:31091-30393
gene-EfmE745_RS01020		207962	209107	complete	NODE_18_length_43876_cov_94.008302:30176-29031
gene-EfmE745_RS01025		209204	209584	complete	NODE_18_length_43876_cov_94.008302:28934-28554
gene-EfmE745_RS01030		209924	211243	complete	NODE_18_length_43876_cov_94.008302:28214-26895
gene-EfmE745_RS01035		211572	214169	complete	NODE_18_length_43876_cov_94.008302:26566-23969
gene-EfmE745_RS01040		214523	215476	complete	NODE_18_length_43876_cov_94.008302:23615-22662
gene-EfmE745_RS01045		215741	217201	complete	NODE_18_length_43876_cov_94.008302:22397-20937
gene-EfmE745_RS01050		217198	218454	complete	NODE_18_length_43876_cov_94.008302:20940-19684
gene-EfmE745_RS01055		218468	219313	complete	NODE_18_length_43876_cov_94.008302:19670-18825
gene-EfmE745_RS01060		219315	219626	complete	NODE_18_length_43876_cov_94.008302:18823-18512
gene-EfmE745_RS01065		219708	220859	complete	NODE_18_length_43876_cov_94.008302:18430-17279
gene-EfmE745_RS01070		220986	221744	complete	NODE_18_length_43876_cov_94.008302:17152-16394
gene-EfmE745_RS01075		221844	222488	complete	NODE_18_length_43876_cov_94.008302:16294-15650
gene-EfmE745_RS01080		222495	223502	complete	NODE_18_length_43876_cov_94.008302:15643-14636
gene-EfmE745_RS01085		223518	224360	complete	NODE_18_length_43876_cov_94.008302:14620-13778
gene-EfmE745_RS01090		224380	225182	complete	NODE_18_length_43876_cov_94.008302:13758-12956
gene-EfmE745_RS01095		225431	226495	complete	NODE_18_length_43876_cov_94.008302:12707-11643
gene-EfmE745_RS01100		226492	227577	complete	NODE_18_length_43876_cov_94.008302:11646-10561
gene-EfmE745_RS01105		227590	228567	complete	NODE_18_length_43876_cov_94.008302:10548-9571
gene-EfmE745_RS01110		228560	229504	complete	NODE_18_length_43876_cov_94.008302:9578-8634
gene-EfmE745_RS01115		229820	230479	complete	NODE_18_length_43876_cov_94.008302:8318-7659
gene-EfmE745_RS01120		230564	231469	complete	NODE_18_length_43876_cov_94.008302:7574-6669
gene-EfmE745_RS01125		231471	232103	complete	NODE_18_length_43876_cov_94.008302:6667-6035
id-NZ_CP014529.1:232254..232379		232254	232379	complete	NODE_18_length_43876_cov_94.008302:5884-5759
gene-EfmE745_RS01130		232423	232947	complete	NODE_18_length_43876_cov_94.008302:5715-5191
gene-EfmE745_RS01135		233019	233219	complete	NODE_18_length_43876_cov_94.008302:5119-4919
gene-EfmE745_RS01140		233272	233631	complete	NODE_18_length_43876_cov_94.008302:4866-4507
gene-EfmE745_RS01145		233883	235220	complete	NODE_18_length_43876_cov_94.008302:4255-2918
gene-EfmE745_RS01150		235268	237397	complete	NODE_18_length_43876_cov_94.008302:2870-741
gene-EfmE745_RS01155		237372	238061	complete	NODE_18_length_43876_cov_94.008302:766-77
gene-EfmE745_RS01160		238372	239058	complete	NODE_13_length_76137_cov_127.027265:59-745
gene-EfmE745_RS16715		239194	239388	complete	NODE_13_length_76137_cov_127.027265:881-1075
cds-WP_002377012.1		239194	239388	complete	NODE_13_length_76137_cov_127.027265:881-1075
gene-EfmE745_RS01170		239438	239878	complete	NODE_13_length_76137_cov_127.027265:1125-1565
gene-EfmE745_RS01175		239882	240727	complete	NODE_13_length_76137_cov_127.027265:1569-2414
gene-EfmE745_RS01180		240876	242294	complete	NODE_13_length_76137_cov_127.027265:2563-3981
gene-EfmE745_RS01185		242351	242668	complete	NODE_13_length_76137_cov_127.027265:4038-4355
gene-EfmE745_RS01190		242651	243081	complete	NODE_13_length_76137_cov_127.027265:4338-4768
gene-EfmE745_RS01195		243157	244113	complete	NODE_13_length_76137_cov_127.027265:4844-5800
gene-EfmE745_RS01200		244285	244638	complete	NODE_13_length_76137_cov_127.027265:5972-6325
gene-EfmE745_RS01205		244837	245916	complete	NODE_13_length_76137_cov_127.027265:6524-7603
gene-EfmE745_RS01210		246208	246528	complete	NODE_13_length_76137_cov_127.027265:7895-8215
gene-EfmE745_RS01215		246558	247025	complete	NODE_13_length_76137_cov_127.027265:8245-8712
gene-EfmE745_RS01220		247335	247940	complete	NODE_13_length_76137_cov_127.027265:9022-9627
gene-EfmE745_RS01225		247998	249281	complete	NODE_13_length_76137_cov_127.027265:9685-10968
gene-EfmE745_RS01230		249734	250213	complete	NODE_13_length_76137_cov_127.027265:11421-11900
gene-EfmE745_RS01235		250588	251750	complete	NODE_13_length_76137_cov_127.027265:12275-13437
gene-EfmE745_RS01245		251961	253091	complete	NODE_13_length_76137_cov_127.027265:13648-14778
gene-EfmE745_RS01250		253259	254167	complete	NODE_13_length_76137_cov_127.027265:14946-15854
gene-EfmE745_RS01255		254254	255108	complete	NODE_13_length_76137_cov_127.027265:15941-16795
gene-EfmE745_RS01260		255205	257454	complete	NODE_13_length_76137_cov_127.027265:16892-19141
gene-EfmE745_RS01265		257457	258629	complete	NODE_13_length_76137_cov_127.027265:19144-20316
gene-EfmE745_RS01270		258807	260126	complete	NODE_13_length_76137_cov_127.027265:20494-21813
gene-EfmE745_RS01275		260531	261708	complete	NODE_13_length_76137_cov_127.027265:22218-23395
gene-EfmE745_RS01280		261897	262205	complete	NODE_13_length_76137_cov_127.027265:23584-23892
gene-EfmE745_RS01285		262232	262531	complete	NODE_13_length_76137_cov_127.027265:23919-24218
gene-EfmE745_RS01290		262705	263256	complete	NODE_13_length_76137_cov_127.027265:24392-24943
gene-EfmE745_RS01295		263563	264882	complete	NODE_13_length_76137_cov_127.027265:25250-26569
gene-EfmE745_RS01300		265086	265379	complete	NODE_13_length_76137_cov_127.027265:26773-27066
gene-EfmE745_RS01305		265372	265668	complete	NODE_13_length_76137_cov_127.027265:27059-27355
gene-EfmE745_RS01310		265743	266633	complete	NODE_13_length_76137_cov_127.027265:27430-28320
gene-EfmE745_RS01315		267253	268302	complete	NODE_13_length_76137_cov_127.027265:28940-29989
gene-EfmE745_RS01320		268450	270096	complete	NODE_13_length_76137_cov_127.027265:30137-31783
gene-EfmE745_RS01325		270275	270514	complete	NODE_13_length_76137_cov_127.027265:31962-32201
gene-EfmE745_RS01330		270530	271903	complete	NODE_13_length_76137_cov_127.027265:32217-33590
