# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
16268at1350	Complete	tig00000001_pilon	856364	857509	+	843.6	380
16281at1350	Complete	tig00000001_pilon	1495935	1496531	+	417.0	192
16282at1350	Complete	tig00000001_pilon	440153	439935	-	158.5	71
16291at1350	Complete	tig00000001_pilon	713168	713446	+	208.8	92
16304at1350	Complete	tig00000001_pilon	1849934	1850437	+	338.7	163
16315at1350	Complete	tig00000001_pilon	221183	221031	-	123.8	50
16318at1350	Complete	tig00000001_pilon	1858444	1858644	+	158.6	66
16324at1350	Complete	tig00000001_pilon	1295493	1296833	+	997.9	444
16346at1350	Complete	tig00000001_pilon	575499	575056	-	326.7	147
16368at1350	Complete	tig00000001_pilon	1326219	1324030	-	1600.6	729
16375at1350	Complete	tig00000001_pilon	2594136	2593576	-	283.9	169
16403at1350	Complete	tig00000001_pilon	721009	721656	+	454.4	214
16463at1350	Complete	tig00000001_pilon	619959	618709	-	918.9	411
16466at1350	Complete	tig00000001_pilon	1650088	1650354	+	191.3	88
16470at1350	Complete	tig00000001_pilon	2605426	2604278	-	819.4	382
16490at1350	Complete	tig00000001_pilon	442089	442862	+	423.3	252
16513at1350	Complete	tig00000001_pilon	610507	610091	-	212.5	132
16520at1350	Complete	tig00000001_pilon	2451149	2449983	-	839.2	384
16535at1350	Complete	tig00000001_pilon	1163745	1165136	+	1043.6	463
16545at1350	Complete	tig00000001_pilon	185552	184743	-	553.3	266
16557at1350	Complete	tig00000001_pilon	1722552	1723553	+	751.1	330
16567at1350	Complete	tig00000001_pilon	1714922	1713555	-	949.0	453
16595at1350	Complete	tig00000001_pilon	1502311	1502940	+	463.5	209
16610at1350	Complete	tig00000001_pilon	1863405	1864703	+	980.1	432
16621at1350	Complete	tig00000001_pilon	2653177	2652950	-	126.6	72
16631at1350	Complete	tig00000001_pilon	1752706	1752993	+	191.9	92
16633at1350	Complete	tig00000001_pilon	1724957	1725712	+	547.2	251
16637at1350	Complete	tig00000001_pilon	713830	714486	+	489.2	218
16651at1350	Complete	tig00000001_pilon	256782	256159	-	408.3	207
16665at1350	Complete	tig00000001_pilon	377472	375058	-	1778.8	803
16677at1350	Complete	tig00000001_pilon	714489	714923	+	323.8	144
16693at1350	Complete	tig00000001_pilon	1760298	1760984	+	503.1	228
16696at1350	Complete	tig00000001_pilon	50722	50072	-	380.1	197
16720at1350	Complete	tig00000001_pilon	657315	657614	+	202.7	98
16729at1350	Complete	tig00000001_pilon	1690233	1690547	+	209.7	104
16732at1350	Complete	tig00000001_pilon	1334191	1335273	+	773.0	359
16738at1350	Complete	tig00000001_pilon	1766589	1767395	+	577.8	265
16743at1350	Complete	tig00000001_pilon	712292	713125	+	627.2	276
16754at1350	Complete	tig00000001_pilon	831419	832495	+	726.6	345
16764at1350	Complete	tig00000001_pilon	2495111	2494374	-	475.5	243
16765at1350	Complete	tig00000001_pilon	2137149	2136412	-	526.2	245
16778at1350	Complete	tig00000001_pilon	262896	261127	-	1241.0	588
16780at1350	Complete	tig00000001_pilon	717400	717936	+	379.4	178
16795at1350	Complete	tig00000001_pilon	1803155	1804081	+	638.3	306
16796at1350	Complete	tig00000001_pilon	705928	706398	+	350.7	156
16832at1350	Complete	tig00000001_pilon	786075	786872	+	556.7	264
16841at1350	Complete	tig00000001_pilon	1767411	1768169	+	546.1	251
16850at1350	Complete	tig00000001_pilon	1914311	1914586	+	201.1	90
16867at1350	Complete	tig00000001_pilon	2426755	2425829	-	659.8	307
16872at1350	Complete	tig00000001_pilon	52168	51059	-	785.7	369
16875at1350	Complete	tig00000001_pilon	2640656	2639781	-	521.0	289
16876at1350	Complete	tig00000001_pilon	127132	126266	-	614.8	287
16881at1350	Complete	tig00000001_pilon	1609013	1611658	+	1967.3	878
16886at1350	Complete	tig00000001_pilon	1499833	1501077	+	869.1	412
16889at1350	Complete	tig00000001_pilon	1321938	1323059	+	779.1	371
16891at1350	Complete	tig00000001_pilon	408487	407942	-	367.0	181
16907at1350	Complete	tig00000001_pilon	1817221	1818138	+	690.7	297
16921at1350	Complete	tig00000001_pilon	449089	448409	-	481.9	226
16922at1350	Complete	tig00000001_pilon	2472214	2471702	-	366.4	170
16923at1350	Complete	tig00000001_pilon	475654	475127	-	305.8	165
16933at1350	Complete	tig00000001_pilon	1257614	1256862	-	489.2	250
16944at1350	Complete	tig00000001_pilon	202036	204195	+	1583.8	719
16949at1350	Complete	tig00000001_pilon	1295073	1295465	+	242.4	122
16956at1350	Complete	tig00000001_pilon	1146946	1147323	+	210.9	119
16964at1350	Complete	tig00000001_pilon	850992	852023	+	748.4	343
16977at1350	Complete	tig00000001_pilon	668126	666504	-	1203.5	539
17002at1350	Complete	tig00000001_pilon	648401	649735	+	880.1	438
17004at1350	Complete	tig00000001_pilon	2098483	2099265	+	581.7	260
17008at1350	Complete	tig00000001_pilon	293220	292276	-	660.6	313
17020at1350	Complete	tig00000001_pilon	468609	468214	-	256.2	130
17022at1350	Complete	tig00000001_pilon	716970	717368	+	288.6	132
17026at1350	Complete	tig00000001_pilon	710683	711312	+	466.4	209
17035at1350	Complete	tig00000001_pilon	1119751	1120425	+	465.4	223
17046at1350	Complete	tig00000001_pilon	1385699	1386712	+	622.2	332
17054at1350	Complete	tig00000001_pilon	444657	443686	-	723.1	322
17055at1350	Complete	tig00000001_pilon	2656324	2655482	-	543.3	280
17059at1350	Complete	tig00000001_pilon	221345	221989	+	416.4	211
17061at1350	Complete	tig00000001_pilon	208415	207714	-	468.7	233
17064at1350	Complete	tig00000001_pilon	2485503	2486258	+	496.8	250
17069at1350	Complete	tig00000001_pilon	438236	437622	-	438.4	204
17070at1350	Complete	tig00000001_pilon	1914058	1913504	-	320.4	179
17071at1350	Complete	tig00000001_pilon	710344	710652	+	231.2	102
17085at1350	Complete	tig00000001_pilon	2113081	2113374	+	198.9	97
17089at1350	Complete	tig00000001_pilon	1345662	1345955	+	205.6	94
17093at1350	Complete	tig00000001_pilon	1917343	1917690	+	251.3	115
17097at1350	Complete	tig00000001_pilon	1725828	1727126	+	956.9	431
17121at1350	Complete	tig00000001_pilon	691139	692155	+	659.6	336
17157at1350	Complete	tig00000001_pilon	2555617	2554640	-	722.8	325
17167at1350	Complete	tig00000001_pilon	2686217	2685330	-	579.5	295
17171at1350	Complete	tig00000001_pilon	2544710	2541282	-	2457.5	1140
17173at1350	Complete	tig00000001_pilon	1755659	1756210	+	387.2	181
17189at1350	Complete	tig00000001_pilon	2146130	2147014	+	617.3	294
17205at1350	Complete	tig00000001_pilon	1738463	1738927	+	316.7	152
17213at1350	Complete	tig00000001_pilon	472333	470873	-	1059.2	485
17223at1350	Complete	tig00000001_pilon	466057	465812	-	176.9	80
17233at1350	Complete	tig00000001_pilon	2424525	2423449	-	778.1	357
17241at1350	Complete	tig00000001_pilon	575040	574648	-	289.2	130
17244at1350	Complete	tig00000001_pilon	447445	446627	-	580.7	272
17261at1350	Complete	tig00000001_pilon	727386	728132	+	516.9	248
17265at1350	Complete	tig00000001_pilon	1598562	1599299	+	440.6	241
17270at1350	Complete	tig00000001_pilon	1814128	1814589	+	302.7	152
17278at1350	Complete	tig00000001_pilon	1715899	1716336	+	244.1	144
17281at1350	Complete	tig00000001_pilon	2581297	2580002	-	956.6	431
17284at1350	Complete	tig00000001_pilon	741809	743845	+	1380.0	675
17300at1350	Complete	tig00000001_pilon	22227	21265	-	703.7	320
17307at1350	Complete	tig00000001_pilon	783098	782487	-	448.7	201
17314at1350	Complete	tig00000001_pilon	2525771	2526475	+	436.8	231
17342at1350	Complete	tig00000001_pilon	2575326	2573887	-	1016.6	479
17347at1350	Complete	tig00000001_pilon	392192	390999	-	841.6	394
17348at1350	Complete	tig00000001_pilon	46872	46153	-	500.2	239
17357at1350	Complete	tig00000001_pilon	1910433	1910771	+	209.7	112
17358at1350	Complete	tig00000001_pilon	2086914	2087930	+	694.8	336
17365at1350	Complete	tig00000001_pilon	2070958	2071107	+	125.8	49
17370at1350	Complete	tig00000001_pilon	2464393	2463947	-	286.4	144
17376at1350	Complete	tig00000001_pilon	2093522	2095213	+	1167.8	562
17380at1350	Complete	tig00000001_pilon	811239	810676	-	381.7	186
17381at1350	Complete	tig00000001_pilon	1751168	1751875	+	471.4	234
17382at1350	Complete	tig00000001_pilon	68343	66616	-	1260.4	575
17386at1350	Complete	tig00000001_pilon	624078	623611	-	284.3	151
17397at1350	Complete	tig00000001_pilon	1741383	1742939	+	1143.4	518
17409at1350	Complete	tig00000001_pilon	1740818	1741360	+	302.2	180
17415at1350	Complete	tig00000001_pilon	2186723	2188153	+	1070.9	476
17419at1350	Complete	tig00000001_pilon	470551	470015	-	352.0	176
17426at1350	Complete	tig00000001_pilon	1528626	1527805	-	557.9	271
17449at1350	Complete	tig00000001_pilon	475064	473694	-	995.2	456
17457at1350	Complete	tig00000001_pilon	290246	290680	+	275.6	140
17460at1350	Complete	tig00000001_pilon	2116028	2116375	+	224.4	115
17463at1350	Missing
17488at1350	Complete	tig00000001_pilon	1059758	1060321	+	401.7	186
17489at1350	Complete	tig00000001_pilon	2140916	2143732	+	2072.0	938
17500at1350	Complete	tig00000001_pilon	1383603	1382077	-	1024.7	501
17514at1350	Complete	tig00000001_pilon	596994	593341	-	2810.5	1215
17515at1350	Complete	tig00000001_pilon	2010703	2012049	+	972.1	447
17521at1350	Complete	tig00000001_pilon	1781566	1782567	+	719.0	333
17540at1350	Complete	tig00000001_pilon	54519	53650	-	588.8	285
17541at1350	Complete	tig00000001_pilon	665512	666375	+	500.9	287
17559at1350	Complete	tig00000001_pilon	431843	431103	-	432.1	244
17563at1350	Complete	tig00000001_pilon	784894	785667	+	453.6	258
17568at1350	Complete	tig00000001_pilon	1160765	1162051	+	821.1	419
17581at1350	Complete	tig00000001_pilon	811490	811759	+	194.5	89
17588at1350	Complete	tig00000001_pilon	1127730	1128275	+	336.8	180
17604at1350	Complete	tig00000001_pilon	403521	402025	-	1082.9	496
17635at1350	Complete	tig00000001_pilon	1524485	1525555	+	700.2	346
17665at1350	Complete	tig00000001_pilon	2250385	2249165	-	823.9	405
17670at1350	Complete	tig00000001_pilon	795686	796132	+	278.5	141
17682at1350	Complete	tig00000001_pilon	719212	719652	+	310.9	146
17689at1350	Complete	tig00000001_pilon	2643509	2642961	-	389.1	181
17699at1350	Complete	tig00000001_pilon	1692652	1693551	+	602.9	296
17704at1350	Complete	tig00000001_pilon	2106885	2111243	+	3105.9	1450
17725at1350	Complete	tig00000001_pilon	2418505	2417789	-	435.0	234
17727at1350	Complete	tig00000001_pilon	1299928	1300797	+	622.9	288
17737at1350	Complete	tig00000001_pilon	690030	689107	-	628.6	306
17744at1350	Complete	tig00000001_pilon	1571035	1571373	+	213.0	110
17745at1350	Complete	tig00000001_pilon	1364785	1365744	+	647.9	313
17750at1350	Complete	tig00000001_pilon	1252882	1253862	+	693.9	325
17760at1350	Complete	tig00000001_pilon	21191	19407	-	1199.1	585
17764at1350	Complete	tig00000001_pilon	1258720	1259655	+	582.1	298
17765at1350	Complete	tig00000001_pilon	287963	287181	-	500.3	258
17767at1350	Complete	tig00000001_pilon	715126	715392	+	189.0	87
17780at1350	Complete	tig00000001_pilon	63104	62874	-	164.4	75
17789at1350	Complete	tig00000001_pilon	92767	92474	-	163.9	96
17796at1350	Complete	tig00000001_pilon	649933	651063	+	762.3	375
17800at1350	Complete	tig00000001_pilon	246150	245497	-	325.9	212
17823at1350	Complete	tig00000001_pilon	1712107	1711736	-	257.4	122
17828at1350	Complete	tig00000001_pilon	181586	181302	-	182.3	94
17832at1350	Complete	tig00000001_pilon	2636227	2633777	-	1652.8	810
17842at1350	Complete	tig00000001_pilon	2489246	2488746	-	267.7	155
17845at1350	Complete	tig00000001_pilon	1745298	1745720	+	274.2	140
17848at1350	Complete	tig00000001_pilon	2539726	2539388	-	185.8	106
17851at1350	Complete	tig00000001_pilon	2494360	2493545	-	467.9	272
17863at1350	Complete	tig00000001_pilon	1807339	1806479	-	561.8	280
17866at1350	Complete	tig00000001_pilon	132656	133096	+	282.5	145
17871at1350	Complete	tig00000001_pilon	1914598	1914849	+	164.8	81
17878at1350	Complete	tig00000001_pilon	73997	72417	-	1166.5	524
17898at1350	Complete	tig00000001_pilon	718097	718453	+	252.6	118
17907at1350	Complete	tig00000001_pilon	2683614	2682898	-	469.4	238
17919at1350	Complete	tig00000001_pilon	2546204	2545902	-	164.6	99
17922at1350	Complete	tig00000001_pilon	2138912	2140906	+	1421.0	661
17923at1350	Complete	tig00000001_pilon	71470	71790	+	165.9	99
17926at1350	Complete	tig00000001_pilon	269733	267520	-	1586.9	734
17938at1350	Complete	tig00000001_pilon	1748141	1748437	+	175.6	87
17948at1350	Complete	tig00000001_pilon	1443178	1444650	+	1057.8	488
17952at1350	Complete	tig00000001_pilon	1916446	1917207	+	520.7	244
17971at1350	Complete	tig00000001_pilon	1804295	1806022	+	1177.2	574
17977at1350	Fragmented	tig00000001_pilon	2619893	2619201	-	439.6	224
17999at1350	Complete	tig00000001_pilon	636302	634818	-	1101.7	493
18001at1350	Complete	tig00000001_pilon	1622675	1622082	-	435.1	195
18005at1350	Complete	tig00000001_pilon	1364333	1364764	+	296.1	143
18015at1350	Complete	tig00000001_pilon	290108	289371	-	484.2	244
18021at1350	Complete	tig00000001_pilon	2585222	2584641	-	390.0	192
18031at1350	Complete	tig00000001_pilon	1252049	1252729	+	452.8	225
18032at1350	Complete	tig00000001_pilon	2232333	2233169	+	506.8	274
18034at1350	Missing
18047at1350	Complete	tig00000001_pilon	238516	237719	-	515.4	265
18059at1350	Complete	tig00000001_pilon	874897	873833	-	598.4	345
18070at1350	Complete	tig00000001_pilon	2171126	2172376	+	885.5	415
18071at1350	Complete	tig00000001_pilon	701852	702559	+	485.1	233
18078at1350	Complete	tig00000001_pilon	722232	722597	+	258.7	121
18103at1350	Complete	tig00000001_pilon	239198	238494	-	453.4	219
18111at1350	Complete	tig00000001_pilon	52692	52165	-	324.1	174
18114at1350	Complete	tig00000001_pilon	724060	724440	+	273.2	126
18120at1350	Complete	tig00000001_pilon	880825	881349	+	358.4	166
18141at1350	Complete	tig00000001_pilon	2578461	2578207	-	159.9	82
18147at1350	Complete	tig00000001_pilon	718989	719168	+	141.0	59
18152at1350	Complete	tig00000001_pilon	58821	58084	-	461.2	242
18154at1350	Complete	tig00000001_pilon	86887	86417	-	197.8	130
18156at1350	Complete	tig00000001_pilon	1510233	1510868	+	387.9	209
18168at1350	Complete	tig00000001_pilon	2677203	2677424	+	128.9	68
18169at1350	Complete	tig00000001_pilon	94232	93600	-	435.8	209
18171at1350	Complete	tig00000001_pilon	428872	427973	-	537.6	288
18183at1350	Complete	tig00000001_pilon	1197075	1197401	+	165.8	94
18186at1350	Complete	tig00000001_pilon	2559855	2558878	-	727.3	325
18194at1350	Complete	tig00000001_pilon	1336146	1336886	+	470.8	245
18196at1350	Complete	tig00000001_pilon	881421	881621	+	148.7	66
18212at1350	Complete	tig00000001_pilon	459265	458024	-	735.4	411
18214at1350	Complete	tig00000001_pilon	797947	798525	+	308.1	186
18217at1350	Complete	tig00000001_pilon	1388052	1390754	+	1626.3	883
18248at1350	Complete	tig00000001_pilon	417401	418375	+	696.1	324
18250at1350	Complete	tig00000001_pilon	234736	235377	+	403.7	210
18276at1350	Complete	tig00000001_pilon	417048	416488	-	356.8	186
18284at1350	Complete	tig00000001_pilon	96034	95303	-	406.8	241
18294at1350	Complete	tig00000001_pilon	198420	197776	-	376.6	208
18321at1350	Complete	tig00000001_pilon	416471	412950	-	2352.6	1167
18326at1350	Complete	tig00000001_pilon	1650351	1650782	+	293.0	142
18347at1350	Complete	tig00000001_pilon	18284	17715	-	292.0	179
18358at1350	Complete	tig00000001_pilon	451140	450295	-	541.8	280
18360at1350	Complete	tig00000001_pilon	1616954	1615275	-	1234.7	558
18372at1350	Complete	tig00000001_pilon	1814573	1814968	+	231.8	128
18377at1350	Complete	tig00000001_pilon	1127026	1127718	+	447.9	230
18384at1350	Complete	tig00000001_pilon	2147011	2148009	+	691.7	330
18395at1350	Complete	tig00000001_pilon	272954	274240	+	895.8	423
