# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcaceae_odb12 (Creation date: 2025-05-14, number of genomes: 19, number of BUSCOs: 714)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
17765at81852	Complete	tig00000001	287949	287167	-	447.3	258
17767at81852	Complete	tig00000001	715102	715368	+	183.6	88
17789at81852	Complete	tig00000001	92765	92472	-	150.0	96
17796at81852	Complete	tig00000001	649909	651039	+	673.0	370
17798at81852	Complete	tig00000001	1346316	1349150	+	1402.1	896
17823at81852	Complete	tig00000001	1712051	1711680	-	247.5	122
17828at81852	Complete	tig00000001	181578	181294	-	157.0	93
17832at81852	Complete	tig00000001	2636138	2633688	-	1550.4	807
17842at81852	Complete	tig00000001	2489159	2488659	-	231.3	160
17848at81852	Complete	tig00000001	2539638	2539300	-	169.3	112
17871at81852	Complete	tig00000001	1914532	1914783	+	149.4	82
17898at81852	Complete	tig00000001	718073	718429	+	240.3	118
17926at81852	Complete	tig00000001	269719	267506	-	1477.1	736
17938at81852	Complete	tig00000001	1748085	1748381	+	167.3	88
17952at81852	Complete	tig00000001	1916380	1917141	+	489.4	244
17963at81852	Complete	tig00000001	2633411	2631180	-	1464.4	748
17971at81852	Complete	tig00000001	1804239	1805966	+	1055.8	572
17999at81852	Complete	tig00000001	636278	634794	-	1062.2	493
18005at81852	Complete	tig00000001	1364287	1364718	+	281.4	143
18015at81852	Complete	tig00000001	290094	289357	-	459.3	243
18027at81852	Complete	tig00000001	120072	119266	-	350.2	268
18031at81852	Complete	tig00000001	1252009	1252689	+	426.6	224
18032at81852	Complete	tig00000001	2232253	2233089	+	465.2	275
18047at81852	Complete	tig00000001	238507	237710	-	465.6	263
18070at81852	Missing
18071at81852	Complete	tig00000001	701828	702535	+	458.9	233
18078at81852	Complete	tig00000001	722208	722573	+	239.4	116
18103at81852	Complete	tig00000001	239189	238485	-	410.9	212
18111at81852	Complete	tig00000001	52691	52164	-	299.3	174
18114at81852	Complete	tig00000001	724036	724416	+	259.5	126
18120at81852	Complete	tig00000001	880794	881318	+	355.8	172
18147at81852	Complete	tig00000001	718965	719144	+	135.6	59
18168at81852	Complete	tig00000001	2677114	2677335	+	105.9	66
18169at81852	Complete	tig00000001	94229	93597	-	411.5	208
18186at81852	Complete	tig00000001	2559767	2558790	-	701.4	324
18196at81852	Complete	tig00000001	881390	881590	+	140.7	66
18212at81852	Complete	tig00000001	459249	458008	-	664.8	411
18248at81852	Complete	tig00000001	417385	418359	+	658.4	317
18276at81852	Complete	tig00000001	417032	416472	-	325.1	186
18284at81852	Complete	tig00000001	96031	95300	-	373.9	243
18347at81852	Complete	tig00000001	18284	17715	-	277.1	185
18360at81852	Complete	tig00000001	1616905	1615226	-	1184.4	558
18372at81852	Complete	tig00000001	1814517	1814912	+	202.1	130
18377at81852	Complete	tig00000001	1126987	1127679	+	401.3	229
18384at81852	Complete	tig00000001	2146935	2147933	+	640.7	326
18395at81852	Complete	tig00000001	272940	274226	+	837.5	423
18408at81852	Complete	tig00000001	713445	713792	+	238.1	114
18416at81852	Complete	tig00000001	2429663	2428752	-	564.4	299
18426at81852	Complete	tig00000001	2250450	2252285	+	1329.8	611
18454at81852	Complete	tig00000001	134090	135322	+	789.2	409
18472at81852	Complete	tig00000001	1580374	1581138	+	456.1	252
18475at81852	Complete	tig00000001	1377412	1378194	+	442.1	255
18477at81852	Complete	tig00000001	1317047	1317643	+	416.1	198
18478at81852	Complete	tig00000001	898105	898584	+	274.4	146
18481at81852	Complete	tig00000001	244087	242279	-	1157.5	601
18483at81852	Complete	tig00000001	279554	278370	-	750.3	392
18503at81852	Complete	tig00000001	1690674	1692452	+	1159.8	590
18523at81852	Complete	tig00000001	2100305	2101027	+	505.4	238
18543at81852	Complete	tig00000001	696060	697622	+	1013.3	513
18555at81852	Complete	tig00000001	1297986	1299596	+	1128.0	534
18576at81852	Complete	tig00000001	1596135	1597463	+	800.7	442
18580at81852	Complete	tig00000001	2172380	2172967	+	396.6	193
18586at81852	Complete	tig00000001	2099288	2100169	+	568.1	292
18609at81852	Complete	tig00000001	2180477	2182711	+	1392.5	736
18611at81852	Complete	tig00000001	256897	257631	+	431.2	244
18632at81852	Complete	tig00000001	1476830	1477780	+	600.7	315
18664at81852	Complete	tig00000001	1489826	1488474	-	891.8	447
18671at81852	Complete	tig00000001	251679	248485	-	1620.2	1051
18697at81852	Complete	tig00000001	576461	575994	-	284.1	153
18702at81852	Complete	tig00000001	1855518	1854211	-	610.7	415
18717at81852	Complete	tig00000001	2225245	2225727	+	217.0	144
18725at81852	Complete	tig00000001	68608	68342	-	187.5	87
18740at81852	Complete	tig00000001	1910726	1912144	+	970.8	471
18745at81852	Complete	tig00000001	1323674	1323072	-	386.6	197
18788at81852	Complete	tig00000001	2113295	2113606	+	154.0	98
18818at81852	Complete	tig00000001	201644	201868	+	139.5	73
18838at81852	Complete	tig00000001	2647983	2645905	-	1431.6	689
18846at81852	Complete	tig00000001	2439201	2436559	-	1751.2	878
18857at81852	Complete	tig00000001	2550092	2548263	-	1323.7	608
18911at81852	Complete	tig00000001	271664	270717	-	557.9	313
18931at81852	Complete	tig00000001	2532658	2531612	-	487.0	334
18949at81852	Complete	tig00000001	215513	214824	-	470.7	228
18978at81852	Complete	tig00000001	237708	236809	-	527.5	295
19002at81852	Complete	tig00000001	1320916	1321788	+	475.2	283
19005at81852	Complete	tig00000001	2434042	2434455	+	184.7	133
19021at81852	Complete	tig00000001	411313	411044	-	158.0	88
19032at81852	Complete	tig00000001	2129098	2130264	+	675.6	379
19036at81852	Duplicated	tig00000001	1552760	1553779	+	651.6	336
19036at81852	Duplicated	tig00000001	1776987	1778012	+	631.0	336
19045at81852	Complete	tig00000001	1848878	1848603	-	146.5	90
19046at81852	Complete	tig00000001	2162639	2163994	+	926.7	451
19071at81852	Complete	tig00000001	1617119	1616907	-	135.1	70
19077at81852	Complete	tig00000001	711316	711939	+	432.0	207
19082at81852	Complete	tig00000001	2245145	2247754	+	1801.9	867
19097at81852	Complete	tig00000001	652618	654564	+	1390.4	647
19106at81852	Complete	tig00000001	711939	712229	+	186.5	94
19129at81852	Complete	tig00000001	1909774	1909070	-	410.3	234
19137at81852	Complete	tig00000001	2218011	2218397	+	183.6	125
19162at81852	Complete	tig00000001	204236	205201	+	694.3	321
19176at81852	Complete	tig00000001	1300922	1302193	+	813.6	419
19207at81852	Complete	tig00000001	1775160	1776098	+	573.4	307
19225at81852	Complete	tig00000001	2499926	2498883	-	718.9	347
19236at81852	Complete	tig00000001	644805	643408	-	896.1	463
19239at81852	Complete	tig00000001	1539430	1539966	+	242.1	167
19270at81852	Complete	tig00000001	835932	836282	+	196.9	115
19295at81852	Complete	tig00000001	632974	634245	+	857.8	423
19296at81852	Complete	tig00000001	2081442	2082431	+	653.7	329
19302at81852	Complete	tig00000001	1275600	1276673	+	689.9	356
19321at81852	Complete	tig00000001	875948	874863	-	612.6	358
19329at81852	Complete	tig00000001	1721418	1722455	+	601.2	345
19385at81852	Complete	tig00000001	2147967	2148902	+	626.9	309
19390at81852	Complete	tig00000001	1272872	1273957	+	748.0	359
19415at81852	Complete	tig00000001	446108	444735	-	855.2	455
19461at81852	Complete	tig00000001	2491140	2489785	-	814.0	443
19503at81852	Complete	tig00000001	1496487	1497560	+	761.6	357
19543at81852	Complete	tig00000001	811922	814048	+	1444.5	708
19579at81852	Complete	tig00000001	15694	15008	-	487.4	228
19581at81852	Complete	tig00000001	2671686	2670376	-	913.3	436
19602at81852	Complete	tig00000001	2077254	2078216	+	604.9	319
19604at81852	Complete	tig00000001	2182728	2184764	+	1243.6	666
19638at81852	Complete	tig00000001	1768126	1768803	+	405.7	222
19688at81852	Complete	tig00000001	981922	983178	+	716.5	414
19691at81852	Complete	tig00000001	2120733	2121674	+	534.1	311
19707at81852	Complete	tig00000001	189616	187781	-	1099.6	604
19718at81852	Complete	tig00000001	1759154	1760137	+	661.6	325
19722at81852	Complete	tig00000001	55898	54519	-	914.5	453
19735at81852	Complete	tig00000001	190325	189621	-	486.0	233
19755at81852	Complete	tig00000001	1340602	1341285	+	403.4	225
19779at81852	Complete	tig00000001	470002	468590	-	904.4	467
19800at81852	Complete	tig00000001	1811848	1814040	+	1269.9	728
19810at81852	Complete	tig00000001	61545	61105	-	267.9	146
19812at81852	Complete	tig00000001	641258	640545	-	417.9	238
19824at81852	Complete	tig00000001	186467	185598	-	316.7	268
19865at81852	Complete	tig00000001	1735270	1736025	+	360.0	247
19866at81852	Complete	tig00000001	2692780	2691671	-	777.6	365
19871at81852	Complete	tig00000001	443496	442927	-	263.3	180
19896at81852	Complete	tig00000001	2665180	2663972	-	639.3	396
19915at81852	Complete	tig00000001	1743822	1745228	+	1016.4	467
19922at81852	Complete	tig00000001	434136	433198	-	572.0	311
19923at81852	Complete	tig00000001	1739173	1739892	+	401.0	236
19935at81852	Complete	tig00000001	1466768	1467121	+	140.8	116
19936at81852	Complete	tig00000001	1764714	1765634	+	576.9	304
19946at81852	Complete	tig00000001	743870	744871	+	623.8	330
19956at81852	Complete	tig00000001	638668	637568	-	778.5	366
19995at81852	Complete	tig00000001	1156067	1156423	+	180.0	114
20009at81852	Complete	tig00000001	232300	229712	-	1361.7	790
20011at81852	Complete	tig00000001	468205	467345	-	456.5	247
20024at81852	Complete	tig00000001	353381	354886	+	719.7	484
20067at81852	Complete	tig00000001	2185175	2186647	+	982.4	488
20097at81852	Complete	tig00000001	2630090	2629164	-	572.1	307
20108at81852	Complete	tig00000001	1466640	1465618	-	587.3	341
20118at81852	Complete	tig00000001	1352778	1353152	+	234.6	124
20132at81852	Complete	tig00000001	787222	789867	+	1559.0	848
20133at81852	Complete	tig00000001	759431	761698	+	1259.6	749
20279at81852	Complete	tig00000001	2201550	2202716	+	695.5	376
20285at81852	Complete	tig00000001	1444616	1445440	+	523.3	274
20286at81852	Complete	tig00000001	1640217	1638283	-	1182.5	641
20300at81852	Complete	tig00000001	2684881	2684084	-	352.8	240
20307at81852	Complete	tig00000001	2361772	2362620	+	477.1	281
20313at81852	Complete	tig00000001	1374513	1375754	+	812.5	413
20319at81852	Complete	tig00000001	460067	459489	-	365.8	192
20320at81852	Complete	tig00000001	2498878	2496458	-	1417.0	801
20327at81852	Complete	tig00000001	2489784	2489266	-	264.9	169
20407at81852	Complete	tig00000001	332528	333385	+	477.5	282
20420at81852	Complete	tig00000001	2650638	2649778	-	516.0	281
20485at81852	Complete	tig00000001	1467133	1468299	+	639.0	382
20489at81852	Complete	tig00000001	654584	657055	+	1673.2	814
20514at81852	Complete	tig00000001	1752523	1751879	-	351.4	210
20538at81852	Complete	tig00000001	1373165	1374490	+	820.1	453
20547at81852	Complete	tig00000001	1273969	1274775	+	525.4	267
20553at81852	Complete	tig00000001	2556641	2555532	-	752.5	367
20593at81852	Complete	tig00000001	59749	58832	-	486.2	303
20594at81852	Complete	tig00000001	1746460	1747761	+	843.8	427
20605at81852	Complete	tig00000001	1915869	1916390	+	299.1	173
20613at81852	Complete	tig00000001	2160562	2161449	+	523.4	290
20629at81852	Complete	tig00000001	638868	638677	-	133.0	60
20658at81852	Complete	tig00000001	1150447	1149500	-	570.7	305
20676at81852	Complete	tig00000001	1814927	1815826	+	607.5	298
20683at81852	Complete	tig00000001	1249863	1250426	+	281.1	187
20691at81852	Complete	tig00000001	2654336	2653623	-	300.2	201
20701at81852	Complete	tig00000001	1370686	1371774	+	624.7	362
20707at81852	Complete	tig00000001	75773	74397	-	842.0	455
20724at81852	Complete	tig00000001	639779	638889	-	539.2	293
20752at81852	Complete	tig00000001	2470305	2470928	+	402.3	205
20791at81852	Complete	tig00000001	1320500	1320847	+	163.3	110
20805at81852	Complete	tig00000001	2425723	2424443	-	794.5	424
20830at81852	Complete	tig00000001	651202	651510	+	139.0	77
20853at81852	Complete	tig00000001	1776113	1776943	+	488.1	273
20890at81852	Complete	tig00000001	352520	350874	-	861.6	536
20917at81852	Complete	tig00000001	220727	220182	-	357.7	180
20918at81852	Complete	tig00000001	2538624	2538133	-	248.7	158
20994at81852	Complete	tig00000001	2078234	2078629	+	196.1	124
21004at81852	Complete	tig00000001	96678	96199	-	305.6	156
21018at81852	Complete	tig00000001	2175040	2175792	+	392.9	248
21032at81852	Complete	tig00000001	2102591	2103391	+	435.3	261
21046at81852	Complete	tig00000001	216039	215617	-	300.0	140
21057at81852	Complete	tig00000001	1349935	1350924	+	638.3	327
21088at81852	Complete	tig00000001	2075761	2076303	+	255.3	176
21113at81852	Complete	tig00000001	214414	213911	-	321.5	166
21115at81852	Complete	tig00000001	1318366	1318695	+	202.4	109
21129at81852	Complete	tig00000001	2504367	2500645	-	1757.7	1200
21133at81852	Complete	tig00000001	2169512	2170801	+	790.1	426
21142at81852	Complete	tig00000001	1369299	1370660	+	795.4	451
21158at81852	Complete	tig00000001	715426	715794	+	263.5	122
21159at81852	Complete	tig00000001	725503	726372	+	551.0	285
21206at81852	Complete	tig00000001	2130498	2131541	+	556.0	342
21252at81852	Complete	tig00000001	464485	463217	-	652.1	415
21260at81852	Complete	tig00000001	1770936	1772504	+	716.6	502
21264at81852	Complete	tig00000001	332317	330146	-	1242.6	714
21313at81852	Complete	tig00000001	97989	96814	-	603.6	362
21319at81852	Complete	tig00000001	2686691	2686224	-	272.3	148
21337at81852	Complete	tig00000001	1808168	1808614	+	260.8	147
21370at81852	Complete	tig00000001	1522447	1523388	+	635.1	312
21389at81852	Complete	tig00000001	698748	699704	+	597.9	316
21401at81852	Complete	tig00000001	17657	17478	-	137.4	57
21402at81852	Complete	tig00000001	405508	404621	-	533.6	291
21416at81852	Complete	tig00000001	15011	13506	-	814.2	486
21467at81852	Complete	tig00000001	2452079	2451660	-	187.4	127
21482at81852	Complete	tig00000001	2119806	2120729	+	524.2	304
21484at81852	Complete	tig00000001	2234378	2234869	+	311.0	154
21546at81852	Complete	tig00000001	95303	94236	-	561.3	354
21562at81852	Complete	tig00000001	2101030	2101587	+	340.3	183
21606at81852	Complete	tig00000001	1810853	1811824	+	582.1	305
21639at81852	Complete	tig00000001	2638195	2636150	-	1386.0	654
21643at81852	Complete	tig00000001	1344924	1345232	+	205.4	102
21685at81852	Complete	tig00000001	660536	660988	+	267.8	148
21707at81852	Complete	tig00000001	1355436	1355885	+	230.0	145
21720at81852	Complete	tig00000001	255953	254832	-	557.3	367
21784at81852	Complete	tig00000001	1314943	1316688	+	884.8	528
21800at81852	Complete	tig00000001	1345259	1345603	+	174.8	110
21803at81852	Complete	tig00000001	1848043	1847093	-	510.5	305
21805at81852	Complete	tig00000001	51042	50731	-	175.9	101
21833at81852	Complete	tig00000001	280586	279579	-	528.2	330
21972at81852	Complete	tig00000001	1765634	1766518	+	555.3	293
21977at81852	Complete	tig00000001	758247	759245	+	656.2	337
22018at81852	Complete	tig00000001	2131635	2132198	+	277.6	183
22027at81852	Complete	tig00000001	2175789	2176703	+	526.7	303
22092at81852	Complete	tig00000001	1693557	1694750	+	560.8	391
22097at81852	Complete	tig00000001	407836	405725	-	1388.0	677
22102at81852	Missing
22107at81852	Complete	tig00000001	2335221	2336987	+	984.3	578
22122at81852	Complete	tig00000001	2203837	2205132	+	711.1	421
22126at81852	Complete	tig00000001	2475812	2475024	-	428.2	260
22146at81852	Missing
22162at81852	Complete	tig00000001	421314	420808	-	274.7	163
22167at81852	Complete	tig00000001	714889	715077	+	139.6	62
22172at81852	Complete	tig00000001	1513598	1516045	+	1370.8	799
22180at81852	Complete	tig00000001	381883	382449	+	306.0	187
22208at81852	Complete	tig00000001	270716	269952	-	403.2	249
22246at81852	Complete	tig00000001	1773121	1773471	+	170.7	116
