ID or #		Start	End	Type	Contig
gene-EfmE745_RS00850		170369	171739	complete	contig_2_pilon:302167-303537
gene-EfmE745_RS00855		171921	172244	complete	contig_2_pilon:303719-304042
gene-EfmE745_RS00860		172570	173178	complete	contig_2_pilon:304368-304976
gene-EfmE745_RS00865		173508	174224	complete	contig_2_pilon:305306-306022
gene-EfmE745_RS00870		174237	174932	complete	contig_2_pilon:306035-306730
gene-EfmE745_RS00875		175016	175645	complete	contig_2_pilon:306814-307443
gene-EfmE745_RS15735		176159	177498	complete	contig_2_pilon:307957-309296
gene-EfmE745_RS00890		177567	178169	complete	contig_2_pilon:309365-309967
gene-EfmE745_RS00895		178191	178679	complete	contig_2_pilon:309989-310477
gene-EfmE745_RS00900		179003	180376	complete	contig_2_pilon:310801-312174
gene-EfmE745_RS00905		180360	180827	complete	contig_2_pilon:312158-312625
gene-EfmE745_RS00910		181076	182821	complete	contig_2_pilon:312874-314619
gene-EfmE745_RS00915		183017	184093	complete	contig_2_pilon:314815-315891
gene-EfmE745_RS00920		184246	185598	complete	contig_2_pilon:316044-317396
gene-EfmE745_RS00925		185920	187431	complete	contig_2_pilon:317718-319229
gene-EfmE745_RS00930		187561	187911	complete	contig_2_pilon:319359-319709
gene-EfmE745_RS00935		187927	189048	complete	contig_2_pilon:319725-320846
gene-EfmE745_RS00940		189059	189421	complete	contig_2_pilon:320857-321219
gene-EfmE745_RS00945		189597	189866	complete	contig_2_pilon:321395-321664
gene-EfmE745_RS00950		190056	191003	complete	contig_2_pilon:321854-322801
gene-EfmE745_RS00955		191309	194014	complete	contig_2_pilon:323107-325812
gene-EfmE745_RS00960		194610	196433	complete	contig_2_pilon:326408-328231
gene-EfmE745_RS00965		196575	196715	complete	contig_2_pilon:328373-328513
gene-EfmE745_RS00970		197235	197498	complete	contig_2_pilon:329033-329296
gene-EfmE745_RS00975		197498	197764	complete	contig_2_pilon:329296-329562
gene-EfmE745_RS00980		197965	198453	complete	contig_2_pilon:329763-330251
gene-EfmE745_RS17295		198413	198535	complete	contig_2_pilon:330211-330333
gene-EfmE745_RS00985		198995	199666	complete	contig_2_pilon:330793-331464
gene-EfmE745_RS00990		199663	200580	complete	contig_2_pilon:331461-332378
gene-EfmE745_RS00995		200577	201218	complete	contig_2_pilon:332375-333016
gene-EfmE745_RS01000		201222	202397	complete	contig_2_pilon:333020-334195
gene-EfmE745_RS01005		202590	203621	complete	contig_2_pilon:334388-335419
gene-EfmE745_RS01010		204240	206879	complete	contig_2_pilon:336038-338677
gene-EfmE745_RS01015		207047	207745	complete	contig_2_pilon:338845-339543
gene-EfmE745_RS01020		207962	209107	complete	contig_2_pilon:339760-340905
gene-EfmE745_RS01025		209204	209584	complete	contig_2_pilon:341002-341382
gene-EfmE745_RS01030		209924	211243	complete	contig_2_pilon:341722-343041
gene-EfmE745_RS01035		211572	214169	complete	contig_2_pilon:343370-345967
gene-EfmE745_RS01040		214523	215476	complete	contig_2_pilon:346321-347274
gene-EfmE745_RS01045		215741	217201	complete	contig_2_pilon:347539-348999
gene-EfmE745_RS01050		217198	218454	complete	contig_2_pilon:348996-350252
gene-EfmE745_RS01055		218468	219313	complete	contig_2_pilon:350266-351111
gene-EfmE745_RS01060		219315	219626	complete	contig_2_pilon:351113-351424
gene-EfmE745_RS01065		219708	220859	complete	contig_2_pilon:351506-352657
gene-EfmE745_RS01070		220986	221744	complete	contig_2_pilon:352784-353542
gene-EfmE745_RS01075		221844	222488	complete	contig_2_pilon:353642-354286
gene-EfmE745_RS01080		222495	223502	complete	contig_2_pilon:354293-355300
gene-EfmE745_RS01085		223518	224360	complete	contig_2_pilon:355316-356158
gene-EfmE745_RS01090		224380	225182	complete	contig_2_pilon:356178-356980
gene-EfmE745_RS01095		225431	226495	complete	contig_2_pilon:357229-358293
gene-EfmE745_RS01100		226492	227577	complete	contig_2_pilon:358290-359375
gene-EfmE745_RS01105		227590	228567	complete	contig_2_pilon:359388-360365
gene-EfmE745_RS01110		228560	229504	complete	contig_2_pilon:360358-361302
gene-EfmE745_RS01115		229820	230479	complete	contig_2_pilon:361618-362277
gene-EfmE745_RS01120		230564	231469	complete	contig_2_pilon:362362-363267
gene-EfmE745_RS01125		231471	232103	complete	contig_2_pilon:363269-363901
id-NZ_CP014529.1:232254..232379		232254	232379	complete	contig_2_pilon:364052-364177
gene-EfmE745_RS01130		232423	232947	complete	contig_2_pilon:364221-364745
gene-EfmE745_RS01135		233019	233219	complete	contig_2_pilon:364817-365017
gene-EfmE745_RS01140		233272	233631	complete	contig_2_pilon:365070-365429
gene-EfmE745_RS01145		233883	235220	complete	contig_2_pilon:365681-367018
gene-EfmE745_RS01150		235268	237397	complete	contig_2_pilon:367066-369195
gene-EfmE745_RS01155		237372	238061	complete	contig_2_pilon:369170-369859
gene-EfmE745_RS01160		238372	239058	complete	contig_2_pilon:370170-370856
gene-EfmE745_RS16715		239194	239388	complete	contig_2_pilon:370992-371186
cds-WP_002377012.1		239194	239388	complete	contig_2_pilon:370992-371186
gene-EfmE745_RS01170		239438	239878	complete	contig_2_pilon:371236-371676
gene-EfmE745_RS01175		239882	240727	complete	contig_2_pilon:371680-372525
gene-EfmE745_RS01180		240876	242294	complete	contig_2_pilon:372674-374092
gene-EfmE745_RS01185		242351	242668	complete	contig_2_pilon:374149-374466
gene-EfmE745_RS01190		242651	243081	complete	contig_2_pilon:374449-374879
gene-EfmE745_RS01195		243157	244113	complete	contig_2_pilon:374955-375911
gene-EfmE745_RS01200		244285	244638	complete	contig_2_pilon:376083-376436
gene-EfmE745_RS01205		244837	245916	complete	contig_2_pilon:376635-377714
gene-EfmE745_RS01210		246208	246528	complete	contig_2_pilon:378006-378326
gene-EfmE745_RS01215		246558	247025	complete	contig_2_pilon:378356-378823
gene-EfmE745_RS01220		247335	247940	complete	contig_2_pilon:379133-379738
gene-EfmE745_RS01225		247998	249281	complete	contig_2_pilon:379796-381079
gene-EfmE745_RS01230		249734	250213	complete	contig_2_pilon:381532-382011
gene-EfmE745_RS01235		250588	251750	complete	contig_2_pilon:382386-383548
gene-EfmE745_RS01245		251961	253091	complete	contig_2_pilon:383759-384889
gene-EfmE745_RS01250		253259	254167	complete	contig_2_pilon:385057-385965
gene-EfmE745_RS01255		254254	255108	complete	contig_2_pilon:386052-386906
gene-EfmE745_RS01260		255205	257454	complete	contig_2_pilon:387003-389252
gene-EfmE745_RS01265		257457	258629	complete	contig_2_pilon:389255-390427
gene-EfmE745_RS01270		258807	260126	complete	contig_2_pilon:390605-391924
gene-EfmE745_RS01275		260531	261708	complete	contig_2_pilon:392329-393506
gene-EfmE745_RS01280		261897	262205	complete	contig_2_pilon:393695-394003
gene-EfmE745_RS01285		262232	262531	complete	contig_2_pilon:394030-394329
gene-EfmE745_RS01290		262705	263256	complete	contig_2_pilon:394503-395054
gene-EfmE745_RS01295		263563	264882	complete	contig_2_pilon:395361-396680
gene-EfmE745_RS01300		265086	265379	complete	contig_2_pilon:396884-397177
gene-EfmE745_RS01305		265372	265668	complete	contig_2_pilon:397170-397466
gene-EfmE745_RS01310		265743	266633	complete	contig_2_pilon:397541-398431
gene-EfmE745_RS01315		267253	268302	complete	contig_2_pilon:399051-400100
gene-EfmE745_RS01320		268450	270096	complete	contig_2_pilon:400248-401894
gene-EfmE745_RS01325		270275	270514	complete	contig_2_pilon:402073-402312
gene-EfmE745_RS01330		270530	271903	complete	contig_2_pilon:402328-403701
gene-EfmE745_RS01335		271907	273544	complete	contig_2_pilon:403705-405342
gene-EfmE745_RS01340		273787	274875	complete	contig_2_pilon:405585-406673
gene-EfmE745_RS01345		275124	276077	complete	contig_2_pilon:406922-407875
gene-EfmE745_RS01350		276095	276424	complete	contig_2_pilon:407893-408222
gene-EfmE745_RS01355		276603	276983	complete	contig_2_pilon:408401-408781
gene-EfmE745_RS01360		277026	279683	complete	contig_2_pilon:408824-411481
gene-EfmE745_RS01365		279755	280231	complete	contig_2_pilon:411553-412029
gene-EfmE745_RS01370		280245	281033	complete	contig_2_pilon:412043-412831
gene-EfmE745_RS01375		281035	281832	complete	contig_2_pilon:412833-413630
gene-EfmE745_RS01380		281851	282246	complete	contig_2_pilon:413649-414044
gene-EfmE745_RS01385		282248	283369	complete	contig_2_pilon:414046-415167
gene-EfmE745_RS01390		283389	284258	complete	contig_2_pilon:415187-416056
gene-EfmE745_RS16720		284577	284738	complete	contig_2_pilon:416375-416536
cds-WP_010726126.1		284577	284738	complete	contig_2_pilon:416375-416536
gene-EfmE745_RS01395		284821	285774	complete	contig_2_pilon:416619-417572
gene-EfmE745_RS16725		285870	286910	complete	contig_2_pilon:417668-418708
gene-EfmE745_RS01410		286916	287953	complete	contig_2_pilon:418714-419751
gene-EfmE745_RS01415		288172	289392	complete	contig_2_pilon:419970-421190
gene-EfmE745_RS01420		289539	290174	complete	contig_2_pilon:421337-421972
gene-EfmE745_RS01425		290396	292030	complete	contig_2_pilon:422194-423828
gene-EfmE745_RS01430		292027	292458	complete	contig_2_pilon:423825-424256
gene-EfmE745_RS17300		292471	292719	complete	contig_2_pilon:424269-424517
gene-EfmE745_RS01440		292643	293596	complete	contig_2_pilon:424441-425394
gene-EfmE745_RS01445		293789	294241	complete	contig_2_pilon:425587-426039
gene-EfmE745_RS01450		294278	294775	complete	contig_2_pilon:426076-426573
gene-EfmE745_RS01455		294793	295503	complete	contig_2_pilon:426591-427301
gene-EfmE745_RS01460		295649	296071	complete	contig_2_pilon:427447-427869
gene-EfmE745_RS01465		296091	296315	complete	contig_2_pilon:427889-428113
gene-EfmE745_RS01470		296456	298009	complete	contig_2_pilon:428254-429807
gene-EfmE745_RS01475		298305	299618	complete	contig_2_pilon:430103-431416
gene-EfmE745_RS01480		299945	301582	complete	contig_2_pilon:431743-433380
gene-EfmE745_RS01485		301730	302164	complete	contig_2_pilon:433528-433962
gene-EfmE745_RS01490		302265	303356	complete	contig_2_pilon:434063-435154
gene-EfmE745_RS01495		303386	304063	complete	contig_2_pilon:435184-435861
gene-EfmE745_RS01500		304406	305701	complete	contig_2_pilon:436204-437499
gene-EfmE745_RS01505		305691	307151	complete	contig_2_pilon:437489-438949
gene-EfmE745_RS01510		307287	308783	complete	contig_2_pilon:439085-440581
gene-EfmE745_RS01515		308797	310620	complete	contig_2_pilon:440595-442418
gene-EfmE745_RS01520		310621	311337	complete	contig_2_pilon:442419-443135
gene-EfmE745_RS01525		311643	313571	complete	contig_2_pilon:443441-445369
gene-EfmE745_RS01530		313697	314251	complete	contig_2_pilon:445495-446049
gene-EfmE745_RS01535		314859	315173	complete	contig_2_pilon:446657-446971
gene-EfmE745_RS01540		315187	315447	complete	contig_2_pilon:446985-447245
gene-EfmE745_RS01545		315617	315931	complete	contig_2_pilon:447415-447729
gene-EfmE745_RS01550		315933	317588	complete	contig_2_pilon:447731-449386
gene-EfmE745_RS01555		317671	319805	complete	contig_2_pilon:449469-451603
gene-EfmE745_RS01565		319980	320489	complete	contig_2_pilon:451778-452287
gene-EfmE745_RS01570		320486	321790	complete	contig_2_pilon:452284-453588
gene-EfmE745_RS01575		321898	322755	complete	contig_2_pilon:453696-454553
gene-EfmE745_RS01580		322867	323187	complete	contig_2_pilon:454665-454985
gene-EfmE745_RS01585		323340	323735	complete	contig_2_pilon:455138-455533
gene-EfmE745_RS01590		323710	324720	complete	contig_2_pilon:455508-456518
gene-EfmE745_RS01595		324748	325353	complete	contig_2_pilon:456546-457151
gene-EfmE745_RS01600		325500	326165	complete	contig_2_pilon:457298-457963
gene-EfmE745_RS01605		326448	327107	complete	contig_2_pilon:458246-458905
gene-EfmE745_RS01610		327184	328794	complete	contig_2_pilon:458982-460592
gene-EfmE745_RS01615		328807	329532	complete	contig_2_pilon:460605-461330
gene-EfmE745_RS01620		329630	330583	complete	contig_2_pilon:461428-462381
gene-EfmE745_RS01625		330594	330755	complete	contig_2_pilon:462392-462553
gene-EfmE745_RS01630		331009	331608	complete	contig_2_pilon:462807-463406
gene-EfmE745_RS01635		331677	332978	complete	contig_2_pilon:463475-464776
id-NZ_CP014529.1:333241..333446		333241	333446	complete	contig_2_pilon:465039-465244
gene-EfmE745_RS01640		333558	334814	complete	contig_2_pilon:465356-466612
gene-EfmE745_RS01645		335104	336981	complete	contig_2_pilon:466902-468779
gene-EfmE745_RS01650		337248	338645	complete	contig_2_pilon:469046-470443
gene-EfmE745_RS01655		338754	340122	complete	contig_2_pilon:470552-471920
gene-EfmE745_RS01660		340403	341422	complete	contig_2_pilon:472201-473220
gene-EfmE745_RS01665		341444	342451	complete	contig_2_pilon:473242-474249
gene-EfmE745_RS01670		342444	343109	complete	contig_2_pilon:474242-474907
gene-EfmE745_RS01675		343102	345396	complete	contig_2_pilon:474900-477194
gene-EfmE745_RS01680		345656	347821	complete	contig_2_pilon:477454-479619
gene-EfmE745_RS01685		348125	348958	complete	contig_2_pilon:479923-480756
gene-EfmE745_RS01690		349061	350761	complete	contig_2_pilon:480859-482559
gene-EfmE745_RS01695		351599	352918	complete	contig_2_pilon:483397-484716
gene-EfmE745_RS01700		353074	354111	complete	contig_2_pilon:484872-485909
gene-EfmE745_RS01705		354127	354570	complete	contig_2_pilon:485925-486368
gene-EfmE745_RS01710		355178	355708	complete	contig_2_pilon:486976-487506
gene-EfmE745_RS01715		355813	356364	complete	contig_2_pilon:487611-488162
gene-EfmE745_RS01720		356517	356990	complete	contig_2_pilon:488315-488788
gene-EfmE745_RS01725		357128	358600	complete	contig_2_pilon:488926-490398
gene-EfmE745_RS01730		358597	359262	complete	contig_2_pilon:490395-491060
gene-EfmE745_RS01735		359659	359943	complete	contig_2_pilon:491457-491741
gene-EfmE745_RS01740		360224	360643	complete	contig_2_pilon:492022-492441
gene-EfmE745_RS01745		360645	361229	complete	contig_2_pilon:492443-493027
gene-EfmE745_RS01750		361276	362751	complete	contig_2_pilon:493074-494549
gene-EfmE745_RS01755		362932	363243	complete	contig_2_pilon:494730-495041
gene-EfmE745_RS01760		363358	365694	complete	contig_2_pilon:495156-497492
gene-EfmE745_RS01765		365836	366504	complete	contig_2_pilon:497634-498302
gene-EfmE745_RS01770		366507	367550	complete	contig_2_pilon:498305-499348
gene-EfmE745_RS01775		367787	368668	complete	contig_2_pilon:499585-500466
gene-EfmE745_RS01780		368827	369555	complete	contig_2_pilon:500625-501353
gene-EfmE745_RS01785		369711	370028	complete	contig_2_pilon:501509-501826
gene-EfmE745_RS01790		370021	370629	complete	contig_2_pilon:501819-502427
gene-EfmE745_RS01795		370684	371475	complete	contig_2_pilon:502482-503273
