#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_2_pilon:179482-181044|+   -            521 18543                -            520         0 1065.2  18.8   1   1         0         0 1065.1  18.8     1   518     1   518     1   520 0.99 contig_2_pilon_149 # 179482 # 181044 # 1 # ID=5_149;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.406
contig_2_pilon:1128143-1128886|+ -            248 18543                -            520   3.3e-30  102.5   0.0   1   1   1.1e-31   4.3e-30  102.1   0.0     8   227     2   216     1   225 0.89 contig_2_pilon_1076 # 1128143 # 1128886 # 1 # ID=5_1076;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.366
contig_1_pilon:293323-294255|+   -            311 18543                -            520     1e-28   97.6   0.5   1   1   3.3e-30   1.3e-28   97.2   0.5     7   224     2   214     1   236 0.94 contig_1_pilon_247 # 293323 # 294255 # 1 # ID=1_247;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395
contig_1_pilon:17520-18455|+     -            312 18543                -            520   1.3e-28   97.2   0.1   1   1   4.3e-30   1.6e-28   96.9   0.1     7   233     4   226     1   235 0.91 contig_1_pilon_21 # 17520 # 18455 # 1 # ID=1_21;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.409
contig_2_pilon:505369-506121|+   -            251 18543                -            520   4.1e-28   95.6   0.2   1   1   1.2e-29   4.6e-28   95.4   0.2     5   202     2   205     1   231 0.87 contig_2_pilon_477 # 505369 # 506121 # 1 # ID=5_477;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
contig_2_pilon:809941-810708|+   -            256 18543                -            520     6e-28   95.0   0.2   1   1   1.8e-29   7.1e-28   94.8   0.2     6   219     3   220     1   236 0.85 contig_2_pilon_756 # 809941 # 810708 # 1 # ID=5_756;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.401
contig_1_pilon:11820-12737|+     -            306 18543                -            520   1.3e-27   93.9   1.3   1   1   1.2e-28   4.5e-27   92.1   1.2     5   229     6   219     3   231 0.91 contig_1_pilon_15 # 11820 # 12737 # 1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.417
contig_2_pilon:48295-49710|-     -            472 18543                -            520   7.9e-27   91.4   4.7   1   2   9.4e-15   3.6e-13   46.3   0.2    22   226    18   223     1   236 0.79 contig_2_pilon_43 # 48295 # 49710 # -1 # ID=5_43;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.294
contig_2_pilon:48295-49710|-     -            472 18543                -            520   7.9e-27   91.4   4.7   2   2   9.9e-15   3.8e-13   46.2   0.9    24   220   270   447   259   464 0.84 contig_2_pilon_43 # 48295 # 49710 # -1 # ID=5_43;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.294
contig_1_pilon:907744-908430|-   -            229 18543                -            520   2.4e-26   89.8   0.1   1   1   7.3e-28   2.8e-26   89.5   0.1     6   207     3   207     1   220 0.87 contig_1_pilon_858 # 907744 # 908430 # -1 # ID=1_858;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.364
contig_2_pilon:516507-517208|+   -            234 18543                -            520   4.5e-26   88.8   0.1   1   1   2.1e-27   8.1e-26   88.0   0.1    18   229    18   223     2   229 0.84 contig_2_pilon_486 # 516507 # 517208 # 1 # ID=5_486;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.396
contig_2_pilon:993630-994265|+   -            212 18543                -            520   4.8e-26   88.8   0.1   1   1   1.4e-27   5.6e-26   88.6   0.1     8   212     2   203     1   208 0.91 contig_2_pilon_959 # 993630 # 994265 # 1 # ID=5_959;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.379
contig_1_pilon:310601-312133|-   -            511 18543                -            520     9e-26   87.9   3.7   1   4   2.1e-11     8e-10   35.2   0.2     7    67     3    63     1    68 0.93 contig_1_pilon_267 # 310601 # 312133 # -1 # ID=1_267;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:310601-312133|-   -            511 18543                -            520     9e-26   87.9   3.7   2   4   1.4e-07   5.5e-06   22.6   0.0   403   483   158   235   131   251 0.78 contig_1_pilon_267 # 310601 # 312133 # -1 # ID=1_267;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:310601-312133|-   -            511 18543                -            520     9e-26   87.9   3.7   3   4   1.2e-06   4.4e-05   19.6   0.0    26    66   339   379   336   391 0.90 contig_1_pilon_267 # 310601 # 312133 # -1 # ID=1_267;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:310601-312133|-   -            511 18543                -            520     9e-26   87.9   3.7   4   4    0.0025     0.095    8.6   0.0   400   443   433   476   403   507 0.78 contig_1_pilon_267 # 310601 # 312133 # -1 # ID=1_267;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:877384-878154|+   -            257 18543                -            520   3.4e-25   86.0   0.2   1   1   1.1e-26   4.3e-25   85.6   0.2    24   234    26   243    14   250 0.87 contig_1_pilon_832 # 877384 # 878154 # 1 # ID=1_832;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.398
contig_11_pilon:92230-93261|+    -            344 18543                -            520   1.1e-24   84.3   0.1   1   1     4e-26   1.5e-24   83.8   0.1    27   226    22   216     3   234 0.88 contig_11_pilon_98 # 92230 # 93261 # 1 # ID=3_98;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.435
contig_1_pilon:242835-244418|-   -            528 18543                -            520   1.7e-24   83.6   3.0   1   3   1.4e-14   5.4e-13   45.7   0.8   264   472     5   223     1   238 0.74 contig_1_pilon_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_1_pilon:242835-244418|-   -            528 18543                -            520   1.7e-24   83.6   3.0   2   3   1.2e-06   4.4e-05   19.6   0.0     7    66   327   386   322   396 0.86 contig_1_pilon_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_1_pilon:242835-244418|-   -            528 18543                -            520   1.7e-24   83.6   3.0   3   3   1.2e-05   0.00045   16.3   0.0   132   184   431   486   415   498 0.79 contig_1_pilon_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_1_pilon:230674-231411|+   -            246 18543                -            520     3e-24   82.8   0.1   1   1   9.4e-26   3.6e-24   82.6   0.1    10   220     5   210     1   220 0.93 contig_1_pilon_190 # 230674 # 231411 # 1 # ID=1_190;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.393
contig_2_pilon:495156-497492|-   -            779 18543                -            520   4.5e-24   82.3   0.2   1   2   9.4e-25   3.6e-23   79.3   0.3    18   220    16   217     1   223 0.82 contig_2_pilon_466 # 495156 # 497492 # -1 # ID=5_466;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.387
contig_2_pilon:495156-497492|-   -            779 18543                -            520   4.5e-24   82.3   0.2   2   2      0.74        28    0.4   0.0   254   312   442   496   432   527 0.76 contig_2_pilon_466 # 495156 # 497492 # -1 # ID=5_466;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.387
contig_2_pilon:1176049-1176948|+ -            300 18543                -            520   5.8e-24   81.9   0.4   1   1   3.1e-25   1.2e-23   80.8   0.4     8   231     2   217     1   256 0.91 contig_2_pilon_1126 # 1176049 # 1176948 # 1 # ID=5_1126;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.388
contig_2_pilon:1166070-1166738|+ -            223 18543                -            520     1e-23   81.1   0.3   1   1   3.2e-25   1.2e-23   80.8   0.3     7   208     3   206     1   217 0.87 contig_2_pilon_1117 # 1166070 # 1166738 # 1 # ID=5_1117;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.369
contig_11_pilon:77364-78020|+    -            219 18543                -            520   1.3e-23   80.8   2.7   1   1   3.2e-24   1.2e-22   77.5   2.7     7   226     3   211     1   217 0.85 contig_11_pilon_82 # 77364 # 78020 # 1 # ID=3_82;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.277
contig_2_pilon:149902-151524|-   -            541 18543                -            520   1.4e-23   80.7   0.2   1   4   3.5e-12   1.3e-10   37.8   0.0     8    67     2    61     1   114 0.91 contig_2_pilon_121 # 149902 # 151524 # -1 # ID=5_121;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
contig_2_pilon:149902-151524|-   -            541 18543                -            520   1.4e-23   80.7   0.2   2   4   8.8e-08   3.4e-06   23.3   0.0   402   483   153   231   126   266 0.86 contig_2_pilon_121 # 149902 # 151524 # -1 # ID=5_121;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
contig_2_pilon:149902-151524|-   -            541 18543                -            520   1.4e-23   80.7   0.2   3   4     0.093       3.6    3.4   0.0     9    64   321   376   315   386 0.88 contig_2_pilon_121 # 149902 # 151524 # -1 # ID=5_121;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
contig_2_pilon:149902-151524|-   -            541 18543                -            520   1.4e-23   80.7   0.2   4   4   0.00048     0.018   10.9   0.0   143   218   439   511   418   529 0.57 contig_2_pilon_121 # 149902 # 151524 # -1 # ID=5_121;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
contig_2_pilon:230545-231549|+   -            335 18543                -            520   6.4e-23   78.4   0.3   1   1     2e-24   7.6e-23   78.2   0.3    19   230    22   244     1   248 0.78 contig_2_pilon_211 # 230545 # 231549 # 1 # ID=5_211;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.426
contig_2_pilon:208925-209794|+   -            290 18543                -            520   8.9e-23   78.0   0.0   1   1   3.1e-24   1.2e-22   77.5   0.0    22   229    22   232    14   239 0.83 contig_2_pilon_192 # 208925 # 209794 # 1 # ID=5_192;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.421
contig_1_pilon:191305-193059|-   -            585 18543                -            520   9.1e-23   77.9   0.3   1   1   3.6e-24   1.4e-22   77.4   0.3    24   224   367   565   363   575 0.87 contig_1_pilon_163 # 191305 # 193059 # -1 # ID=1_163;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.394
contig_2_pilon:756308-757393|+   -            362 18543                -            520   1.6e-22   77.1   0.1   1   1   6.3e-24   2.4e-22   76.6   0.1     7   224     5   217     2   243 0.88 contig_2_pilon_706 # 756308 # 757393 # 1 # ID=5_706;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.397
contig_2_pilon:725056-725961|-   -            302 18543                -            520   1.5e-21   73.9   1.9   1   1   2.1e-22   7.9e-21   71.6   1.9     9   233     5   217     2   240 0.86 contig_2_pilon_673 # 725056 # 725961 # -1 # ID=5_673;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
contig_2_pilon:1243695-1244381|+ -            229 18543                -            520   1.7e-21   73.8   1.6   1   1   7.3e-23   2.8e-21   73.0   1.6     8   222     2   216     1   221 0.90 contig_2_pilon_1196 # 1243695 # 1244381 # 1 # ID=5_1196;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419
contig_2_pilon:247709-248464|+   -            252 18543                -            520   2.1e-21   73.5   4.0   1   1   6.3e-23   2.4e-21   73.3   4.0     8   229     2   222     1   237 0.90 contig_2_pilon_224 # 247709 # 248464 # 1 # ID=5_224;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.362
contig_2_pilon:1121732-1123666|- -            645 18543                -            520   2.3e-21   73.3   0.5   1   4   3.6e-10   1.4e-08   31.1   0.2     8    67     4    63     1    68 0.92 contig_2_pilon_1070 # 1121732 # 1123666 # -1 # ID=5_1070;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2_pilon:1121732-1123666|- -            645 18543                -            520   2.3e-21   73.3   0.5   2   4   3.7e-05    0.0014   14.6   0.0   402   461   162   218   138   238 0.79 contig_2_pilon_1070 # 1121732 # 1123666 # -1 # ID=5_1070;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2_pilon:1121732-1123666|- -            645 18543                -            520   2.3e-21   73.3   0.5   3   4   2.9e-05    0.0011   15.0   0.0     6    51   327   372   323   388 0.85 contig_2_pilon_1070 # 1121732 # 1123666 # -1 # ID=5_1070;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2_pilon:1121732-1123666|- -            645 18543                -            520   2.3e-21   73.3   0.5   4   4    0.0052       0.2    7.5   0.0   401   461   442   499   432   552 0.81 contig_2_pilon_1070 # 1121732 # 1123666 # -1 # ID=5_1070;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2_pilon:44118-45860|-     -            581 18543                -            520     4e-21   72.5   0.2   1   1   1.5e-22   5.6e-21   72.0   0.2     6   224   328   545   325   555 0.86 contig_2_pilon_40 # 44118 # 45860 # -1 # ID=5_40;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.336
contig_2_pilon:567143-567889|+   -            249 18543                -            520     8e-21   71.5   0.2   1   1   2.4e-22   9.2e-21   71.3   0.2     8   230     6   224     1   241 0.85 contig_2_pilon_529 # 567143 # 567889 # 1 # ID=5_529;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
contig_2_pilon:1046096-1046758|- -            221 18543                -            520   5.8e-20   68.7   0.3   1   1   1.9e-21   7.1e-20   68.4   0.3    24   208    20   203    15   218 0.89 contig_2_pilon_1003 # 1046096 # 1046758 # -1 # ID=5_1003;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.380
contig_2_pilon:208110-208949|+   -            280 18543                -            520   6.7e-20   68.5   0.1   1   1     2e-21   7.9e-20   68.3   0.1    22   231    22   228     2   267 0.80 contig_2_pilon_191 # 208110 # 208949 # 1 # ID=5_191;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.413
contig_1_pilon:625234-627120|+   -            629 18543                -            520   8.9e-20   68.1   0.2   1   4   4.4e-05    0.0017   14.4   0.1    10    57     7    54     3   117 0.83 contig_1_pilon_588 # 625234 # 627120 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1_pilon:625234-627120|+   -            629 18543                -            520   8.9e-20   68.1   0.2   2   4   1.1e-06   4.3e-05   19.6   0.0   384   474   143   228   114   240 0.74 contig_1_pilon_588 # 625234 # 627120 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1_pilon:625234-627120|+   -            629 18543                -            520   8.9e-20   68.1   0.2   3   4     1e-06   3.9e-05   19.8   0.1    12    80   327   394   317   398 0.77 contig_1_pilon_588 # 625234 # 627120 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1_pilon:625234-627120|+   -            629 18543                -            520   8.9e-20   68.1   0.2   4   4    0.0018      0.07    9.0   0.0   141   216   442   514   434   532 0.78 contig_1_pilon_588 # 625234 # 627120 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1_pilon:71693-72373|+     -            227 18543                -            520   1.4e-19   67.5   0.0   1   1   4.1e-21   1.6e-19   67.3   0.0     8   214     4   209     1   218 0.86 contig_1_pilon_76 # 71693 # 72373 # 1 # ID=1_76;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.404
contig_2_pilon:86704-87510|+     -            269 18543                -            520   1.4e-19   67.4   1.1   1   1   4.1e-21   1.6e-19   67.3   1.1    11   235     8   242     1   265 0.81 contig_2_pilon_74 # 86704 # 87510 # 1 # ID=5_74;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.431
contig_1_pilon:401521-402741|+   -            407 18543                -            520   1.8e-19   67.1   1.3   1   2   1.3e-13   5.1e-12   42.5   0.2    19    70    39    90    28    98 0.91 contig_1_pilon_386 # 401521 # 402741 # 1 # ID=1_386;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
contig_1_pilon:401521-402741|+   -            407 18543                -            520   1.8e-19   67.1   1.3   2   2   7.4e-08   2.8e-06   23.5   0.1   378   494   122   237   104   260 0.80 contig_1_pilon_386 # 401521 # 402741 # 1 # ID=1_386;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
contig_2_pilon:1007882-1008952|+ -            357 18543                -            520   4.4e-19   65.8   2.5   1   1   1.6e-20   6.2e-19   65.3   2.5     9   224     6   236     2   244 0.78 contig_2_pilon_970 # 1007882 # 1008952 # 1 # ID=5_970;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.422
contig_2_pilon:1008942-1009895|+ -            318 18543                -            520   1.2e-18   64.3   0.3   1   2   8.4e-20   3.2e-18   62.9   0.2    19   222    22   231     3   242 0.83 contig_2_pilon_971 # 1008942 # 1009895 # 1 # ID=5_971;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:1008942-1009895|+ -            318 18543                -            520   1.2e-18   64.3   0.3   2   2       4.2   1.6e+02   -2.0   0.0   392   430   279   317   276   317 0.91 contig_2_pilon_971 # 1008942 # 1009895 # 1 # ID=5_971;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:668370-669008|+   -            213 18543                -            520   1.2e-18   64.3   0.1   1   1     4e-20   1.5e-18   64.0   0.1    31   202    28   199    16   209 0.88 contig_2_pilon_620 # 668370 # 669008 # 1 # ID=5_620;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.355
contig_2_pilon:1020812-1021921|- -            370 18543                -            520   1.6e-18   63.9   0.2   1   1   1.5e-19   5.9e-18   62.1   0.3    10   224     6   219     1   236 0.84 contig_2_pilon_982 # 1020812 # 1021921 # -1 # ID=5_982;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
contig_1_pilon:1212080-1212886|- -            269 18543                -            520   2.1e-18   63.5   0.2   1   1   6.9e-20   2.6e-18   63.2   0.2    13   230     9   227     3   243 0.87 contig_1_pilon_1151 # 1212080 # 1212886 # -1 # ID=1_1151;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.385
contig_2_pilon:1102685-1104445|+ -            587 18543                -            520     3e-18   63.0   0.6   1   1   1.2e-19   4.5e-18   62.5   0.6    24   224   362   560   357   569 0.89 contig_2_pilon_1053 # 1102685 # 1104445 # 1 # ID=5_1053;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.400
contig_2_pilon:955790-957427|+   -            546 18543                -            520   5.9e-18   62.1   0.0   1   1   2.3e-19   8.8e-18   61.5   0.0    24   226   320   520   301   533 0.83 contig_2_pilon_921 # 955790 # 957427 # 1 # ID=5_921;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.401
contig_2_pilon:45844-47598|-     -            585 18543                -            520   7.5e-18   61.7   0.5   1   1     3e-19   1.2e-17   61.1   0.5    15   228   343   554   330   566 0.79 contig_2_pilon_41 # 45844 # 47598 # -1 # ID=5_41;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.318
contig_2_pilon:1250808-1251566|+ -            253 18543                -            520   1.2e-17   61.0   0.0   1   1   4.4e-19   1.7e-17   60.6   0.0     6   230     4   234     1   251 0.76 contig_2_pilon_1203 # 1250808 # 1251566 # 1 # ID=5_1203;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_1_pilon:136343-138112|+   -            590 18543                -            520   2.6e-17   59.9   2.2   1   1     1e-18   3.9e-17   59.4   2.2    25   223   368   564   359   574 0.85 contig_1_pilon_125 # 136343 # 138112 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.384
contig_2_pilon:966841-967518|-   -            226 18543                -            520   3.7e-17   59.4   0.1   1   2   6.9e-07   2.6e-05   20.3   0.1    10    64     5    59     1    71 0.86 contig_2_pilon_930 # 966841 # 967518 # -1 # ID=5_930;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_2_pilon:966841-967518|-   -            226 18543                -            520   3.7e-17   59.4   0.1   2   2   4.4e-12   1.7e-10   37.5   0.0   140   223   124   207    97   217 0.88 contig_2_pilon_930 # 966841 # 967518 # -1 # ID=5_930;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_2_pilon:55073-55813|-     -            247 18543                -            520   7.3e-17   58.5   1.8   1   1   2.4e-18   9.1e-17   58.2   1.8     8   219     2   209     1   231 0.83 contig_2_pilon_51 # 55073 # 55813 # -1 # ID=5_51;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.305
