# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3609at1350	Complete	NODE_62_length_11564_cov_29.703623	6326	5220	-	699.5	364
3625at1350	Complete	NODE_14_length_56501_cov_33.217624	12688	9560	-	1101.3	1000
3786at1350	Complete	NODE_37_length_23788_cov_33.341002	12305	13333	+	706.3	342
3809at1350	Complete	NODE_46_length_18735_cov_33.806049	14001	12685	-	582.1	423
3841at1350	Complete	NODE_26_length_34327_cov_44.144053	11373	12494	+	659.4	371
3845at1350	Complete	NODE_12_length_78125_cov_33.572102	38211	37090	-	845.3	373
3920at1350	Complete	NODE_12_length_78125_cov_33.572102	53913	55109	+	798.2	390
4084at1350	Complete	NODE_8_length_86165_cov_28.227035	48767	47394	-	832.4	449
4260at1350	Complete	NODE_5_length_100374_cov_29.640417	27141	28265	+	732.2	371
4296at1350	Complete	NODE_20_length_45277_cov_34.462408	11818	12996	+	686.1	383
4559at1350	Complete	NODE_12_length_78125_cov_33.572102	16998	15763	-	847.8	410
4618at1350	Complete	NODE_28_length_32648_cov_29.742705	11244	12386	+	762.8	380
4675at1350	Complete	NODE_29_length_31200_cov_30.116648	27902	26904	-	615.9	326
4684at1350	Complete	NODE_4_length_101830_cov_39.048283	22913	24037	+	706.2	370
4733at1350	Complete	NODE_5_length_100374_cov_29.640417	68314	69438	+	507.7	372
4745at1350	Complete	NODE_25_length_34995_cov_34.880767	5596	4517	-	766.7	358
4818at1350	Complete	NODE_36_length_23986_cov_34.471021	3056	2055	-	698.1	329
4862at1350	Complete	NODE_4_length_101830_cov_39.048283	94486	95424	+	706.8	312
5202at1350	Complete	NODE_9_length_85202_cov_37.123657	76173	77129	+	697.7	316
5453at1350	Complete	NODE_16_length_53957_cov_35.398816	38993	37746	-	765.7	413
5581at1350	Complete	NODE_55_length_14649_cov_31.139852	14476	13280	-	799.1	397
5602at1350	Complete	NODE_58_length_13923_cov_28.107802	9159	8218	-	595.5	310
5782at1350	Complete	NODE_8_length_86165_cov_28.227035	49933	48878	-	682.4	341
5831at1350	Complete	NODE_11_length_80003_cov_31.743608	45785	46690	+	569.3	297
6003at1350	Complete	NODE_8_length_86165_cov_28.227035	32386	31550	-	382.1	266
6183at1350	Complete	NODE_116_length_2764_cov_30.359911	922	113	-	479.6	268
6417at1350	Complete	NODE_6_length_99885_cov_29.307212	86146	85337	-	484.9	269
6455at1350	Complete	NODE_1_length_114283_cov_31.103635	18582	17698	-	595.4	292
6584at1350	Complete	NODE_5_length_100374_cov_29.640417	54960	56603	+	1034.9	511
6632at1350	Complete	NODE_6_length_99885_cov_29.307212	59036	58119	-	520.6	297
6660at1350	Complete	NODE_22_length_43520_cov_30.536294	33699	34556	+	568.3	283
6712at1350	Complete	NODE_44_length_19664_cov_36.992299	1660	707	-	521.6	304
6804at1350	Complete	NODE_62_length_11564_cov_29.703623	10498	11400	+	597.5	295
6992at1350	Complete	NODE_12_length_78125_cov_33.572102	19067	18294	-	563.0	256
7212at1350	Complete	NODE_10_length_83811_cov_29.795656	34693	35505	+	545.6	264
7426at1350	Complete	NODE_1_length_114283_cov_31.103635	19913	19137	-	535.6	255
7474at1350	Complete	NODE_28_length_32648_cov_29.742705	30427	31344	+	520.3	300
7610at1350	Complete	NODE_11_length_80003_cov_31.743608	48707	49498	+	522.5	261
7677at1350	Complete	NODE_4_length_101830_cov_39.048283	97778	98575	+	545.7	263
7733at1350	Complete	NODE_4_length_101830_cov_39.048283	74935	74249	-	490.1	222
7785at1350	Complete	NODE_20_length_45277_cov_34.462408	30201	31163	+	562.9	317
7842at1350	Complete	NODE_4_length_101830_cov_39.048283	72409	73227	+	544.1	268
7856at1350	Complete	NODE_34_length_25980_cov_30.418284	16103	16936	+	513.0	267
8193at1350	Complete	NODE_33_length_26464_cov_31.883600	7429	8256	+	549.3	269
8271at1350	Complete	NODE_5_length_100374_cov_29.640417	31370	32041	+	450.6	224
8314at1350	Complete	NODE_5_length_100374_cov_29.640417	17461	18144	+	451.0	223
8319at1350	Complete	NODE_52_length_15383_cov_27.136547	13060	12344	-	511.0	236
8577at1350	Complete	NODE_79_length_7021_cov_30.596325	1077	412	-	458.5	220
8748at1350	Complete	NODE_13_length_59599_cov_35.538241	51618	53072	+	588.0	432
8931at1350	Complete	NODE_11_length_80003_cov_31.743608	16235	16915	+	401.7	221
9044at1350	Complete	NODE_14_length_56501_cov_33.217624	44960	44298	-	442.8	214
9080at1350	Complete	NODE_11_length_80003_cov_31.743608	40362	41129	+	439.3	253
9100at1350	Complete	NODE_4_length_101830_cov_39.048283	76504	75821	-	421.3	222
9192at1350	Complete	NODE_4_length_101830_cov_39.048283	2212	2901	+	504.0	229
9243at1350	Complete	NODE_2_length_109676_cov_33.984218	19879	20526	+	423.9	215
9623at1350	Complete	NODE_22_length_43520_cov_30.536294	30869	31762	+	555.4	293
9626at1350	Complete	NODE_20_length_45277_cov_34.462408	4965	5573	+	425.9	201
9768at1350	Complete	NODE_25_length_34995_cov_34.880767	20929	21873	+	492.9	306
9919at1350	Complete	NODE_68_length_9374_cov_26.562721	1686	1009	-	430.6	214
10042at1350	Complete	NODE_14_length_56501_cov_33.217624	53773	51053	-	1019.5	835
10082at1350	Complete	NODE_11_length_80003_cov_31.743608	51225	50587	-	388.9	206
10086at1350	Complete	NODE_2_length_109676_cov_33.984218	53141	52338	-	532.3	267
10119at1350	Complete	NODE_2_length_109676_cov_33.984218	86396	85752	-	418.6	214
10183at1350	Complete	NODE_23_length_43480_cov_29.402948	5321	4692	-	421.6	207
10292at1350	Complete	NODE_33_length_26464_cov_31.883600	4708	3719	-	497.8	320
10394at1350	Complete	NODE_1_length_114283_cov_31.103635	19135	18575	-	335.5	183
10425at1350	Complete	NODE_10_length_83811_cov_29.795656	18739	19281	+	281.8	181
10444at1350	Complete	NODE_4_length_101830_cov_39.048283	87583	88122	+	399.0	179
10501at1350	Complete	NODE_11_length_80003_cov_31.743608	34912	35808	+	472.9	289
10529at1350	Complete	NODE_13_length_59599_cov_35.538241	34250	34888	+	359.7	212
10577at1350	Complete	NODE_11_length_80003_cov_31.743608	7668	8279	+	338.1	195
10690at1350	Complete	NODE_33_length_26464_cov_31.883600	2988	2437	-	335.3	179
11095at1350	Complete	NODE_23_length_43480_cov_29.402948	16143	15604	-	341.5	177
11126at1350	Complete	NODE_8_length_86165_cov_28.227035	81537	82058	+	269.4	170
11129at1350	Complete	NODE_31_length_29314_cov_34.815612	7315	7818	+	350.9	167
11163at1350	Complete	NODE_68_length_9374_cov_26.562721	2391	1693	-	358.4	233
11246at1350	Complete	NODE_57_length_14190_cov_27.549204	9247	8576	-	334.7	209
11308at1350	Complete	NODE_4_length_101830_cov_39.048283	89866	90366	+	353.6	165
11328at1350	Complete	NODE_12_length_78125_cov_33.572102	52899	52336	-	338.2	185
12076at1350	Complete	NODE_8_length_86165_cov_28.227035	9740	9255	-	316.3	148
12247at1350	Complete	NODE_4_length_101830_cov_39.048283	65718	66116	+	265.8	129
12391at1350	Complete	NODE_4_length_101830_cov_39.048283	76823	77236	+	310.0	137
12582at1350	Complete	NODE_34_length_25980_cov_30.418284	24199	23438	-	425.1	242
12678at1350	Complete	NODE_60_length_13509_cov_28.953917	12733	12293	-	243.6	144
12722at1350	Complete	NODE_23_length_43480_cov_29.402948	17750	17286	-	257.8	152
12767at1350	Complete	NODE_8_length_86165_cov_28.227035	3124	1751	-	609.6	460
13299at1350	Complete	NODE_14_length_56501_cov_33.217624	25358	24912	-	264.1	147
13403at1350	Complete	NODE_14_length_56501_cov_33.217624	4729	4331	-	289.2	132
13483at1350	Complete	NODE_28_length_32648_cov_29.742705	8599	9159	+	271.9	165
13490at1350	Complete	NODE_67_length_9545_cov_35.344784	3575	3937	+	246.0	120
13526at1350	Complete	NODE_2_length_109676_cov_33.984218	91828	92625	+	424.8	259
13534at1350	Complete	NODE_12_length_78125_cov_33.572102	41253	40909	-	221.4	113
13616at1350	Complete	NODE_25_length_34995_cov_34.880767	4225	3905	-	203.1	103
13628at1350	Complete	NODE_10_length_83811_cov_29.795656	19288	19752	+	197.4	151
13655at1350	Complete	NODE_7_length_86709_cov_33.100688	16163	16678	+	315.8	162
13735at1350	Complete	NODE_5_length_100374_cov_29.640417	88930	89274	+	213.0	113
13742at1350	Complete	NODE_5_length_100374_cov_29.640417	69419	69865	+	209.8	141
13997at1350	Complete	NODE_14_length_56501_cov_33.217624	40153	39659	-	138.3	130
14302at1350	Complete	NODE_4_length_101830_cov_39.048283	94017	94406	+	285.9	129
14325at1350	Complete	NODE_8_length_86165_cov_28.227035	53147	52842	-	200.0	101
14388at1350	Complete	NODE_13_length_59599_cov_35.538241	26923	27414	+	299.9	163
14422at1350	Complete	NODE_11_length_80003_cov_31.743608	6047	6616	+	309.7	187
14632at1350	Complete	NODE_8_length_86165_cov_28.227035	15846	15115	-	430.4	238
14868at1350	Complete	NODE_14_length_56501_cov_33.217624	48522	48866	+	171.9	112
14932at1350	Complete	NODE_22_length_43520_cov_30.536294	4492	4770	+	170.0	90
15052at1350	Complete	NODE_4_length_101830_cov_39.048283	87247	87555	+	197.2	103
15301at1350	Complete	NODE_4_length_101830_cov_39.048283	93239	93457	+	176.7	72
15393at1350	Complete	NODE_5_length_100374_cov_29.640417	72657	73274	+	195.6	145
15547at1350	Complete	NODE_67_length_9545_cov_35.344784	8996	9238	+	162.2	79
15646at1350	Complete	NODE_6_length_99885_cov_29.307212	23417	23722	+	202.5	100
15847at1350	Complete	NODE_67_length_9545_cov_35.344784	3305	3117	-	153.6	62
16015at1350	Complete	NODE_1_length_114283_cov_31.103635	50588	50830	+	142.9	78
16038at1350	Complete	NODE_63_length_11496_cov_31.110392	5330	5509	+	134.2	58
16140at1350	Complete	NODE_20_length_45277_cov_34.462408	13090	13623	+	399.5	177
16160at1350	Complete	NODE_10_length_83811_cov_29.795656	9953	10165	+	146.7	67
16163at1350	Complete	NODE_4_length_101830_cov_39.048283	88141	88326	+	159.0	61
16169at1350	Complete	NODE_29_length_31200_cov_30.116648	20509	20844	+	178.4	111
16176at1350	Complete	NODE_11_length_80003_cov_31.743608	59211	59972	+	509.5	250
16182at1350	Complete	NODE_11_length_80003_cov_31.743608	26329	26784	+	310.0	150
16194at1350	Complete	NODE_8_length_86165_cov_28.227035	16856	15915	-	626.9	310
16202at1350	Complete	NODE_4_length_101830_cov_39.048283	93490	93606	+	104.4	38
16208at1350	Complete	NODE_2_length_109676_cov_33.984218	100520	100257	-	203.0	87
16235at1350	Complete	NODE_7_length_86709_cov_33.100688	11193	11726	+	360.8	177
16239at1350	Complete	NODE_11_length_80003_cov_31.743608	31570	32517	+	492.2	268
16254at1350	Complete	NODE_36_length_23986_cov_34.471021	20108	19887	-	150.0	73
16268at1350	Complete	NODE_26_length_34327_cov_44.144053	31408	32553	+	843.6	380
16281at1350	Complete	NODE_1_length_114283_cov_31.103635	57962	57378	-	417.1	192
16282at1350	Complete	NODE_13_length_59599_cov_35.538241	21406	21624	+	158.5	71
16291at1350	Complete	NODE_4_length_101830_cov_39.048283	84560	84838	+	208.8	92
16304at1350	Complete	NODE_27_length_32680_cov_27.796444	10895	11398	+	338.7	163
16315at1350	Complete	NODE_31_length_29314_cov_34.815612	19672	19824	+	123.8	50
16318at1350	Complete	NODE_27_length_32680_cov_27.796444	19405	19605	+	158.6	66
16324at1350	Complete	NODE_2_length_109676_cov_33.984218	108651	107311	-	997.9	444
16346at1350	Complete	NODE_17_length_53451_cov_37.688722	3846	3403	-	326.7	147
16368at1350	Complete	NODE_2_length_109676_cov_33.984218	77925	80114	+	1600.6	729
16375at1350	Complete	NODE_5_length_100374_cov_29.640417	15439	15999	+	283.9	169
16403at1350	Complete	NODE_4_length_101830_cov_39.048283	92401	93048	+	454.4	214
16463at1350	Complete	NODE_17_length_53451_cov_37.688722	48306	47056	-	918.9	411
16466at1350	Complete	NODE_6_length_99885_cov_29.307212	22698	22964	+	191.3	88
16470at1350	Complete	NODE_5_length_100374_cov_29.640417	4149	5297	+	819.4	382
16490at1350	Complete	NODE_13_length_59599_cov_35.538241	19470	18697	-	423.3	252
16513at1350	Complete	NODE_17_length_53451_cov_37.688722	38854	38438	-	212.5	132
16520at1350	Complete	NODE_23_length_43480_cov_29.402948	38688	37522	-	839.2	384
16535at1350	Complete	NODE_12_length_78125_cov_33.572102	15301	13910	-	1043.6	463
16545at1350	Complete	NODE_46_length_18735_cov_33.806049	11760	10951	-	553.3	266
16557at1350	Complete	NODE_6_length_99885_cov_29.307212	95162	96163	+	751.1	330
16567at1350	Complete	NODE_6_length_99885_cov_29.307212	87532	86165	-	949.0	453
16595at1350	Complete	NODE_1_length_114283_cov_31.103635	51598	50969	-	463.5	209
16610at1350	Complete	NODE_27_length_32680_cov_27.796444	24366	25664	+	980.1	432
16621at1350	Complete	NODE_11_length_80003_cov_31.743608	37059	37286	+	126.6	72
16631at1350	Complete	NODE_22_length_43520_cov_30.536294	22607	22894	+	191.9	92
16633at1350	Complete	NODE_6_length_99885_cov_29.307212	97567	98322	+	547.2	251
16637at1350	Complete	NODE_4_length_101830_cov_39.048283	85222	85878	+	489.2	218
16651at1350	Complete	NODE_14_length_56501_cov_33.217624	14631	14008	-	408.3	207
16665at1350	Complete	NODE_9_length_85202_cov_37.123657	72702	70288	-	1778.8	803
16677at1350	Complete	NODE_4_length_101830_cov_39.048283	85881	86315	+	323.8	144
16693at1350	Complete	NODE_22_length_43520_cov_30.536294	30199	30885	+	503.1	228
16696at1350	Complete	NODE_20_length_45277_cov_34.462408	40575	41225	+	380.1	197
16720at1350	Complete	NODE_4_length_101830_cov_39.048283	28707	29006	+	202.7	98
16729at1350	Complete	NODE_6_length_99885_cov_29.307212	62843	63157	+	209.7	104
16732at1350	Complete	NODE_2_length_109676_cov_33.984218	69953	68871	-	773.0	359
16738at1350	Complete	NODE_22_length_43520_cov_30.536294	36490	37296	+	577.8	265
16743at1350	Complete	NODE_4_length_101830_cov_39.048283	83684	84517	+	627.2	276
16754at1350	Complete	NODE_26_length_34327_cov_44.144053	6463	7539	+	726.6	345
16764at1350	Complete	NODE_34_length_25980_cov_30.418284	13055	13792	+	475.5	243
16765at1350	Complete	NODE_10_length_83811_cov_29.795656	69984	69247	-	526.2	245
16778at1350	Complete	NODE_14_length_56501_cov_33.217624	20745	18976	-	1241.0	588
16780at1350	Complete	NODE_4_length_101830_cov_39.048283	88792	89328	+	379.4	178
16795at1350	Complete	NODE_18_length_49813_cov_28.127015	34771	33845	-	638.3	306
16796at1350	Complete	NODE_4_length_101830_cov_39.048283	77320	77790	+	350.7	156
16832at1350	Complete	NODE_36_length_23986_cov_34.471021	13898	13101	-	556.7	264
16841at1350	Complete	NODE_22_length_43520_cov_30.536294	37312	38070	+	546.1	251
16850at1350	Complete	NODE_41_length_20569_cov_30.148630	10134	9859	-	201.1	90
16867at1350	Complete	NODE_23_length_43480_cov_29.402948	14294	13368	-	659.8	307
16872at1350	Complete	NODE_20_length_45277_cov_34.462408	39129	40238	+	785.7	369
16875at1350	Complete	NODE_11_length_80003_cov_31.743608	49580	50455	+	521.0	289
16876at1350	Complete	NODE_37_length_23788_cov_33.341002	10831	11697	+	614.8	287
16881at1350	Complete	NODE_28_length_32648_cov_29.742705	15226	17871	+	1967.3	878
16886at1350	Complete	NODE_1_length_114283_cov_31.103635	54076	52832	-	869.1	412
16889at1350	Complete	NODE_2_length_109676_cov_33.984218	82206	81085	-	779.1	371
16891at1350	Complete	NODE_13_length_59599_cov_35.538241	53072	53617	+	367.0	181
16907at1350	Complete	NODE_18_length_49813_cov_28.127015	20705	19788	-	690.7	297
16921at1350	Complete	NODE_13_length_59599_cov_35.538241	12470	13150	+	481.9	226
16922at1350	Complete	NODE_58_length_13923_cov_28.107802	4536	4024	-	366.4	170
16923at1350	Complete	NODE_16_length_53957_cov_35.398816	40026	40553	+	305.8	165
16933at1350	Complete	NODE_7_length_86709_cov_33.100688	9577	10329	+	489.2	250
16944at1350	Complete	NODE_47_length_17117_cov_34.327980	8570	6411	-	1583.8	719
16949at1350	Complete	NODE_2_length_109676_cov_33.984218	109071	108679	-	242.4	122
16956at1350	Complete	NODE_12_length_78125_cov_33.572102	32100	31723	-	210.9	119
16964at1350	Complete	NODE_26_length_34327_cov_44.144053	26036	27067	+	748.4	343
16977at1350	Complete	NODE_4_length_101830_cov_39.048283	39518	37896	-	1203.5	539
17002at1350	Complete	NODE_4_length_101830_cov_39.048283	19793	21127	+	880.1	438
17004at1350	Complete	NODE_10_length_83811_cov_29.795656	31318	32100	+	581.7	260
17008at1350	Complete	NODE_14_length_56501_cov_33.217624	51069	50125	-	660.6	313
17020at1350	Complete	NODE_16_length_53957_cov_35.398816	47071	47466	+	256.2	130
17022at1350	Complete	NODE_4_length_101830_cov_39.048283	88362	88760	+	288.6	132
17026at1350	Complete	NODE_4_length_101830_cov_39.048283	82075	82704	+	466.4	209
17035at1350	Complete	NODE_12_length_78125_cov_33.572102	59295	58621	-	465.4	223
17046at1350	Complete	NODE_2_length_109676_cov_33.984218	18445	17432	-	622.2	332
17054at1350	Complete	NODE_13_length_59599_cov_35.538241	16902	17873	+	723.1	322
17055at1350	Complete	NODE_11_length_80003_cov_31.743608	33912	34754	+	543.3	280
17059at1350	Complete	NODE_31_length_29314_cov_34.815612	19510	18866	-	416.4	211
17061at1350	Complete	NODE_47_length_17117_cov_34.327980	2191	2892	+	468.7	233
17064at1350	Complete	NODE_34_length_25980_cov_30.418284	22663	21908	-	496.8	250
17069at1350	Complete	NODE_13_length_59599_cov_35.538241	23323	23937	+	438.4	204
17070at1350	Complete	NODE_41_length_20569_cov_30.148630	10387	10941	+	320.4	179
17071at1350	Complete	NODE_4_length_101830_cov_39.048283	81736	82044	+	231.2	102
17085at1350	Complete	NODE_10_length_83811_cov_29.795656	45916	46209	+	198.9	97
17089at1350	Complete	NODE_2_length_109676_cov_33.984218	58482	58189	-	205.6	94
17093at1350	Complete	NODE_41_length_20569_cov_30.148630	7102	6755	-	251.3	115
17097at1350	Complete	NODE_6_length_99885_cov_29.307212	98438	99736	+	956.9	431
17121at1350	Complete	NODE_4_length_101830_cov_39.048283	62531	63547	+	659.6	336
17157at1350	Complete	NODE_5_length_100374_cov_29.640417	53958	54935	+	722.8	325
17167at1350	Complete	NODE_11_length_80003_cov_31.743608	4019	4906	+	579.5	295
17171at1350	Complete	NODE_5_length_100374_cov_29.640417	64865	68293	+	2457.5	1140
17173at1350	Complete	NODE_22_length_43520_cov_30.536294	25560	26111	+	387.2	181
17189at1350	Complete	NODE_10_length_83811_cov_29.795656	78965	79849	+	617.3	294
17205at1350	Complete	NODE_22_length_43520_cov_30.536294	8364	8828	+	316.7	152
17213at1350	Complete	NODE_16_length_53957_cov_35.398816	43347	44807	+	1059.2	485
17223at1350	Complete	NODE_16_length_53957_cov_35.398816	49623	49868	+	176.9	80
17233at1350	Complete	NODE_23_length_43480_cov_29.402948	12064	10988	-	778.1	357
17241at1350	Complete	NODE_17_length_53451_cov_37.688722	3387	2995	-	289.2	130
17244at1350	Complete	NODE_13_length_59599_cov_35.538241	14114	14932	+	580.7	272
17261at1350	Complete	NODE_4_length_101830_cov_39.048283	98778	99524	+	516.9	248
17265at1350	Complete	NODE_28_length_32648_cov_29.742705	4775	5512	+	440.6	241
17270at1350	Complete	NODE_18_length_49813_cov_28.127015	23798	23337	-	302.7	152
17278at1350	Complete	NODE_6_length_99885_cov_29.307212	88509	88946	+	244.1	144
17281at1350	Complete	NODE_5_length_100374_cov_29.640417	28278	29573	+	956.6	431
17284at1350	Complete	NODE_67_length_9545_cov_35.344784	5788	7824	+	1380.0	675
17300at1350	Complete	NODE_55_length_14649_cov_31.139852	9320	8358	-	703.7	320
17307at1350	Complete	NODE_36_length_23986_cov_34.471021	16875	17486	+	448.7	201
17314at1350	Complete	NODE_5_length_100374_cov_29.640417	83804	83100	-	436.8	231
17342at1350	Complete	NODE_5_length_100374_cov_29.640417	34249	35688	+	1016.6	479
17347at1350	Complete	NODE_112_length_2886_cov_42.225009	1297	104	-	841.6	394
17348at1350	Complete	NODE_20_length_45277_cov_34.462408	44425	45144	+	500.2	239
17357at1350	Complete	NODE_41_length_20569_cov_30.148630	14012	13674	-	209.7	112
17358at1350	Complete	NODE_10_length_83811_cov_29.795656	19749	20765	+	694.8	336
17365at1350	Complete	NODE_10_length_83811_cov_29.795656	3793	3942	+	125.8	49
17370at1350	Complete	NODE_68_length_9374_cov_26.562721	7047	6601	-	286.4	144
17376at1350	Complete	NODE_10_length_83811_cov_29.795656	26357	28048	+	1167.8	562
17380at1350	Complete	NODE_38_length_23628_cov_35.195393	10309	9746	-	381.7	186
17381at1350	Complete	NODE_22_length_43520_cov_30.536294	21069	21776	+	471.4	234
17382at1350	Complete	NODE_20_length_45277_cov_34.462408	22954	24681	+	1260.4	575
17386at1350	Complete	NODE_17_length_53451_cov_37.688722	52425	51958	-	284.3	151
17397at1350	Complete	NODE_22_length_43520_cov_30.536294	11284	12840	+	1143.4	518
17409at1350	Complete	NODE_22_length_43520_cov_30.536294	10719	11261	+	302.2	180
17415at1350	Complete	NODE_8_length_86165_cov_28.227035	51373	49943	-	1070.9	476
17419at1350	Complete	NODE_16_length_53957_cov_35.398816	45129	45665	+	352.0	176
17426at1350	Complete	NODE_1_length_114283_cov_31.103635	25283	26104	+	557.9	271
17449at1350	Complete	NODE_16_length_53957_cov_35.398816	40616	41986	+	995.2	456
17457at1350	Complete	NODE_14_length_56501_cov_33.217624	48095	48529	+	275.6	140
17460at1350	Complete	NODE_10_length_83811_cov_29.795656	48863	49210	+	224.4	115
17463at1350	Missing
17488at1350	Complete	NODE_51_length_15502_cov_33.356186	11674	11111	-	401.7	186
17489at1350	Complete	NODE_10_length_83811_cov_29.795656	73751	76567	+	2072.0	938
17500at1350	Complete	NODE_2_length_109676_cov_33.984218	20541	22067	+	1024.7	501
17514at1350	Complete	NODE_17_length_53451_cov_37.688722	25341	21688	-	2810.5	1215
17515at1350	Complete	NODE_52_length_15383_cov_27.136547	1666	320	-	972.1	447
17521at1350	Complete	NODE_62_length_11564_cov_29.703623	6536	7537	+	719.0	333
17540at1350	Complete	NODE_20_length_45277_cov_34.462408	36778	37647	+	588.8	285
17541at1350	Complete	NODE_4_length_101830_cov_39.048283	36904	37767	+	500.9	287
17559at1350	Complete	NODE_13_length_59599_cov_35.538241	29716	30456	+	432.1	244
17563at1350	Complete	NODE_36_length_23986_cov_34.471021	15079	14306	-	453.6	258
17568at1350	Complete	NODE_12_length_78125_cov_33.572102	18281	16995	-	821.1	419
17581at1350	Complete	NODE_38_length_23628_cov_35.195393	10560	10829	+	194.5	89
17588at1350	Complete	NODE_12_length_78125_cov_33.572102	51316	50771	-	336.8	180
17604at1350	Complete	NODE_13_length_59599_cov_35.538241	58038	59534	+	1082.9	496
17635at1350	Complete	NODE_1_length_114283_cov_31.103635	29424	28354	-	700.2	346
17665at1350	Complete	NODE_57_length_14190_cov_27.549204	10974	9754	-	823.9	405
17670at1350	Complete	NODE_36_length_23986_cov_34.471021	4287	3841	-	278.5	141
17682at1350	Complete	NODE_4_length_101830_cov_39.048283	90604	91044	+	310.9	146
17689at1350	Complete	NODE_11_length_80003_cov_31.743608	46727	47275	+	389.1	181
17699at1350	Complete	NODE_6_length_99885_cov_29.307212	65262	66161	+	602.9	296
17704at1350	Complete	NODE_10_length_83811_cov_29.795656	39720	44078	+	3105.9	1450
17725at1350	Complete	NODE_23_length_43480_cov_29.402948	6044	5328	-	435.0	234
17727at1350	Complete	NODE_2_length_109676_cov_33.984218	104216	103347	-	622.9	288
17737at1350	Complete	NODE_4_length_101830_cov_39.048283	61422	60499	-	628.6	306
17744at1350	Complete	NODE_29_length_31200_cov_30.116648	15441	15779	+	213.0	110
17745at1350	Complete	NODE_2_length_109676_cov_33.984218	39359	38400	-	647.9	313
17750at1350	Complete	NODE_7_length_86709_cov_33.100688	14309	13329	-	693.9	325
17760at1350	Complete	NODE_55_length_14649_cov_31.139852	8284	6500	-	1199.1	585
17764at1350	Complete	NODE_7_length_86709_cov_33.100688	8471	7536	-	582.1	298
17765at1350	Complete	NODE_14_length_56501_cov_33.217624	45812	45030	-	500.3	258
17767at1350	Complete	NODE_4_length_101830_cov_39.048283	86518	86784	+	189.0	87
