ID or #		Start	End	Type	Contig
gene-EfmE745_RS00235		53452	54159	complete	contig_29:51608-50901
gene-EfmE745_RS00240		54457	55143	complete	contig_29:50603-51289
gene-EfmE745_RS00245		55315	55896	partial	contig_29:49745-50730
gene-EfmE745_RS01505		305691	307151	partial	contig_40:99337-97883
gene-EfmE745_RS01510		307287	308783	complete	contig_40:97747-96251
gene-EfmE745_RS01515		308797	310620	complete	contig_40:96237-94414
gene-EfmE745_RS01520		310621	311337	complete	contig_40:94413-93697
gene-EfmE745_RS01525		311643	313571	complete	contig_40:93391-91463
gene-EfmE745_RS01530		313697	314251	complete	contig_40:91337-90783
gene-EfmE745_RS01535		314859	315173	complete	contig_40:90175-89861
gene-EfmE745_RS01540		315187	315447	complete	contig_40:89847-89587
gene-EfmE745_RS01545		315617	315931	complete	contig_40:89417-89103
gene-EfmE745_RS01550		315933	317588	complete	contig_40:89101-87446
gene-EfmE745_RS01555		317671	319805	complete	contig_40:87363-85229
gene-EfmE745_RS01565		319980	320489	complete	contig_40:85054-84545
gene-EfmE745_RS01570		320486	321790	complete	contig_40:84548-83244
gene-EfmE745_RS01575		321898	322755	complete	contig_40:83136-82279
gene-EfmE745_RS01580		322867	323187	complete	contig_40:82167-81847
gene-EfmE745_RS01585		323340	323735	complete	contig_40:81694-81299
gene-EfmE745_RS01590		323710	324720	complete	contig_40:81324-80314
gene-EfmE745_RS01595		324748	325353	complete	contig_40:80286-79681
gene-EfmE745_RS01600		325500	326165	complete	contig_40:79534-78869
gene-EfmE745_RS01605		326448	327107	complete	contig_40:78586-77927
gene-EfmE745_RS01610		327184	328794	complete	contig_40:77850-76240
gene-EfmE745_RS01615		328807	329532	complete	contig_40:76227-75502
gene-EfmE745_RS01620		329630	330583	complete	contig_40:75404-74451
gene-EfmE745_RS01625		330594	330755	complete	contig_40:74440-74279
gene-EfmE745_RS01630		331009	331608	complete	contig_40:74025-73426
gene-EfmE745_RS01635		331677	332978	complete	contig_40:73357-72056
id-NZ_CP014529.1:333241..333446		333241	333446	complete	contig_40:71793-71588
gene-EfmE745_RS01640		333558	334814	complete	contig_40:71476-70220
gene-EfmE745_RS01645		335104	336981	complete	contig_40:69930-68053
gene-EfmE745_RS01650		337248	338645	complete	contig_40:67786-66389
gene-EfmE745_RS01655		338754	340122	complete	contig_40:66280-64912
gene-EfmE745_RS01660		340403	341422	complete	contig_40:64631-63612
gene-EfmE745_RS01665		341444	342451	complete	contig_40:63590-62583
gene-EfmE745_RS01670		342444	343109	complete	contig_40:62590-61925
gene-EfmE745_RS01675		343102	345396	complete	contig_40:61932-59638
gene-EfmE745_RS01680		345656	347821	complete	contig_40:59378-57213
gene-EfmE745_RS01685		348125	348958	complete	contig_40:56909-56076
gene-EfmE745_RS01690		349061	350761	complete	contig_40:55973-54273
gene-EfmE745_RS01695		351599	352918	complete	contig_40:53435-52116
gene-EfmE745_RS04655		954744	956465	partial	contig_34:16486-16597
gene-EfmE745_RS06925		1403900	1406605	partial	contig_2:136470-137310
gene-EfmE745_RS06930		1406580	1408337	complete	contig_2:137285-139042
gene-EfmE745_RS06935		1408354	1409136	complete	contig_2:139059-139841
gene-EfmE745_RS06940		1409136	1411202	complete	contig_2:139841-141907
gene-EfmE745_RS06945		1411203	1411649	complete	contig_2:141908-142354
gene-EfmE745_RS16215		1411651	1411788	complete	contig_2:142356-142493
gene-EfmE745_RS06950		1411825	1412118	complete	contig_2:142530-142823
gene-EfmE745_RS06955		1412141	1412338	complete	contig_2:142846-143043
gene-EfmE745_RS06960		1412349	1413368	complete	contig_2:143054-144073
gene-EfmE745_RS16220		1413408	1414747	complete	contig_2:144113-145452
gene-EfmE745_RS06975		1414965	1415036	complete	contig_2:145670-145741
rna-EfmE745_RS06975		1414965	1415036	complete	contig_2:145670-145741
exon-EfmE745_RS06975-1		1414965	1415036	complete	contig_2:145670-145741
gene-EfmE745_RS06980		1415582	1416154	complete	contig_2:146287-146859
gene-EfmE745_RS06985		1416261	1417439	complete	contig_2:146966-148144
gene-EfmE745_RS06990		1417498	1417902	complete	contig_2:148203-148607
gene-EfmE745_RS06995		1418067	1419512	complete	contig_2:148772-150217
gene-EfmE745_RS07000		1419787	1421682	complete	contig_2:150492-152387
gene-EfmE745_RS07005		1421877	1422323	complete	contig_2:152582-153028
gene-EfmE745_RS07010		1422536	1422700	complete	contig_2:153241-153405
gene-EfmE745_RS07015		1422788	1423306	complete	contig_2:153493-154011
gene-EfmE745_RS07020		1423383	1424339	complete	contig_2:154088-155044
gene-EfmE745_RS07025		1424505	1425311	complete	contig_2:155210-156016
gene-EfmE745_RS07030		1425308	1426297	complete	contig_2:156013-157002
gene-EfmE745_RS07035		1426294	1427298	complete	contig_2:156999-158003
gene-EfmE745_RS07040		1427430	1427972	complete	contig_2:158135-158677
gene-EfmE745_RS07045		1427992	1428690	complete	contig_2:158697-159395
gene-EfmE745_RS07050		1428711	1428923	complete	contig_2:159416-159628
gene-EfmE745_RS07055		1428923	1429885	complete	contig_2:159628-160590
gene-EfmE745_RS07060		1429903	1430298	complete	contig_2:160608-161003
gene-EfmE745_RS07065		1430461	1430826	complete	contig_2:161166-161531
gene-EfmE745_RS07070		1430823	1432634	complete	contig_2:161528-163339
gene-EfmE745_RS07075		1432696	1432863	complete	contig_2:163401-163568
gene-EfmE745_RS07080		1433111	1434100	complete	contig_2:163816-164805
gene-EfmE745_RS07085		1434112	1435596	complete	contig_2:164817-166301
gene-EfmE745_RS07090		1435620	1436600	complete	contig_2:166325-167305
gene-EfmE745_RS07095		1436791	1437513	complete	contig_2:167496-168218
gene-EfmE745_RS07100		1437497	1438039	complete	contig_2:168202-168744
gene-EfmE745_RS07105		1438046	1438510	complete	contig_2:168751-169215
gene-EfmE745_RS07110		1438507	1439523	complete	contig_2:169212-170228
gene-EfmE745_RS07115		1440132	1440833	complete	contig_2:170837-171538
gene-EfmE745_RS07120		1441294	1442523	complete	contig_2:171999-173228
gene-EfmE745_RS07125		1442614	1443633	complete	contig_2:173319-174338
gene-EfmE745_RS07130		1443748	1444695	complete	contig_2:174453-175400
id-NZ_CP014529.1:1444841..1445038		1444841	1445038	complete	contig_2:175546-175743
gene-EfmE745_RS07135		1445115	1446806	complete	contig_2:175820-177511
gene-EfmE745_RS07140		1447260	1447805	complete	contig_2:177965-178510
gene-EfmE745_RS07145		1447809	1447937	complete	contig_2:178514-178642
gene-EfmE745_RS07150		1447930	1449021	complete	contig_2:178635-179726
gene-EfmE745_RS07155		1449238	1449717	complete	contig_2:179943-180422
gene-EfmE745_RS07160		1450076	1450858	complete	contig_2:180781-181563
gene-EfmE745_RS07165		1450957	1451838	complete	contig_2:181662-182543
gene-EfmE745_RS07170		1451974	1452696	complete	contig_2:182679-183401
gene-EfmE745_RS07175		1452699	1453256	complete	contig_2:183404-183961
gene-EfmE745_RS07180		1453451	1454263	complete	contig_2:184156-184968
gene-EfmE745_RS07185		1454260	1455060	complete	contig_2:184965-185765
gene-EfmE745_RS07190		1455221	1456489	complete	contig_2:185926-187194
gene-EfmE745_RS07195		1456557	1458266	complete	contig_2:187262-188971
gene-EfmE745_RS07200		1458478	1462836	complete	contig_2:189183-193541
gene-EfmE745_RS07205		1462981	1463454	complete	contig_2:193686-194159
gene-EfmE745_RS07210		1463477	1464652	complete	contig_2:194182-195357
gene-EfmE745_RS07215		1464674	1464967	complete	contig_2:195379-195672
gene-EfmE745_RS07220		1464964	1465275	complete	contig_2:195669-195980
gene-EfmE745_RS07225		1465288	1467594	complete	contig_2:195993-198299
gene-EfmE745_RS07230		1467621	1467968	complete	contig_2:198326-198673
gene-EfmE745_RS17135		1468125	1468581	complete	contig_2:198830-199286
gene-EfmE745_RS07235		1468746	1471107	complete	contig_2:199451-201812
gene-EfmE745_RS07240		1471475	1472398	complete	contig_2:202180-203103
gene-EfmE745_RS07245		1472402	1473343	complete	contig_2:203107-204048
gene-EfmE745_RS07250		1473695	1474480	complete	contig_2:204400-205185
gene-EfmE745_RS07255		1474493	1475344	complete	contig_2:205198-206049
gene-EfmE745_RS07260		1475468	1475920	complete	contig_2:206173-206625
gene-EfmE745_RS07265		1476385	1476753	complete	contig_2:207090-207458
gene-EfmE745_RS07270		1476903	1477385	complete	contig_2:207608-208090
gene-EfmE745_RS07275		1477422	1478432	complete	contig_2:208127-209137
gene-EfmE745_RS07280		1478547	1479260	complete	contig_2:209252-209965
gene-EfmE745_RS07285		1479450	1480040	complete	contig_2:210155-210745
gene-EfmE745_RS07290		1480524	1480751	complete	contig_2:211229-211456
gene-EfmE745_RS07295		1480767	1481933	complete	contig_2:211472-212638
gene-EfmE745_RS07300		1482167	1483210	complete	contig_2:212872-213915
gene-EfmE745_RS07305		1483304	1483867	complete	contig_2:214009-214572
gene-EfmE745_RS07310		1483918	1485747	complete	contig_2:214623-216452
gene-EfmE745_RS07315		1485898	1487064	complete	contig_2:216603-217769
gene-EfmE745_RS07320		1487146	1487775	complete	contig_2:217851-218480
gene-EfmE745_RS16940		1487787	1487960	complete	contig_2:218492-218665
gene-EfmE745_RS07325		1488005	1488742	complete	contig_2:218710-219447
gene-EfmE745_RS07330		1488744	1490246	complete	contig_2:219449-220951
gene-EfmE745_RS07335		1490505	1492499	complete	contig_2:221210-223204
gene-EfmE745_RS07340		1492509	1495325	complete	contig_2:223214-226030
gene-EfmE745_RS07345		1495588	1496853	complete	contig_2:226293-227558
gene-EfmE745_RS07350		1496857	1497588	complete	contig_2:227562-228293
gene-EfmE745_RS07355		1497723	1498607	complete	contig_2:228428-229312
gene-EfmE745_RS07360		1498604	1499602	complete	contig_2:229309-230307
gene-EfmE745_RS07365		1499636	1500571	complete	contig_2:230341-231276
gene-EfmE745_RS07375		1501138	1501764	complete	contig_2:231843-232469
gene-EfmE745_RS07380		1501951	1502532	complete	contig_2:232656-233237
gene-EfmE745_RS07385		1502529	1503482	complete	contig_2:233234-234187
gene-EfmE745_RS07390		1504055	1504306	complete	contig_2:234760-235011
gene-EfmE745_RS07395		1504340	1504618	complete	contig_2:235045-235323
gene-EfmE745_RS07400		1505215	1505472	complete	contig_2:235920-236177
gene-EfmE745_RS07405		1505585	1506196	complete	contig_2:236290-236901
gene-EfmE745_RS07410		1506375	1506932	complete	contig_2:237080-237637
gene-EfmE745_RS07415		1507631	1508152	complete	contig_2:238336-238857
gene-EfmE745_RS07420		1508351	1512043	complete	contig_2:239056-242748
gene-EfmE745_RS07425		1512232	1513119	complete	contig_2:242937-243824
gene-EfmE745_RS07430		1513116	1514285	complete	contig_2:243821-244990
gene-EfmE745_RS07435		1514309	1515664	complete	contig_2:245014-246369
gene-EfmE745_RS07440		1515736	1517541	complete	contig_2:246441-248246
gene-EfmE745_RS07445		1517950	1518240	complete	contig_2:248655-248945
gene-EfmE745_RS07450		1518253	1519278	complete	contig_2:248958-249983
gene-EfmE745_RS07455		1519281	1519940	complete	contig_2:249986-250645
gene-EfmE745_RS07460		1520097	1521029	complete	contig_2:250802-251734
gene-EfmE745_RS07465		1521183	1522472	complete	contig_2:251888-253177
gene-EfmE745_RS07470		1522719	1523969	complete	contig_2:253424-254674
gene-EfmE745_RS07475		1524052	1524639	complete	contig_2:254757-255344
gene-EfmE745_RS16945		1524713	1524868	complete	contig_2:255418-255573
gene-EfmE745_RS07485		1525004	1526332	complete	contig_2:255709-257037
gene-EfmE745_RS07490		1526343	1526552	complete	contig_2:257048-257257
gene-EfmE745_RS07495		1526712	1527464	complete	contig_2:257417-258169
gene-EfmE745_RS07500		1527461	1528375	complete	contig_2:258166-259080
gene-EfmE745_RS07505		1528393	1530324	complete	contig_2:259098-261029
gene-EfmE745_RS07510		1530435	1531994	complete	contig_2:261140-262699
gene-EfmE745_RS07515		1532149	1534383	complete	contig_2:262854-265088
gene-EfmE745_RS07520		1534400	1536436	complete	contig_2:265105-267141
gene-EfmE745_RS07525		1536542	1536847	complete	contig_2:267247-267552
gene-EfmE745_RS07530		1536847	1538319	complete	contig_2:267552-269024
gene-EfmE745_RS07535		1538316	1539746	complete	contig_2:269021-270451
gene-EfmE745_RS07540		1539756	1540811	complete	contig_2:270461-271516
gene-EfmE745_RS07545		1540922	1542295	complete	contig_2:271627-273000
gene-EfmE745_RS07550		1542298	1542426	complete	contig_2:273003-273131
gene-EfmE745_RS07555		1542866	1543054	complete	contig_2:273571-273759
gene-EfmE745_RS07560		1543132	1544145	complete	contig_2:273837-274850
gene-EfmE745_RS07565		1544212	1545246	complete	contig_2:274917-275951
gene-EfmE745_RS07570		1545361	1547586	complete	contig_2:276066-278291
gene-EfmE745_RS07575		1547604	1549487	complete	contig_2:278309-280192
gene-EfmE745_RS07580		1549468	1550442	complete	contig_2:280173-281147
gene-EfmE745_RS07585		1551101	1552123	complete	contig_2:281806-282828
gene-EfmE745_RS07590		1552156	1553220	complete	contig_2:282861-283925
gene-EfmE745_RS07595		1553222	1554388	complete	contig_2:283927-285093
gene-EfmE745_RS07600		1554405	1555496	complete	contig_2:285110-286201
gene-EfmE745_RS07605		1555509	1556804	complete	contig_2:286214-287509
gene-EfmE745_RS07610		1556797	1557306	complete	contig_2:287502-288011
gene-EfmE745_RS07615		1557303	1558139	complete	contig_2:288008-288844
gene-EfmE745_RS07620		1558202	1559938	complete	contig_2:288907-290643
gene-EfmE745_RS07625		1559935	1560865	complete	contig_2:290640-291570
gene-EfmE745_RS07630		1560865	1561443	complete	contig_2:291570-290992
gene-EfmE745_RS07635		1561716	1563002	complete	contig_2:292421-291135
gene-EfmE745_RS07640		1563139	1564008	complete	contig_2:293844-292975
gene-EfmE745_RS07645		1564005	1564891	partial	contig_2:294710-290713
gene-EfmE745_RS08685		1771024	1771798	partial	contig_66:69734-69848
gene-EfmE745_RS08690		1771852	1775037	complete	contig_66:69902-73087
gene-EfmE745_RS08695		1775042	1776118	complete	contig_66:73092-74168
gene-EfmE745_RS08700		1776123	1777403	complete	contig_66:74173-75453
gene-EfmE745_RS08705		1777422	1778348	complete	contig_66:75472-76398
gene-EfmE745_RS08710		1778361	1779644	complete	contig_66:76411-77694
gene-EfmE745_RS08715		1779658	1780197	complete	contig_66:77708-78247
gene-EfmE745_RS08720		1780432	1781343	complete	contig_66:78482-79393
gene-EfmE745_RS08725		1781340	1781804	complete	contig_66:79390-79854
gene-EfmE745_RS08730		1781809	1782507	complete	contig_66:79859-80557
gene-EfmE745_RS08735		1782494	1782880	complete	contig_66:80544-80930
gene-EfmE745_RS08740		1783027	1784697	complete	contig_66:81077-82747
gene-EfmE745_RS08745		1784880	1785113	complete	contig_66:82930-83163
gene-EfmE745_RS08750		1785212	1785643	complete	contig_66:83262-83693
gene-EfmE745_RS08755		1785722	1786135	complete	contig_66:83772-84185
gene-EfmE745_RS08760		1786173	1787321	complete	contig_66:84223-85371
gene-EfmE745_RS08765		1787443	1788039	complete	contig_66:85493-86089
gene-EfmE745_RS08770		1788239	1790881	complete	contig_66:86289-88931
gene-EfmE745_RS08780		1791269	1791700	complete	contig_66:89319-89750
gene-EfmE745_RS08785		1791745	1793094	partial	contig_66:89795-90307
NZ_CP014534.1:1..55167		1	55167	partial	contig_8:6328-6137
gene-EfmE745_RS15165		22236	22577	partial	contig_8:6328-6137
