#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000001_pilon_pilon:2000010-2001458|+ -            483 23003                -            483  5.8e-236  781.5  18.8   1   1  3.3e-238  6.4e-236  781.4  18.8     1   481     1   481     1   482 1.00 tig00000001_pilon_pilon_1904 # 2000010 # 2001458 # 1 # ID=1_1904;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.369
tig00000005_pilon_pilon:3617-4759|+       -            381 23003                -            483   7.1e-32  108.5   3.5   1   2       1.4   2.7e+02   -2.3   0.1     8    31    15    38    11    74 0.66 tig00000005_pilon_pilon_7 # 3617 # 4759 # 1 # ID=5_7;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
tig00000005_pilon_pilon:3617-4759|+       -            381 23003                -            483   7.1e-32  108.5   3.5   2   2   3.7e-34   7.1e-32  108.5   3.5   217   477   114   371    60   377 0.83 tig00000005_pilon_pilon_7 # 3617 # 4759 # 1 # ID=5_7;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.415
tig00000001_pilon_pilon:505700-506596|-   -            299 23003                -            483     2e-24   83.9   4.0   1   1   1.2e-26   2.3e-24   83.7   4.0   183   458     8   280     1   294 0.87 tig00000001_pilon_pilon_472 # 505700 # 506596 # -1 # ID=1_472;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.398
tig00000001_pilon_pilon:1120437-1121462|+ -            342 23003                -            483   3.7e-18   63.2   0.9   1   1   2.4e-20   4.6e-18   62.9   0.9   235   477    98   334    76   340 0.86 tig00000001_pilon_pilon_1048 # 1120437 # 1121462 # 1 # ID=1_1048;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.376
tig00000002_pilon_pilon:119759-121078|-   -            440 23003                -            483   1.7e-16   57.7  32.2   1   2    0.0068       1.3    5.4   5.3    10   144    14   145     4   148 0.64 tig00000002_pilon_pilon_119 # 119759 # 121078 # -1 # ID=2_119;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.208
tig00000002_pilon_pilon:119759-121078|-   -            440 23003                -            483   1.7e-16   57.7  32.2   2   2   2.7e-17   5.3e-15   52.8  30.5    79   401    55   375    39   429 0.69 tig00000002_pilon_pilon_119 # 119759 # 121078 # -1 # ID=2_119;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.208
tig00000005_pilon_pilon:36816-37181|+     -            122 23003                -            483     4e-16   56.5   0.0   1   1   2.3e-18   4.4e-16   56.4   0.0   366   477     3   112     1   118 0.86 tig00000005_pilon_pilon_47 # 36816 # 37181 # 1 # ID=5_47;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470
tig00000001_pilon_pilon:2600374-2601159|+ -            262 23003                -            483     1e-10   38.7   1.2   1   2      0.32        63   -0.2   0.0   138   171     8    41     2    48 0.86 tig00000001_pilon_pilon_2495 # 2600374 # 2601159 # 1 # ID=1_2495;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.372
tig00000001_pilon_pilon:2600374-2601159|+ -            262 23003                -            483     1e-10   38.7   1.2   2   2   2.7e-12   5.3e-10   36.3   0.3   347   481   115   252   107   254 0.74 tig00000001_pilon_pilon_2495 # 2600374 # 2601159 # 1 # ID=1_2495;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.372
tig00000005_pilon_pilon:35356-36813|+     -            486 23003                -            483   1.8e-08   31.3   5.8   1   2       1.6     3e+02   -2.4   0.1     8    31   243   266   236   301 0.67 tig00000005_pilon_pilon_46 # 35356 # 36813 # 1 # ID=5_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.401
tig00000005_pilon_pilon:35356-36813|+     -            486 23003                -            483   1.8e-08   31.3   5.8   2   2   9.4e-11   1.8e-08   31.3   5.8   217   343   342   467   287   482 0.75 tig00000005_pilon_pilon_46 # 35356 # 36813 # 1 # ID=5_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.401
tig00000001_pilon_pilon:2565222-2566673|+ -            484 23003                -            483     5e-05   19.9  12.2   1   2   0.00049     0.095    9.1   7.4   109   248   109   257    31   268 0.49 tig00000001_pilon_pilon_2462 # 2565222 # 2566673 # 1 # ID=1_2462;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373
tig00000001_pilon_pilon:2565222-2566673|+ -            484 23003                -            483     5e-05   19.9  12.2   2   2   4.6e-05    0.0089   12.5   0.1   377   475   369   471   362   477 0.79 tig00000001_pilon_pilon_2462 # 2565222 # 2566673 # 1 # ID=1_2462;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373
tig00000001_pilon_pilon:2599511-2600383|+ -            291 23003                -            483   0.00069   16.2   1.3   1   1   4.7e-06    0.0009   15.8   1.3    15   197    24   200    10   257 0.68 tig00000001_pilon_pilon_2494 # 2599511 # 2600383 # 1 # ID=1_2494;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/canu_pacbio_pilon_r2_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/canu_pacbio_pilon_r2_enterococcaceae_odb12/run_enterococcaceae_odb12/hmmer_output/23003at81852.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/23003at81852.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/canu_pacbio_pilon_r2_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Wed Apr 29 00:59:18 2026
# [ok]
