# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
15393at1350	Complete	contig_1	748878	749495	+	195.6	145
15547at1350	Complete	contig_2	228414	228656	+	162.2	79
15646at1350	Complete	contig_2	1134201	1134506	+	202.5	100
15847at1350	Complete	contig_2	222723	222535	-	153.6	62
16015at1350	Complete	contig_2	986715	986473	-	142.9	78
16038at1350	Complete	contig_1	481496	481675	+	134.2	58
16140at1350	Complete	contig_1	442574	443107	+	399.5	177
16160at1350	Complete	contig_1	1208676	1208464	-	146.7	67
16163at1350	Complete	contig_2	200146	200331	+	159.0	61
16169at1350	Complete	contig_2	1059497	1059832	+	178.4	111
16176at1350	Complete	contig_1	654772	655533	+	509.5	250
16182at1350	Complete	contig_1	621890	622345	+	310.0	150
16194at1350	Complete	contig_1	1064554	1063613	-	626.9	310
16202at1350	Complete	contig_2	205495	205611	+	104.4	38
16208at1350	Complete	contig_2	787018	787281	+	203.0	87
16235at1350	Complete	contig_2	739392	738859	-	360.8	177
16239at1350	Complete	contig_1	627131	628078	+	492.2	268
16254at1350	Complete	contig_2	263261	263482	+	150.0	73
16268at1350	Complete	contig_2	339758	340903	+	843.6	380
16281at1350	Complete	contig_2	979329	979925	+	417.0	192
16282at1350	Complete	contig_1	80629	80847	+	158.5	71
16291at1350	Complete	contig_2	196565	196843	+	208.8	92
16304at1350	Complete	contig_2	1333323	1333826	+	338.7	163
16315at1350	Complete	contig_1	299599	299751	+	123.8	50
16318at1350	Complete	contig_2	1341833	1342033	+	158.6	66
16324at1350	Complete	contig_2	778887	780227	+	997.9	444
16346at1350	Complete	contig_2	58896	58453	-	326.7	147
16368at1350	Complete	contig_2	809613	807424	-	1600.6	729
16375at1350	Complete	contig_1	691660	692220	+	283.9	169
16403at1350	Complete	contig_2	204406	205053	+	454.4	214
16463at1350	Complete	contig_2	103356	102106	-	918.9	411
16466at1350	Complete	contig_2	1133482	1133748	+	191.3	88
16470at1350	Complete	contig_1	680370	681518	+	819.4	382
16490at1350	Complete	contig_1	78693	77920	-	423.3	252
16513at1350	Complete	contig_2	93904	93488	-	212.5	132
16520at1350	Complete	contig_1	834647	835813	+	839.2	384
16535at1350	Complete	contig_2	647139	648530	+	1043.6	463
16545at1350	Complete	contig_1	335230	336039	+	553.3	266
16557at1350	Complete	contig_2	1205945	1206946	+	751.1	330
16567at1350	Complete	contig_2	1198315	1196948	-	949.0	453
16595at1350	Complete	contig_2	985705	986334	+	463.5	209
16610at1350	Complete	contig_2	1346794	1348092	+	980.1	432
16621at1350	Complete	contig_1	632620	632847	+	126.6	72
16631at1350	Complete	contig_2	1236099	1236386	+	191.9	92
16633at1350	Complete	contig_2	1208350	1209105	+	547.2	251
16637at1350	Complete	contig_2	197227	197883	+	489.2	218
16651at1350	Complete	contig_1	264000	264623	+	408.3	207
16665at1350	Complete	contig_1	143310	145724	+	1778.8	803
16677at1350	Complete	contig_2	197886	198320	+	323.8	144
16693at1350	Complete	contig_2	1243691	1244377	+	503.1	228
16696at1350	Complete	contig_1	470059	470709	+	380.1	197
16720at1350	Complete	contig_2	140712	141011	+	202.7	98
16729at1350	Complete	contig_2	1173626	1173940	+	209.7	104
16732at1350	Complete	contig_2	817585	818667	+	773.0	359
16738at1350	Complete	contig_2	1249982	1250788	+	577.8	265
16743at1350	Complete	contig_2	195689	196522	+	627.2	276
16754at1350	Complete	contig_2	314813	315889	+	726.6	345
16764at1350	Complete	contig_1	790685	791422	+	475.5	243
16765at1350	Complete	contig_1	1148645	1149382	+	526.2	245
16778at1350	Complete	contig_1	257886	259655	+	1241.0	588
16780at1350	Complete	contig_2	200797	201333	+	379.4	178
16795at1350	Complete	contig_2	1286547	1287473	+	638.3	306
16796at1350	Complete	contig_2	189325	189795	+	350.7	156
16832at1350	Complete	contig_2	269471	270268	+	556.7	264
16841at1350	Complete	contig_2	1250804	1251562	+	546.1	251
16850at1350	Complete	contig_2	1397697	1397972	+	201.1	90
16867at1350	Complete	contig_1	859041	859967	+	659.8	307
16872at1350	Complete	contig_1	468613	469722	+	785.7	369
16875at1350	Complete	contig_1	645141	646016	+	521.0	289
16876at1350	Complete	contig_1	393649	394515	+	614.8	287
16881at1350	Complete	contig_2	1092407	1095052	+	1967.3	878
16886at1350	Complete	contig_2	983227	984471	+	869.1	412
16889at1350	Complete	contig_2	805332	806453	+	779.1	371
16891at1350	Complete	contig_1	112295	112840	+	367.0	181
16907at1350	Complete	contig_2	1300613	1301530	+	690.7	297
16921at1350	Complete	contig_1	71693	72373	+	481.9	226
16922at1350	Complete	contig_1	813582	814094	+	366.4	170
16923at1350	Complete	contig_1	45128	45655	+	305.8	165
16933at1350	Complete	contig_2	741008	740256	-	489.2	250
16944at1350	Complete	contig_1	318746	316587	-	1583.8	719
16949at1350	Complete	contig_2	778467	778859	+	242.4	122
16956at1350	Complete	contig_2	630340	630717	+	210.9	119
16964at1350	Complete	contig_2	334386	335417	+	748.4	343
16977at1350	Complete	contig_2	151523	149901	-	1203.5	539
17002at1350	Complete	contig_2	131798	133132	+	880.1	438
17004at1350	Complete	contig_1	1187311	1186529	-	581.7	260
17008at1350	Complete	contig_1	227562	228506	+	660.6	313
17020at1350	Complete	contig_1	52173	52568	+	256.2	130
17022at1350	Complete	contig_2	200367	200765	+	288.6	132
17026at1350	Complete	contig_2	194080	194709	+	466.4	209
17035at1350	Complete	contig_2	603145	603819	+	465.4	223
17046at1350	Complete	contig_2	869093	870106	+	622.2	332
17054at1350	Complete	contig_1	76125	77096	+	723.1	322
17055at1350	Complete	contig_1	629473	630315	+	543.3	280
17059at1350	Complete	contig_1	299437	298793	-	416.4	211
17061at1350	Complete	contig_1	312367	313068	+	468.7	233
17064at1350	Complete	contig_1	800293	799538	-	496.8	250
17069at1350	Complete	contig_1	82546	83160	+	438.4	204
17070at1350	Complete	contig_2	1397444	1396890	-	320.4	179
17071at1350	Complete	contig_2	193741	194049	+	231.2	102
17085at1350	Complete	contig_1	1172713	1172420	-	198.9	97
17089at1350	Complete	contig_2	829056	829349	+	205.6	94
17093at1350	Complete	contig_2	1400729	1401076	+	251.3	115
17097at1350	Complete	contig_2	1209221	1210519	+	956.9	431
17121at1350	Complete	contig_2	174536	175552	+	659.6	336
17157at1350	Complete	contig_1	730179	731156	+	722.8	325
17167at1350	Complete	contig_1	599580	600467	+	579.5	295
17171at1350	Complete	contig_1	741086	744514	+	2457.5	1140
17173at1350	Complete	contig_2	1239052	1239603	+	387.2	181
17189at1350	Complete	contig_1	1139664	1138780	-	617.3	294
17205at1350	Complete	contig_2	1221856	1222320	+	316.7	152
17213at1350	Complete	contig_1	48449	49909	+	1059.2	485
17223at1350	Complete	contig_1	54725	54970	+	176.9	80
17233at1350	Complete	contig_1	861271	862347	+	778.1	357
17241at1350	Complete	contig_2	58437	58045	-	289.2	130
17244at1350	Complete	contig_1	73337	74155	+	580.7	272
17261at1350	Complete	contig_2	210783	211529	+	516.9	248
17265at1350	Complete	contig_2	1081956	1082693	+	440.6	241
17270at1350	Complete	contig_2	1297520	1297981	+	302.7	152
17278at1350	Complete	contig_2	1199292	1199729	+	244.1	144
17281at1350	Complete	contig_1	704499	705794	+	956.6	431
17284at1350	Complete	contig_2	225206	227242	+	1380.0	675
17300at1350	Complete	contig_1	498554	499516	+	703.7	320
17307at1350	Complete	contig_2	266494	265883	-	448.7	201
17314at1350	Complete	contig_1	760025	759321	-	436.8	231
17342at1350	Complete	contig_1	710470	711909	+	1016.6	479
17347at1350	Complete	contig_1	128590	129783	+	841.6	394
17348at1350	Complete	contig_1	473909	474628	+	500.2	239
17357at1350	Complete	contig_2	1393819	1394157	+	209.7	112
17358at1350	Complete	contig_1	1198880	1197864	-	694.8	336
17365at1350	Complete	contig_1	1214836	1214687	-	125.8	49
17370at1350	Complete	contig_1	821403	821849	+	286.4	144
17376at1350	Complete	contig_1	1192272	1190581	-	1167.8	562
17380at1350	Complete	contig_2	294635	294072	-	381.7	186
17381at1350	Complete	contig_2	1234561	1235268	+	471.4	234
17382at1350	Complete	contig_1	452438	454165	+	1260.4	575
17386at1350	Complete	contig_2	107475	107008	-	284.3	151
17397at1350	Complete	contig_2	1224776	1226332	+	1143.4	518
17409at1350	Complete	contig_2	1224211	1224753	+	302.2	180
17415at1350	Complete	contig_1	1099071	1097641	-	1070.9	476
17419at1350	Complete	contig_1	50231	50767	+	352.0	176
17426at1350	Complete	contig_2	1012020	1011199	-	557.9	271
17449at1350	Complete	contig_1	45718	47088	+	995.2	456
17457at1350	Complete	contig_1	230536	230102	-	275.6	140
17460at1350	Complete	contig_1	1169766	1169419	-	224.4	115
17463at1350	Missing
17488at1350	Complete	contig_2	543152	543715	+	401.7	186
17489at1350	Complete	contig_1	1144878	1142062	-	2072.0	938
17500at1350	Complete	contig_2	866997	865471	-	1024.7	501
17514at1350	Complete	contig_2	80391	76738	-	2810.5	1215
17515at1350	Complete	contig_1	1275091	1273745	-	972.1	447
17521at1350	Complete	contig_2	1264959	1265960	+	719.0	333
17540at1350	Complete	contig_1	466262	467131	+	588.8	285
17541at1350	Complete	contig_2	148909	149772	+	500.9	287
17559at1350	Complete	contig_1	88939	89679	+	432.1	244
17563at1350	Complete	contig_2	268290	269063	+	453.6	258
17568at1350	Complete	contig_2	644159	645445	+	821.1	419
17581at1350	Complete	contig_2	294886	295155	+	194.5	89
17588at1350	Complete	contig_2	611124	611669	+	336.8	180
17604at1350	Complete	contig_1	117261	118757	+	1082.9	496
17635at1350	Complete	contig_2	1007879	1008949	+	700.2	346
17665at1350	Complete	contig_1	1035409	1036629	+	823.9	405
17670at1350	Complete	contig_2	279082	279528	+	278.5	141
17682at1350	Complete	contig_2	202609	203049	+	310.9	146
17689at1350	Complete	contig_1	642288	642836	+	389.1	181
17699at1350	Complete	contig_2	1176045	1176944	+	602.9	296
17704at1350	Complete	contig_1	1178909	1174551	-	3105.9	1450
17725at1350	Complete	contig_1	867291	868007	+	435.0	234
17727at1350	Complete	contig_2	783322	784191	+	622.9	288
17737at1350	Complete	contig_2	173427	172504	-	628.6	306
17744at1350	Complete	contig_2	1054429	1054767	+	213.0	110
17745at1350	Complete	contig_2	848179	849138	+	647.9	313
17750at1350	Complete	contig_2	736276	737256	+	693.9	325
17760at1350	Complete	contig_1	499590	501374	+	1199.1	585
17764at1350	Complete	contig_2	742114	743049	+	582.1	298
17765at1350	Complete	contig_1	232819	233601	+	500.3	258
17767at1350	Complete	contig_2	198523	198789	+	189.0	87
17780at1350	Complete	contig_1	457677	457907	+	164.4	75
17789at1350	Complete	contig_1	428014	428307	+	163.9	96
17796at1350	Complete	contig_2	133330	134460	+	762.3	375
17800at1350	Complete	contig_1	274632	275285	+	325.9	212
17823at1350	Complete	contig_2	1195500	1195129	-	257.4	122
17828at1350	Complete	contig_1	339196	339480	+	182.3	94
17832at1350	Complete	contig_1	649570	652020	+	1652.8	810
17842at1350	Complete	contig_1	796550	797050	+	267.7	155
17845at1350	Complete	contig_2	1228691	1229113	+	274.2	140
17848at1350	Complete	contig_1	746070	746408	+	185.8	106
17851at1350	Complete	contig_1	791436	792251	+	467.9	272
17863at1350	Complete	contig_2	1290731	1289871	-	561.8	280
17866at1350	Complete	contig_1	388125	387685	-	282.5	145
17871at1350	Complete	contig_2	1397984	1398235	+	164.8	81
17878at1350	Complete	contig_1	446784	448364	+	1166.5	524
17898at1350	Complete	contig_2	201494	201850	+	252.6	118
17907at1350	Complete	contig_1	602183	602899	+	469.4	238
17919at1350	Complete	contig_1	739592	739894	+	164.6	99
17922at1350	Complete	contig_1	1146882	1144888	-	1421.0	661
17923at1350	Complete	contig_1	449311	448991	-	165.9	99
17926at1350	Complete	contig_1	251049	253262	+	1586.9	734
17938at1350	Complete	contig_2	1231534	1231830	+	175.6	87
17948at1350	Complete	contig_2	926572	928044	+	1057.8	488
17952at1350	Complete	contig_2	1399832	1400593	+	520.7	244
17971at1350	Complete	contig_2	1287687	1289414	+	1177.2	574
17977at1350	Fragmented	contig_1	665903	666595	+	439.6	224
17999at1350	Complete	contig_2	119699	118215	-	1101.7	493
18001at1350	Complete	contig_2	1106069	1105476	-	435.1	195
18005at1350	Complete	contig_2	847727	848158	+	296.1	143
18015at1350	Complete	contig_1	230674	231411	+	484.2	244
18021at1350	Complete	contig_1	700574	701155	+	390.0	192
18031at1350	Complete	contig_2	735443	736123	+	452.8	225
18032at1350	Complete	contig_1	1053461	1052625	-	506.8	274
18034at1350	Missing
18047at1350	Complete	contig_1	282266	283063	+	515.4	265
18059at1350	Complete	contig_2	358291	357227	-	598.4	345
18070at1350	Complete	contig_1	1114668	1113418	-	885.5	415
18071at1350	Complete	contig_2	185249	185956	+	485.1	233
18078at1350	Complete	contig_2	205629	205994	+	258.7	121
18103at1350	Complete	contig_1	281584	282288	+	453.4	219
18111at1350	Complete	contig_1	468089	468616	+	324.1	174
18114at1350	Complete	contig_2	207457	207837	+	273.2	126
18120at1350	Complete	contig_2	364219	364743	+	358.4	166
18141at1350	Complete	contig_1	707335	707589	+	159.9	82
18147at1350	Complete	contig_2	202386	202565	+	141.0	59
18152at1350	Complete	contig_1	461960	462697	+	461.2	242
18154at1350	Complete	contig_1	433894	434364	+	197.8	130
18156at1350	Complete	contig_2	993627	994262	+	387.9	209
18168at1350	Complete	contig_1	608594	608373	-	128.9	68
18169at1350	Complete	contig_1	426549	427181	+	435.8	209
18171at1350	Complete	contig_1	91910	92809	+	537.6	288
18183at1350	Complete	contig_2	680469	680795	+	165.8	94
18186at1350	Complete	contig_1	725941	726918	+	727.3	325
18194at1350	Complete	contig_2	819540	820280	+	470.8	245
18196at1350	Complete	contig_2	364815	365015	+	148.7	66
18212at1350	Complete	contig_1	61517	62758	+	735.4	411
18214at1350	Complete	contig_2	281343	281921	+	308.1	186
18217at1350	Complete	contig_2	871446	874148	+	1626.3	883
18248at1350	Complete	contig_1	103381	102407	-	696.1	324
18250at1350	Complete	contig_1	286046	285405	-	403.7	210
18276at1350	Complete	contig_1	103734	104294	+	356.8	186
18284at1350	Complete	contig_1	424747	425478	+	406.8	241
18294at1350	Complete	contig_1	322362	323006	+	376.6	208
18321at1350	Complete	contig_1	104311	107832	+	2352.6	1167
18326at1350	Complete	contig_2	1133745	1134176	+	293.0	142
18347at1350	Complete	contig_1	502497	503066	+	292.0	179
18358at1350	Complete	contig_1	69642	70487	+	541.8	280
18360at1350	Complete	contig_2	1100348	1098669	-	1234.7	558
18372at1350	Complete	contig_2	1297965	1298360	+	231.8	128
18377at1350	Complete	contig_2	610420	611112	+	447.9	230
18384at1350	Complete	contig_1	1138783	1137785	-	691.7	330
18395at1350	Complete	contig_1	247828	246542	-	895.8	423
18401at1350	Complete	contig_2	1289486	1289779	+	165.7	94
18408at1350	Complete	contig_2	196866	197213	+	250.7	115
18416at1350	Complete	contig_1	856046	856957	+	599.2	300
18426at1350	Complete	contig_1	1035262	1033427	-	1363.3	611
18428at1350	Complete	contig_2	236551	237237	+	464.1	227
18433at1350	Complete	contig_1	750207	750746	+	318.1	154
18435at1350	Complete	contig_1	1086286	1085264	-	682.0	339
18451at1350	Complete	contig_2	372672	374090	+	926.3	469
18454at1350	Complete	contig_1	386684	385452	-	833.7	409
18472at1350	Complete	contig_2	1063816	1064580	+	491.7	252
18475at1350	Complete	contig_2	860852	861634	+	509.7	260
18477at1350	Complete	contig_2	800482	801078	+	437.8	198
18478at1350	Complete	contig_2	381530	382009	+	308.6	158
18481at1350	Complete	contig_1	276685	278493	+	1216.6	601
18483at1350	Complete	contig_1	241214	242398	+	804.3	393
18493at1350	Complete	contig_1	503473	504894	+	1043.7	471
18503at1350	Complete	contig_2	1174122	1175900	+	1251.0	591
18507at1350	Complete	contig_2	1065780	1065271	-	323.2	165
18513at1350	Complete	contig_1	53425	53955	+	346.9	174
18523at1350	Complete	contig_1	1185413	1184691	-	526.4	238
18525at1350	Complete	contig_1	1209395	1208697	-	366.5	232
18543at1350	Complete	contig_2	179481	181043	+	1065.2	518
18546at1350	Complete	contig_2	971921	971223	-	455.5	224
18555at1350	Complete	contig_2	781420	783030	+	1209.2	534
18575at1350	Complete	contig_2	447243	446983	-	156.1	84
18576at1350	Complete	contig_2	1079577	1080905	+	863.5	442
18580at1350	Complete	contig_1	1113335	1112748	-	416.0	193
18585at1350	Complete	contig_2	539861	539391	-	255.9	156
18586at1350	Complete	contig_1	1186430	1185549	-	616.1	293
18593at1350	Complete	contig_2	84087	80470	-	2760.3	1194
18609at1350	Complete	contig_1	1105238	1103004	-	1512.0	746
18611at1350	Complete	contig_1	263871	263137	-	464.0	244
18612at1350	Complete	contig_2	1186355	1188136	+	1254.8	592
18632at1350	Complete	contig_2	960270	961220	+	648.9	315
18656at1350	Complete	contig_2	842744	843562	+	505.4	268
18664at1350	Complete	contig_2	973266	971914	-	941.3	443
18671at1350	Complete	contig_1	269090	272284	+	1838.5	1047
18697at1350	Complete	contig_2	59882	59415	-	323.1	155
18717at1350	Complete	contig_1	1060469	1059987	-	242.8	148
18722at1350	Complete	contig_2	1185046	1186032	+	539.5	325
18725at1350	Complete	contig_1	452172	452438	+	195.1	88
18730at1350	Complete	contig_2	378354	378821	+	262.0	148
18740at1350	Complete	contig_2	1394178	1395596	+	1029.8	472
18742at1350	Complete	contig_2	331462	330791	-	439.5	218
18745at1350	Complete	contig_2	807109	806507	-	404.3	198
18760at1350	Complete	contig_2	609313	608651	-	314.7	177
18766at1350	Complete	contig_1	460700	460924	+	148.4	74
18773at1350	Complete	contig_1	245841	245362	-	305.6	156
18788at1350	Complete	contig_1	1172423	1172112	-	172.7	99
18806at1350	Complete	contig_1	471670	472410	+	448.6	241
18807at1350	Complete	contig_2	820291	821295	+	684.4	334
18809at1350	Complete	contig_2	144683	146050	+	944.4	452
18818at1350	Complete	contig_1	319129	318905	-	157.6	73
18826at1350	Complete	contig_2	104288	103365	-	558.3	303
18838at1350	Complete	contig_1	637725	639803	+	1526.6	688
18841at1350	Complete	contig_2	1097373	1098065	+	370.3	221
18846at1350	Complete	contig_1	846508	849150	+	1863.9	878
18850at1350	Complete	contig_1	1174406	1173933	-	321.5	157
18857at1350	Complete	contig_1	735616	737445	+	1369.9	608
18866at1350	Complete	contig_2	376434	376081	-	176.0	106
18889at1350	Complete	contig_1	132990	133778	+	479.2	256
18902at1350	Complete	contig_1	639823	641148	+	946.7	433
18911at1350	Complete	contig_1	249104	250051	+	619.5	313
18931at1350	Complete	contig_1	753050	754096	+	549.4	335
18949at1350	Complete	contig_1	305260	305949	+	491.6	228
18950at1350	Complete	contig_2	379131	379736	+	376.4	200
18956at1350	Complete	contig_2	948185	948619	+	219.7	141
18968at1350	Complete	contig_1	443619	443185	-	242.5	143
18978at1350	Complete	contig_1	283065	283964	+	561.6	295
18980at1350	Complete	contig_1	569515	568064	-	779.6	481
18983at1350	Complete	contig_1	963727	964077	+	184.1	112
19000at1350	Complete	contig_1	451693	449459	-	1580.6	740
19002at1350	Complete	contig_2	804351	805223	+	505.6	282
