# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
7474at1350	Complete	NODE_20_length_58283_cov_65.610712	41911	40994	-	520.3	300
7610at1350	Complete	NODE_9_length_122393_cov_61.758630	46075	45284	-	522.5	261
7677at1350	Complete	NODE_17_length_62801_cov_60.881707	61015	61812	+	545.7	263
7733at1350	Complete	NODE_17_length_62801_cov_60.881707	38172	37486	-	490.1	222
7785at1350	Complete	NODE_8_length_123234_cov_76.327838	75068	76030	+	562.9	317
7842at1350	Complete	NODE_17_length_62801_cov_60.881707	35646	36464	+	544.1	268
7856at1350	Complete	NODE_1_length_304474_cov_63.252055	103235	104068	+	513.0	267
8193at1350	Complete	NODE_29_length_29482_cov_87.199667	7407	8234	+	549.3	269
8271at1350	Complete	NODE_1_length_304474_cov_63.252055	17093	17764	+	450.6	224
8314at1350	Complete	NODE_1_length_304474_cov_63.252055	3184	3867	+	451.0	223
8319at1350	Complete	NODE_7_length_127392_cov_103.596228	32750	32034	-	511.0	236
8577at1350	Complete	NODE_8_length_123234_cov_76.327838	42704	43369	+	458.5	220
8748at1350	Complete	NODE_18_length_59342_cov_60.374412	51387	52841	+	588.0	432
8931at1350	Complete	NODE_9_length_122393_cov_61.758630	78547	77867	-	401.7	221
9044at1350	Complete	NODE_3_length_193524_cov_75.578528	138932	138270	-	442.8	214
9080at1350	Complete	NODE_9_length_122393_cov_61.758630	54420	53653	-	439.3	253
9100at1350	Complete	NODE_17_length_62801_cov_60.881707	39741	39058	-	421.3	222
9192at1350	Complete	NODE_37_length_17573_cov_153.551824	3500	2811	-	504.0	229
9243at1350	Complete	NODE_11_length_94214_cov_54.858857	72928	72281	-	423.9	215
9623at1350	Complete	NODE_4_length_185058_cov_63.073482	96250	95357	-	555.4	293
9626at1350	Complete	NODE_8_length_123234_cov_76.327838	49832	50440	+	425.9	201
9768at1350	Complete	NODE_22_length_43876_cov_92.621673	8634	9578	+	492.9	306
9919at1350	Complete	NODE_1_length_304474_cov_63.252055	136266	136943	+	430.6	214
10042at1350	Complete	NODE_3_length_193524_cov_75.578528	147745	145025	-	1019.5	835
10082at1350	Complete	NODE_9_length_122393_cov_61.758630	43557	44195	+	388.9	206
10086at1350	Complete	NODE_11_length_94214_cov_54.858857	39666	40469	+	532.3	267
10119at1350	Complete	NODE_11_length_94214_cov_54.858857	6411	7055	+	418.6	214
10183at1350	Complete	NODE_1_length_304474_cov_63.252055	177516	178145	+	421.6	207
10292at1350	Complete	NODE_29_length_29482_cov_87.199667	4686	3697	-	497.8	320
10394at1350	Complete	NODE_6_length_133129_cov_71.626923	72912	72352	-	335.5	183
10425at1350	Complete	NODE_2_length_252901_cov_71.242866	48192	48734	+	281.8	181
10444at1350	Complete	NODE_17_length_62801_cov_60.881707	50820	51359	+	399.0	179
10501at1350	Complete	NODE_9_length_122393_cov_61.758630	59870	58974	-	472.9	289
10529at1350	Complete	NODE_18_length_59342_cov_60.374412	34019	34657	+	359.7	212
10577at1350	Complete	NODE_9_length_122393_cov_61.758630	87114	86503	-	338.1	195
10690at1350	Complete	NODE_29_length_29482_cov_87.199667	2966	2415	-	335.3	179
11095at1350	Complete	NODE_1_length_304474_cov_63.252055	166694	167233	+	341.5	177
11126at1350	Complete	NODE_2_length_252901_cov_71.242866	118847	118326	-	269.4	170
11129at1350	Complete	NODE_3_length_193524_cov_75.578528	85361	84858	-	350.9	167
11163at1350	Complete	NODE_1_length_304474_cov_63.252055	135561	136259	+	358.4	233
11246at1350	Complete	NODE_2_length_252901_cov_71.242866	210947	210276	-	334.7	209
11308at1350	Complete	NODE_17_length_62801_cov_60.881707	53103	53603	+	353.6	165
11328at1350	Complete	NODE_27_length_31036_cov_54.470116	25205	25768	+	338.2	185
12076at1350	Complete	NODE_2_length_252901_cov_71.242866	190645	191130	+	316.3	148
12247at1350	Complete	NODE_17_length_62801_cov_60.881707	28955	29353	+	265.8	129
12391at1350	Complete	NODE_17_length_62801_cov_60.881707	40060	40473	+	310.0	137
12582at1350	Complete	NODE_1_length_304474_cov_63.252055	111331	110570	-	425.1	242
12678at1350	Complete	NODE_31_length_28084_cov_163.260775	755	1195	+	243.6	144
12722at1350	Complete	NODE_1_length_304474_cov_63.252055	165087	165551	+	257.8	152
12767at1350	Complete	NODE_2_length_252901_cov_71.242866	197261	198634	+	609.6	460
13299at1350	Complete	NODE_3_length_193524_cov_75.578528	119330	118884	-	264.1	147
13403at1350	Complete	NODE_3_length_193524_cov_75.578528	98701	98303	-	289.2	132
13483at1350	Complete	NODE_6_length_133129_cov_71.626923	5300	4740	-	271.9	165
13490at1350	Complete	NODE_10_length_113754_cov_99.095655	102852	102490	-	246.0	120
13526at1350	Complete	NODE_11_length_94214_cov_54.858857	979	182	-	424.8	259
13534at1350	Complete	NODE_35_length_20136_cov_58.418942	5472	5816	+	221.4	113
13616at1350	Complete	NODE_13_length_76137_cov_124.122359	7895	8215	+	203.1	103
13628at1350	Complete	NODE_2_length_252901_cov_71.242866	48741	49205	+	197.4	151
13655at1350	Complete	NODE_30_length_28698_cov_56.930508	4083	4598	+	315.8	162
13735at1350	Complete	NODE_1_length_304474_cov_63.252055	74653	74997	+	213.0	113
13742at1350	Complete	NODE_1_length_304474_cov_63.252055	55142	55588	+	209.8	141
13997at1350	Complete	NODE_3_length_193524_cov_75.578528	134125	133631	-	138.3	130
14302at1350	Complete	NODE_17_length_62801_cov_60.881707	57254	57643	+	285.9	129
14325at1350	Complete	NODE_2_length_252901_cov_71.242866	147237	147542	+	200.0	101
14388at1350	Complete	NODE_18_length_59342_cov_60.374412	26692	27183	+	299.9	163
14422at1350	Complete	NODE_9_length_122393_cov_61.758630	88735	88166	-	309.7	187
14632at1350	Complete	NODE_2_length_252901_cov_71.242866	184539	185270	+	430.4	238
14868at1350	Complete	NODE_3_length_193524_cov_75.578528	142494	142838	+	171.9	112
14932at1350	Complete	NODE_4_length_185058_cov_63.073482	122627	122349	-	170.0	90
15052at1350	Complete	NODE_17_length_62801_cov_60.881707	50484	50792	+	197.2	103
15301at1350	Complete	NODE_17_length_62801_cov_60.881707	56476	56694	+	176.7	72
15393at1350	Complete	NODE_1_length_304474_cov_63.252055	58380	58997	+	195.6	145
15547at1350	Complete	NODE_10_length_113754_cov_99.095655	97431	97189	-	162.2	79
15646at1350	Complete	NODE_20_length_58283_cov_65.610712	15318	15013	-	202.5	100
15847at1350	Complete	NODE_10_length_113754_cov_99.095655	103122	103310	+	153.6	62
16015at1350	Complete	NODE_6_length_133129_cov_71.626923	104365	104607	+	142.9	78
16038at1350	Complete	NODE_8_length_123234_cov_76.327838	96879	97058	+	134.2	58
16140at1350	Complete	NODE_8_length_123234_cov_76.327838	57957	58490	+	399.5	177
16160at1350	Complete	NODE_2_length_252901_cov_71.242866	39406	39618	+	146.7	67
16163at1350	Complete	NODE_17_length_62801_cov_60.881707	51378	51563	+	159.0	61
16169at1350	Complete	NODE_6_length_133129_cov_71.626923	31583	31248	-	178.4	111
16176at1350	Complete	NODE_9_length_122393_cov_61.758630	35571	34810	-	509.5	250
16182at1350	Complete	NODE_9_length_122393_cov_61.758630	68453	67998	-	310.0	150
16194at1350	Complete	NODE_2_length_252901_cov_71.242866	183529	184470	+	626.9	310
16202at1350	Complete	NODE_17_length_62801_cov_60.881707	56727	56843	+	104.4	38
16208at1350	Complete	NODE_40_length_13809_cov_53.038763	7492	7229	-	203.0	87
16235at1350	Complete	NODE_54_length_899_cov_51.486143	282	815	+	360.8	177
16239at1350	Complete	NODE_9_length_122393_cov_61.758630	63212	62265	-	492.2	268
16254at1350	Complete	NODE_10_length_113754_cov_99.095655	62583	62362	-	150.0	73
16268at1350	Complete	NODE_22_length_43876_cov_92.621673	30176	29031	-	843.6	380
16281at1350	Complete	NODE_6_length_133129_cov_71.626923	111751	111155	-	417.0	192
16282at1350	Complete	NODE_18_length_59342_cov_60.374412	21175	21393	+	158.5	71
16291at1350	Complete	NODE_17_length_62801_cov_60.881707	47797	48075	+	208.8	92
16304at1350	Complete	NODE_4_length_185058_cov_63.073482	7287	6784	-	338.7	163
16315at1350	Complete	NODE_3_length_193524_cov_75.578528	73004	72852	-	123.8	50
16318at1350	Complete	NODE_39_length_14199_cov_51.426444	13254	13054	-	158.6	66
16324at1350	Complete	NODE_29_length_29482_cov_87.199667	28084	29424	+	997.9	444
16346at1350	Complete	NODE_26_length_32562_cov_63.418796	282	725	+	326.7	147
16368at1350	Complete	NODE_11_length_94214_cov_54.858857	14882	12693	-	1600.6	729
16375at1350	Complete	NODE_1_length_304474_cov_63.252055	1162	1722	+	283.9	169
16403at1350	Complete	NODE_17_length_62801_cov_60.881707	55638	56285	+	454.4	214
16463at1350	Complete	NODE_37_length_17573_cov_153.551824	14361	15611	+	918.9	411
16466at1350	Complete	NODE_20_length_58283_cov_65.610712	16037	15771	-	191.3	88
16470at1350	Complete	NODE_9_length_122393_cov_61.758630	9972	8824	-	819.4	382
16490at1350	Complete	NODE_18_length_59342_cov_60.374412	19239	18466	-	423.3	252
16513at1350	Complete	NODE_24_length_39856_cov_62.007358	5850	6266	+	212.5	132
16520at1350	Complete	NODE_1_length_304474_cov_63.252055	144149	145315	+	839.2	384
16535at1350	Complete	NODE_19_length_58687_cov_59.880605	11114	12505	+	1043.6	463
16545at1350	Complete	NODE_3_length_193524_cov_75.578528	37374	36565	-	553.3	266
16557at1350	Complete	NODE_4_length_185058_cov_63.073482	134666	133665	-	751.1	330
16567at1350	Complete	NODE_4_length_185058_cov_63.073482	142296	143663	+	949.0	453
16595at1350	Complete	NODE_6_length_133129_cov_71.626923	105375	104746	-	463.5	209
16610at1350	Complete	NODE_39_length_14199_cov_51.426444	8293	6995	-	980.1	432
16621at1350	Complete	NODE_9_length_122393_cov_61.758630	57723	57496	-	126.6	72
16631at1350	Complete	NODE_4_length_185058_cov_63.073482	104512	104225	-	191.9	92
16633at1350	Complete	NODE_4_length_185058_cov_63.073482	132261	131506	-	547.2	251
16637at1350	Complete	NODE_17_length_62801_cov_60.881707	48459	49115	+	489.2	218
16651at1350	Complete	NODE_3_length_193524_cov_75.578528	108603	107980	-	408.3	207
16665at1350	Complete	NODE_28_length_29579_cov_95.650511	13288	10874	-	1778.8	803
16677at1350	Complete	NODE_17_length_62801_cov_60.881707	49118	49552	+	323.8	144
16693at1350	Complete	NODE_4_length_185058_cov_63.073482	96920	96234	-	503.1	228
16696at1350	Complete	NODE_8_length_123234_cov_76.327838	85442	86092	+	380.1	197
16720at1350	Complete	NODE_33_length_26158_cov_60.272498	5494	5195	-	202.7	98
16729at1350	Complete	NODE_4_length_185058_cov_63.073482	166985	166671	-	209.7	104
16732at1350	Complete	NODE_11_length_94214_cov_54.858857	22854	23936	+	773.0	359
16738at1350	Complete	NODE_4_length_185058_cov_63.073482	90629	89823	-	577.8	265
16743at1350	Complete	NODE_17_length_62801_cov_60.881707	46921	47754	+	627.2	276
16754at1350	Complete	NODE_10_length_113754_cov_99.095655	11033	9957	-	726.6	345
16764at1350	Complete	NODE_1_length_304474_cov_63.252055	100187	100924	+	475.5	243
16765at1350	Complete	NODE_2_length_252901_cov_71.242866	99437	98700	-	526.2	245
16778at1350	Complete	NODE_3_length_193524_cov_75.578528	114717	112948	-	1241.0	588
16780at1350	Complete	NODE_17_length_62801_cov_60.881707	52029	52565	+	379.4	178
16795at1350	Complete	NODE_4_length_185058_cov_63.073482	54064	53138	-	638.3	306
16796at1350	Complete	NODE_17_length_62801_cov_60.881707	40557	41027	+	350.7	156
16832at1350	Complete	NODE_10_length_113754_cov_99.095655	56373	55576	-	556.7	264
16841at1350	Complete	NODE_4_length_185058_cov_63.073482	89807	89049	-	546.1	251
16850at1350	Complete	NODE_7_length_127392_cov_103.596228	117745	117470	-	201.1	90
16867at1350	Complete	NODE_1_length_304474_cov_63.252055	168543	169469	+	659.8	307
16872at1350	Complete	NODE_8_length_123234_cov_76.327838	83996	85105	+	785.7	369
16875at1350	Complete	NODE_9_length_122393_cov_61.758630	45202	44327	-	521.0	289
16876at1350	Complete	NODE_8_length_123234_cov_76.327838	9032	9898	+	614.8	287
16881at1350	Complete	NODE_20_length_58283_cov_65.610712	57112	54467	-	1967.3	878
16886at1350	Complete	NODE_6_length_133129_cov_71.626923	107853	106609	-	869.1	412
16889at1350	Complete	NODE_11_length_94214_cov_54.858857	10601	11722	+	779.1	371
16891at1350	Complete	NODE_18_length_59342_cov_60.374412	52841	53386	+	367.0	181
16907at1350	Complete	NODE_4_length_185058_cov_63.073482	39998	39081	-	690.7	297
16921at1350	Complete	NODE_18_length_59342_cov_60.374412	12239	12919	+	481.9	226
16922at1350	Complete	NODE_1_length_304474_cov_63.252055	123084	123596	+	366.4	170
16923at1350	Complete	NODE_12_length_79680_cov_63.087599	13909	13382	-	305.8	165
16933at1350	Complete	NODE_43_length_10293_cov_51.372417	804	52	-	489.2	250
16944at1350	Complete	NODE_3_length_193524_cov_75.578528	53856	56015	+	1583.8	719
16949at1350	Complete	NODE_29_length_29482_cov_87.199667	27664	28056	+	242.4	122
16956at1350	Complete	NODE_35_length_20136_cov_58.418942	14625	15002	+	210.9	119
16964at1350	Complete	NODE_22_length_43876_cov_92.621673	35548	34517	-	748.4	343
16977at1350	Complete	NODE_17_length_62801_cov_60.881707	2755	1133	-	1203.5	539
17002at1350	Complete	NODE_33_length_26158_cov_60.272498	14408	13074	-	880.1	438
17004at1350	Complete	NODE_2_length_252901_cov_71.242866	60771	61553	+	581.7	260
17008at1350	Complete	NODE_3_length_193524_cov_75.578528	145041	144097	-	660.6	313
17020at1350	Complete	NODE_12_length_79680_cov_63.087599	6864	6469	-	256.2	130
17022at1350	Complete	NODE_17_length_62801_cov_60.881707	51599	51997	+	288.6	132
17026at1350	Complete	NODE_17_length_62801_cov_60.881707	45312	45941	+	466.4	209
17035at1350	Complete	NODE_27_length_31036_cov_54.470116	18809	19483	+	465.4	223
17046at1350	Complete	NODE_11_length_94214_cov_54.858857	74362	75375	+	622.2	332
17054at1350	Complete	NODE_18_length_59342_cov_60.374412	16671	17642	+	723.1	322
17055at1350	Complete	NODE_9_length_122393_cov_61.758630	60870	60028	-	543.3	280
17059at1350	Complete	NODE_3_length_193524_cov_75.578528	73166	73810	+	416.4	211
17061at1350	Complete	NODE_3_length_193524_cov_75.578528	60236	59535	-	468.7	233
17064at1350	Complete	NODE_1_length_304474_cov_63.252055	109795	109040	-	496.8	250
17069at1350	Complete	NODE_18_length_59342_cov_60.374412	23092	23706	+	438.4	204
17070at1350	Complete	NODE_7_length_127392_cov_103.596228	117998	118552	+	320.4	179
17071at1350	Complete	NODE_17_length_62801_cov_60.881707	44973	45281	+	231.2	102
17085at1350	Complete	NODE_2_length_252901_cov_71.242866	75369	75662	+	198.9	97
17089at1350	Complete	NODE_11_length_94214_cov_54.858857	34325	34618	+	205.6	94
17093at1350	Complete	NODE_7_length_127392_cov_103.596228	114713	114366	-	251.3	115
17097at1350	Complete	NODE_4_length_185058_cov_63.073482	131390	130092	-	956.9	431
17121at1350	Complete	NODE_17_length_62801_cov_60.881707	25768	26784	+	659.6	336
17157at1350	Complete	NODE_1_length_304474_cov_63.252055	39681	40658	+	722.8	325
17167at1350	Complete	NODE_9_length_122393_cov_61.758630	90763	89876	-	579.5	295
17171at1350	Complete	NODE_1_length_304474_cov_63.252055	50588	54016	+	2457.5	1140
17173at1350	Complete	NODE_4_length_185058_cov_63.073482	101559	101008	-	387.2	181
17189at1350	Complete	NODE_2_length_252901_cov_71.242866	108418	109302	+	617.3	294
17205at1350	Complete	NODE_4_length_185058_cov_63.073482	118755	118291	-	316.7	152
17213at1350	Complete	NODE_12_length_79680_cov_63.087599	10588	9128	-	1059.2	485
17223at1350	Complete	NODE_12_length_79680_cov_63.087599	4312	4067	-	176.9	80
17233at1350	Complete	NODE_1_length_304474_cov_63.252055	170773	171849	+	778.1	357
17241at1350	Complete	NODE_26_length_32562_cov_63.418796	741	1133	+	289.2	130
17244at1350	Complete	NODE_18_length_59342_cov_60.374412	13883	14701	+	580.7	272
17261at1350	Complete	NODE_17_length_62801_cov_60.881707	62015	62761	+	516.9	248
17265at1350	Complete	NODE_6_length_133129_cov_71.626923	9124	8387	-	440.6	241
17270at1350	Complete	NODE_4_length_185058_cov_63.073482	43091	42630	-	302.7	152
17278at1350	Complete	NODE_4_length_185058_cov_63.073482	141319	140882	-	244.1	144
17281at1350	Complete	NODE_1_length_304474_cov_63.252055	14001	15296	+	956.6	431
17284at1350	Complete	NODE_10_length_113754_cov_99.095655	100639	98603	-	1380.0	675
17300at1350	Complete	NODE_8_length_123234_cov_76.327838	113937	114899	+	703.7	320
17307at1350	Complete	NODE_10_length_113754_cov_99.095655	59350	59961	+	448.7	201
17314at1350	Complete	NODE_1_length_304474_cov_63.252055	69527	68823	-	436.8	231
17342at1350	Complete	NODE_1_length_304474_cov_63.252055	19972	21411	+	1016.6	479
17347at1350	Complete	NODE_28_length_29579_cov_95.650511	28008	26815	-	841.6	394
17348at1350	Complete	NODE_8_length_123234_cov_76.327838	89292	90011	+	500.2	239
17357at1350	Complete	NODE_7_length_127392_cov_103.596228	121623	121285	-	209.7	112
17358at1350	Complete	NODE_2_length_252901_cov_71.242866	49202	50218	+	694.8	336
17365at1350	Complete	NODE_2_length_252901_cov_71.242866	33246	33395	+	125.8	49
17370at1350	Complete	NODE_1_length_304474_cov_63.252055	130905	131351	+	286.4	144
17376at1350	Complete	NODE_2_length_252901_cov_71.242866	55810	57501	+	1167.8	562
17380at1350	Complete	NODE_10_length_113754_cov_99.095655	31209	31772	+	381.7	186
17381at1350	Complete	NODE_4_length_185058_cov_63.073482	106050	105343	-	471.4	234
17382at1350	Complete	NODE_8_length_123234_cov_76.327838	67821	69548	+	1260.4	575
17386at1350	Complete	NODE_37_length_17573_cov_153.551824	10242	10709	+	284.3	151
17397at1350	Complete	NODE_4_length_185058_cov_63.073482	115835	114279	-	1143.4	518
17409at1350	Complete	NODE_4_length_185058_cov_63.073482	116400	115858	-	302.2	180
17415at1350	Complete	NODE_2_length_252901_cov_71.242866	149011	150441	+	1070.9	476
17419at1350	Complete	NODE_12_length_79680_cov_63.087599	8806	8270	-	352.0	176
17426at1350	Complete	NODE_6_length_133129_cov_71.626923	79060	79881	+	557.9	271
17449at1350	Complete	NODE_12_length_79680_cov_63.087599	13319	11949	-	995.2	456
17457at1350	Complete	NODE_3_length_193524_cov_75.578528	142067	142501	+	275.6	140
17460at1350	Complete	NODE_2_length_252901_cov_71.242866	78316	78663	+	224.4	115
17463at1350	Missing
17488at1350	Complete	NODE_14_length_67873_cov_82.007916	11652	11089	-	401.7	186
17489at1350	Complete	NODE_2_length_252901_cov_71.242866	103204	106020	+	2072.0	938
17500at1350	Complete	NODE_11_length_94214_cov_54.858857	72266	70740	-	1024.7	501
17514at1350	Complete	NODE_24_length_39856_cov_62.007358	18825	22478	+	2810.5	1215
17515at1350	Complete	NODE_7_length_127392_cov_103.596228	21356	20010	-	972.1	447
17521at1350	Complete	NODE_4_length_185058_cov_63.073482	75653	74652	-	719.0	333
17540at1350	Complete	NODE_8_length_123234_cov_76.327838	81645	82514	+	588.8	285
17541at1350	Complete	NODE_17_length_62801_cov_60.881707	141	1004	+	500.9	287
17559at1350	Complete	NODE_18_length_59342_cov_60.374412	29485	30225	+	432.1	244
17563at1350	Complete	NODE_10_length_113754_cov_99.095655	57554	56781	-	453.6	258
17568at1350	Complete	NODE_19_length_58687_cov_59.880605	8134	9420	+	821.1	419
17581at1350	Complete	NODE_10_length_113754_cov_99.095655	30958	30689	-	194.5	89
17588at1350	Complete	NODE_27_length_31036_cov_54.470116	26788	27333	+	336.8	180
17604at1350	Complete	NODE_18_length_59342_cov_60.374412	57807	59303	+	1082.9	496
17635at1350	Complete	NODE_6_length_133129_cov_71.626923	83201	82131	-	700.2	346
17665at1350	Complete	NODE_2_length_252901_cov_71.242866	212674	211454	-	823.9	405
17670at1350	Complete	NODE_10_length_113754_cov_99.095655	46762	46316	-	278.5	141
17682at1350	Complete	NODE_17_length_62801_cov_60.881707	53841	54281	+	310.9	146
17689at1350	Complete	NODE_9_length_122393_cov_61.758630	48055	47507	-	389.1	181
17699at1350	Complete	NODE_4_length_185058_cov_63.073482	164566	163667	-	602.9	296
17704at1350	Complete	NODE_2_length_252901_cov_71.242866	69173	73531	+	3105.9	1450
17725at1350	Complete	NODE_1_length_304474_cov_63.252055	176793	177509	+	435.0	234
17727at1350	Complete	NODE_40_length_13809_cov_53.038763	11188	10319	-	622.9	288
17737at1350	Complete	NODE_17_length_62801_cov_60.881707	24659	23736	-	628.6	306
17744at1350	Complete	NODE_6_length_133129_cov_71.626923	36651	36313	-	213.0	110
17745at1350	Complete	NODE_11_length_94214_cov_54.858857	53448	54407	+	647.9	313
17750at1350	Complete	NODE_30_length_28698_cov_56.930508	2229	1249	-	693.9	325
17760at1350	Complete	NODE_8_length_123234_cov_76.327838	114973	116757	+	1199.1	585
17764at1350	Complete	NODE_43_length_10293_cov_51.372417	1910	2845	+	582.1	298
17765at1350	Complete	NODE_3_length_193524_cov_75.578528	139784	139002	-	500.3	258
17767at1350	Complete	NODE_17_length_62801_cov_60.881707	49755	50021	+	189.0	87
