tig00000004_pilon_pilon	gi|2255885432|ref|NZ_JAMRVB010000001.1|	73.740	377	14737	2214638	1.42e-22	122	Enterococcus italicus strain DRD-111 Scaffold_1, whole genome shotgun sequence
tig00000004_pilon_pilon	gi|2281524305|ref|NZ_CP071251.1|	94.521	73	14737	2663111	3.07e-19	111	Turicibacter bilis strain PIG517 chromosome, complete genome
tig00000004_pilon_pilon	gi|2281524305|ref|NZ_CP071251.1|	94.521	73	14737	2663111	3.07e-19	111	Turicibacter bilis strain PIG517 chromosome, complete genome
tig00000004_pilon_pilon	gi|2281524305|ref|NZ_CP071251.1|	94.521	73	14737	2663111	3.07e-19	111	Turicibacter bilis strain PIG517 chromosome, complete genome
tig00000004_pilon_pilon	gi|2281524305|ref|NZ_CP071251.1|	94.521	73	14737	2663111	3.07e-19	111	Turicibacter bilis strain PIG517 chromosome, complete genome
tig00000006_pilon_pilon	gi|2073829839|ref|NZ_CP079881.1|	96.501	3515	15021	168866	0.0	5805	Enterococcus lactis strain CX 2-6_2 plasmid pXC, complete sequence
tig00000006_pilon_pilon	gi|1302523992|ref|NZ_CP018062.1|	78.564	1852	15021	147076	0.0	1186	Enterococcus mundtii strain DSM 4838 plasmid pLDW-8, complete sequence
tig00000006_pilon_pilon	gi|1302523992|ref|NZ_CP018062.1|	73.450	2049	15021	147076	0.0	721	Enterococcus mundtii strain DSM 4838 plasmid pLDW-8, complete sequence
tig00000006_pilon_pilon	gi|2874192485|ref|NZ_CP133584.1|	90.217	92	15021	3827159	5.20e-22	121	Bengtsoniella intestinalis strain BP47G chromosome, complete genome
tig00000006_pilon_pilon	gi|2874192485|ref|NZ_CP133584.1|	88.776	98	15021	3827159	5.20e-22	121	Bengtsoniella intestinalis strain BP47G chromosome, complete genome
tig00000006_pilon_pilon	gi|2874192485|ref|NZ_CP133584.1|	90.789	76	15021	3827159	1.88e-16	102	Bengtsoniella intestinalis strain BP47G chromosome, complete genome
tig00000006_pilon_pilon	gi|1569289077|ref|NZ_LR134293.1|	91.765	85	15021	2084744	1.87e-21	119	Streptococcus canis strain NCTC12191 chromosome 1, complete sequence
tig00000006_pilon_pilon	gi|3156234477|ref|NZ_BAAHSH010000079.1|	76.211	227	15021	9557	8.70e-20	113	Faecalimonas hominis strain OB7656 sequence79, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1148808605|ref|NZ_FUHT01000003.1|	98.413	63	15021	940950	3.13e-19	111	Massiliimalia massiliensis strain Marseille-P2963T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1100829618|ref|NZ_LT629731.1|	90.476	84	15021	4368927	3.13e-19	111	Bacillus tuaregi strain Marseille-P2489T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2625023127|ref|NZ_JAVIKH010000086.1|	88.889	90	15021	616	1.13e-18	110	Candidatus Cetobacterium colombiensis strain C33 NODE_86_length_616_cov_25.626692, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2625023063|ref|NZ_JAVIKH010000022.1|	88.889	90	15021	30128	1.13e-18	110	Candidatus Cetobacterium colombiensis strain C33 NODE_22_length_30128_cov_14.828532, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2625023045|ref|NZ_JAVIKH010000004.1|	88.889	90	15021	178162	1.13e-18	110	Candidatus Cetobacterium colombiensis strain C33 NODE_4_length_178162_cov_14.272505, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2570219377|ref|NZ_JAUSUD010000005.1|	88.172	93	15021	201873	4.05e-18	108	Metabacillus malikii strain DSM 29005 Ga0480537_05, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2314063010|ref|NZ_JAOQJY010000012.1|	88.764	89	15021	115262	4.05e-18	108	Gallintestinimicrobium propionicum strain Sanger_16 .14207_7_45.12, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2314048232|ref|NZ_JAOQJU010000021.1|	88.764	89	15021	52877	4.05e-18	108	Dorea acetigenes strain Sanger_03 .14207_7_43.21, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1592182497|ref|NZ_SLXA01000012.1|	88.764	89	15021	72466	4.05e-18	108	Frisingicoccus caecimuris strain DSM 28559 Ga0310541_112, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1337183166|ref|NZ_CVTD020000019.1|	88.764	89	15021	28480	4.05e-18	108	Herbinix hemicellulosilytica isolate T3/55T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2302934819|ref|NZ_CP102290.1|	89.412	85	15021	4145839	4.05e-18	108	Ruminococcus gauvreauii strain DSM 19829 chromosome, complete genome
tig00000006_pilon_pilon	gi|2302934819|ref|NZ_CP102290.1|	94.118	68	15021	4145839	5.24e-17	104	Ruminococcus gauvreauii strain DSM 19829 chromosome, complete genome
tig00000006_pilon_pilon	gi|2302810321|ref|NZ_CP102274.1|	87.912	91	15021	6931886	4.05e-18	108	Hungatella hathewayi strain DSM 13479 chromosome, complete genome
tig00000006_pilon_pilon	gi|451939744|ref|NZ_KB446652.1|	89.286	84	15021	20297	1.46e-17	106	Eggerthia catenaformis OT 569 = DSM 20559 strain OT 569 acdBZ-supercont1.7, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|358069029|ref|NZ_JH378840.1|	89.286	84	15021	55393	1.46e-17	106	Johnsonella ignava ATCC 51276 supercont1.12, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1053760987|ref|NZ_CP014223.1|	88.506	87	15021	3120417	1.46e-17	106	Anaerotignum propionicum DSM 1682 strain X2 chromosome, complete genome
tig00000006_pilon_pilon	gi|647237358|ref|NZ_ASSD01000124.1|	89.157	83	15021	26630	5.24e-17	104	Paenibacillus zanthoxyli JH29 S8_contig00037, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2698345036|ref|NZ_JBBCZE010000041.1|	88.636	88	15021	2821	5.24e-17	104	Bacillus bombysepticus strain USHLN022 contig00041, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1141152010|ref|NZ_FTRU01000007.1|	88.372	86	15021	663026	5.24e-17	104	Negativibacillus massiliensis strain Marseille-P3213T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1141152010|ref|NZ_FTRU01000007.1|	88.372	86	15021	663026	5.24e-17	104	Negativibacillus massiliensis strain Marseille-P3213T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1174886026|ref|NZ_CP020559.1|	88.372	86	15021	4586728	5.24e-17	104	Andreesenella formicacetica strain DSM 92 chromosome, complete genome
tig00000006_pilon_pilon	gi|238801505|ref|NZ_CM000753.1|	88.636	88	15021	6260142	5.24e-17	104	Bacillus thuringiensis serovar berliner ATCC 10792 chromosome, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2625023046|ref|NZ_JAVIKH010000005.1|	86.957	92	15021	158110	1.88e-16	102	Candidatus Cetobacterium colombiensis strain C33 NODE_5_length_158110_cov_15.343242, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|556508763|ref|NZ_KI535366.1|	88.095	84	15021	814431	6.77e-16	100	Catonella morbi ATCC 51271 Scfld0, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2570258080|ref|NZ_JAUSWF010000006.1|	88.095	84	15021	137838	6.77e-16	100	Aedoeadaptatus ivorii strain DSM 10022 Ga0480185_06, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|451939740|ref|NZ_KB446648.1|	88.095	84	15021	465356	6.77e-16	100	Eggerthia catenaformis OT 569 = DSM 20559 strain OT 569 acdBZ-supercont1.3, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1383133150|ref|NZ_QAFW01000012.1|	90.789	76	15021	66667	6.77e-16	100	Metalysinibacillus jejuensis strain N25 NODE_12_length_66667_cov_136.228_ID_23, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1271418217|ref|NZ_OCTU01000001.1|	88.095	84	15021	873898	6.77e-16	100	Urinicoccus timonensis strain Marseille-P3926, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1267163404|ref|NZ_LN999808.1|	88.095	84	15021	436963	6.77e-16	100	Peptoniphilus phoceensis strain SIT15, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|930600703|ref|NZ_CYUJ01000002.1|	88.095	84	15021	940216	6.77e-16	100	Neofamilia massiliensis strain SIT13, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|930600704|ref|NZ_CYUJ01000003.1|	88.095	84	15021	978141	6.77e-16	100	Neofamilia massiliensis strain SIT13, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2875007510|ref|NZ_JBGMEF010000022.1|	88.095	84	15021	30316	6.77e-16	100	Anaerococcus kampingae strain ENR0874 ENR0874_S7_L001_R1_001_contig_22, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|738427999|ref|NZ_JALU01000002.1|	88.095	84	15021	107937	6.77e-16	100	Mogibacterium timidum ATCC 33093 ctg7180000004156, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1959111125|ref|NZ_CP068103.1|	88.095	84	15021	1929566	6.77e-16	100	Peptoniphilus harei strain FDAARGOS_1136 chromosome, complete genome
tig00000006_pilon_pilon	gi|2091909592|ref|NZ_CP082780.1|	88.235	85	15021	3806094	6.77e-16	100	Bacillus aquiflavi strain 3H-10 chromosome, complete genome
tig00000006_pilon_pilon	gi|2188634978|ref|NZ_CAKMRI010000001.1|	88.095	84	15021	1950725	6.77e-16	100	Mediannikoviicoccus vaginalis strain Marseille-Q5883, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1443175148|ref|NZ_UGSZ01000001.1|	88.095	84	15021	1874011	6.77e-16	100	Peptoniphilus lacrimalis strain NCTC13149, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1443175148|ref|NZ_UGSZ01000001.1|	88.095	84	15021	1874011	6.77e-16	100	Peptoniphilus lacrimalis strain NCTC13149, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1443175148|ref|NZ_UGSZ01000001.1|	88.095	84	15021	1874011	6.77e-16	100	Peptoniphilus lacrimalis strain NCTC13149, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1130888925|ref|NZ_MJIH01000001.1|	88.095	84	15021	1976678	6.77e-16	100	Peptoniphilus porci strain 35-6-1 unitig_0, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1094144428|ref|NZ_FNWE01000002.1|	88.095	84	15021	1074860	6.77e-16	100	Alterileibacterium massiliense strain Marseille-P3115T, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2314071878|ref|NZ_JAOQJO010000001.1|	86.517	89	15021	597070	8.76e-15	97.1	Waltera acetigignens strain f_CXY .18048_1_81.1, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2314034585|ref|NZ_JAOQJF010000010.1|	86.517	89	15021	93347	8.76e-15	97.1	Alitiscatomonas aceti strain f_CCE .18048_1_85.10, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847657|ref|NZ_VUMD01000034.1|	86.517	89	15021	14165	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq34, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847651|ref|NZ_VUMD01000028.1|	86.517	89	15021	32295	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq28, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847638|ref|NZ_VUMD01000015.1|	86.517	89	15021	97496	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq15, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847636|ref|NZ_VUMD01000013.1|	86.517	89	15021	118875	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq13, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847627|ref|NZ_VUMD01000004.1|	86.517	89	15021	301132	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq4, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841774|ref|NZ_VUMI01000138.1|	86.517	89	15021	1755	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq138, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841711|ref|NZ_VUMI01000075.1|	86.517	89	15021	21525	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq75, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841694|ref|NZ_VUMI01000058.1|	86.517	89	15021	35919	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq58, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841691|ref|NZ_VUMI01000055.1|	86.517	89	15021	36406	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq55, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841681|ref|NZ_VUMI01000045.1|	87.059	85	15021	46998	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq45, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841673|ref|NZ_VUMI01000037.1|	86.517	89	15021	55602	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq37, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841659|ref|NZ_VUMI01000024.1|	86.517	89	15021	87322	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq24, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777841658|ref|NZ_VUMI01000023.1|	86.517	89	15021	89511	8.76e-15	97.1	Eisenbergiella porci strain WCA-389-WT-23B seq23, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1777847674|ref|NZ_VUMD01000051.1|	86.517	89	15021	2789	8.76e-15	97.1	Clostridium porci strain WCA-389-WT-23D1 seq51, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1847665227|ref|NZ_CP050964.1|	86.517	89	15021	5539047	8.76e-15	97.1	Enterocloster clostridioformis strain FDAARGOS_739 chromosome
tig00000006_pilon_pilon	gi|1847665227|ref|NZ_CP050964.1|	86.517	89	15021	5539047	8.76e-15	97.1	Enterocloster clostridioformis strain FDAARGOS_739 chromosome
tig00000006_pilon_pilon	gi|1847665227|ref|NZ_CP050964.1|	86.517	89	15021	5539047	8.76e-15	97.1	Enterocloster clostridioformis strain FDAARGOS_739 chromosome
tig00000006_pilon_pilon	gi|1847665227|ref|NZ_CP050964.1|	86.517	89	15021	5539047	8.76e-15	97.1	Enterocloster clostridioformis strain FDAARGOS_739 chromosome
tig00000006_pilon_pilon	gi|488641608|ref|NZ_KB851182.1|	86.517	89	15021	6377378	8.76e-15	97.1	Enterocloster bolteae 90A9 acBQZ-supercont-complete, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1475542013|ref|NZ_CP032099.1|	93.750	64	15021	1969846	8.76e-15	97.1	Aliarcobacter skirrowii CCUG 10374 chromosome, complete genome
tig00000006_pilon_pilon	gi|1387921819|ref|NZ_OPYI01000003.1|	86.905	84	15021	151868	3.15e-14	95.3	Aedoeadaptatus coli strain Marseille-P3761, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1281973396|ref|NZ_KZ454939.1|	86.905	84	15021	2314231	3.15e-14	95.3	Bacillus xiapuensis strain FJAT-46582 Scaffold1, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1119508727|ref|NZ_LT635493.1|	86.905	84	15021	1195964	3.15e-14	95.3	Urinicoccus massiliensis strain FC2, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2565017363|ref|NZ_JAVBXD010000051.1|	86.747	83	15021	26744	1.13e-13	93.5	Bacillus multifaciens strain WLY-B-L8 Scaffolds_51_26744, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1180553251|ref|NZ_CP015405.2|	92.308	65	15021	5128746	1.13e-13	93.5	Blautia pseudococcoides strain YL58 chromosome, complete genome
tig00000006_pilon_pilon	gi|1353426703|ref|NZ_CP019659.1|	86.747	83	15021	4268596	1.13e-13	93.5	Paenibacillus larvae subsp. larvae strain Eric_IV chromosome, complete genome
tig00000006_pilon_pilon	gi|1053881509|ref|NZ_LRVM01000002.1|	85.882	85	15021	434366	4.08e-13	91.6	Anaerotignum neopropionicum strain DSM-3847 CLNEO_contig000002, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|3156648140|ref|NZ_BAAGGP010000072.1|	89.189	74	15021	14806	1.47e-12	89.8	Pseudolactococcus yaeyamensis strain RyT2 sequence072, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2562488252|ref|NZ_CP117982.1|	89.855	69	15021	3282271	1.47e-12	89.8	Candidatus Epulonipiscium viviparus strain M450 chromosome
tig00000006_pilon_pilon	gi|1222704662|ref|NZ_FOBW01000017.1|	90.000	70	15021	79951	5.27e-12	87.9	Mesobacillus persicus strain B48,IBRC-M 10115,DSM 25386,CECT 8001, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|1160384453|ref|NZ_MZGV01000029.1|	83.696	92	15021	58379	5.27e-12	87.9	Clostridium oryzae strain DSM 28571 CLORY_contig000029, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|2625023062|ref|NZ_JAVIKH010000021.1|	91.935	62	15021	32612	1.90e-11	86.1	Candidatus Cetobacterium colombiensis strain C33 NODE_21_length_32612_cov_5.761511, whole genome shotgun sequence
tig00000006_pilon_pilon	gi|754009029|ref|NZ_CP007201.1|	85.366	82	15021	3175729	1.90e-11	86.1	Sulfurospirillum multivorans DSM 12446 chromosome, complete genome
