#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_2:179481-181043|+   -            521 18543                -            519         0 1013.3  19.6   1   1         0         0 1013.2  19.6     2   514     3   515     2   520 0.99 contig_2_150 # 179481 # 181043 # 1 # ID=5_150;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.406
contig_2:1121729-1123663|- -            645 18543                -            519   2.3e-23   79.8   0.6   1   4   7.4e-11   2.8e-09   33.3   0.2     7    66     4    63     1    72 0.92 contig_2_1069 # 1121729 # 1123663 # -1 # ID=5_1069;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2:1121729-1123663|- -            645 18543                -            519   2.3e-23   79.8   0.6   2   4   5.3e-06    0.0002   17.3   0.0   399   468   160   229   136   256 0.75 contig_2_1069 # 1121729 # 1123663 # -1 # ID=5_1069;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2:1121729-1123663|- -            645 18543                -            519   2.3e-23   79.8   0.6   3   4   8.5e-06   0.00033   16.6   0.0     5    50   327   372   324   390 0.88 contig_2_1069 # 1121729 # 1123663 # -1 # ID=5_1069;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2:1121729-1123663|- -            645 18543                -            519   2.3e-23   79.8   0.6   4   4    0.0045      0.17    7.6   0.0   403   462   445   501   426   560 0.77 contig_2_1069 # 1121729 # 1123663 # -1 # ID=5_1069;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
contig_2:208924-209793|+   -            290 18543                -            519   4.8e-23   78.7   0.0   1   1   1.7e-24   6.5e-23   78.3   0.0    23   225    24   229    16   239 0.83 contig_2_193 # 208924 # 209793 # 1 # ID=5_193;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.421
contig_1:191305-193059|-   -            585 18543                -            519   5.2e-23   78.6   0.5   1   1   2.2e-24   8.4e-23   78.0   0.5    23   225   367   567   363   575 0.87 contig_1_163 # 191305 # 193059 # -1 # ID=1_163;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.394
contig_1:242835-244418|-   -            528 18543                -            519   6.9e-23   78.2   3.3   1   3   5.8e-13   2.2e-11   40.3   1.0   274   466    17   218     1   236 0.77 contig_1_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_1:242835-244418|-   -            528 18543                -            519   6.9e-23   78.2   3.3   2   3   3.8e-07   1.4e-05   21.1   0.0     9    66   330   387   323   398 0.84 contig_1_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_1:242835-244418|-   -            528 18543                -            519   6.9e-23   78.2   3.3   3   3   8.7e-05    0.0033   13.3   0.0   133   183   433   486   417   496 0.81 contig_1_204 # 242835 # 244418 # -1 # ID=1_204;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
contig_2:1243691-1244377|+ -            229 18543                -            519   7.8e-23   78.1   1.7   1   1   2.4e-24   9.4e-23   77.8   1.7     7   221     2   216     1   221 0.90 contig_2_1196 # 1243691 # 1244377 # 1 # ID=5_1196;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419
contig_2:725054-725959|-   -            302 18543                -            519   1.6e-22   77.1   3.3   1   1   4.6e-23   1.8e-21   73.6   3.3     8   231     5   217     2   240 0.84 contig_2_673 # 725054 # 725959 # -1 # ID=5_673;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
contig_2:756306-757391|+   -            362 18543                -            519     2e-22   76.7   0.2   1   1   9.9e-24   3.8e-22   75.8   0.2     6   225     5   219     2   242 0.89 contig_2_706 # 756306 # 757391 # 1 # ID=5_706;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.397
contig_2:230544-231548|+   -            335 18543                -            519   5.2e-22   75.3   1.0   1   1     3e-23   1.2e-21   74.2   1.0    18   228    22   243     1   247 0.75 contig_2_212 # 230544 # 231548 # 1 # ID=5_212;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.426
contig_2:208109-208948|+   -            280 18543                -            519   2.8e-21   72.9   0.2   1   1   8.5e-23   3.3e-21   72.7   0.2    21   230    22   228     2   272 0.81 contig_2_192 # 208109 # 208948 # 1 # ID=5_192;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.413
contig_2:1020809-1021918|- -            370 18543                -            519   3.2e-21   72.7   0.3   1   2   2.6e-16     1e-14   51.3   0.0     8   169     5   162     1   162 0.85 contig_2_981 # 1020809 # 1021918 # -1 # ID=5_981;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
contig_2:1020809-1021918|- -            370 18543                -            519   3.2e-21   72.7   0.3   2   2   4.8e-09   1.8e-07   27.3   0.0   401   502   133   235   126   242 0.85 contig_2_981 # 1020809 # 1021918 # -1 # ID=5_981;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
contig_2:247708-248463|+   -            252 18543                -            519     4e-21   72.4   5.1   1   1   1.2e-22   4.7e-21   72.2   5.1     7   234     2   228     1   238 0.89 contig_2_225 # 247708 # 248463 # 1 # ID=5_225;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.362
contig_2:44118-45860|-     -            581 18543                -            519   4.2e-21   72.4   0.3   1   1   1.6e-22     6e-21   71.8   0.3     5   223   328   545   325   556 0.87 contig_2_40 # 44118 # 45860 # -1 # ID=5_40;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.336
contig_2:1046093-1046755|- -            221 18543                -            519   8.5e-21   71.3   0.3   1   1   2.7e-22     1e-20   71.1   0.3    24   210    21   205    15   219 0.88 contig_2_1002 # 1046093 # 1046755 # -1 # ID=5_1002;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.380
contig_2:567141-567887|+   -            249 18543                -            519   2.1e-20   70.0   0.3   1   1   6.4e-22   2.4e-20   69.8   0.3     7   229     6   224     1   242 0.86 contig_2_529 # 567141 # 567887 # 1 # ID=5_529;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
contig_1:625233-627119|+   -            629 18543                -            519   2.5e-20   69.8   0.1   1   4   4.5e-05    0.0017   14.2   0.0     8    56     6    54     3   113 0.83 contig_1_588 # 625233 # 627119 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1:625233-627119|+   -            629 18543                -            519   2.5e-20   69.8   0.1   2   4     4e-07   1.5e-05   21.0   0.0   400   460   158   215   115   245 0.77 contig_1_588 # 625233 # 627119 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1:625233-627119|+   -            629 18543                -            519   2.5e-20   69.8   0.1   3   4   3.1e-07   1.2e-05   21.4   0.1    10    74   326   389   318   397 0.76 contig_1_588 # 625233 # 627119 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1:625233-627119|+   -            629 18543                -            519   2.5e-20   69.8   0.1   4   4    0.0036      0.14    8.0   0.0   140   442   442   483   420   534 0.57 contig_1_588 # 625233 # 627119 # 1 # ID=1_588;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
contig_1:401520-402740|+   -            407 18543                -            519   5.7e-20   68.6   1.8   1   2   5.6e-15   2.2e-13   46.9   0.2    18    70    39    91    27    98 0.91 contig_1_386 # 401520 # 402740 # 1 # ID=1_386;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
contig_1:401520-402740|+   -            407 18543                -            519   5.7e-20   68.6   1.8   2   2   3.8e-07   1.5e-05   21.1   0.1   380   493   125   237   107   269 0.70 contig_1_386 # 401520 # 402740 # 1 # ID=1_386;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
contig_1:71693-72373|+     -            227 18543                -            519   6.4e-20   68.5   0.0   1   1   2.2e-21   8.5e-20   68.0   0.0     7   216     4   213     2   218 0.86 contig_1_76 # 71693 # 72373 # 1 # ID=1_76;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.404
contig_2:1102682-1104442|+ -            587 18543                -            519   7.2e-20   68.3   0.4   1   1   2.9e-21   1.1e-19   67.7   0.4    24   223   363   560   359   569 0.89 contig_2_1052 # 1102682 # 1104442 # 1 # ID=5_1052;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.400
contig_2:1007879-1008949|+ -            357 18543                -            519   2.2e-19   66.7   4.8   1   1   1.8e-20   6.9e-19   65.0   4.9     7   223     5   236     1   242 0.64 contig_2_969 # 1007879 # 1008949 # 1 # ID=5_969;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.422
contig_2:668368-669006|+   -            213 18543                -            519     5e-19   65.5   0.1   1   1   1.6e-20   6.3e-19   65.2   0.1    31   201    29   199    17   208 0.89 contig_2_620 # 668368 # 669006 # 1 # ID=5_620;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.355
contig_2:45844-47598|-     -            585 18543                -            519   6.3e-19   65.2   0.6   1   1   2.6e-20     1e-18   64.5   0.6    13   223   342   550   331   566 0.80 contig_2_41 # 45844 # 47598 # -1 # ID=5_41;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.318
contig_2:86703-87509|+     -            269 18543                -            519   7.6e-19   64.9   1.5   1   1   2.2e-20   8.6e-19   64.7   1.5     7   234     5   242     1   265 0.78 contig_2_75 # 86703 # 87509 # 1 # ID=5_75;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.431
contig_1:136343-138112|+   -            590 18543                -            519   7.7e-19   64.9   3.6   1   1     3e-20   1.2e-18   64.3   3.6    24   222   368   564   362   574 0.86 contig_1_125 # 136343 # 138112 # 1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.384
contig_2:1250804-1251562|+ -            253 18543                -            519   8.4e-19   64.8   0.0   1   1   8.3e-20   3.2e-18   62.8   0.0     5   229     4   234     1   250 0.75 contig_2_1203 # 1250804 # 1251562 # 1 # ID=5_1203;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_2:955787-957424|+   -            546 18543                -            519   2.7e-18   63.1   0.1   1   1   1.1e-19   4.1e-18   62.5   0.1    24   225   321   520   302   534 0.82 contig_2_920 # 955787 # 957424 # 1 # ID=5_920;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.401
contig_2:966838-967515|-   -            226 18543                -            519   3.3e-18   62.8   0.2   1   2   3.2e-07   1.2e-05   21.3   0.1     9    65     5    61     1    70 0.88 contig_2_929 # 966838 # 967515 # -1 # ID=5_929;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_2:966838-967515|-   -            226 18543                -            519   3.3e-18   62.8   0.2   2   2   8.1e-13   3.1e-11   39.8   0.0   120   221   105   206    96   215 0.90 contig_2_929 # 966838 # 967515 # -1 # ID=5_929;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
contig_1:1212076-1212882|- -            269 18543                -            519   7.4e-18   61.6   0.2   1   1   2.3e-19     9e-18   61.4   0.2    11   233     8   231     3   252 0.86 contig_1_1153 # 1212076 # 1212882 # -1 # ID=1_1153;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.385
contig_2:1008939-1009892|+ -            318 18543                -            519   2.2e-17   60.1   0.7   1   1     3e-18   1.1e-16   57.7   0.7    18   220    22   230     4   239 0.80 contig_2_970 # 1008939 # 1009892 # 1 # ID=5_970;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2:231549-232493|+   -            315 18543                -            519   2.2e-17   60.1   0.9   1   1   2.5e-18   9.7e-17   57.9   0.9   272   485    28   237    22   247 0.66 contig_2_213 # 231549 # 232493 # 1 # ID=5_213;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.405
contig_2:1023448-1025211|- -            588 18543                -            519   2.7e-17   59.8   0.2   1   1   1.1e-18   4.4e-17   59.1   0.2    24   222   366   562   360   573 0.78 contig_2_984 # 1023448 # 1025211 # -1 # ID=5_984;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.399
contig_2:55072-55812|-     -            247 18543                -            519   1.8e-16   57.1   2.6   1   1   7.2e-18   2.8e-16   56.5   2.6     7   218     2   209     1   233 0.82 contig_2_52 # 55072 # 55812 # -1 # ID=5_52;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.305
contig_2:1249982-1250788|+ -            269 18543                -            519     3e-16   56.4   0.1   1   2   2.3e-06   8.8e-05   18.5   0.0    10    88    25   109    16   115 0.71 contig_2_1202 # 1249982 # 1250788 # 1 # ID=5_1202;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
contig_2:1249982-1250788|+ -            269 18543                -            519     3e-16   56.4   0.1   2   2     3e-12   1.1e-10   37.9   0.0   339   483    97   243    95   251 0.82 contig_2_1202 # 1249982 # 1250788 # 1 # ID=5_1202;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
contig_1:134628-136340|+   -            571 18543                -            519   6.9e-16   55.1   0.5   1   2       3.5   1.4e+02   -1.9   0.7    88   208   178   305   169   311 0.55 contig_1_124 # 134628 # 136340 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.400
