#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000001:696060-697622|+   -            521 18543                -            520         0 1065.2  18.8   1   1         0         0 1065.1  18.8     1   518     1   518     1   520 0.99 tig00000001_637 # 696060 # 697622 # 1 # ID=1_637;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.406
tig00000001:849593-850768|-   -            392 18543                -            520   1.9e-30  103.4   3.1   2   2       2.5        98   -1.3   0.1    93   144   279   331   248   338 0.71 tig00000001_798 # 849593 # 850768 # -1 # ID=1_798;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.416
tig00000001:1644694-1645437|+ -            248 18543                -            520   3.4e-30  102.5   0.0   1   1   1.1e-31   4.4e-30  102.1   0.0     8   227     2   216     1   225 0.89 tig00000001_1572 # 1644694 # 1645437 # 1 # ID=1_1572;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.366
tig00000001:226518-227450|-   -            311 18543                -            520     1e-28   97.6   0.5   1   1   3.4e-30   1.3e-28   97.2   0.5     7   224     2   214     1   236 0.94 tig00000001_246 # 226518 # 227450 # -1 # ID=1_246;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395
tig00000001:502310-503245|-   -            312 18543                -            520   1.3e-28   97.2   0.1   1   1   4.4e-30   1.7e-28   96.9   0.1     7   233     4   226     1   235 0.91 tig00000001_474 # 502310 # 503245 # -1 # ID=1_474;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.409
tig00000001:1021935-1022687|+ -            251 18543                -            520   4.2e-28   95.6   0.2   1   1   1.2e-29   4.8e-28   95.4   0.2     5   202     2   205     1   231 0.87 tig00000001_967 # 1021935 # 1022687 # 1 # ID=1_967;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
tig00000001:1326504-1327271|+ -            256 18543                -            520   6.3e-28   95.0   0.2   1   1   1.9e-29   7.3e-28   94.8   0.2     6   219     3   220     1   236 0.85 tig00000001_1247 # 1326504 # 1327271 # 1 # ID=1_1247;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.401
tig00000001:508028-508945|-   -            306 18543                -            520   1.3e-27   93.9   1.3   1   1   1.2e-28   4.7e-27   92.1   1.2     5   229     6   219     3   231 0.91 tig00000001_480 # 508028 # 508945 # -1 # ID=1_480;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.418
tig00000001:1033073-1033774|+ -            234 18543                -            520   4.7e-26   88.8   0.1   1   1   2.2e-27   8.4e-26   88.0   0.1    18   229    18   223     2   229 0.84 tig00000001_976 # 1033073 # 1033774 # 1 # ID=1_976;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.396
tig00000001:1510186-1510821|+ -            212 18543                -            520     5e-26   88.8   0.1   1   1   1.5e-27   5.7e-26   88.6   0.1     8   212     2   203     1   208 0.91 tig00000001_1453 # 1510186 # 1510821 # 1 # ID=1_1453;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.379
tig00000001:208640-210172|+   -            511 18543                -            520   9.3e-26   87.9   3.7   1   4   2.1e-11   8.3e-10   35.2   0.2     7    67     3    63     1    68 0.93 tig00000001_226 # 208640 # 210172 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:208640-210172|+   -            511 18543                -            520   9.3e-26   87.9   3.7   2   4   1.5e-07   5.7e-06   22.6   0.0   403   483   158   235   131   251 0.78 tig00000001_226 # 208640 # 210172 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:208640-210172|+   -            511 18543                -            520   9.3e-26   87.9   3.7   3   4   1.2e-06   4.6e-05   19.6   0.0    26    66   339   379   336   391 0.90 tig00000001_226 # 208640 # 210172 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:208640-210172|+   -            511 18543                -            520   9.3e-26   87.9   3.7   4   4    0.0025     0.098    8.6   0.0   400   443   433   476   403   507 0.78 tig00000001_226 # 208640 # 210172 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:2407557-2408327|- -            257 18543                -            520   3.5e-25   86.0   0.2   1   1   1.1e-26   4.4e-25   85.6   0.2    24   234    26   243    14   250 0.87 tig00000001_2336 # 2407557 # 2408327 # -1 # ID=1_2336;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.398
tig00000002:141354-142385|-   -            344 18543                -            520   1.1e-24   84.3   0.1   1   1   4.1e-26   1.6e-24   83.8   0.1    27   226    22   216     3   234 0.88 tig00000002_134 # 141354 # 142385 # -1 # ID=2_134;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.433
tig00000001:276350-277933|+   -            528 18543                -            520   1.8e-24   83.6   3.0   1   3   1.4e-14   5.6e-13   45.7   0.8   264   472     5   223     1   238 0.74 tig00000001_290 # 276350 # 277933 # 1 # ID=1_290;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
tig00000001:276350-277933|+   -            528 18543                -            520   1.8e-24   83.6   3.0   2   3   1.2e-06   4.6e-05   19.6   0.0     7    66   327   386   322   396 0.86 tig00000001_290 # 276350 # 277933 # 1 # ID=1_290;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
tig00000001:276350-277933|+   -            528 18543                -            520   1.8e-24   83.6   3.0   3   3   1.2e-05   0.00047   16.3   0.0   132   184   431   486   415   498 0.79 tig00000001_290 # 276350 # 277933 # 1 # ID=1_290;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451
tig00000001:289357-290094|-   -            246 18543                -            520   3.1e-24   82.8   0.1   1   1   9.6e-26   3.7e-24   82.6   0.1    10   220     5   210     1   220 0.93 tig00000001_304 # 289357 # 290094 # -1 # ID=1_304;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.393
tig00000001:1011722-1014058|- -            779 18543                -            520   4.6e-24   82.3   0.2   1   2   9.7e-25   3.7e-23   79.3   0.3    18   220    16   217     1   223 0.82 tig00000001_956 # 1011722 # 1014058 # -1 # ID=1_956;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:1011722-1014058|- -            779 18543                -            520   4.6e-24   82.3   0.2   2   2      0.76        29    0.4   0.0   254   312   442   496   432   527 0.76 tig00000001_956 # 1011722 # 1014058 # -1 # ID=1_956;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:1692597-1693496|+ -            300 18543                -            520     6e-24   81.9   0.4   1   1   3.2e-25   1.2e-23   80.8   0.4     8   231     2   217     1   256 0.91 tig00000001_1623 # 1692597 # 1693496 # 1 # ID=1_1623;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.388
tig00000001:1682618-1683286|+ -            223 18543                -            520   1.1e-23   81.1   0.3   1   1   3.3e-25   1.3e-23   80.8   0.3     7   208     3   206     1   217 0.87 tig00000001_1614 # 1682618 # 1683286 # 1 # ID=1_1614;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.369
tig00000002:156595-157251|-   -            219 18543                -            520   1.3e-23   80.8   2.7   1   1   3.3e-24   1.3e-22   77.5   2.7     7   226     3   211     1   217 0.85 tig00000002_150 # 156595 # 157251 # -1 # ID=2_150;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.277
tig00000001:666480-668102|-   -            541 18543                -            520   1.4e-23   80.7   0.2   1   4   3.5e-12   1.4e-10   37.8   0.0     8    67     2    61     1   114 0.91 tig00000001_609 # 666480 # 668102 # -1 # ID=1_609;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
tig00000001:666480-668102|-   -            541 18543                -            520   1.4e-23   80.7   0.2   2   4     9e-08   3.5e-06   23.3   0.0   402   483   153   231   126   266 0.86 tig00000001_609 # 666480 # 668102 # -1 # ID=1_609;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
tig00000001:666480-668102|-   -            541 18543                -            520   1.4e-23   80.7   0.2   3   4     0.095       3.7    3.4   0.0     9    64   321   376   315   386 0.88 tig00000001_609 # 666480 # 668102 # -1 # ID=1_609;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
tig00000001:666480-668102|-   -            541 18543                -            520   1.4e-23   80.7   0.2   4   4   0.00049     0.019   10.9   0.0   143   218   439   511   418   529 0.57 tig00000001_609 # 666480 # 668102 # -1 # ID=1_609;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375
tig00000001:747123-748127|+   -            335 18543                -            520   6.7e-23   78.4   0.3   1   1     2e-24   7.9e-23   78.2   0.3    19   230    22   244     1   248 0.78 tig00000001_699 # 747123 # 748127 # 1 # ID=1_699;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.426
tig00000001:725503-726372|+   -            290 18543                -            520   9.2e-23   78.0   0.0   1   1   3.2e-24   1.2e-22   77.5   0.0    22   229    22   232    14   239 0.83 tig00000001_680 # 725503 # 726372 # 1 # ID=1_680;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.421
tig00000001:327707-329461|+   -            585 18543                -            520   9.5e-23   77.9   0.3   1   1   3.7e-24   1.4e-22   77.4   0.3    24   224   367   565   363   575 0.87 tig00000001_332 # 327707 # 329461 # 1 # ID=1_332;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.394
tig00000001:1272872-1273957|+ -            362 18543                -            520   1.6e-22   77.1   0.1   1   1   6.4e-24   2.5e-22   76.6   0.1     7   224     5   217     2   243 0.88 tig00000001_1197 # 1272872 # 1273957 # 1 # ID=1_1197;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.397
tig00000001:565326-566291|-   -            322 18543                -            520   4.2e-22   75.8   1.6   1   2   3.4e-15   1.3e-13   47.8   0.2    22   226    18   223     1   236 0.79 tig00000001_529 # 565326 # 566291 # -1 # ID=1_529;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.295
tig00000001:565326-566291|-   -            322 18543                -            520   4.2e-22   75.8   1.6   2   2   4.5e-09   1.7e-07   27.6   0.1    24    67   270   313   254   318 0.90 tig00000001_529 # 565326 # 566291 # -1 # ID=1_529;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.295
tig00000001:1241620-1242525|- -            302 18543                -            520   1.6e-21   73.9   1.9   1   1   2.1e-22   8.2e-21   71.6   1.9     9   233     5   217     2   240 0.86 tig00000001_1164 # 1241620 # 1242525 # -1 # ID=1_1164;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
tig00000001:1760242-1760928|+ -            229 18543                -            520   1.7e-21   73.8   1.6   1   1   7.5e-23   2.9e-21   73.0   1.6     8   222     2   216     1   221 0.90 tig00000001_1693 # 1760242 # 1760928 # 1 # ID=1_1693;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419
tig00000001:764287-765042|+   -            252 18543                -            520   2.2e-21   73.5   4.0   1   1   6.4e-23   2.5e-21   73.3   4.0     8   229     2   222     1   237 0.90 tig00000001_712 # 764287 # 765042 # 1 # ID=1_712;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.362
tig00000001:1638283-1640217|- -            645 18543                -            520   2.3e-21   73.3   0.5   1   4   3.7e-10   1.4e-08   31.1   0.2     8    67     4    63     1    68 0.92 tig00000001_1566 # 1638283 # 1640217 # -1 # ID=1_1566;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
tig00000001:1638283-1640217|- -            645 18543                -            520   2.3e-21   73.3   0.5   2   4   3.8e-05    0.0015   14.6   0.0   402   461   162   218   138   238 0.79 tig00000001_1566 # 1638283 # 1640217 # -1 # ID=1_1566;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
tig00000001:1638283-1640217|- -            645 18543                -            520   2.3e-21   73.3   0.5   3   4     3e-05    0.0012   15.0   0.0     6    51   327   372   323   388 0.85 tig00000001_1566 # 1638283 # 1640217 # -1 # ID=1_1566;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
tig00000001:1638283-1640217|- -            645 18543                -            520   2.3e-21   73.3   0.5   4   4    0.0053      0.21    7.5   0.0   401   461   442   499   432   552 0.81 tig00000001_1566 # 1638283 # 1640217 # -1 # ID=1_1566;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403
tig00000001:560700-562442|-   -            581 18543                -            520   4.1e-21   72.5   0.2   1   1   1.5e-22   5.8e-21   72.0   0.2     6   224   328   545   325   555 0.86 tig00000001_525 # 560700 # 562442 # -1 # ID=1_525;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.336
tig00000001:1083709-1084455|+ -            249 18543                -            520   8.3e-21   71.5   0.2   1   1   2.5e-22   9.5e-21   71.3   0.2     8   230     6   224     1   241 0.85 tig00000001_1019 # 1083709 # 1084455 # 1 # ID=1_1019;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
tig00000001:1562651-1563313|- -            221 18543                -            520     6e-20   68.7   0.3   1   1   1.9e-21   7.3e-20   68.4   0.3    24   208    20   203    15   218 0.89 tig00000001_1497 # 1562651 # 1563313 # -1 # ID=1_1497;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.380
tig00000001:724688-725527|+   -            280 18543                -            520   6.9e-20   68.5   0.1   1   1   2.1e-21   8.1e-20   68.3   0.1    22   231    22   228     2   267 0.80 tig00000001_679 # 724688 # 725527 # 1 # ID=1_679;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.413
tig00000001:2658589-2660475|- -            629 18543                -            520   9.2e-20   68.1   0.2   1   4   4.5e-05    0.0017   14.4   0.1    10    57     7    54     3   117 0.83 tig00000001_2580 # 2658589 # 2660475 # -1 # ID=1_2580;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:2658589-2660475|- -            629 18543                -            520   9.2e-20   68.1   0.2   2   4   1.1e-06   4.5e-05   19.6   0.0   384   474   143   228   114   240 0.74 tig00000001_2580 # 2658589 # 2660475 # -1 # ID=1_2580;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:2658589-2660475|- -            629 18543                -            520   9.2e-20   68.1   0.2   3   4     1e-06     4e-05   19.8   0.1    12    80   327   394   317   398 0.77 tig00000001_2580 # 2658589 # 2660475 # -1 # ID=1_2580;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:2658589-2660475|- -            629 18543                -            520   9.2e-20   68.1   0.2   4   4    0.0019     0.073    9.0   0.0   141   216   442   514   434   532 0.78 tig00000001_2580 # 2658589 # 2660475 # -1 # ID=1_2580;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.387
tig00000001:448393-449073|-   -            227 18543                -            520   1.4e-19   67.5   0.0   1   1   4.2e-21   1.6e-19   67.3   0.0     8   214     4   209     1   218 0.86 tig00000001_419 # 448393 # 449073 # -1 # ID=1_419;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.404
tig00000001:603282-604088|+   -            269 18543                -            520   1.5e-19   67.4   1.1   1   1   4.2e-21   1.6e-19   67.3   1.1    11   235     8   242     1   265 0.81 tig00000001_561 # 603282 # 604088 # 1 # ID=1_561;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.431
tig00000001:118034-119254|-   -            407 18543                -            520   1.8e-19   67.1   1.3   1   2   1.4e-13   5.2e-12   42.5   0.2    19    70    39    90    28    98 0.91 tig00000001_107 # 118034 # 119254 # -1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
tig00000001:118034-119254|-   -            407 18543                -            520   1.8e-19   67.1   1.3   2   2   7.6e-08   2.9e-06   23.5   0.1   378   494   122   237   104   260 0.80 tig00000001_107 # 118034 # 119254 # -1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
tig00000001:1524438-1525508|+ -            357 18543                -            520   4.6e-19   65.8   2.5   1   1   1.6e-20   6.4e-19   65.3   2.5     9   224     6   236     2   244 0.78 tig00000001_1464 # 1524438 # 1525508 # 1 # ID=1_1464;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.422
tig00000001:1525498-1526451|+ -            318 18543                -            520   1.3e-18   64.3   0.3   1   2   8.6e-20   3.3e-18   62.9   0.2    19   222    22   231     3   242 0.83 tig00000001_1465 # 1525498 # 1526451 # 1 # ID=1_1465;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:1525498-1526451|+ -            318 18543                -            520   1.3e-18   64.3   0.3   2   2       4.3   1.7e+02   -2.0   0.0   392   430   279   317   276   317 0.91 tig00000001_1465 # 1525498 # 1526451 # 1 # ID=1_1465;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.389
tig00000001:1184934-1185572|+ -            213 18543                -            520   1.3e-18   64.3   0.1   1   1   4.1e-20   1.6e-18   64.0   0.1    31   202    28   199    16   209 0.88 tig00000001_1111 # 1184934 # 1185572 # 1 # ID=1_1111;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.355
tig00000001:1537367-1538476|- -            370 18543                -            520   1.6e-18   63.9   0.2   1   1   1.6e-19   6.1e-18   62.1   0.3    10   224     6   219     1   236 0.84 tig00000001_1476 # 1537367 # 1538476 # -1 # ID=1_1476;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396
tig00000001:2072836-2073642|+ -            269 18543                -            520   2.2e-18   63.5   0.2   1   1     7e-20   2.7e-18   63.2   0.2    13   230     9   227     3   243 0.87 tig00000001_2010 # 2072836 # 2073642 # 1 # ID=1_2010;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.385
tig00000001:1619239-1620999|+ -            587 18543                -            520   3.1e-18   63.0   0.6   1   1   1.2e-19   4.6e-18   62.5   0.6    24   224   362   560   357   569 0.89 tig00000001_1548 # 1619239 # 1620999 # 1 # ID=1_1548;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.400
tig00000001:1472347-1473984|+ -            546 18543                -            520   6.1e-18   62.1   0.0   1   1   2.3e-19   9.1e-18   61.5   0.0    24   226   320   520   301   533 0.83 tig00000001_1414 # 1472347 # 1473984 # 1 # ID=1_1414;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.401
tig00000001:562426-564180|-   -            585 18543                -            520   7.7e-18   61.7   0.5   1   1   3.1e-19   1.2e-17   61.1   0.5    15   228   343   554   330   566 0.79 tig00000001_526 # 562426 # 564180 # -1 # ID=1_526;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.318
tig00000001:1767355-1768113|+ -            253 18543                -            520   1.3e-17   61.0   0.0   1   1   4.5e-19   1.8e-17   60.6   0.0     6   230     4   234     1   251 0.76 tig00000001_1700 # 1767355 # 1768113 # 1 # ID=1_1700;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
tig00000001:382654-384423|-   -            590 18543                -            520   2.7e-17   59.9   2.2   1   1   1.1e-18   4.1e-17   59.4   2.2    25   223   368   564   359   574 0.85 tig00000001_370 # 382654 # 384423 # -1 # ID=1_370;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.385
tig00000001:1483398-1484075|- -            226 18543                -            520   3.8e-17   59.4   0.1   1   2     7e-07   2.7e-05   20.3   0.1    10    64     5    59     1    71 0.86 tig00000001_1423 # 1483398 # 1484075 # -1 # ID=1_1423;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
tig00000001:1483398-1484075|- -            226 18543                -            520   3.8e-17   59.4   0.1   2   2   4.5e-12   1.7e-10   37.5   0.0   140   223   124   207    97   217 0.88 tig00000001_1423 # 1483398 # 1484075 # -1 # ID=1_1423;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381
tig00000001:571651-572391|-   -            247 18543                -            520   7.6e-17   58.5   1.8   1   1   2.4e-18   9.4e-17   58.2   1.8     8   219     2   209     1   231 0.83 tig00000001_538 # 571651 # 572391 # -1 # ID=1_538;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.305
tig00000001:1540006-1541769|- -            588 18543                -            520   1.8e-16   57.2   0.1   1   1     7e-18   2.7e-16   56.6   0.1    24   223   365   562   357   570 0.81 tig00000001_1479 # 1540006 # 1541769 # -1 # ID=1_1479;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.399
tig00000001:748128-749072|+   -            315 18543                -            520   5.4e-16   55.6   0.1   1   1   1.9e-17   7.5e-16   55.2   0.1    21   225    29   237    21   246 0.86 tig00000001_700 # 748128 # 749072 # 1 # ID=1_700;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.405
tig00000001:384426-386138|-   -            571 18543                -            520   1.6e-15   54.0   0.6   1   1   9.3e-17   3.6e-15   52.9   0.6    24   224   347   545   340   556 0.85 tig00000001_371 # 384426 # 386138 # -1 # ID=1_371;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.400
